"","t1","t5","t6","t11","t34","t63","t122","t123","t99","t27","t28","t35","t79","t80","t76","t55","t163","t164","t98","t159","t160","t133","t134","t90","t102","t117","t118","t83","t113","t114","t95","t88","t89","t51","t87","t137","t138","t109","t52","t103","t104","t81","t82","t53","t49","t50","t66","t139","t140","t91","t92","t33","t61","t86","t100","t101","t147","t148","t93","t94","t73","t36","t75","t112","t145","t146","t96","t97","t74","t60","t40","t59","t128","t129","t29","t30","t25","t13","t16","t149","t150","t77","t120","t121","t153","t154","t161","t162","t54","t45","t69","t125","t130","t135","t136","t37","t38","t47","t48","t26","t62","t70","t71","t41","t42","t39","t105","t106","t107","t31","t32","t20","t84","t85","t21","t22","t108","t115","t116","t43","t57","t58","t12","t14","t15","t2","t8","t9","t119","t155","t156","t110","t111","t72","t126","t127","t143","t144","t3","t4","t23","t24","t19","t17","t18","t10","t56","t157","t158","t141","t142","t151","t152","t46","t44","t64","t65","t124","t131","t132","t78","t67","t68","t7"
"t1",0,3.335578116108,2.083656628398,3.659317293508,4.983269125078,7.075535717208,7.075535716708,7.075535716708,7.075535716708,5.074974208808,7.075535716408,5.486561293208,6.485185318008,7.075535716008,7.075535716008,5.694093893708,7.07553571602,7.07553571602,7.075535715928,7.075535715958,7.075535715958,7.075535715958,7.075535715958,7.075535715998,7.075535715898,7.075535715918,6.880466296118,7.075535715918,7.075535716028,7.075535716028,7.075535715928,7.075535716028,6.815839377128,5.947519508628,7.075535716018,7.075535716018,7.075535716018,7.075535716018,5.976677974318,7.075535715878,7.075535715878,6.985234602478,6.473778352088,5.763701618478,5.738341731978,7.075535715978,7.075535716178,7.075535716178,7.075535716178,7.010700117778,7.075535716178,5.091472761878,7.075535716378,7.075535715978,7.075535715998,7.075535715998,7.075535715998,7.075535715998,7.075535715978,7.075535715978,7.075535715978,7.075535716378,6.251558679158,7.075535716088,7.075535716088,7.075535716088,7.011926886928,7.075535716128,7.075535716128,6.164513312768,6.370034889368,5.893648568268,7.075535716068,7.075535716068,5.508727736608,6.165442270508,4.580191908908,4.272688598608,4.393387971688,7.075535716488,7.075535716488,6.899008160688,7.075535715988,6.834723702648,7.075535716048,7.075535716048,7.075535716028,7.075535716028,5.802089847488,5.752639744088,7.075535715888,7.075535715988,7.075535715988,7.075535715928,7.075535715928,5.687541341448,5.879928229248,6.160277096548,7.075535716848,5.142878718948,7.075535716948,7.075535716848,7.075535716848,7.075535717228,5.543027983128,7.075535716948,7.075535716608,7.075535716607,6.952248449007,5.498902710108,4.820486756288,3.999011506918,7.075535716208,7.075535716208,4.220212577558,6.100765611308,7.075535716208,7.075535716248,7.075535716248,7.075535716308,7.075535716108,6.150977271608,4.931583551108,6.945157455708,5.029026780708,0.891168394908,5.105227516748,4.071047054748,7.075535716648,7.075535716668,7.075535716668,7.075535716648,7.034238732348,6.419432418248,7.075535716618,7.075535716618,7.075535716648,7.075535716648,0.982039336948,1.905523985318,4.987664703218,4.803200533918,6.293858206018,4.478603608128,4.128595605828,3.528910895428,7.230139326398,7.230139326738,7.230139326738,7.230139326778,7.230139326778,7.230139326748,7.230139326748,5.759415134988,6.254960628748,7.230139327018,7.230139327018,7.230139326718,7.230139326748,7.230139326748,7.230139326718,7.230139326418,7.230139326418,4.800709506018
"t5",3.335578116108,0,1.38461827829,3.3232206332,4.64717246477,6.7394390569,6.7394390564,6.7394390564,6.7394390564,4.7388775485,6.7394390561,6.5749983381,7.5736223629,8.1639727609,8.1639727609,6.7825309386,8.163972760912,8.163972760912,8.16397276082,8.16397276085,8.16397276085,8.16397276085,8.16397276085,8.16397276089,8.16397276079,8.16397276081,7.96890334101,8.16397276081,8.16397276092,8.16397276092,8.16397276082,8.16397276092,7.90427642202,7.03595655352,8.16397276091,8.16397276091,8.16397276091,8.16397276091,7.06511501921,8.16397276077,8.16397276077,8.07367164737,7.56221539698,6.85213866337,6.82677877687,8.16397276087,8.16397276107,8.16397276107,8.16397276107,8.09913716267,8.16397276107,6.17990980677,8.16397276127,8.16397276087,8.16397276089,8.16397276089,8.16397276089,8.16397276089,8.16397276087,8.16397276087,8.16397276087,8.16397276127,7.33999572405,8.16397276098,8.16397276098,8.16397276098,8.10036393182,8.16397276102,8.16397276102,7.25295035766,7.45847193426,6.98208561316,8.16397276096,8.16397276096,6.5971647815,7.2538793154,5.6686289538,5.3611256435,5.48182501658,8.16397276138,8.16397276138,7.98744520558,8.16397276088,7.92316074754,8.16397276094,8.16397276094,8.16397276092,8.16397276092,6.89052689238,6.84107678898,8.16397276078,8.16397276088,8.16397276088,8.16397276082,8.16397276082,6.77597838634,6.96836527414,7.24871414144,8.16397276174,6.23131576384,8.16397276184,8.16397276174,8.16397276174,8.16397276212,6.63146502802,8.16397276184,8.1639727615,8.163972761499,8.040685493899,6.587339755,5.90892380118,5.08744855181,8.1639727611,8.1639727611,5.30864962245,7.1892026562,8.1639727611,8.16397276114,8.16397276114,8.1639727612,8.163972761,7.2394143165,6.020020596,8.0335945006,6.1174638256,2.9191304792,7.31745612456,6.28327566256,9.28776432446,9.28776432448,9.28776432448,9.28776432446,9.24646734016,8.63166102606,9.28776432443,9.28776432443,9.28776432446,9.28776432446,3.19426794476,5.22708989453,8.30923061243,8.12476644313,9.61542411523,7.80016951734,7.45016151504,6.85047680464,10.55170523561,10.55170523595,10.55170523595,10.55170523599,10.55170523599,10.55170523596,10.55170523596,9.0809810442,9.57652653796,10.55170523623,10.55170523623,10.55170523593,10.55170523596,10.55170523596,10.55170523593,10.55170523563,10.55170523563,8.12227541523
"t6",2.083656628398,1.38461827829,0,2.07129914549,3.39525097706,5.48751756919,5.48751756869,5.48751756869,5.48751756869,3.48695606079,5.48751756839,5.32307685039,6.32170087519,6.91205127319,6.91205127319,5.53060945089,6.912051273202,6.912051273202,6.91205127311,6.91205127314,6.91205127314,6.91205127314,6.91205127314,6.91205127318,6.91205127308,6.9120512731,6.7169818533,6.9120512731,6.91205127321,6.91205127321,6.91205127311,6.91205127321,6.65235493431,5.78403506581,6.9120512732,6.9120512732,6.9120512732,6.9120512732,5.8131935315,6.91205127306,6.91205127306,6.82175015966,6.31029390927,5.60021717566,5.57485728916,6.91205127316,6.91205127336,6.91205127336,6.91205127336,6.84721567496,6.91205127336,4.92798831906,6.91205127356,6.91205127316,6.91205127318,6.91205127318,6.91205127318,6.91205127318,6.91205127316,6.91205127316,6.91205127316,6.91205127356,6.08807423634,6.91205127327,6.91205127327,6.91205127327,6.84844244411,6.91205127331,6.91205127331,6.00102886995,6.20655044655,5.73016412545,6.91205127325,6.91205127325,5.34524329379,6.00195782769,4.41670746609,4.10920415579,4.22990352887,6.91205127367,6.91205127367,6.73552371787,6.91205127317,6.67123925983,6.91205127323,6.91205127323,6.91205127321,6.91205127321,5.63860540467,5.58915530127,6.91205127307,6.91205127317,6.91205127317,6.91205127311,6.91205127311,5.52405689863,5.71644378643,5.99679265373,6.91205127403,4.97939427613,6.91205127413,6.91205127403,6.91205127403,6.91205127441,5.37954354031,6.91205127413,6.91205127379,6.912051273789,6.788764006189,5.33541826729,4.65700231347,3.8355270641,6.91205127339,6.91205127339,4.05672813474,5.93728116849,6.91205127339,6.91205127343,6.91205127343,6.91205127349,6.91205127329,5.98749282879,4.76809910829,6.78167301289,4.86554233789,1.66720899149,6.06553463685,5.03135417485,8.03584283675,8.03584283677,8.03584283677,8.03584283675,7.99454585245,7.37973953835,8.03584283672,8.03584283672,8.03584283675,8.03584283675,1.94234645705,3.97516840682,7.05730912472,6.87284495542,8.36350262752,6.54824802963,6.19824002733,5.59855531693,9.2997837479,9.29978374824,9.29978374824,9.29978374828,9.29978374828,9.29978374825,9.29978374825,7.82905955649,8.32460505025,9.29978374852,9.29978374852,9.29978374822,9.29978374825,9.29978374825,9.29978374822,9.29978374792,9.29978374792,6.87035392752
"t11",3.659317293508,3.3232206332,2.07129914549,0,2.29086438617,4.3831309783,4.3831309778,4.3831309778,4.3831309778,2.3825694699,4.3831309775,6.8987375155,7.8973615403,8.4877119383,8.4877119383,7.106270116,8.487711938312,8.487711938312,8.48771193822,8.48771193825,8.48771193825,8.48771193825,8.48771193825,8.48771193829,8.48771193819,8.48771193821,8.29264251841,8.48771193821,8.48771193832,8.48771193832,8.48771193822,8.48771193832,8.22801559942,7.35969573092,8.48771193831,8.48771193831,8.48771193831,8.48771193831,7.38885419661,8.48771193817,8.48771193817,8.39741082477,7.88595457438,7.17587784077,7.15051795427,8.48771193827,8.48771193847,8.48771193847,8.48771193847,8.42287634007,8.48771193847,6.50364898417,8.48771193867,8.48771193827,8.48771193829,8.48771193829,8.48771193829,8.48771193829,8.48771193827,8.48771193827,8.48771193827,8.48771193867,7.66373490145,8.48771193838,8.48771193838,8.48771193838,8.42410310922,8.48771193842,8.48771193842,7.57668953506,7.78221111166,7.30582479056,8.48771193836,8.48771193836,6.9209039589,7.5776184928,5.9923681312,5.6848648209,5.80556419398,8.48771193878,8.48771193878,8.31118438298,8.48771193828,8.24689992494,8.48771193834,8.48771193834,8.48771193832,8.48771193832,7.21426606978,7.16481596638,8.48771193818,8.48771193828,8.48771193828,8.48771193822,8.48771193822,7.09971756374,7.29210445154,7.57245331884,8.48771193914,6.55505494124,8.48771193924,8.48771193914,8.48771193914,8.48771193952,6.95520420542,8.48771193924,8.4877119389,8.487711938899,8.364424671299,6.9110789324,6.23266297858,5.41118772921,8.4877119385,8.4877119385,5.63238879985,7.5129418336,8.4877119385,8.48771193854,8.48771193854,8.4877119386,8.4877119384,7.5631534939,6.3437597734,8.357333678,6.441203003,3.2428696566,7.64119530196,6.60701483996,9.61150350186,9.61150350188,9.61150350188,9.61150350186,9.57020651756,8.95540020346,9.61150350183,9.61150350183,9.61150350186,9.61150350186,3.51800712216,5.55082907193,8.63296978983,8.44850562053,9.93916329263,8.12390869474,7.77390069244,7.17421598204,10.87544441301,10.87544441335,10.87544441335,10.87544441339,10.87544441339,10.87544441336,10.87544441336,9.4047202216,9.90026571536,10.87544441363,10.87544441363,10.87544441333,10.87544441336,10.87544441336,10.87544441333,10.87544441303,10.87544441303,8.44601459263
"t34",4.983269125078,4.64717246477,3.39525097706,2.29086438617,0,2.13379337507,2.13379337457,2.13379337457,2.13379337457,1.16381372547,3.16437523307,8.22268934707,9.22131337187,9.81166376987,9.81166376987,8.43022194757,9.811663769882,9.811663769882,9.81166376979,9.81166376982,9.81166376982,9.81166376982,9.81166376982,9.81166376986,9.81166376976,9.81166376978,9.61659434998,9.81166376978,9.81166376989,9.81166376989,9.81166376979,9.81166376989,9.55196743099,8.68364756249,9.81166376988,9.81166376988,9.81166376988,9.81166376988,8.71280602818,9.81166376974,9.81166376974,9.72136265634,9.20990640595,8.49982967234,8.47446978584,9.81166376984,9.81166377004,9.81166377004,9.81166377004,9.74682817164,9.81166377004,7.82760081574,9.81166377024,9.81166376984,9.81166376986,9.81166376986,9.81166376986,9.81166376986,9.81166376984,9.81166376984,9.81166376984,9.81166377024,8.98768673302,9.81166376995,9.81166376995,9.81166376995,9.74805494079,9.81166376999,9.81166376999,8.90064136663,9.10616294323,8.62977662213,9.81166376993,9.81166376993,8.24485579047,8.90157032437,7.31631996277,7.00881665247,7.12951602555,9.81166377035,9.81166377035,9.63513621455,9.81166376985,9.57085175651,9.81166376991,9.81166376991,9.81166376989,9.81166376989,8.53821790135,8.48876779795,9.81166376975,9.81166376985,9.81166376985,9.81166376979,9.81166376979,8.42366939531,8.61605628311,8.89640515041,9.81166377071,7.87900677281,9.81166377081,9.81166377071,9.81166377071,9.81166377109,8.27915603699,9.81166377081,9.81166377047,9.811663770469,9.688376502869,8.23503076397,7.55661481015,6.73513956078,9.81166377007,9.81166377007,6.95634063142,8.83689366517,9.81166377007,9.81166377011,9.81166377011,9.81166377017,9.81166376997,8.88710532547,7.66771160497,9.68128550957,7.76515483457,4.56682148817,8.96514713353,7.93096667153,10.93545533343,10.93545533345,10.93545533345,10.93545533343,10.89415834913,10.27935203503,10.9354553334,10.9354553334,10.93545533343,10.93545533343,4.84195895373,6.8747809035,9.9569216214,9.7724574521,11.2631151242,9.44786052631,9.09785252401,8.49816781361,12.19939624458,12.19939624492,12.19939624492,12.19939624496,12.19939624496,12.19939624493,12.19939624493,10.72867205317,11.22421754693,12.1993962452,12.1993962452,12.1993962449,12.19939624493,12.19939624493,12.1993962449,12.1993962446,12.1993962446,9.7699664242
"t63",7.075535717208,6.7394390569,5.48751756919,4.3831309783,2.13379337507,0,2.3750076335,2.3750076335,2.3750076335,3.2560803176,5.2566418252,10.3149559392,11.313579964,11.903930362,11.903930362,10.5224885397,11.903930362012,11.903930362012,11.90393036192,11.90393036195,11.90393036195,11.90393036195,11.90393036195,11.90393036199,11.90393036189,11.90393036191,11.70886094211,11.90393036191,11.90393036202,11.90393036202,11.90393036192,11.90393036202,11.64423402312,10.77591415462,11.90393036201,11.90393036201,11.90393036201,11.90393036201,10.80507262031,11.90393036187,11.90393036187,11.81362924847,11.30217299808,10.59209626447,10.56673637797,11.90393036197,11.90393036217,11.90393036217,11.90393036217,11.83909476377,11.90393036217,9.91986740787,11.90393036237,11.90393036197,11.90393036199,11.90393036199,11.90393036199,11.90393036199,11.90393036197,11.90393036197,11.90393036197,11.90393036237,11.07995332515,11.90393036208,11.90393036208,11.90393036208,11.84032153292,11.90393036212,11.90393036212,10.99290795876,11.19842953536,10.72204321426,11.90393036206,11.90393036206,10.3371223826,10.9938369165,9.4085865549,9.1010832446,9.22178261768,11.90393036248,11.90393036248,11.72740280668,11.90393036198,11.66311834864,11.90393036204,11.90393036204,11.90393036202,11.90393036202,10.63048449348,10.58103439008,11.90393036188,11.90393036198,11.90393036198,11.90393036192,11.90393036192,10.51593598744,10.70832287524,10.98867174254,11.90393036284,9.97127336494,11.90393036294,11.90393036284,11.90393036284,11.90393036322,10.37142262912,11.90393036294,11.9039303626,11.903930362599,11.780643094999,10.3272973561,9.64888140228,8.82740615291,11.9039303622,11.9039303622,9.04860722355,10.9291602573,11.9039303622,11.90393036224,11.90393036224,11.9039303623,11.9039303621,10.9793719176,9.7599781971,11.7735521017,9.8574214267,6.6590880803,11.05741372566,10.02323326366,13.02772192556,13.02772192558,13.02772192558,13.02772192556,12.98642494126,12.37161862716,13.02772192553,13.02772192553,13.02772192556,13.02772192556,6.93422554586,8.96704749563,12.04918821353,11.86472404423,13.35538171633,11.54012711844,11.19011911614,10.59043440574,14.29166283671,14.29166283705,14.29166283705,14.29166283709,14.29166283709,14.29166283706,14.29166283706,12.8209386453,13.31648413906,14.29166283733,14.29166283733,14.29166283703,14.29166283706,14.29166283706,14.29166283703,14.29166283673,14.29166283673,11.86223301633
"t122",7.075535716708,6.7394390564,5.48751756869,4.3831309778,2.13379337457,2.3750076335,0,0.5794761266,1.0004608528,3.2560803171,5.2566418247,10.3149559387,11.3135799635,11.9039303615,11.9039303615,10.5224885392,11.903930361512,11.903930361512,11.90393036142,11.90393036145,11.90393036145,11.90393036145,11.90393036145,11.90393036149,11.90393036139,11.90393036141,11.70886094161,11.90393036141,11.90393036152,11.90393036152,11.90393036142,11.90393036152,11.64423402262,10.77591415412,11.90393036151,11.90393036151,11.90393036151,11.90393036151,10.80507261981,11.90393036137,11.90393036137,11.81362924797,11.30217299758,10.59209626397,10.56673637747,11.90393036147,11.90393036167,11.90393036167,11.90393036167,11.83909476327,11.90393036167,9.91986740737,11.90393036187,11.90393036147,11.90393036149,11.90393036149,11.90393036149,11.90393036149,11.90393036147,11.90393036147,11.90393036147,11.90393036187,11.07995332465,11.90393036158,11.90393036158,11.90393036158,11.84032153242,11.90393036162,11.90393036162,10.99290795826,11.19842953486,10.72204321376,11.90393036156,11.90393036156,10.3371223821,10.993836916,9.4085865544,9.1010832441,9.22178261718,11.90393036198,11.90393036198,11.72740280618,11.90393036148,11.66311834814,11.90393036154,11.90393036154,11.90393036152,11.90393036152,10.63048449298,10.58103438958,11.90393036138,11.90393036148,11.90393036148,11.90393036142,11.90393036142,10.51593598694,10.70832287474,10.98867174204,11.90393036234,9.97127336444,11.90393036244,11.90393036234,11.90393036234,11.90393036272,10.37142262862,11.90393036244,11.9039303621,11.903930362099,11.780643094499,10.3272973556,9.64888140178,8.82740615241,11.9039303617,11.9039303617,9.04860722305,10.9291602568,11.9039303617,11.90393036174,11.90393036174,11.9039303618,11.9039303616,10.9793719171,9.7599781966,11.7735521012,9.8574214262,6.6590880798,11.05741372516,10.02323326316,13.02772192506,13.02772192508,13.02772192508,13.02772192506,12.98642494076,12.37161862666,13.02772192503,13.02772192503,13.02772192506,13.02772192506,6.93422554536,8.96704749513,12.04918821303,11.86472404373,13.35538171583,11.54012711794,11.19011911564,10.59043440524,14.29166283621,14.29166283655,14.29166283655,14.29166283659,14.29166283659,14.29166283656,14.29166283656,12.8209386448,13.31648413856,14.29166283683,14.29166283683,14.29166283653,14.29166283656,14.29166283656,14.29166283653,14.29166283623,14.29166283623,11.86223301583
"t123",7.075535716708,6.7394390564,5.48751756869,4.3831309778,2.13379337457,2.3750076335,0.5794761266,0,1.0004608528,3.2560803171,5.2566418247,10.3149559387,11.3135799635,11.9039303615,11.9039303615,10.5224885392,11.903930361512,11.903930361512,11.90393036142,11.90393036145,11.90393036145,11.90393036145,11.90393036145,11.90393036149,11.90393036139,11.90393036141,11.70886094161,11.90393036141,11.90393036152,11.90393036152,11.90393036142,11.90393036152,11.64423402262,10.77591415412,11.90393036151,11.90393036151,11.90393036151,11.90393036151,10.80507261981,11.90393036137,11.90393036137,11.81362924797,11.30217299758,10.59209626397,10.56673637747,11.90393036147,11.90393036167,11.90393036167,11.90393036167,11.83909476327,11.90393036167,9.91986740737,11.90393036187,11.90393036147,11.90393036149,11.90393036149,11.90393036149,11.90393036149,11.90393036147,11.90393036147,11.90393036147,11.90393036187,11.07995332465,11.90393036158,11.90393036158,11.90393036158,11.84032153242,11.90393036162,11.90393036162,10.99290795826,11.19842953486,10.72204321376,11.90393036156,11.90393036156,10.3371223821,10.993836916,9.4085865544,9.1010832441,9.22178261718,11.90393036198,11.90393036198,11.72740280618,11.90393036148,11.66311834814,11.90393036154,11.90393036154,11.90393036152,11.90393036152,10.63048449298,10.58103438958,11.90393036138,11.90393036148,11.90393036148,11.90393036142,11.90393036142,10.51593598694,10.70832287474,10.98867174204,11.90393036234,9.97127336444,11.90393036244,11.90393036234,11.90393036234,11.90393036272,10.37142262862,11.90393036244,11.9039303621,11.903930362099,11.780643094499,10.3272973556,9.64888140178,8.82740615241,11.9039303617,11.9039303617,9.04860722305,10.9291602568,11.9039303617,11.90393036174,11.90393036174,11.9039303618,11.9039303616,10.9793719171,9.7599781966,11.7735521012,9.8574214262,6.6590880798,11.05741372516,10.02323326316,13.02772192506,13.02772192508,13.02772192508,13.02772192506,12.98642494076,12.37161862666,13.02772192503,13.02772192503,13.02772192506,13.02772192506,6.93422554536,8.96704749513,12.04918821303,11.86472404373,13.35538171583,11.54012711794,11.19011911564,10.59043440524,14.29166283621,14.29166283655,14.29166283655,14.29166283659,14.29166283659,14.29166283656,14.29166283656,12.8209386448,13.31648413856,14.29166283683,14.29166283683,14.29166283653,14.29166283656,14.29166283656,14.29166283653,14.29166283623,14.29166283623,11.86223301583
"t99",7.075535716708,6.7394390564,5.48751756869,4.3831309778,2.13379337457,2.3750076335,1.0004608528,1.0004608528,0,3.2560803171,5.2566418247,10.3149559387,11.3135799635,11.9039303615,11.9039303615,10.5224885392,11.903930361512,11.903930361512,11.90393036142,11.90393036145,11.90393036145,11.90393036145,11.90393036145,11.90393036149,11.90393036139,11.90393036141,11.70886094161,11.90393036141,11.90393036152,11.90393036152,11.90393036142,11.90393036152,11.64423402262,10.77591415412,11.90393036151,11.90393036151,11.90393036151,11.90393036151,10.80507261981,11.90393036137,11.90393036137,11.81362924797,11.30217299758,10.59209626397,10.56673637747,11.90393036147,11.90393036167,11.90393036167,11.90393036167,11.83909476327,11.90393036167,9.91986740737,11.90393036187,11.90393036147,11.90393036149,11.90393036149,11.90393036149,11.90393036149,11.90393036147,11.90393036147,11.90393036147,11.90393036187,11.07995332465,11.90393036158,11.90393036158,11.90393036158,11.84032153242,11.90393036162,11.90393036162,10.99290795826,11.19842953486,10.72204321376,11.90393036156,11.90393036156,10.3371223821,10.993836916,9.4085865544,9.1010832441,9.22178261718,11.90393036198,11.90393036198,11.72740280618,11.90393036148,11.66311834814,11.90393036154,11.90393036154,11.90393036152,11.90393036152,10.63048449298,10.58103438958,11.90393036138,11.90393036148,11.90393036148,11.90393036142,11.90393036142,10.51593598694,10.70832287474,10.98867174204,11.90393036234,9.97127336444,11.90393036244,11.90393036234,11.90393036234,11.90393036272,10.37142262862,11.90393036244,11.9039303621,11.903930362099,11.780643094499,10.3272973556,9.64888140178,8.82740615241,11.9039303617,11.9039303617,9.04860722305,10.9291602568,11.9039303617,11.90393036174,11.90393036174,11.9039303618,11.9039303616,10.9793719171,9.7599781966,11.7735521012,9.8574214262,6.6590880798,11.05741372516,10.02323326316,13.02772192506,13.02772192508,13.02772192508,13.02772192506,12.98642494076,12.37161862666,13.02772192503,13.02772192503,13.02772192506,13.02772192506,6.93422554536,8.96704749513,12.04918821303,11.86472404373,13.35538171583,11.54012711794,11.19011911564,10.59043440524,14.29166283621,14.29166283655,14.29166283655,14.29166283659,14.29166283659,14.29166283656,14.29166283656,12.8209386448,13.31648413856,14.29166283683,14.29166283683,14.29166283653,14.29166283656,14.29166283656,14.29166283653,14.29166283623,14.29166283623,11.86223301583
"t27",5.074974208808,4.7388775485,3.48695606079,2.3825694699,1.16381372547,3.2560803176,3.2560803171,3.2560803171,3.2560803171,0,3.1662185004,8.3143944308,9.3130184556,9.9033688536,9.9033688536,8.5219270313,9.903368853612,9.903368853612,9.90336885352,9.90336885355,9.90336885355,9.90336885355,9.90336885355,9.90336885359,9.90336885349,9.90336885351,9.70829943371,9.90336885351,9.90336885362,9.90336885362,9.90336885352,9.90336885362,9.64367251472,8.77535264622,9.90336885361,9.90336885361,9.90336885361,9.90336885361,8.80451111191,9.90336885347,9.90336885347,9.81306774007,9.30161148968,8.59153475607,8.56617486957,9.90336885357,9.90336885377,9.90336885377,9.90336885377,9.83853325537,9.90336885377,7.91930589947,9.90336885397,9.90336885357,9.90336885359,9.90336885359,9.90336885359,9.90336885359,9.90336885357,9.90336885357,9.90336885357,9.90336885397,9.07939181675,9.90336885368,9.90336885368,9.90336885368,9.83976002452,9.90336885372,9.90336885372,8.99234645036,9.19786802696,8.72148170586,9.90336885366,9.90336885366,8.3365608742,8.9932754081,7.4080250465,7.1005217362,7.22122110928,9.90336885408,9.90336885408,9.72684129828,9.90336885358,9.66255684024,9.90336885364,9.90336885364,9.90336885362,9.90336885362,8.62992298508,8.58047288168,9.90336885348,9.90336885358,9.90336885358,9.90336885352,9.90336885352,8.51537447904,8.70776136684,8.98811023414,9.90336885444,7.97071185654,9.90336885454,9.90336885444,9.90336885444,9.90336885482,8.37086112072,9.90336885454,9.9033688542,9.903368854199,9.780081586599,8.3267358477,7.64831989388,6.82684464451,9.9033688538,9.9033688538,7.04804571515,8.9285987489,9.9033688538,9.90336885384,9.90336885384,9.9033688539,9.9033688537,8.9788104092,7.7594166887,9.7729905933,7.8568599183,4.6585265719,9.05685221726,8.02267175526,11.02716041716,11.02716041718,11.02716041718,11.02716041716,10.98586343286,10.37105711876,11.02716041713,11.02716041713,11.02716041716,11.02716041716,4.93366403746,6.96648598723,10.04862670513,9.86416253583,11.35482020793,9.53956561004,9.18955760774,8.58987289734,12.29110132831,12.29110132865,12.29110132865,12.29110132869,12.29110132869,12.29110132866,12.29110132866,10.8203771369,11.31592263066,12.29110132893,12.29110132893,12.29110132863,12.29110132866,12.29110132866,12.29110132863,12.29110132833,12.29110132833,9.86167150793
