"","t1","t2","t3","t4","t5","t14","t37","t110","t111","t116","t117","t50","t55","t56","t65","t66","t39","t101","t102","t8","t31","t128","t129","t72","t73","t51","t36","t52","t120","t121","t75","t90","t91","t79","t80","t133","t134","t99","t100","t92","t15","t24","t74","t112","t113","t95","t122","t123","t41","t7","t58","t124","t125","t103","t104","t32","t33","t35","t77","t78","t61","t62","t34","t49","t96","t97","t108","t109","t45","t44","t40","t84","t85","t13","t17","t18","t57","t59","t60","t48","t114","t115","t98","t20","t25","t26","t23","t16","t93","t94","t81","t82","t76","t69","t54","t88","t89","t46","t47","t43","t53","t70","t71","t42","t6","t9","t10","t12","t63","t64","t86","t87","t29","t30","t38","t106","t107","t131","t132","t105","t67","t68","t19","t130","t135","t136","t118","t119","t83","t21","t22","t27","t28","t126","t127","t11"
"t1",0,3.37140618855,2.57690903625,4.46376771215,5.54233560469,9.14000934409,9.14000934379,9.14000934445,9.14000934445,9.14000934412,9.14000934412,8.91207751479,8.90957008129,9.14000934409,9.14000934419,9.14000934419,9.14000934449,9.14000934449,9.14000934449,5.99919468819,9.14000934429,9.14000934413,9.14000934413,9.14000934416,9.14000934416,9.14000934409,9.140009344676,9.140009344476,9.140009344576,9.140009344576,9.140009344576,9.14000934438,9.14000934438,9.14000934438,8.93695366492,9.14000934436,9.14000934436,9.14000934437,9.14000934437,9.14000934439,8.63601315169,9.14000934479,9.14000934469,9.14000934463,9.14000934463,9.14000934509,9.14000934516,9.14000934516,8.48965708199,6.46790979439,9.14000934489,9.14000934488,9.14000934488,9.140009344879,9.140009344879,7.86677382169,9.14000934489,8.14110383489,9.14000934479,9.14000934479,8.81019643976,9.14000934476,9.14000934459,8.82689356075,9.14000934475,9.14000934475,9.14000934474,9.14000934474,8.52676564085,9.14000934519,8.75403294939,9.14000934499,9.14000934499,6.68283305389,8.24159476365,7.64292964795,9.14000934433,9.14000934429,9.14000934429,9.14000934429,9.14000934505,9.14000934505,9.14000934509,7.95918538655,7.88688090715,9.14000934515,9.14000934465,7.40460101325,9.14000934505,9.14000934505,9.14000934494,9.14000934494,9.14000934496,9.14000934495,9.14000934519,9.14000934519,9.14000934519,8.84950312669,9.14000934509,9.14000934479,9.14000934519,9.14000934519,8.75625977839,9.14000934569,5.34655814655,5.86780469661,7.1204985551,9.14000934555,9.14000934532,9.14000934532,8.93291271623,9.14000934532,7.96702126945,7.82498796925,9.14000934504,9.14000934534,9.11418124682,9.14000934523,9.14000934523,9.14000934524,9.14000934514,9.14000934514,9.14000934565,9.14000934543,9.14000934543,9.14000934543,9.14000934486,9.14000934486,9.1400093449,9.1400093454,8.03983796815,9.11931628045,9.14000934545,9.14000934503,9.14000934503,6.31138412795
"t2",3.37140618855,0,3.9093163857,5.7961750616,6.87474295414,10.47241669354,10.47241669324,10.4724166939,10.4724166939,10.47241669357,10.47241669357,10.24448486424,10.24197743074,10.47241669354,10.47241669364,10.47241669364,10.47241669394,10.47241669394,10.47241669394,7.33160203764,10.47241669374,10.47241669358,10.47241669358,10.47241669361,10.47241669361,10.47241669354,10.472416694126,10.472416693926,10.472416694026,10.472416694026,10.472416694026,10.47241669383,10.47241669383,10.47241669383,10.26936101437,10.47241669381,10.47241669381,10.47241669382,10.47241669382,10.47241669384,9.96842050114,10.47241669424,10.47241669414,10.47241669408,10.47241669408,10.47241669454,10.47241669461,10.47241669461,9.82206443144,7.80031714384,10.47241669434,10.47241669433,10.47241669433,10.472416694329,10.472416694329,9.19918117114,10.47241669434,9.47351118434,10.47241669424,10.47241669424,10.14260378921,10.47241669421,10.47241669404,10.1593009102,10.4724166942,10.4724166942,10.47241669419,10.47241669419,9.8591729903,10.47241669464,10.08644029884,10.47241669444,10.47241669444,8.01524040334,9.5740021131,8.9753369974,10.47241669378,10.47241669374,10.47241669374,10.47241669374,10.4724166945,10.4724166945,10.47241669454,9.291592736,9.2192882566,10.4724166946,10.4724166941,8.7370083627,10.4724166945,10.4724166945,10.47241669439,10.47241669439,10.47241669441,10.4724166944,10.47241669464,10.47241669464,10.47241669464,10.18191047614,10.47241669454,10.47241669424,10.47241669464,10.47241669464,10.08866712784,10.47241669514,6.678965496,7.20021204606,8.45290590455,10.472416695,10.47241669477,10.47241669477,10.26532006568,10.47241669477,9.2994286189,9.1573953187,10.47241669449,10.47241669479,10.44658859627,10.47241669468,10.47241669468,10.47241669469,10.47241669459,10.47241669459,10.4724166951,10.47241669488,10.47241669488,10.47241669488,10.47241669431,10.47241669431,10.47241669435,10.47241669485,9.3722453176,10.4517236299,10.4724166949,10.47241669448,10.47241669448,7.6437914774
"t3",2.57690903625,3.9093163857,0,3.5415992947,4.62016718724,8.21784092664,8.21784092634,8.217840927,8.217840927,8.21784092667,8.21784092667,7.98990909734,7.98740166384,8.21784092664,8.21784092674,8.21784092674,8.21784092704,8.21784092704,8.21784092704,5.07702627074,8.21784092684,8.21784092668,8.21784092668,8.21784092671,8.21784092671,8.21784092664,8.217840927226,8.217840927026,8.217840927126,8.217840927126,8.217840927126,8.21784092693,8.21784092693,8.21784092693,8.01478524747,8.21784092691,8.21784092691,8.21784092692,8.21784092692,8.21784092694,7.71384473424,8.21784092734,8.21784092724,8.21784092718,8.21784092718,8.21784092764,8.21784092771,8.21784092771,7.56748866454,5.54574137694,8.21784092744,8.21784092743,8.21784092743,8.217840927429,8.217840927429,6.94460540424,8.21784092744,7.21893541744,8.21784092734,8.21784092734,7.88802802231,8.21784092731,8.21784092714,7.9047251433,8.2178409273,8.2178409273,8.21784092729,8.21784092729,7.6045972234,8.21784092774,7.83186453194,8.21784092754,8.21784092754,5.76066463644,7.3194263462,6.7207612305,8.21784092688,8.21784092684,8.21784092684,8.21784092684,8.2178409276,8.2178409276,8.21784092764,7.0370169691,6.9647124897,8.2178409277,8.2178409272,6.4824325958,8.2178409276,8.2178409276,8.21784092749,8.21784092749,8.21784092751,8.2178409275,8.21784092774,8.21784092774,8.21784092774,7.92733470924,8.21784092764,8.21784092734,8.21784092774,8.21784092774,7.83409136094,8.21784092824,4.4243897291,4.94563627916,6.19833013765,8.2178409281,8.21784092787,8.21784092787,8.01074429878,8.21784092787,7.044852852,6.9028195518,8.21784092759,8.21784092789,8.19201282937,8.21784092778,8.21784092778,8.21784092779,8.21784092769,8.21784092769,8.2178409282,8.21784092798,8.21784092798,8.21784092798,8.21784092741,8.21784092741,8.21784092745,8.21784092795,7.1176695507,8.197147863,8.217840928,8.21784092758,8.21784092758,5.3892157105
"t4",4.46376771215,5.7961750616,3.5415992947,0,2.07025071394,5.66792445334,5.66792445304,5.6679244537,5.6679244537,5.66792445337,5.66792445337,5.43999262404,5.43748519054,5.66792445334,5.66792445344,5.66792445344,5.66792445374,5.66792445374,5.66792445374,2.52710979744,5.66792445354,5.66792445338,5.66792445338,5.66792445341,5.66792445341,5.66792445334,5.667924453926,5.667924453726,5.667924453826,5.667924453826,5.667924453826,5.66792445363,5.66792445363,5.66792445363,5.46486877417,5.66792445361,5.66792445361,5.66792445362,5.66792445362,5.66792445364,5.16392826094,5.66792445404,5.66792445394,5.66792445388,5.66792445388,5.66792445434,5.66792445441,5.66792445441,5.01757219124,2.99582490364,5.66792445414,5.66792445413,5.66792445413,5.667924454129,5.667924454129,4.39468893094,5.66792445414,4.66901894414,5.66792445404,5.66792445404,5.33811154901,5.66792445401,5.66792445384,5.35480867,5.667924454,5.667924454,5.66792445399,5.66792445399,5.0546807501,5.66792445444,5.28194805864,5.66792445424,5.66792445424,3.21074816314,4.7695098729,4.1708447572,5.66792445358,5.66792445354,5.66792445354,5.66792445354,5.6679244543,5.6679244543,5.66792445434,4.4871004958,4.4147960164,5.6679244544,5.6679244539,3.9325161225,5.6679244543,5.6679244543,5.66792445419,5.66792445419,5.66792445421,5.6679244542,5.66792445444,5.66792445444,5.66792445444,5.37741823594,5.66792445434,5.66792445404,5.66792445444,5.66792445444,5.28417488764,5.66792445494,3.606962731,4.12820928106,5.38090313955,7.40041393,7.40041392977,7.40041392977,7.19331730068,7.40041392977,6.2274258539,6.0853925537,7.40041392949,7.40041392979,7.37458583127,7.40041392968,7.40041392968,7.40041392969,7.40041392959,7.40041392959,7.4004139301,7.40041392988,7.40041392988,7.40041392988,7.40041392931,7.40041392931,7.40041392935,7.40041392985,6.3002425526,7.3797208649,7.4004139299,7.40041392948,7.40041392948,4.5717887124
"t5",5.54233560469,6.87474295414,4.62016718724,2.07025071394,0,4.7694027724,4.7694027721,4.76940277276,4.76940277276,4.76940277243,4.76940277243,4.5414709431,4.5389635096,4.7694027724,4.7694027725,4.7694027725,4.7694027728,4.7694027728,4.7694027728,1.6285881165,6.685995964,6.68599596384,6.68599596384,6.68599596387,6.68599596387,6.6859959638,6.685995964386,6.685995964186,6.685995964286,6.685995964286,6.685995964286,6.68599596409,6.68599596409,6.68599596409,6.48294028463,6.68599596407,6.68599596407,6.68599596408,6.68599596408,6.6859959641,6.1819997714,6.6859959645,6.6859959644,6.68599596434,6.68599596434,6.6859959648,6.68599596487,6.68599596487,6.0356437017,4.0138964141,6.6859959646,6.68599596459,6.68599596459,6.685995964589,6.685995964589,5.4127604414,6.6859959646,5.6870904546,6.6859959645,6.6859959645,6.35618305947,6.68599596447,6.6859959643,6.37288018046,6.68599596446,6.68599596446,6.68599596445,6.68599596445,6.07275226056,6.6859959649,6.3000195691,6.6859959647,6.6859959647,4.2288196736,5.78758138336,5.18891626766,6.68599596404,6.685995964,6.685995964,6.685995964,6.68599596476,6.68599596476,6.6859959648,5.50517200626,5.43286752686,6.68599596486,6.68599596436,4.95058763296,6.68599596476,6.68599596476,6.68599596465,6.68599596465,6.68599596467,6.68599596466,6.6859959649,6.6859959649,6.6859959649,6.3954897464,6.6859959648,6.6859959645,6.6859959649,6.6859959649,6.3022463981,6.6859959654,4.68553062354,5.2067771736,6.45947103209,8.47898182254,8.47898182231,8.47898182231,8.27188519322,8.47898182231,7.30599374644,7.16396044624,8.47898182203,8.47898182233,8.45315372381,8.47898182222,8.47898182222,8.47898182223,8.47898182213,8.47898182213,8.47898182264,8.47898182242,8.47898182242,8.47898182242,8.47898182185,8.47898182185,8.47898182189,8.47898182239,7.37881044514,8.45828875744,8.47898182244,8.47898182202,8.47898182202,5.65035660494
"t14",9.14000934409,10.47241669354,8.21784092664,5.66792445334,4.7694027724,0,4.5081691917,4.50816919236,4.50816919236,4.50816919203,4.50816919203,4.2802373627,4.2777299292,4.508169192,4.5081691921,4.5081691921,4.5081691924,4.5081691924,4.5081691924,3.7652398101,10.2836697034,10.28366970324,10.28366970324,10.28366970327,10.28366970327,10.2836697032,10.283669703786,10.283669703586,10.283669703686,10.283669703686,10.283669703686,10.28366970349,10.28366970349,10.28366970349,10.08061402403,10.28366970347,10.28366970347,10.28366970348,10.28366970348,10.2836697035,9.7796735108,10.2836697039,10.2836697038,10.28366970374,10.28366970374,10.2836697042,10.28366970427,10.28366970427,9.6333174411,7.6115701535,10.283669704,10.28366970399,10.28366970399,10.283669703989,10.283669703989,9.0104341808,10.283669704,9.284764194,10.2836697039,10.2836697039,9.95385679887,10.28366970387,10.2836697037,9.97055391986,10.28366970386,10.28366970386,10.28366970385,10.28366970385,9.67042599996,10.2836697043,9.8976933085,10.2836697041,10.2836697041,7.826493413,9.38525512276,8.78659000706,10.28366970344,10.2836697034,10.2836697034,10.2836697034,10.28366970416,10.28366970416,10.2836697042,9.10284574566,9.03054126626,10.28366970426,10.28366970376,8.54826137236,10.28366970416,10.28366970416,10.28366970405,10.28366970405,10.28366970407,10.28366970406,10.2836697043,10.2836697043,10.2836697043,9.9931634858,10.2836697042,10.2836697039,10.2836697043,10.2836697043,9.8999201375,10.2836697048,8.28320436294,8.804450913,10.05714477149,12.07665556194,12.07665556171,12.07665556171,11.86955893262,12.07665556171,10.90366748584,10.76163418564,12.07665556143,12.07665556173,12.05082746321,12.07665556162,12.07665556162,12.07665556163,12.07665556153,12.07665556153,12.07665556204,12.07665556182,12.07665556182,12.07665556182,12.07665556125,12.07665556125,12.07665556129,12.07665556179,10.97648418454,12.05596249684,12.07665556184,12.07665556142,12.07665556142,9.24803034434
"t37",9.14000934379,10.47241669324,8.21784092634,5.66792445304,4.7694027721,4.5081691917,0,2.63536020066,2.63536020066,3.00582415853,3.00582415853,2.7778923292,2.7753848957,3.0058241585,3.5307665342,3.5307665342,3.5307665345,3.6334661797,3.6334661797,3.7652398098,10.2836697031,10.28366970294,10.28366970294,10.28366970297,10.28366970297,10.2836697029,10.283669703486,10.283669703286,10.283669703386,10.283669703386,10.283669703386,10.28366970319,10.28366970319,10.28366970319,10.08061402373,10.28366970317,10.28366970317,10.28366970318,10.28366970318,10.2836697032,9.7796735105,10.2836697036,10.2836697035,10.28366970344,10.28366970344,10.2836697039,10.28366970397,10.28366970397,9.6333174408,7.6115701532,10.2836697037,10.28366970369,10.28366970369,10.283669703689,10.283669703689,9.0104341805,10.2836697037,9.2847641937,10.2836697036,10.2836697036,9.95385679857,10.28366970357,10.2836697034,9.97055391956,10.28366970356,10.28366970356,10.28366970355,10.28366970355,9.67042599966,10.283669704,9.8976933082,10.2836697038,10.2836697038,7.8264934127,9.38525512246,8.78659000676,10.28366970314,10.2836697031,10.2836697031,10.2836697031,10.28366970386,10.28366970386,10.2836697039,9.10284574536,9.03054126596,10.28366970396,10.28366970346,8.54826137206,10.28366970386,10.28366970386,10.28366970375,10.28366970375,10.28366970377,10.28366970376,10.283669704,10.283669704,10.283669704,9.9931634855,10.2836697039,10.2836697036,10.283669704,10.283669704,9.8999201372,10.2836697045,8.28320436264,8.8044509127,10.05714477119,12.07665556164,12.07665556141,12.07665556141,11.86955893232,12.07665556141,10.90366748554,10.76163418534,12.07665556113,12.07665556143,12.05082746291,12.07665556132,12.07665556132,12.07665556133,12.07665556123,12.07665556123,12.07665556174,12.07665556152,12.07665556152,12.07665556152,12.07665556095,12.07665556095,12.07665556099,12.07665556149,10.97648418424,12.05596249654,12.07665556154,12.07665556112,12.07665556112,9.24803034404
"t110",9.14000934445,10.4724166939,8.217840927,5.6679244537,4.76940277276,4.50816919236,2.63536020066,0,0.19266441132,3.00582415919,3.00582415919,2.77789232986,2.77538489636,3.00582415916,3.53076653486,3.53076653486,3.53076653516,3.63346618036,3.63346618036,3.76523981046,10.28366970376,10.2836697036,10.2836697036,10.28366970363,10.28366970363,10.28366970356,10.283669704146,10.283669703946,10.283669704046,10.283669704046,10.283669704046,10.28366970385,10.28366970385,10.28366970385,10.08061402439,10.28366970383,10.28366970383,10.28366970384,10.28366970384,10.28366970386,9.77967351116,10.28366970426,10.28366970416,10.2836697041,10.2836697041,10.28366970456,10.28366970463,10.28366970463,9.63331744146,7.61157015386,10.28366970436,10.28366970435,10.28366970435,10.283669704349,10.283669704349,9.01043418116,10.28366970436,9.28476419436,10.28366970426,10.28366970426,9.95385679923,10.28366970423,10.28366970406,9.97055392022,10.28366970422,10.28366970422,10.28366970421,10.28366970421,9.67042600032,10.28366970466,9.89769330886,10.28366970446,10.28366970446,7.82649341336,9.38525512312,8.78659000742,10.2836697038,10.28366970376,10.28366970376,10.28366970376,10.28366970452,10.28366970452,10.28366970456,9.10284574602,9.03054126662,10.28366970462,10.28366970412,8.54826137272,10.28366970452,10.28366970452,10.28366970441,10.28366970441,10.28366970443,10.28366970442,10.28366970466,10.28366970466,10.28366970466,9.99316348616,10.28366970456,10.28366970426,10.28366970466,10.28366970466,9.89992013786,10.28366970516,8.2832043633,8.80445091336,10.05714477185,12.0766555623,12.07665556207,12.07665556207,11.86955893298,12.07665556207,10.9036674862,10.761634186,12.07665556179,12.07665556209,12.05082746357,12.07665556198,12.07665556198,12.07665556199,12.07665556189,12.07665556189,12.0766555624,12.07665556218,12.07665556218,12.07665556218,12.07665556161,12.07665556161,12.07665556165,12.07665556215,10.9764841849,12.0559624972,12.0766555622,12.07665556178,12.07665556178,9.2480303447
"t111",9.14000934445,10.4724166939,8.217840927,5.6679244537,4.76940277276,4.50816919236,2.63536020066,0.19266441132,0,3.00582415919,3.00582415919,2.77789232986,2.77538489636,3.00582415916,3.53076653486,3.53076653486,3.53076653516,3.63346618036,3.63346618036,3.76523981046,10.28366970376,10.2836697036,10.2836697036,10.28366970363,10.28366970363,10.28366970356,10.283669704146,10.283669703946,10.283669704046,10.283669704046,10.283669704046,10.28366970385,10.28366970385,10.28366970385,10.08061402439,10.28366970383,10.28366970383,10.28366970384,10.28366970384,10.28366970386,9.77967351116,10.28366970426,10.28366970416,10.2836697041,10.2836697041,10.28366970456,10.28366970463,10.28366970463,9.63331744146,7.61157015386,10.28366970436,10.28366970435,10.28366970435,10.283669704349,10.283669704349,9.01043418116,10.28366970436,9.28476419436,10.28366970426,10.28366970426,9.95385679923,10.28366970423,10.28366970406,9.97055392022,10.28366970422,10.28366970422,10.28366970421,10.28366970421,9.67042600032,10.28366970466,9.89769330886,10.28366970446,10.28366970446,7.82649341336,9.38525512312,8.78659000742,10.2836697038,10.28366970376,10.28366970376,10.28366970376,10.28366970452,10.28366970452,10.28366970456,9.10284574602,9.03054126662,10.28366970462,10.28366970412,8.54826137272,10.28366970452,10.28366970452,10.28366970441,10.28366970441,10.28366970443,10.28366970442,10.28366970466,10.28366970466,10.28366970466,9.99316348616,10.28366970456,10.28366970426,10.28366970466,10.28366970466,9.89992013786,10.28366970516,8.2832043633,8.80445091336,10.05714477185,12.0766555623,12.07665556207,12.07665556207,11.86955893298,12.07665556207,10.9036674862,10.761634186,12.07665556179,12.07665556209,12.05082746357,12.07665556198,12.07665556198,12.07665556199,12.07665556189,12.07665556189,12.0766555624,12.07665556218,12.07665556218,12.07665556218,12.07665556161,12.07665556161,12.07665556165,12.07665556215,10.9764841849,12.0559624972,12.0766555622,12.07665556178,12.07665556178,9.2480303447
"t116",9.14000934412,10.47241669357,8.21784092667,5.66792445337,4.76940277243,4.50816919203,3.00582415853,3.00582415919,3.00582415919,0,0.14211503566,1.33085715613,2.23289016403,2.46332942683,3.53076653453,3.53076653453,3.53076653483,3.63346618003,3.63346618003,3.76523981013,10.28366970343,10.28366970327,10.28366970327,10.2836697033,10.2836697033,10.28366970323,10.283669703816,10.283669703616,10.283669703716,10.283669703716,10.283669703716,10.28366970352,10.28366970352,10.28366970352,10.08061402406,10.2836697035,10.2836697035,10.28366970351,10.28366970351,10.28366970353,9.77967351083,10.28366970393,10.28366970383,10.28366970377,10.28366970377,10.28366970423,10.2836697043,10.2836697043,9.63331744113,7.61157015353,10.28366970403,10.28366970402,10.28366970402,10.283669704019,10.283669704019,9.01043418083,10.28366970403,9.28476419403,10.28366970393,10.28366970393,9.9538567989,10.2836697039,10.28366970373,9.97055391989,10.28366970389,10.28366970389,10.28366970388,10.28366970388,9.67042599999,10.28366970433,9.89769330853,10.28366970413,10.28366970413,7.82649341303,9.38525512279,8.78659000709,10.28366970347,10.28366970343,10.28366970343,10.28366970343,10.28366970419,10.28366970419,10.28366970423,9.10284574569,9.03054126629,10.28366970429,10.28366970379,8.54826137239,10.28366970419,10.28366970419,10.28366970408,10.28366970408,10.2836697041,10.28366970409,10.28366970433,10.28366970433,10.28366970433,9.99316348583,10.28366970423,10.28366970393,10.28366970433,10.28366970433,9.89992013753,10.28366970483,8.28320436297,8.80445091303,10.05714477152,12.07665556197,12.07665556174,12.07665556174,11.86955893265,12.07665556174,10.90366748587,10.76163418567,12.07665556146,12.07665556176,12.05082746324,12.07665556165,12.07665556165,12.07665556166,12.07665556156,12.07665556156,12.07665556207,12.07665556185,12.07665556185,12.07665556185,12.07665556128,12.07665556128,12.07665556132,12.07665556182,10.97648418457,12.05596249687,12.07665556187,12.07665556145,12.07665556145,9.24803034437
