,Ev Model,phylopars,picante,phylnn_fill_means,linear_eigenvecs,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_umap,xgb_autoencoded,EV Model,Missing Type
0,BMT,0.31832362155470967,0.31865855926337144,0.3794262426089331,0.5598906663742701,0.426961282502526,0.5891854282749398,0.4124706395021274,0.5248857475021274,0.5057538054939824,BMT,phyloNa
1,BMT,0.4389273947481468,0.4389215906934587,0.35340575936045193,0.3791562711521566,0.8356973394983707,0.6124130306607074,0.3972997932748645,0.5840165522311599,0.5505260933038276,BMT,phyloNa
2,BMT,0.4111370912940062,0.4077526296105242,0.5054220215405792,0.5278715016841324,0.35768066650914676,0.6729112635189839,0.5034292481492983,0.3618137974925278,0.6209801096144985,BMT,phyloNa
3,BMT,0.3431517681739595,0.35045088487117326,0.4495951122501832,0.34620060221758486,0.6331577674471359,0.2592063757376452,0.2837156653359248,0.5233316224274903,0.3636151194265342,BMT,phyloNa
4,BMT,0.41821260496184004,0.4178076744824149,0.4876933718056101,0.5168712833202416,0.471514646219361,0.5340802086838219,0.46188896973672594,0.5614400267898327,0.5126457187367259,BMT,phyloNa
5,BMT,0.37133321616733683,0.3628733898830773,1.055710208075618,0.3948293185109501,0.340008578364432,0.9100594034119371,0.457646375323676,0.3736388738860618,0.8381715237680559,BMT,phyloNa
6,BMT,0.3193981460280673,0.31883681568132277,0.4395423393879828,0.36360844733994074,0.3820004589265865,0.32044429540761254,0.33626571822135765,0.30770765400102007,0.33874059318910565,BMT,phyloNa
7,BMT,0.4137208346321211,0.4019213393297137,0.8183206730009751,0.4742478597546679,0.5834141865419497,0.6081941690444893,0.5193572639672169,0.40249476102866194,0.2992923325226874,BMT,phyloNa
8,BMT,0.46595125301479906,0.47329650633059306,1.9661085899503157,0.38445327431294846,0.3769823945612215,0.8399571165976341,0.3421381963701121,0.42324941525553605,0.482109570206676,BMT,phyloNa
9,BMT,0.3313127637318187,0.3350496601462797,0.5229283124136145,0.756107217801406,0.6725832198738504,0.5715503120995788,0.6839789825417585,0.5238971786308935,0.6389907127420148,BMT,phyloNa
10,BMT,0.21305863770733566,0.21305865111109093,0.8366917757434036,0.1928187198254574,0.2706710625825346,0.26871905620285996,0.3363326860257617,0.40627416535496874,0.12070385833163373,BMT,phyloNa
11,BMT,0.2517803930296204,0.24520193285886357,0.8465117764697776,0.22544168817522592,0.2683993537926971,0.3325753760040335,0.3798812086037486,0.2742174891119916,0.35616274634600464,BMT,phyloNa
12,BMT,0.4331930453421554,0.44156602469260475,0.4512936107694239,0.3690059266212944,0.4570572684739941,0.4852820524439029,0.46637550398765554,0.23303956399672643,0.4495992455285256,BMT,phyloNa
13,BMT,0.6835903694643783,0.6832365534365606,1.3335283231600852,0.8303250642296243,0.6360661295066109,1.072578707491003,0.6809869213465457,0.8619203973465458,0.6433541460877827,BMT,phyloNa
14,BMT,0.3959525381430831,0.39295514191492004,1.0334185535248444,0.3056540930920978,0.5960218623591448,0.6490924204038745,0.3664389824203692,0.5973727926586793,0.4264321556203692,BMT,phyloNa
15,BMT,0.3431804764014213,0.3406876711415695,0.36381707881296,0.6588153349880044,0.36749575143285873,0.4195196224243644,0.4110056688032266,0.3897273135032266,0.3879194645604254,BMT,phyloNa
16,BMT,0.3459727525737669,0.3356140801737002,0.8044657001237256,0.2954363225884045,0.6429201850509644,0.6773389985455305,0.3124982955161567,0.9741320577024783,0.5487997019808628,BMT,phyloNa
17,BMT,0.45856609405146387,0.4581583215561461,0.525985388206149,0.5599771981395689,0.5295628070679523,0.5118865035144675,0.5429307319831082,0.7136520608539446,0.6639496659831081,BMT,phyloNa
18,BMT,0.30488794079941745,0.29806102300132975,0.3834797849458254,0.30517611033050585,0.5231851970026348,0.5434427931857824,0.20023261156392053,0.271114879485342,0.7142981582662093,BMT,phyloNa
19,BMT,0.244501242530916,0.24263286900061157,0.6124563784120021,0.31949770172837527,0.3836274280460502,0.39633142903827256,0.3042140360642583,0.4512184084966921,0.578378764888702,BMT,phyloNa
20,BMT,0.3275994784467688,0.3229700256513984,1.1979164764569217,0.4301316692787817,0.4109670941583756,0.4547504798037214,0.3251491360469151,0.6045415565433079,0.5099387717649855,BMT,phyloNa
21,BMT,0.49666158533700766,0.5244461122818193,1.4730815299634858,0.41342509974200164,0.55448662364795,0.5366562433264921,0.4107703151789502,0.7405354105003182,0.4327861222041678,BMT,phyloNa
22,BMT,0.4271636767396654,0.42743485227325506,0.34476588434735833,0.44578017736098036,0.46949478770695696,0.4031338178176963,0.3384511278493969,0.4287886644760473,0.45412653764939687,BMT,phyloNa
23,BMT,0.5857639321259469,0.5853878508891309,0.5460670454392968,0.6556769888250606,0.6013295468837989,0.6245980685173166,0.5466205806152463,0.7633471043352464,0.5346610689972188,BMT,phyloNa
24,BMT,0.34732545134581133,0.3473479675963031,0.8975018922290214,0.46297825244059815,0.7132095931593823,0.4497137392851382,0.36049577570711444,0.5695324433044596,0.4017372546382484,BMT,phyloNa
25,BMT,0.2763669695403216,0.24554044925773413,0.7960756232626462,0.5611260036080447,0.3422619101579162,0.22884388341466644,0.7847422354428317,0.5092141031439199,0.4351552594428319,BMT,phyloNa
26,BMT,0.4095504912919695,0.3535626215375923,0.8095076306109317,0.49013791236263293,0.5747033770965052,0.38851627779766973,0.44780138458794855,0.5110476663483604,0.5877979980713245,BMT,phyloNa
27,BMT,0.8246339490937276,0.8115655297492991,0.666764651265163,0.6898960921744777,0.6866554634721983,0.5835298087789411,1.335991156138647,0.8770604655386471,0.982833065138647,BMT,phyloNa
28,BMT,0.3269007305717862,0.3264422174324261,0.8138245665117052,0.37991827459941807,0.268101080689834,0.7459533854913623,0.4792112871588758,0.3802945248023954,0.3246752638023954,BMT,phyloNa
29,BMT,0.6366332020752239,0.632687857487398,0.9571889991053693,0.7511360766219116,0.6976464213398377,0.9044710311929162,0.629284328643718,0.748385880151226,0.7869188357443211,BMT,phyloNa
30,BMT,0.35654200583102547,0.34613064949660877,0.6360376321914553,0.34777945823022016,0.37400383951615035,0.3900882359334027,0.2747321078672572,0.2903242621089204,0.40841343779338535,BMT,phyloNa
31,BMT,0.7227570024537461,0.7227570024537477,0.6510550180110377,0.8904728954385627,0.6375969560179218,0.7558759277543035,1.0886652835470378,0.7061883023204815,1.5452070508428608,BMT,phyloNa
32,BMT,0.4874282872645356,0.4838006288660509,0.7715647459843735,0.43503390241299017,0.4012388607166213,0.5514178306609742,0.4781258410521029,0.5173271853999303,0.30196686316577975,BMT,phyloNa
33,BMT,0.13072924136423308,0.13072565521027427,0.6914943580111018,0.3830712233720709,0.2510232176241467,0.35263016105935097,0.16243104583335272,0.300234665205506,0.2685002865755908,BMT,phyloNa
34,BMT,0.26092882695017616,0.2838898087676077,0.46156728559122345,0.5275321619191509,0.5930241665877879,0.42265152461239675,0.3582535783324562,0.4159773926989324,0.647824889689263,BMT,phyloNa
35,BMT,1.1253393788165167,1.1228031902471431,1.214379608545058,1.234174533504013,0.8849305957672108,1.0896460331568716,1.0497956706163118,1.1857222710163116,1.361638496316312,BMT,phyloNa
36,BMT,0.4030393779971636,0.4030134698895737,0.5296698947897373,0.4913074433207451,0.7115336808109586,0.5418901231678864,0.4065703675081328,0.544084154207893,0.38119545560813284,BMT,phyloNa
37,BMT,0.4178434698729593,0.41388439242667624,0.5265241982835492,0.35541180276565,0.5775132828137738,0.40344934953812883,0.2744592930166403,0.32491791333686815,0.27409244147841044,BMT,phyloNa
38,BMT,0.5530827217082563,0.5476345497180727,0.6393973979460255,0.5376036734612584,0.5450940437308374,0.4674534682794242,0.3127162208801665,0.5784722533097993,0.48188544490979934,BMT,phyloNa
39,BMT,0.26725063709212404,0.2672506370921227,0.32400477659187776,0.4685887149937974,0.5142592274254904,0.3776125549238218,0.4919827208666513,0.3888115598164547,0.3508834853354129,BMT,phyloNa
40,BMT,0.23592186381856034,0.23529054460576723,1.1517333431003745,0.2898059113432138,0.23672789353936824,0.5210176726521092,0.38174989236975476,0.3616948125126993,0.28008989865193457,BMT,phyloNa
41,BMT,0.37893655187078745,0.34212493384757214,1.0635277772553215,0.6494566755183524,0.8067047611131064,0.5851540996230014,0.3892065404838034,0.5105543222568196,0.47385362504713735,BMT,phyloNa
42,BMT,0.5446697073594298,0.5538903509115103,0.7186297186879527,0.6401893277242148,0.5727373701645033,0.6957339683145382,0.634074998320783,0.569275264690037,0.6915406807207829,BMT,phyloNa
43,BMT,0.25020859686535835,0.2502396367094564,0.42664284920195616,0.48483113920886955,0.43198331667992995,0.44129038443880936,0.6834930251384339,0.2676108980827361,0.4104472809346462,BMT,phyloNa
44,BMT,0.4281430536166579,0.42623507457092513,0.698590583746042,0.5500336200480007,0.5017720145950048,0.6255376059309137,0.4873587336590733,0.5755606286590733,0.5652533586590732,BMT,phyloNa
45,BMT,1.5598567227900724,1.5599495767966531,1.5919743659415406,4.221456015848343,2.225551032542887,1.816639053918312,1.6175462027193745,1.1361195701220403,1.0661207327193745,BMT,phyloNa
46,BMT,0.43959919436312045,0.41803659710578467,0.9304859590301042,0.471136405723976,0.8268710403568272,0.9518883717562044,0.466457452410255,0.6085739874102551,0.715570132410255,BMT,phyloNa
47,BMT,0.37814526982511343,0.373374438189005,0.511575874522671,0.46700938434748035,0.4396568183186396,0.3327412108963881,0.3929129318789741,0.27026173176500146,0.30886133732463283,BMT,phyloNa
48,BMT,0.1694739454516176,0.1746526593098944,0.3549288183479963,0.4093390742330181,0.303718953897992,0.25282220622018126,0.34562489740634755,0.3678965437807862,0.34658925985747857,BMT,phyloNa
49,BMT,0.48404463744450954,0.48152801917878885,0.75400669485845,0.8477739870356114,0.7853825926446156,0.9979309175113406,0.5410817006878185,0.5015922329714774,0.743650144572605,BMT,phyloNa
50,BMT,0.3067073389637799,0.30670417106228126,0.8010791245856133,0.36656503726506784,0.4328102816544027,0.37566703338466223,0.3558788380682016,0.39239345683202204,0.30753528558389376,BMT,phyloNa
51,BMT,0.16571952416032207,0.16571952416029545,0.5601639413886428,0.4686772536635533,0.4352490941163766,0.2560606394779479,0.20433472559098523,0.3321380685985251,0.2675295745832523,BMT,phyloNa
52,BMT,1.5451048441843764,1.5537483256870144,1.5194308814125803,44.66641729461514,3.2732247936117944,3.587013908845287,1.912427210632235,1.4649237556322352,1.9951850381446963,BMT,phyloNa
53,BMT,0.5949276658688906,0.5970118287523742,0.747355781422584,0.8501326162540469,0.8553313893049375,0.8403125253844301,0.7670089790671627,0.794430109441862,0.6642109954713761,BMT,phyloNa
54,BMT,0.3234569462198895,0.32167700009025124,0.48028141221257803,0.40858244638402696,0.5318459571182842,0.43355915979421294,0.29956110123592916,0.4447967264152545,0.30500808191890993,BMT,phyloNa
55,BMT,0.8455052771847565,0.8443982890968218,0.9425766326207936,0.8406644640110548,0.9191650714921163,0.743738506362771,0.7342945097314529,0.9994310321225166,0.9527274080725165,BMT,phyloNa
56,BMT,0.36885054038500154,0.4077662145903548,0.929877385825525,1.5800776066169588,0.5664184995188559,0.7207352405183474,0.4277445821518187,0.4185383501207835,0.23593912829472394,BMT,phyloNa
57,BMT,0.7804744647027777,0.7804746212250768,0.8309137789513018,0.5084181173368847,0.4573666635595027,0.7852431152673994,0.7588293070656407,0.6823499799726014,0.6254914930656408,BMT,phyloNa
58,BMT,0.629492218111241,0.6975124725978702,1.0047904855922292,0.7202318229623709,0.7009281720561192,0.8505125373172099,0.6619870740985142,0.8198718112286489,0.8323869799325191,BMT,phyloNa
59,BMT,0.3579988910926137,0.3593923187341397,0.6468555253590662,0.44316312722563733,0.588756898366672,0.62289720596061,0.4184980701998047,0.6344821221158717,0.4700572009661652,BMT,phyloNa
60,BMT,0.339443523397487,0.34095012805797514,0.39713873102276953,0.433601052917837,0.6138478077612282,0.4818656387680547,0.2947670606862784,0.3962120904979498,0.34951888498627837,BMT,phyloNa
61,BMT,0.6201114763258465,0.6395284652106484,0.8810185505850946,0.5280626133313541,1.0718580423197415,0.7226313528979845,1.0085312853324926,0.9289899917549211,0.5697177474166205,BMT,phyloNa
62,BMT,0.26156754007269767,0.26141399997640946,0.40765582867488154,0.26796445882573006,0.5022142579533793,0.43121917247513347,0.22429965831118004,0.3650512104010894,0.28626301973302687,BMT,phyloNa
63,BMT,0.24000650539238366,0.2366769465083601,1.2839910918309188,0.3439375747008391,0.4103991106567233,0.2731134694955194,0.24893689346480471,0.3978326786863741,0.22055672201422669,BMT,phyloNa
64,BMT,0.5150162765242116,0.5143298956352043,0.6461847391421659,0.6471084636193221,0.676555278430273,0.5844825722842749,0.48256015414607567,0.6476038892364209,0.47040653570591784,BMT,phyloNa
65,BMT,0.6502221875906612,0.6660210477403979,0.6725146614874759,0.8266031440540283,0.8887594576217099,0.43106102351921544,0.542565983579217,0.6191794791316207,0.8652203805035732,BMT,phyloNa
66,BMT,1.0045838305391555,1.0045838305391546,0.9338002256477154,5.529077214375017,1.0030685275653488,0.8637260321870215,0.936721417529219,0.9495352503061618,1.062799751729219,BMT,phyloNa
67,BMT,0.3838628114378641,0.38524605691433333,0.6648857216606067,0.5695934217331599,0.634805419258399,0.6445631807185784,0.5424890164200027,0.40697776205950953,0.32184877796133876,BMT,phyloNa
68,BMT,0.7865702152917551,0.8060969109047955,0.6527602402017983,0.8454928963939283,0.6680191445467665,0.9734077306061779,0.9020569742660012,0.667864385666001,0.9645643822573081,BMT,phyloNa
69,BMT,0.5751407165455558,0.5764839236410249,0.5074699487521548,0.5065700502704745,0.5165000294988067,0.6530045636704196,0.7308155694995169,0.6853180589625251,0.6254441858689397,BMT,phyloNa
70,BMT,0.3854220318794727,0.3854140521081664,0.5897614791203056,0.623050009550029,0.6697385171459282,0.7412338919074666,0.3853649137829646,0.23954093295749823,0.4381882871920098,BMT,phyloNa
71,BMT,0.7042172468519243,0.7053568930689723,1.38345885526491,0.7701261602724541,0.6649225734302544,0.730315731154218,0.7000548616920336,1.139390625253656,0.68314477065834,BMT,phyloNa
72,BMT,0.24540840188549237,0.2337072938963336,0.6004210505395735,0.26568168937313474,1.5812742147166463,0.6432206022608803,0.5969038773448944,0.2671762065790306,0.3805481113448944,BMT,phyloNa
73,BMT,0.6209574754721066,0.6215738262187804,0.6101143729043785,0.6074251136917364,0.5724664750917491,0.6088969056467183,0.5464126171432679,0.5545128079607071,0.4478505538365917,BMT,phyloNa
74,BMT,0.4174372997721344,0.41742837994887355,0.692754766084577,0.7030939989909449,0.6356446742959476,0.6545126741887873,0.49704279680734975,0.4965800536698377,0.5571143762987985,BMT,phyloNa
75,BMT,0.7690793897183328,0.7813258320825,1.083110418035224,0.7247402639546949,0.8637286457225268,0.6395634760887371,0.7213346026208939,1.1732979857026222,0.7463440361582216,BMT,phyloNa
76,BMT,0.5018406213385624,0.5019308849353333,1.7410694717572508,0.5782111073144786,0.54025172300411,0.6290345431560952,0.3916097601674603,0.4798965762521724,0.5120806532365985,BMT,phyloNa
77,BMT,0.2763624305261457,0.27636968862635214,0.3769283650444912,0.38012672718728535,0.5365077631964648,0.49942520920539224,0.31654688880694126,0.33837281921042306,0.41465346919273766,BMT,phyloNa
78,BMT,0.564417407458618,0.5643302598708219,0.8779497707881415,0.7430330200982334,0.7177517551293895,0.7382056858766078,0.6481616341675008,0.5277639046798333,0.49612701613622684,BMT,phyloNa
79,BMT,0.3541865146137016,0.35245620728975025,0.4656411130734027,0.35082202071020757,0.3045516770496962,0.5184920426559732,0.42404010460654257,0.4215709325750564,0.4744352206116937,BMT,phyloNa
80,BMT,0.32960142683329846,0.32959487046794206,0.3246802436524979,0.6359032633991781,0.4775609616675448,0.6144558385298432,0.33301468417516045,0.6700552574611387,0.4627931604611388,BMT,phyloNa
81,BMT,0.7230390634936497,0.723039063493653,0.6110071598485918,0.6722150427495208,0.682867470294912,1.2290720340218422,0.8475795000455852,0.766397645132751,0.8404979818485918,BMT,phyloNa
82,BMT,0.4692453638291726,0.46862652869425175,0.8045331416146052,0.4859041503576407,0.5597537482891038,0.7086148867661181,0.40728228588483395,0.600934818986592,0.5536501047057419,BMT,phyloNa
83,BMT,0.3187436062415351,0.31906098667686617,0.5062984956847385,0.5181389371351508,0.49955533813557984,0.7026797409047318,0.4858636338102748,0.2918351175885057,0.42023397643224863,BMT,phyloNa
84,BMT,0.39822936680635584,0.39822996163496854,0.5946407168876007,0.525873385366312,0.5576091987160792,0.5914900596693806,0.46930913516343875,0.4717479996410375,0.652563085983294,BMT,phyloNa
85,BMT,1.3794080384722918,1.3491381090458376,1.4070773509477732,0.6398240830139328,1.5784858897175646,1.4413719394898323,1.1639905258419159,1.2313150988340895,1.5595656178243222,BMT,phyloNa
86,BMT,0.5745244597280212,0.5653695522127948,0.752417806656571,0.733831073510802,0.5710386922607762,0.5853714653359984,0.7282423651392106,0.8807954650580829,0.5631714333931799,BMT,phyloNa
