,phylopars_picante,phylopars_phylnn_fill_means,phylopars_linear_eigenvecs,phylopars_linear_umap,phylopars_linear_autoencoded,phylopars_xgb_eigenvecs,phylopars_xgb_umap,phylopars_xgb_autoencoded,picante_phylnn_fill_means,picante_linear_eigenvecs,picante_linear_umap,picante_linear_autoencoded,picante_xgb_eigenvecs,picante_xgb_umap,picante_xgb_autoencoded,phylnn_fill_means_linear_eigenvecs,phylnn_fill_means_linear_umap,phylnn_fill_means_linear_autoencoded,phylnn_fill_means_xgb_eigenvecs,phylnn_fill_means_xgb_umap,phylnn_fill_means_xgb_autoencoded,linear_eigenvecs_linear_umap,linear_eigenvecs_linear_autoencoded,linear_eigenvecs_xgb_eigenvecs,linear_eigenvecs_xgb_umap,linear_eigenvecs_xgb_autoencoded,linear_umap_linear_autoencoded,linear_umap_xgb_eigenvecs,linear_umap_xgb_umap,linear_umap_xgb_autoencoded,linear_autoencoded_xgb_eigenvecs,linear_autoencoded_xgb_umap,linear_autoencoded_xgb_autoencoded,xgb_eigenvecs_xgb_umap,xgb_eigenvecs_xgb_autoencoded,xgb_umap_xgb_autoencoded
stat,0.09891431015745038,-8.62917135218095,-1.6423289588956156,-5.125847723071754,-6.294529624039892,-3.949999267942804,-4.9036105796332885,-5.091022364934222,-8.648605175743526,-1.6430108450387035,-5.112654483309745,-6.319121302191716,-3.950780668733911,-4.941341883401033,-5.011993998275239,-1.0460978229737752,3.033615553935712,2.1125122831856715,6.144494269830262,6.231876519499561,4.37295466182025,1.3699683606070203,1.300393205582861,1.5333898888664412,1.4661070451489486,1.4389474169487093,-1.3751711621871334,3.150413635668153,2.1367639899783355,1.3467713371340746,4.341654780004433,3.1068689454824234,2.5889660714988665,-1.0988475098478523,-2.0695587228089947,-0.8595259084926716
p value,0.9214063153804418,1.0577149633355648e-13,0.10369465612391644,1.4690151185521268e-06,8.476292529715224e-09,0.00014651098372314028,3.6900956644962584e-06,1.6995116378986937e-06,9.599815905148604e-14,0.10355320168829743,1.5525026777446026e-06,7.568705656440079e-09,0.00014609870707445242,3.160743488441901e-06,2.3611644926354144e-06,0.2980632915794513,0.0030860686518834612,0.03715835923935927,1.685226713923428e-08,1.1302634433897044e-08,3.032962492142432e-05,0.17379579798926437,0.19648535636178358,0.12836940831642668,0.14578828161478258,0.15331961136396158,0.1721824153372315,0.0021565697854172496,0.035081495412759206,0.18112891987047994,3.41918204838257e-05,0.0024675032336270307,0.01107591131613533,0.27449972220316254,0.04109814985951626,0.39212698210071073
