"accepted_species","F1.1/1"
"t27",-0.438450080973273
"t83",-0.498729656699563
"t84",0.129204500877442
"t29",-1.52255038401882
"t30",0.543548769062306
"t11",-1.43541006846412
"t50",0.228241477138875
"t19",-0.171475441280605
"t92",-0.165324495151536
"t93",-1.95848588390591
"t94",-1.74552384775118
"t12",-0.263200386461734
"t10",-0.159126143953281
"t33",-2.17402650095086
"t34",0.176879904339433
"t75",-0.0921840146163074
"t76",-0.218820931162646
"t54",1.25255198105584
"t55",0.805507830172835
"t97",0.794892313844276
"t98",1.79719441201193
"t25",-0.116821571794674
"t26",-0.274996753795605
"t42",NA
"t43",0.720994413000908
"t4",0.494945765255643
"t67",0.873184358970058
"t68",-0.449123398661886
"t36",0.0556476739451797
"t35",-1.06543801562718
"t44",-1.53035074763574
"t45",-2.32213280477954
"t6",-0.917088634744148
"t7",NA
"t46",0.149205955444273
"t99",-0.789970025246171
"t100",-0.124374607453121
"t89",-0.161355021067561
"t18",-0.875110018728792
"t31",-1.00263041490024
"t79",NA
"t80",-1.16711782810877
"t87",1.29121520817697
"t88",0.758567869262955
"t71",NA
"t28",1.0766697568433
"t22",1.00859078625912
"t77",-0.720996403853172
"t78",0.591027007009448
"t59",2.33868910582005
"t60",-1.34853692126979
"t23",0.113760171956864
"t20",NA
"t21",0.0459546687054494
"t16",-0.745364486012941
"t95",0.0449656367763421
"t96",1.37271001230011
"t15",1.31015237345646
"t9",-0.186920535417269
"t2",-1.28016123150975
"t47",0.546329023245025
"t48",-0.435895337948099
"t65",-0.846386789539207
"t66",-1.52500941395398
"t51",NA
"t1",-0.289533687455745
"t3",0.707821987884544
"t57",0.63021325492957
"t58",0.297157066408507
"t72",-0.7519088663651
"t73",-0.570953675964908
"t69",-0.353160221711875
"t70",1.36154649036136
"t24",0.765727735028077
"t37",0.333256395847861
"t38",0.781270519917512
"t63",2.06580835578593
"t64",-0.135121775636493
"t41",-0.346571297271339
"t8",0.359050588721995
"t90",-0.20337277802499
"t91",NA
"t74",NA
"t56",-0.419017340027805
"t13",-0.588073015020583
"t14",NA
"t85",0.0541229959051477
"t86",-0.691151417069648
"t49",0.311407600790948
"t52",-1.16802781101897
"t53",0.484858716716321
"t61",0.725145448657714
"t62",-0.528434372743443
"t39",0.369102018423716
"t40",1.4061045254296
"t17",1.17992755769443
"t32",1.92262019811321
"t81",NA
"t82",1.10112287385727
"t5",1.89379935830102
