,phylopars_picante,phylopars_phylnn_fill_means,phylopars_linear_eigenvecs,phylopars_linear_umap,phylopars_linear_autoencoded,phylopars_xgb_eigenvecs,phylopars_xgb_umap,phylopars_xgb_autoencoded,picante_phylnn_fill_means,picante_linear_eigenvecs,picante_linear_umap,picante_linear_autoencoded,picante_xgb_eigenvecs,picante_xgb_umap,picante_xgb_autoencoded,phylnn_fill_means_linear_eigenvecs,phylnn_fill_means_linear_umap,phylnn_fill_means_linear_autoencoded,phylnn_fill_means_xgb_eigenvecs,phylnn_fill_means_xgb_umap,phylnn_fill_means_xgb_autoencoded,linear_eigenvecs_linear_umap,linear_eigenvecs_linear_autoencoded,linear_eigenvecs_xgb_eigenvecs,linear_eigenvecs_xgb_umap,linear_eigenvecs_xgb_autoencoded,linear_umap_linear_autoencoded,linear_umap_xgb_eigenvecs,linear_umap_xgb_umap,linear_umap_xgb_autoencoded,linear_autoencoded_xgb_eigenvecs,linear_autoencoded_xgb_umap,linear_autoencoded_xgb_autoencoded,xgb_eigenvecs_xgb_umap,xgb_eigenvecs_xgb_autoencoded,xgb_umap_xgb_autoencoded
stat,-4.715920507791735,-5.296116318952233,-3.2305549961555937,-4.428552983078199,-3.7767791919414693,-1.4467825823773708,-3.9643407809955393,-2.256135158562373,-1.3405498486974459,0.885067870514866,-0.2425061561898231,0.11056153376045623,3.349776976850568,0.37845536313873174,2.5597669008155157,2.3102544764066435,1.0100987207449146,1.4096475294808186,4.480359968075208,1.7196765100755083,3.7960647877445117,-2.3008303811087556,-1.5381670353424741,2.347505283836457,-0.7633809814956146,1.6664534561381836,0.5680514913213331,3.706011143743695,0.9135629891375787,3.223783615752138,3.0040474253674265,0.3452491073781378,2.3751201175418144,-3.153689446613933,-0.9987089978132142,2.617517821777938
p value,7.89497982894259e-06,7.151348266308338e-07,0.0016775299364792916,2.4482519227664848e-05,0.0002712411830983696,0.15111672863932873,0.00013911840925257983,0.026261656459371178,0.1831347908354864,0.3782646466752284,0.8088896771992671,0.9121878782526396,0.0011454486922102497,0.7059026896770924,0.011986307947829868,0.02294978436347453,0.31491041479578946,0.16177752853437152,2.0024772958198407e-05,0.08861612533101691,0.0002534860946939045,0.02349856862939414,0.12719791789444948,0.020889666287015343,0.44705157713618016,0.09878409766922126,0.5712861452715583,0.0003470688738134842,0.36316606244206795,0.0017137975317974821,0.0033741885028459413,0.7306395758063746,0.01946980863316215,0.002134719051398114,0.32037050271170686,0.010246485181817332
