"accepted_species","trait_BM_trend_scaled"
"t5",-1.40170428913111
"t6",-0.855921667809885
"t34",1.38505049496779
"t40",1.50909489410345
"t41",2.03779004539568
"t44",0.53894973596233
"t133",2.23171565888265
"t157",2.1252688212656
"t158",2.14207916151397
"t71",2.44801781875102
"t72",2.46872525049394
"t17",0.77801764669369
"t2",-0.89843104623352
"t7",0.0727525081095971
"t22",-0.528069271286403
"t23",0.354781503309621
"t21",-1.77382491666287
"t26",-1.08896479867825
"t39",-1.69334254237452
"t113",0.415023674125318
"t114",-0.0180166174984647
"t42",-1.1713446487479
"t43",-1.43336894078675
"t65",0.217571695320532
"t66",-0.305068724780246
"t138",0.17349294182271
"t139",-0.38093800311376
"t104",0.31039283157555
"t136",0.259675249320467
"t137",-0.0336125616733071
"t54",-0.386735840034063
"t51",-0.925294183554957
"t52",0.783120087719979
"t28",-0.611853982113122
"t29",-0.969040376897122
"t38",1.39175339775794
"t47",-0.0230341050340559
"t73",0.846405224935487
"t94",1.23090774024706
"t102",1.89707388444466
"t103",1.78114378289442
"t79",-0.518452747832229
"t80",-0.314789790340683
"t48",-0.0107865604274637
"t131",0.98246848396009
"t132",1.11363002951668
"t109",0.385616373010938
"t110",0.319125895475676
"t148",0.345974743128888
"t149",0.381308587559627
"t60",1.00784411670685
"t91",0.555481708942779
"t92",-0.458350196506737
"t111",0.0191902623800365
"t112",0.590006681340189
"t107",0.783410655353898
"t108",0.921976188032736
"t119",0.686521710778822
"t120",0.60909740107025
"t93",0.23871299290705
"t3",-0.586962267132746
"t1",-1.3854508287772
"t67",-0.910538075794337
"t68",0.225842057555856
"t57",-0.242673817357713
"t13",-1.58040959515086
"t12",-0.844894536146823
"t35",0.306831836272923
"t115",1.06641481489455
"t134",0.969014398868657
"t142",1.00433276611955
"t143",0.963115192354197
"t124",1.40350545107869
"t125",1.76012449530583
"t116",0.868103770956315
"t117",0.863774588514696
"t27",-0.217412357253653
"t15",-0.631185769587133
"t16",-1.17208405260853
"t105",1.32263584560608
"t106",1.10670073900324
"t33",0.0628181449456692
"t24",-0.808022903668864
"t18",-1.47342788702305
"t84",1.57843992703996
"t153",0.789587531791832
"t154",0.682831126075748
"t118",0.397859445248116
"t75",1.2905504802577
"t155",0.321152842857282
"t156",0.279968183842687
"t11",-1.74990833817473
"t63",1.24174220027581
"t64",0.236640413884746
"t49",0.726535242421436
"t86",-0.612202373308452
"t87",0.191923674786004
"t76",-0.141598913377347
"t77",0.146124989786007
"t58",-1.67991710966684
"t59",-1.80567406830833
"t50",-0.509944928905049
"t25",-0.361241039839629
"t53",-0.160219122593311
"t121",-0.0832775743416152
"t150",-0.105913915514662
"t151",-0.297927429212392
"t152",-0.230428388262486
"t55",-0.361149530150987
"t56",-0.581150659799638
"t100",-0.0290039132977821
"t101",0.663516002534614
"t36",0.405071060881748
"t96",-0.00435537195528081
"t97",0.365143530948241
"t74",-0.223324549773791
"t9",-0.74217453165244
"t20",-0.95221828086611
"t61",-0.649781991368201
"t62",NA
"t70",0.227486969132057
"t146",NA
"t147",0.672308496464622
"t30",0.117036463093565
"t14",-0.984585415411831
"t31",0.488733106282647
"t32",0.406690429439978
"t19",-0.813319102841505
"t89",-0.850539871952466
"t90",NA
"t88",NA
"t98",NA
"t99",-1.25643799023781
"t78",-1.48431027159621
"t135",NA
"t144",NA
"t145",-1.29177441542595
"t69",-0.25456971053613
"t129",-1.40117160957114
"t130",NA
"t128",NA
"t95",-0.595765347791092
"t83",NA
"t140",NA
"t141",NA
"t37",0.103385812897362
"t45",-0.520130492927968
"t46",-0.432881899423157
"t122",-0.304821572711007
"t123",0.191088221543722
"t10",-1.35322489862813
"t126",1.17739699008043
"t127",NA
"t85",NA
"t82",-0.754260416725545
"t81",NA
"t8",-0.974084626426738
"t4",-2.84859756444908
