,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t5,10.113481,1.1983908,1.3674445,1.7735295,3.7240238,5.1561265,5.0855627,2.3456466,4.7576494,1.0994915,6.3846684,6.279106,4.955652,5.294509,3.3702426
t6,10.1489315,1.2350798,1.287304,1.7397746,3.6468337,5.199399,5.1690364,2.3862972,4.7004256,1.0693749,6.4507937,6.3397865,4.9123597,5.287247,3.394498
t34,8.92539,0.3703832,1.6574225,3.622808,4.0886497,4.4578247,3.9187498,1.2054762,3.6523726,1.4850782,7.017798,7.50632,4.8909116,6.5814486,2.610627
t40,8.894306,0.36916217,1.6340183,3.6510804,4.102654,4.47919,3.9602158,1.2061121,3.617805,1.4675235,7.05357,7.5434656,4.9211044,6.6380663,2.6299284
t41,8.895325,0.2826532,1.6664432,3.7373745,4.0866113,4.381531,3.801153,1.1929885,3.5488048,1.5704851,7.070902,7.5941424,4.8824973,6.658339,2.527181
t44,8.755806,0.23160046,1.6771802,3.6975553,4.190523,4.381661,3.910337,1.1772939,3.4735875,1.5624789,7.159299,7.683223,4.954729,6.7134495,2.530115
t133,8.675345,0.19773693,1.7181566,3.7622612,4.2767944,4.42755,3.835536,1.0521057,3.4793494,1.5150473,7.120104,7.6857862,4.915037,6.6759524,2.577043
t157,8.840253,0.33379123,1.6677263,3.7472696,4.0948334,4.4507647,3.8627415,1.1652229,3.5241888,1.4935204,7.1203723,7.6305056,4.8938584,6.65998,2.5983777
t158,8.847668,0.32907706,1.6885761,3.6501791,4.094908,4.402659,3.8691096,1.1880649,3.5603688,1.5429567,7.072616,7.596499,4.90264,6.621082,2.5516174
t71,8.806429,0.19311704,1.6740166,3.6770217,4.1991353,4.362097,3.9037514,1.144825,3.5777829,1.5661378,7.0558014,7.58599,4.9496284,6.6736226,2.514639
t72,8.896689,0.2526124,1.6974585,3.6979191,4.1243696,4.3457313,3.7865033,1.1561959,3.6223876,1.5888239,6.9970117,7.5253334,4.8681006,6.5982294,2.4976668
t17,10.001363,1.0249323,1.4487462,2.059326,3.8031864,4.9973626,4.998832,2.1284559,4.8276544,1.0898287,6.491424,6.320109,4.843031,5.554117,3.1938474
t2,10.088903,1.1687361,1.3638101,1.8013916,3.7211099,5.1684976,5.0978737,2.3193188,4.7834673,1.0500604,6.414648,6.298589,4.950543,5.3239026,3.3597429
t7,9.480278,14.64606,4.9359374,-4.735536,3.636312,3.4490693,7.904119,4.4688478,9.217468,3.6685457,5.5274487,8.297027,3.913531,3.485447,3.9194257
t22,9.276542,13.2748785,4.538217,-4.8722034,3.6715312,2.8681228,7.8749967,4.510591,9.245358,3.4335477,5.5378165,8.744603,4.1729736,2.9173079,4.022181
t23,9.499353,14.456485,4.9191055,-4.7773924,3.707976,3.3906505,7.902043,4.52015,9.222083,3.6689324,5.5040083,8.382788,3.9046714,3.4028146,3.981017
t21,9.336391,13.291328,4.563868,-4.807316,3.6818435,2.8978946,7.826649,4.4587407,9.268794,3.496636,5.547794,8.736092,4.1545525,2.9260304,3.9551883
t26,9.23087,13.434855,4.6126847,-4.881089,3.7162461,2.9680266,7.896977,4.540655,9.232499,3.3892791,5.586356,8.785317,4.1783237,2.871984,4.0436935
t39,9.229778,13.388818,4.5749164,-4.877696,3.676905,2.929808,7.867052,4.523057,9.27092,3.3925598,5.638459,8.817231,4.1256294,2.8191438,4.050961
t113,9.532114,14.176837,4.776303,-4.777542,3.6993854,3.283959,7.9336834,4.4427223,9.189812,3.6545734,5.5865383,8.339837,3.912266,3.3688676,3.9708493
t114,9.535988,14.231389,4.8769207,-4.8065033,3.7646196,3.3443809,7.929281,4.520679,9.205914,3.6790366,5.5221667,8.435777,3.8808877,3.3362458,4.004801
t42,9.4681,13.99704,4.788471,-4.8021154,3.7232473,3.2374923,7.8886375,4.4803047,9.2047205,3.6307743,5.5382614,8.447212,3.9627433,3.2833567,3.9856744
t43,9.28701,13.583831,4.679238,-4.8529587,3.7344842,3.067451,7.8818893,4.516343,9.227656,3.4484024,5.578992,8.721806,4.1317606,2.9565387,4.0128026
t65,9.495052,14.520082,4.883461,-4.7631187,3.6569939,3.36471,7.875059,4.4809113,9.218283,3.6746674,5.503956,8.318988,3.9189873,3.458145,3.9575121
t66,9.213838,13.58434,4.694251,-4.859614,3.7700884,3.0893524,7.895771,4.543076,9.21155,3.3738155,5.590635,8.800601,4.2217855,2.879041,4.018027
t138,9.628397,14.237202,4.7270555,-4.7657886,3.659801,3.3410242,7.8345194,4.2588005,9.180138,3.7409718,5.579256,8.08215,3.8498335,3.634265,3.8291712
t139,9.541562,14.144695,4.6391973,-4.741627,3.6186414,3.3689795,7.856023,4.198107,9.196484,3.6454103,5.649996,8.028361,3.9583538,3.576715,3.773041
t104,9.673537,14.251051,4.763258,-4.788498,3.69339,3.3038933,7.8353457,4.276152,9.144846,3.7848854,5.546509,8.117881,3.7979088,3.6545181,3.8677385
t136,9.646149,14.298774,4.761861,-4.772712,3.6623976,3.3384192,7.879835,4.285626,9.141512,3.7675755,5.5735784,8.097752,3.8101716,3.6307142,3.875606
t137,9.659853,14.237003,4.7545285,-4.778443,3.694629,3.3293252,7.802733,4.2701435,9.200796,3.7617218,5.5290837,8.113274,3.8319125,3.66457,3.821438
t54,9.650451,14.324055,4.7373843,-4.7552977,3.619598,3.307197,7.8990355,4.2545257,9.101193,3.7816887,5.616391,8.064471,3.7914422,3.6313877,3.871883
t51,9.511111,14.46191,4.86154,-4.762114,3.6637354,3.3586164,7.8930197,4.4576263,9.211184,3.6749263,5.528523,8.308447,3.9111736,3.4540725,3.9446816
t52,9.490913,14.404995,4.7875714,-4.74529,3.6150718,3.3250713,7.928937,4.3746734,9.161526,3.6618488,5.5897474,8.2266655,3.935032,3.4592178,3.9131727
t28,9.283875,13.454113,4.6408525,-4.8319707,3.7453964,2.9918368,7.8744607,4.513523,9.228966,3.444339,5.565988,8.771141,4.195032,2.9046013,3.9972198
t29,9.31562,13.223001,4.495085,-4.812888,3.633776,2.8263068,7.792235,4.4354916,9.315609,3.4738877,5.5898204,8.799956,4.1352496,2.8347147,3.953946
t38,-3.0452325,-1.5202491,3.386022,2.970617,6.123652,4.701796,2.3256557,0.95790684,3.8213153,2.909231,9.632057,4.513871,0.11767079,1.3054029,1.820218
t47,-3.1031456,-1.6042897,3.517304,2.8632326,6.122497,4.5066433,2.210345,0.9470532,3.5540183,2.9260383,9.678985,4.503572,-0.11269215,1.3751348,1.4812303
t73,-3.1053853,-1.5583649,3.3346615,2.8180397,6.0739455,4.6211658,2.3806026,0.78769374,3.857094,2.7176318,9.6298895,4.437429,0.23009089,1.151295,1.6394542
t94,-3.0608327,-1.5162371,3.3423312,2.8895235,6.1239386,4.6673384,2.392509,0.820514,3.8466945,2.7762487,9.611198,4.456857,0.18480663,1.1878737,1.699858
t102,-3.107998,-1.5514082,3.3105595,2.8119316,6.0727954,4.6134343,2.372709,0.77255327,3.845833,2.7112672,9.621424,4.420025,0.23925908,1.144656,1.6259712
t103,-3.1082914,-1.543506,3.3182466,2.841397,6.0885277,4.6247735,2.359489,0.81046,3.8160717,2.7529566,9.646486,4.423168,0.20699623,1.1958802,1.6862961
t79,-3.0310228,-1.539955,3.3708313,2.9388347,6.1158457,4.684393,2.3037646,0.9105676,3.8124514,2.8211977,9.618897,4.4868374,0.16566819,1.2707965,1.6923655
t80,-3.122851,-1.5406915,3.4936182,2.886942,6.1168585,4.5734076,2.2662349,0.9817485,3.7270923,2.950364,9.699366,4.519857,-0.0067105596,1.3207092,1.7848532
t48,-3.1119409,-1.6288009,3.567984,2.8252075,6.102379,4.4246793,2.1273944,0.99726874,3.466187,2.934573,9.665915,4.5033116,-0.15320592,1.4276223,1.391336
