"","t14","t15","t114","t115","t92","t82","t81","t78","t64","t25","t31","t44","t70","t84","t85","t10","t27","t60","t108","t109","t107","t110","t111","t37","t38","t19","t9","t61","t124","t125","t56","t73","t74","t17","t32","t103","t104","t72","t39","t22","t20","t34","t35","t83","t120","t121","t101","t102","t47","t48","t122","t123","t98","t40","t96","t97","t53","t95","t116","t117","t4","t45","t76","t77","t21","t23","t24","t13","t90","t91","t75","t43","t68","t69","t11","t12","t86","t87","t80","t105","t106","t5","t2","t3","t29","t30","t49","t50","t33","t46","t59","t88","t89","t67","t93","t94","t41","t42","t57","t58","t65","t66","t63","t28","t1","t51","t112","t113","t52","t79","t126","t127","t71","t16","t8","t6","t18","t54","t55","t36","t7","t62","t118","t119","t99","t100","t26"
"t14",0,2.936979466,3.27339006423,3.27339006423,3.27339006426,3.27339006423,3.27339006421,3.2733900642,3.2733900642,3.2733900639,5.05876833381,4.83845726081,5.05876833331,5.05876833341,5.05876833341,5.05876833341,5.05876833341,5.05876833376,5.0587683337377,5.0587683337377,5.05876833373,5.05876833375,5.05876833375,5.05876833371,5.05876833371,5.05876833331,2.823199275516,6.20495092542,6.20495092541,6.20495092541,6.2049509254,6.2049509254,6.2049509254,6.204950925,6.2049509251,6.20495092513,6.20495092513,6.2049509251,6.2049509252,6.2049509251,7.39045701947,6.58201342787,6.60055884817,7.390457019341,7.390457019331,7.390457019331,7.39045701936,7.39045701936,6.76551161168,7.39045701936,7.39045701936,7.39045701936,7.39045701936,7.39045701936,7.39045701936,7.39045701936,7.14096471981,7.39045701941,7.39045701941,7.39045701941,4.67898147727,7.39045701955,7.39045701945,7.39045701945,6.42619178365,6.23739627315,6.44884880715,6.69696538984,7.390457019606,7.390457019606,7.390457019606,7.390457019606,7.39045701964,7.39045701964,5.54185485547,6.04025596102,7.39045701964,7.39045701964,7.39045701962,7.39045701968,7.39045701968,5.60527585695,4.73446105027,6.56378264917,7.39045701957,7.39045701957,7.12879197737,6.73250429811,7.39045701917,7.39045701917,7.27772585477,7.39045701913,7.39045701913,7.39045701913,7.39045701913,7.39045701913,7.39045701916,7.39045701916,7.39045701912,7.39045701912,7.39045701922,7.39045701922,7.39045701922,6.61483930697,4.7671368047,7.390457019,7.39045701908,7.39045701908,7.39045701902,7.3904570187,7.390457018725,7.390457018725,7.3904570187,5.7777801322,5.3379167117,4.615747801115,6.372042134,7.3904570192,7.3904570192,7.3904570192,5.2378558123,7.3904570189,7.39045701887,7.39045701887,7.3904570189,7.3904570189,7.3904570194
"t15",2.936979466,0,4.11264987623,4.11264987623,4.11264987626,4.11264987623,4.11264987621,4.1126498762,4.1126498762,4.1126498759,5.89802814581,5.67771707281,5.89802814531,5.89802814541,5.89802814541,5.89802814541,5.89802814541,5.89802814576,5.8980281457377,5.8980281457377,5.89802814573,5.89802814575,5.89802814575,5.89802814571,5.89802814571,5.89802814531,3.662459087516,7.04421073742,7.04421073741,7.04421073741,7.0442107374,7.0442107374,7.0442107374,7.044210737,7.0442107371,7.04421073713,7.04421073713,7.0442107371,7.0442107372,7.0442107371,8.22971683147,7.42127323987,7.43981866017,8.229716831341,8.229716831331,8.229716831331,8.22971683136,8.22971683136,7.60477142368,8.22971683136,8.22971683136,8.22971683136,8.22971683136,8.22971683136,8.22971683136,8.22971683136,7.98022453181,8.22971683141,8.22971683141,8.22971683141,5.51824128927,8.22971683155,8.22971683145,8.22971683145,7.26545159565,7.07665608515,7.28810861915,7.53622520184,8.229716831606,8.229716831606,8.229716831606,8.229716831606,8.22971683164,8.22971683164,6.38111466747,6.87951577302,8.22971683164,8.22971683164,8.22971683162,8.22971683168,8.22971683168,6.44453566895,5.57372086227,7.40304246117,8.22971683157,8.22971683157,7.96805178937,7.57176411011,8.22971683117,8.22971683117,8.11698566677,8.22971683113,8.22971683113,8.22971683113,8.22971683113,8.22971683113,8.22971683116,8.22971683116,8.22971683112,8.22971683112,8.22971683122,8.22971683122,8.22971683122,7.45409911897,5.6063966167,8.229716831,8.22971683108,8.22971683108,8.22971683102,8.2297168307,8.229716830725,8.229716830725,8.2297168307,6.6170399442,6.1771765237,5.455007613115,7.211301946,8.2297168312,8.2297168312,8.2297168312,6.0771156243,8.2297168309,8.22971683087,8.22971683087,8.2297168309,8.2297168309,8.2297168314
"t114",3.27339006423,4.11264987623,0,0.12639340474,0.41126332757,0.552822499,0.57437682402,0.62502025323,0.98753546283,2.46222044033,5.89802814544,5.67771707244,5.89802814494,5.89802814504,5.89802814504,5.89802814504,5.89802814504,5.89802814539,5.8980281453677,5.8980281453677,5.89802814536,5.89802814538,5.89802814538,5.89802814534,5.89802814534,5.89802814494,3.662459087146,7.04421073705,7.04421073704,7.04421073704,7.04421073703,7.04421073703,7.04421073703,7.04421073663,7.04421073673,7.04421073676,7.04421073676,7.04421073673,7.04421073683,7.04421073673,8.2297168311,7.4212732395,7.4398186598,8.229716830971,8.229716830961,8.229716830961,8.22971683099,8.22971683099,7.60477142331,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,7.98022453144,8.22971683104,8.22971683104,8.22971683104,5.5182412889,8.22971683118,8.22971683108,8.22971683108,7.26545159528,7.07665608478,7.28810861878,7.53622520147,8.229716831236,8.229716831236,8.229716831236,8.229716831236,8.22971683127,8.22971683127,6.3811146671,6.87951577265,8.22971683127,8.22971683127,8.22971683125,8.22971683131,8.22971683131,6.44453566858,5.5737208619,7.4030424608,8.2297168312,8.2297168312,7.968051789,7.57176410974,8.2297168308,8.2297168308,8.1169856664,8.22971683076,8.22971683076,8.22971683076,8.22971683076,8.22971683076,8.22971683079,8.22971683079,8.22971683075,8.22971683075,8.22971683085,8.22971683085,8.22971683085,7.4540991186,5.60639661633,8.22971683063,8.22971683071,8.22971683071,8.22971683065,8.22971683033,8.229716830355,8.229716830355,8.22971683033,6.61703994383,6.17717652333,5.455007612745,7.21130194563,8.22971683083,8.22971683083,8.22971683083,6.07711562393,8.22971683053,8.2297168305,8.2297168305,8.22971683053,8.22971683053,8.22971683103
"t115",3.27339006423,4.11264987623,0.12639340474,0,0.41126332757,0.552822499,0.57437682402,0.62502025323,0.98753546283,2.46222044033,5.89802814544,5.67771707244,5.89802814494,5.89802814504,5.89802814504,5.89802814504,5.89802814504,5.89802814539,5.8980281453677,5.8980281453677,5.89802814536,5.89802814538,5.89802814538,5.89802814534,5.89802814534,5.89802814494,3.662459087146,7.04421073705,7.04421073704,7.04421073704,7.04421073703,7.04421073703,7.04421073703,7.04421073663,7.04421073673,7.04421073676,7.04421073676,7.04421073673,7.04421073683,7.04421073673,8.2297168311,7.4212732395,7.4398186598,8.229716830971,8.229716830961,8.229716830961,8.22971683099,8.22971683099,7.60477142331,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,7.98022453144,8.22971683104,8.22971683104,8.22971683104,5.5182412889,8.22971683118,8.22971683108,8.22971683108,7.26545159528,7.07665608478,7.28810861878,7.53622520147,8.229716831236,8.229716831236,8.229716831236,8.229716831236,8.22971683127,8.22971683127,6.3811146671,6.87951577265,8.22971683127,8.22971683127,8.22971683125,8.22971683131,8.22971683131,6.44453566858,5.5737208619,7.4030424608,8.2297168312,8.2297168312,7.968051789,7.57176410974,8.2297168308,8.2297168308,8.1169856664,8.22971683076,8.22971683076,8.22971683076,8.22971683076,8.22971683076,8.22971683079,8.22971683079,8.22971683075,8.22971683075,8.22971683085,8.22971683085,8.22971683085,7.4540991186,5.60639661633,8.22971683063,8.22971683071,8.22971683071,8.22971683065,8.22971683033,8.229716830355,8.229716830355,8.22971683033,6.61703994383,6.17717652333,5.455007612745,7.21130194563,8.22971683083,8.22971683083,8.22971683083,6.07711562393,8.22971683053,8.2297168305,8.2297168305,8.22971683053,8.22971683053,8.22971683103
"t92",3.27339006426,4.11264987626,0.41126332757,0.41126332757,0,0.55282249903,0.57437682405,0.62502025326,0.98753546286,2.46222044036,5.89802814547,5.67771707247,5.89802814497,5.89802814507,5.89802814507,5.89802814507,5.89802814507,5.89802814542,5.8980281453977,5.8980281453977,5.89802814539,5.89802814541,5.89802814541,5.89802814537,5.89802814537,5.89802814497,3.662459087176,7.04421073708,7.04421073707,7.04421073707,7.04421073706,7.04421073706,7.04421073706,7.04421073666,7.04421073676,7.04421073679,7.04421073679,7.04421073676,7.04421073686,7.04421073676,8.22971683113,7.42127323953,7.43981865983,8.229716831001,8.229716830991,8.229716830991,8.22971683102,8.22971683102,7.60477142334,8.22971683102,8.22971683102,8.22971683102,8.22971683102,8.22971683102,8.22971683102,8.22971683102,7.98022453147,8.22971683107,8.22971683107,8.22971683107,5.51824128893,8.22971683121,8.22971683111,8.22971683111,7.26545159531,7.07665608481,7.28810861881,7.5362252015,8.229716831266,8.229716831266,8.229716831266,8.229716831266,8.2297168313,8.2297168313,6.38111466713,6.87951577268,8.2297168313,8.2297168313,8.22971683128,8.22971683134,8.22971683134,6.44453566861,5.57372086193,7.40304246083,8.22971683123,8.22971683123,7.96805178903,7.57176410977,8.22971683083,8.22971683083,8.11698566643,8.22971683079,8.22971683079,8.22971683079,8.22971683079,8.22971683079,8.22971683082,8.22971683082,8.22971683078,8.22971683078,8.22971683088,8.22971683088,8.22971683088,7.45409911863,5.60639661636,8.22971683066,8.22971683074,8.22971683074,8.22971683068,8.22971683036,8.229716830385,8.229716830385,8.22971683036,6.61703994386,6.17717652336,5.455007612775,7.21130194566,8.22971683086,8.22971683086,8.22971683086,6.07711562396,8.22971683056,8.22971683053,8.22971683053,8.22971683056,8.22971683056,8.22971683106
"t82",3.27339006423,4.11264987623,0.552822499,0.552822499,0.55282249903,0,0.57437682402,0.62502025323,0.98753546283,2.46222044033,5.89802814544,5.67771707244,5.89802814494,5.89802814504,5.89802814504,5.89802814504,5.89802814504,5.89802814539,5.8980281453677,5.8980281453677,5.89802814536,5.89802814538,5.89802814538,5.89802814534,5.89802814534,5.89802814494,3.662459087146,7.04421073705,7.04421073704,7.04421073704,7.04421073703,7.04421073703,7.04421073703,7.04421073663,7.04421073673,7.04421073676,7.04421073676,7.04421073673,7.04421073683,7.04421073673,8.2297168311,7.4212732395,7.4398186598,8.229716830971,8.229716830961,8.229716830961,8.22971683099,8.22971683099,7.60477142331,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,8.22971683099,7.98022453144,8.22971683104,8.22971683104,8.22971683104,5.5182412889,8.22971683118,8.22971683108,8.22971683108,7.26545159528,7.07665608478,7.28810861878,7.53622520147,8.229716831236,8.229716831236,8.229716831236,8.229716831236,8.22971683127,8.22971683127,6.3811146671,6.87951577265,8.22971683127,8.22971683127,8.22971683125,8.22971683131,8.22971683131,6.44453566858,5.5737208619,7.4030424608,8.2297168312,8.2297168312,7.968051789,7.57176410974,8.2297168308,8.2297168308,8.1169856664,8.22971683076,8.22971683076,8.22971683076,8.22971683076,8.22971683076,8.22971683079,8.22971683079,8.22971683075,8.22971683075,8.22971683085,8.22971683085,8.22971683085,7.4540991186,5.60639661633,8.22971683063,8.22971683071,8.22971683071,8.22971683065,8.22971683033,8.229716830355,8.229716830355,8.22971683033,6.61703994383,6.17717652333,5.455007612745,7.21130194563,8.22971683083,8.22971683083,8.22971683083,6.07711562393,8.22971683053,8.2297168305,8.2297168305,8.22971683053,8.22971683053,8.22971683103
"t81",3.27339006421,4.11264987621,0.57437682402,0.57437682402,0.57437682405,0.57437682402,0,0.62502025321,0.98753546281,2.46222044031,5.89802814542,5.67771707242,5.89802814492,5.89802814502,5.89802814502,5.89802814502,5.89802814502,5.89802814537,5.8980281453477,5.8980281453477,5.89802814534,5.89802814536,5.89802814536,5.89802814532,5.89802814532,5.89802814492,3.662459087126,7.04421073703,7.04421073702,7.04421073702,7.04421073701,7.04421073701,7.04421073701,7.04421073661,7.04421073671,7.04421073674,7.04421073674,7.04421073671,7.04421073681,7.04421073671,8.22971683108,7.42127323948,7.43981865978,8.229716830951,8.229716830941,8.229716830941,8.22971683097,8.22971683097,7.60477142329,8.22971683097,8.22971683097,8.22971683097,8.22971683097,8.22971683097,8.22971683097,8.22971683097,7.98022453142,8.22971683102,8.22971683102,8.22971683102,5.51824128888,8.22971683116,8.22971683106,8.22971683106,7.26545159526,7.07665608476,7.28810861876,7.53622520145,8.229716831216,8.229716831216,8.229716831216,8.229716831216,8.22971683125,8.22971683125,6.38111466708,6.87951577263,8.22971683125,8.22971683125,8.22971683123,8.22971683129,8.22971683129,6.44453566856,5.57372086188,7.40304246078,8.22971683118,8.22971683118,7.96805178898,7.57176410972,8.22971683078,8.22971683078,8.11698566638,8.22971683074,8.22971683074,8.22971683074,8.22971683074,8.22971683074,8.22971683077,8.22971683077,8.22971683073,8.22971683073,8.22971683083,8.22971683083,8.22971683083,7.45409911858,5.60639661631,8.22971683061,8.22971683069,8.22971683069,8.22971683063,8.22971683031,8.229716830335,8.229716830335,8.22971683031,6.61703994381,6.17717652331,5.455007612725,7.21130194561,8.22971683081,8.22971683081,8.22971683081,6.07711562391,8.22971683051,8.22971683048,8.22971683048,8.22971683051,8.22971683051,8.22971683101
"t78",3.2733900642,4.1126498762,0.62502025323,0.62502025323,0.62502025326,0.62502025323,0.62502025321,0,0.9875354628,2.4622204403,5.89802814541,5.67771707241,5.89802814491,5.89802814501,5.89802814501,5.89802814501,5.89802814501,5.89802814536,5.8980281453377,5.8980281453377,5.89802814533,5.89802814535,5.89802814535,5.89802814531,5.89802814531,5.89802814491,3.662459087116,7.04421073702,7.04421073701,7.04421073701,7.044210737,7.044210737,7.044210737,7.0442107366,7.0442107367,7.04421073673,7.04421073673,7.0442107367,7.0442107368,7.0442107367,8.22971683107,7.42127323947,7.43981865977,8.229716830941,8.229716830931,8.229716830931,8.22971683096,8.22971683096,7.60477142328,8.22971683096,8.22971683096,8.22971683096,8.22971683096,8.22971683096,8.22971683096,8.22971683096,7.98022453141,8.22971683101,8.22971683101,8.22971683101,5.51824128887,8.22971683115,8.22971683105,8.22971683105,7.26545159525,7.07665608475,7.28810861875,7.53622520144,8.229716831206,8.229716831206,8.229716831206,8.229716831206,8.22971683124,8.22971683124,6.38111466707,6.87951577262,8.22971683124,8.22971683124,8.22971683122,8.22971683128,8.22971683128,6.44453566855,5.57372086187,7.40304246077,8.22971683117,8.22971683117,7.96805178897,7.57176410971,8.22971683077,8.22971683077,8.11698566637,8.22971683073,8.22971683073,8.22971683073,8.22971683073,8.22971683073,8.22971683076,8.22971683076,8.22971683072,8.22971683072,8.22971683082,8.22971683082,8.22971683082,7.45409911857,5.6063966163,8.2297168306,8.22971683068,8.22971683068,8.22971683062,8.2297168303,8.229716830325,8.229716830325,8.2297168303,6.6170399438,6.1771765233,5.455007612715,7.2113019456,8.2297168308,8.2297168308,8.2297168308,6.0771156239,8.2297168305,8.22971683047,8.22971683047,8.2297168305,8.2297168305,8.229716831
"t64",3.2733900642,4.1126498762,0.98753546283,0.98753546283,0.98753546286,0.98753546283,0.98753546281,0.9875354628,0,2.4622204403,5.89802814541,5.67771707241,5.89802814491,5.89802814501,5.89802814501,5.89802814501,5.89802814501,5.89802814536,5.8980281453377,5.8980281453377,5.89802814533,5.89802814535,5.89802814535,5.89802814531,5.89802814531,5.89802814491,3.662459087116,7.04421073702,7.04421073701,7.04421073701,7.044210737,7.044210737,7.044210737,7.0442107366,7.0442107367,7.04421073673,7.04421073673,7.0442107367,7.0442107368,7.0442107367,8.22971683107,7.42127323947,7.43981865977,8.229716830941,8.229716830931,8.229716830931,8.22971683096,8.22971683096,7.60477142328,8.22971683096,8.22971683096,8.22971683096,8.22971683096,8.22971683096,8.22971683096,8.22971683096,7.98022453141,8.22971683101,8.22971683101,8.22971683101,5.51824128887,8.22971683115,8.22971683105,8.22971683105,7.26545159525,7.07665608475,7.28810861875,7.53622520144,8.229716831206,8.229716831206,8.229716831206,8.229716831206,8.22971683124,8.22971683124,6.38111466707,6.87951577262,8.22971683124,8.22971683124,8.22971683122,8.22971683128,8.22971683128,6.44453566855,5.57372086187,7.40304246077,8.22971683117,8.22971683117,7.96805178897,7.57176410971,8.22971683077,8.22971683077,8.11698566637,8.22971683073,8.22971683073,8.22971683073,8.22971683073,8.22971683073,8.22971683076,8.22971683076,8.22971683072,8.22971683072,8.22971683082,8.22971683082,8.22971683082,7.45409911857,5.6063966163,8.2297168306,8.22971683068,8.22971683068,8.22971683062,8.2297168303,8.229716830325,8.229716830325,8.2297168303,6.6170399438,6.1771765233,5.455007612715,7.2113019456,8.2297168308,8.2297168308,8.2297168308,6.0771156239,8.2297168305,8.22971683047,8.22971683047,8.2297168305,8.2297168305,8.229716831
"t25",3.2733900639,4.1126498759,2.46222044033,2.46222044033,2.46222044036,2.46222044033,2.46222044031,2.4622204403,2.4622204403,0,5.89802814511,5.67771707211,5.89802814461,5.89802814471,5.89802814471,5.89802814471,5.89802814471,5.89802814506,5.8980281450377,5.8980281450377,5.89802814503,5.89802814505,5.89802814505,5.89802814501,5.89802814501,5.89802814461,3.662459086816,7.04421073672,7.04421073671,7.04421073671,7.0442107367,7.0442107367,7.0442107367,7.0442107363,7.0442107364,7.04421073643,7.04421073643,7.0442107364,7.0442107365,7.0442107364,8.22971683077,7.42127323917,7.43981865947,8.229716830641,8.229716830631,8.229716830631,8.22971683066,8.22971683066,7.60477142298,8.22971683066,8.22971683066,8.22971683066,8.22971683066,8.22971683066,8.22971683066,8.22971683066,7.98022453111,8.22971683071,8.22971683071,8.22971683071,5.51824128857,8.22971683085,8.22971683075,8.22971683075,7.26545159495,7.07665608445,7.28810861845,7.53622520114,8.229716830906,8.229716830906,8.229716830906,8.229716830906,8.22971683094,8.22971683094,6.38111466677,6.87951577232,8.22971683094,8.22971683094,8.22971683092,8.22971683098,8.22971683098,6.44453566825,5.57372086157,7.40304246047,8.22971683087,8.22971683087,7.96805178867,7.57176410941,8.22971683047,8.22971683047,8.11698566607,8.22971683043,8.22971683043,8.22971683043,8.22971683043,8.22971683043,8.22971683046,8.22971683046,8.22971683042,8.22971683042,8.22971683052,8.22971683052,8.22971683052,7.45409911827,5.606396616,8.2297168303,8.22971683038,8.22971683038,8.22971683032,8.22971683,8.229716830025,8.229716830025,8.22971683,6.6170399435,6.177176523,5.455007612415,7.2113019453,8.2297168305,8.2297168305,8.2297168305,6.0771156236,8.2297168302,8.22971683017,8.22971683017,8.2297168302,8.2297168302,8.2297168307
