"","t4","t15","t16","t30","t42","t43","t13","t108","t109","t80","t62","t112","t113","t121","t122","t87","t117","t118","t90","t44","t67","t68","t69","t70","t35","t51","t52","t29","t34","t104","t105","t127","t128","t129","t3","t5","t6","t85","t86","t28","t93","t94","t40","t130","t131","t65","t66","t63","t64","t59","t47","t75","t76","t78","t79","t115","t116","t33","t37","t38","t31","t100","t101","t41","t95","t96","t39","t46","t119","t120","t53","t54","t12","t23","t24","t9","t8","t26","t27","t25","t36","t58","t125","t126","t114","t61","t71","t72","t10","t123","t124","t91","t92","t88","t89","t97","t132","t133","t110","t111","t77","t48","t73","t74","t19","t134","t135","t81","t82","t50","t32","t60","t106","t107","t45","t102","t103","t20","t17","t18","t14","t49","t57","t98","t99","t21","t22","t55","t56","t83","t84","t11","t7","t2","t1"
"t4",0,3.4208414961,3.4483167081,4.31583456067,5.06970321287,5.06970321287,3.89423851187,5.06970321277,5.06970321277,4.91875613497,5.06970321277,5.0697032128,5.0697032128,5.06970321278,5.06970321278,5.0697032128,5.06970321271,5.06970321271,4.95277611571,4.83739790929,5.06970321269,5.06970321269,5.06970321297,5.06970321297,4.07655992421,5.06970321287,5.06970321287,5.06970321257,5.06970321257,5.06970321297,5.06970321297,5.06970321284,5.06970321284,5.06970321284,1.9134921593,4.8235799076,4.0711360036,7.593134288393,7.593134288393,7.593134288493,7.593134288393,7.593134288393,7.171553094793,7.593134288163,7.593134288163,7.593134288213,7.322144357513,7.593134288273,7.593134288273,7.593134288263,7.593134288263,7.488495211443,7.593134288243,7.593134288343,7.593134288343,7.593134288293,7.593134288293,7.593134288593,7.593134288593,7.593134288593,7.593134288093,7.593134288193,7.593134288193,6.965976013493,7.593134288193,7.593134288193,6.812851033593,7.593134288091,7.593134288091,7.593134288091,7.593134288091,7.593134288091,7.593134288293,6.675880092293,7.593134288293,6.332243203493,4.737640692093,7.022413464793,7.593134288593,7.593134287593,6.987198248393,7.593134287593,7.593134287583,7.593134287583,7.593134287593,7.593134287593,7.593134287593,7.593134287593,5.952537095793,7.593134287833,7.593134287833,7.593134287793,7.593134287793,7.593134287793,7.593134287793,7.593134288133,7.593134288183,7.593134288183,7.593134288133,7.593134288133,7.593134288133,7.593134288133,7.593134288133,7.593134288133,7.593134288033,7.593134288348,7.593134288348,7.363229928615,7.593134288015,7.002929057475,7.384392555815,7.593134288115,7.593134288115,7.593134288115,6.963587588833,7.593134288133,7.593134288133,6.491983307833,6.416749036333,7.593134287633,7.593134288423,7.511179140223,7.593134287923,7.593134288023,7.593134288023,6.726671275923,7.593134288223,7.593134287933,7.593134287933,7.593134288033,7.593134288033,6.120465008133,5.119148385553,2.5000780617,3.0625350915
"t15",3.4208414961,0,0.2521995418,3.39463506837,4.14850372057,4.14850372057,2.97303901957,4.14850372047,4.14850372047,3.99755664267,4.14850372047,4.1485037205,4.1485037205,4.14850372048,4.14850372048,4.1485037205,4.14850372041,4.14850372041,4.03157662341,3.91619841699,4.14850372039,4.14850372039,4.14850372067,4.14850372067,3.15536043191,4.14850372057,4.14850372057,4.14850372027,4.14850372027,4.14850372067,4.14850372067,4.14850372054,4.14850372054,4.14850372054,5.052863949,7.9629516973,7.2105077933,10.732506078093,10.732506078093,10.732506078193,10.732506078093,10.732506078093,10.310924884493,10.732506077863,10.732506077863,10.732506077913,10.461516147213,10.732506077973,10.732506077973,10.732506077963,10.732506077963,10.627867001143,10.732506077943,10.732506078043,10.732506078043,10.732506077993,10.732506077993,10.732506078293,10.732506078293,10.732506078293,10.732506077793,10.732506077893,10.732506077893,10.105347803193,10.732506077893,10.732506077893,9.952222823293,10.732506077791,10.732506077791,10.732506077791,10.732506077791,10.732506077791,10.732506077993,9.815251881993,10.732506077993,9.471614993193,7.877012481793,10.161785254493,10.732506078293,10.732506077293,10.126570038093,10.732506077293,10.732506077283,10.732506077283,10.732506077293,10.732506077293,10.732506077293,10.732506077293,9.091908885493,10.732506077533,10.732506077533,10.732506077493,10.732506077493,10.732506077493,10.732506077493,10.732506077833,10.732506077883,10.732506077883,10.732506077833,10.732506077833,10.732506077833,10.732506077833,10.732506077833,10.732506077833,10.732506077733,10.732506078048,10.732506078048,10.502601718315,10.732506077715,10.142300847175,10.523764345515,10.732506077815,10.732506077815,10.732506077815,10.102959378533,10.732506077833,10.732506077833,9.631355097533,9.556120826033,10.732506077333,10.732506078123,10.650550929923,10.732506077623,10.732506077723,10.732506077723,9.866043065623,10.732506077923,10.732506077633,10.732506077633,10.732506077733,10.732506077733,9.259836797833,8.258520175253,5.6394498514,6.2019068812
"t16",3.4483167081,0.2521995418,0,3.42211028037,4.17597893257,4.17597893257,3.00051423157,4.17597893247,4.17597893247,4.02503185467,4.17597893247,4.1759789325,4.1759789325,4.17597893248,4.17597893248,4.1759789325,4.17597893241,4.17597893241,4.05905183541,3.94367362899,4.17597893239,4.17597893239,4.17597893267,4.17597893267,3.18283564391,4.17597893257,4.17597893257,4.17597893227,4.17597893227,4.17597893267,4.17597893267,4.17597893254,4.17597893254,4.17597893254,5.080339161,7.9904269093,7.2379830053,10.759981290093,10.759981290093,10.759981290193,10.759981290093,10.759981290093,10.338400096493,10.759981289863,10.759981289863,10.759981289913,10.488991359213,10.759981289973,10.759981289973,10.759981289963,10.759981289963,10.655342213143,10.759981289943,10.759981290043,10.759981290043,10.759981289993,10.759981289993,10.759981290293,10.759981290293,10.759981290293,10.759981289793,10.759981289893,10.759981289893,10.132823015193,10.759981289893,10.759981289893,9.979698035293,10.759981289791,10.759981289791,10.759981289791,10.759981289791,10.759981289791,10.759981289993,9.842727093993,10.759981289993,9.499090205193,7.904487693793,10.189260466493,10.759981290293,10.759981289293,10.154045250093,10.759981289293,10.759981289283,10.759981289283,10.759981289293,10.759981289293,10.759981289293,10.759981289293,9.119384097493,10.759981289533,10.759981289533,10.759981289493,10.759981289493,10.759981289493,10.759981289493,10.759981289833,10.759981289883,10.759981289883,10.759981289833,10.759981289833,10.759981289833,10.759981289833,10.759981289833,10.759981289833,10.759981289733,10.759981290048,10.759981290048,10.530076930315,10.759981289715,10.169776059175,10.551239557515,10.759981289815,10.759981289815,10.759981289815,10.130434590533,10.759981289833,10.759981289833,9.658830309533,9.583596038033,10.759981289333,10.759981290123,10.678026141923,10.759981289623,10.759981289723,10.759981289723,9.893518277623,10.759981289923,10.759981289633,10.759981289633,10.759981289733,10.759981289733,9.287312009833,8.285995387253,5.6669250634,6.2293820932
"t30",4.31583456067,3.39463506837,3.42211028037,0,1.542109775,1.542109775,1.7198270214,4.8693391237,4.8693391237,4.7183920459,4.8693391237,4.86933912373,4.86933912373,4.86933912371,4.86933912371,4.86933912373,4.86933912364,4.86933912364,4.75241202664,4.63703382022,4.86933912362,4.86933912362,4.8693391239,4.8693391239,3.87619583514,4.8693391238,4.8693391238,4.8693391235,4.8693391235,4.8693391239,4.8693391239,4.86933912377,4.86933912377,4.86933912377,5.94785701357,8.85794476187,8.10550085787,11.627499142663,11.627499142663,11.627499142763,11.627499142663,11.627499142663,11.205917949063,11.627499142433,11.627499142433,11.627499142483,11.356509211783,11.627499142543,11.627499142543,11.627499142533,11.627499142533,11.522860065713,11.627499142513,11.627499142613,11.627499142613,11.627499142563,11.627499142563,11.627499142863,11.627499142863,11.627499142863,11.627499142363,11.627499142463,11.627499142463,11.000340867763,11.627499142463,11.627499142463,10.847215887863,11.627499142361,11.627499142361,11.627499142361,11.627499142361,11.627499142361,11.627499142563,10.710244946563,11.627499142563,10.366608057763,8.772005546363,11.056778319063,11.627499142863,11.627499141863,11.021563102663,11.627499141863,11.627499141853,11.627499141853,11.627499141863,11.627499141863,11.627499141863,11.627499141863,9.986901950063,11.627499142103,11.627499142103,11.627499142063,11.627499142063,11.627499142063,11.627499142063,11.627499142403,11.627499142453,11.627499142453,11.627499142403,11.627499142403,11.627499142403,11.627499142403,11.627499142403,11.627499142403,11.627499142303,11.627499142618,11.627499142618,11.397594782885,11.627499142285,11.037293911745,11.418757410085,11.627499142385,11.627499142385,11.627499142385,10.997952443103,11.627499142403,11.627499142403,10.526348162103,10.451113890603,11.627499141903,11.627499142693,11.545543994493,11.627499142193,11.627499142293,11.627499142293,10.761036130193,11.627499142493,11.627499142203,11.627499142203,11.627499142303,11.627499142303,10.154829862403,9.153513239823,6.53444291597,7.09689994577
"t42",5.06970321287,4.14850372057,4.17597893257,1.542109775,0,1.7725178866,2.4736956736,5.6232077759,5.6232077759,5.4722606981,5.6232077759,5.62320777593,5.62320777593,5.62320777591,5.62320777591,5.62320777593,5.62320777584,5.62320777584,5.50628067884,5.39090247242,5.62320777582,5.62320777582,5.6232077761,5.6232077761,4.63006448734,5.623207776,5.623207776,5.6232077757,5.6232077757,5.6232077761,5.6232077761,5.62320777597,5.62320777597,5.62320777597,6.70172566577,9.61181341407,8.85936951007,12.381367794863,12.381367794863,12.381367794963,12.381367794863,12.381367794863,11.959786601263,12.381367794633,12.381367794633,12.381367794683,12.110377863983,12.381367794743,12.381367794743,12.381367794733,12.381367794733,12.276728717913,12.381367794713,12.381367794813,12.381367794813,12.381367794763,12.381367794763,12.381367795063,12.381367795063,12.381367795063,12.381367794563,12.381367794663,12.381367794663,11.754209519963,12.381367794663,12.381367794663,11.601084540063,12.381367794561,12.381367794561,12.381367794561,12.381367794561,12.381367794561,12.381367794763,11.464113598763,12.381367794763,11.120476709963,9.525874198563,11.810646971263,12.381367795063,12.381367794063,11.775431754863,12.381367794063,12.381367794053,12.381367794053,12.381367794063,12.381367794063,12.381367794063,12.381367794063,10.740770602263,12.381367794303,12.381367794303,12.381367794263,12.381367794263,12.381367794263,12.381367794263,12.381367794603,12.381367794653,12.381367794653,12.381367794603,12.381367794603,12.381367794603,12.381367794603,12.381367794603,12.381367794603,12.381367794503,12.381367794818,12.381367794818,12.151463435085,12.381367794485,11.791162563945,12.172626062285,12.381367794585,12.381367794585,12.381367794585,11.751821095303,12.381367794603,12.381367794603,11.280216814303,11.204982542803,12.381367794103,12.381367794893,12.299412646693,12.381367794393,12.381367794493,12.381367794493,11.514904782393,12.381367794693,12.381367794403,12.381367794403,12.381367794503,12.381367794503,10.908698514603,9.907381892023,7.28831156817,7.85076859797
"t43",5.06970321287,4.14850372057,4.17597893257,1.542109775,1.7725178866,0,2.4736956736,5.6232077759,5.6232077759,5.4722606981,5.6232077759,5.62320777593,5.62320777593,5.62320777591,5.62320777591,5.62320777593,5.62320777584,5.62320777584,5.50628067884,5.39090247242,5.62320777582,5.62320777582,5.6232077761,5.6232077761,4.63006448734,5.623207776,5.623207776,5.6232077757,5.6232077757,5.6232077761,5.6232077761,5.62320777597,5.62320777597,5.62320777597,6.70172566577,9.61181341407,8.85936951007,12.381367794863,12.381367794863,12.381367794963,12.381367794863,12.381367794863,11.959786601263,12.381367794633,12.381367794633,12.381367794683,12.110377863983,12.381367794743,12.381367794743,12.381367794733,12.381367794733,12.276728717913,12.381367794713,12.381367794813,12.381367794813,12.381367794763,12.381367794763,12.381367795063,12.381367795063,12.381367795063,12.381367794563,12.381367794663,12.381367794663,11.754209519963,12.381367794663,12.381367794663,11.601084540063,12.381367794561,12.381367794561,12.381367794561,12.381367794561,12.381367794561,12.381367794763,11.464113598763,12.381367794763,11.120476709963,9.525874198563,11.810646971263,12.381367795063,12.381367794063,11.775431754863,12.381367794063,12.381367794053,12.381367794053,12.381367794063,12.381367794063,12.381367794063,12.381367794063,10.740770602263,12.381367794303,12.381367794303,12.381367794263,12.381367794263,12.381367794263,12.381367794263,12.381367794603,12.381367794653,12.381367794653,12.381367794603,12.381367794603,12.381367794603,12.381367794603,12.381367794603,12.381367794603,12.381367794503,12.381367794818,12.381367794818,12.151463435085,12.381367794485,11.791162563945,12.172626062285,12.381367794585,12.381367794585,12.381367794585,11.751821095303,12.381367794603,12.381367794603,11.280216814303,11.204982542803,12.381367794103,12.381367794893,12.299412646693,12.381367794393,12.381367794493,12.381367794493,11.514904782393,12.381367794693,12.381367794403,12.381367794403,12.381367794503,12.381367794503,10.908698514603,9.907381892023,7.28831156817,7.85076859797
"t13",3.89423851187,2.97303901957,3.00051423157,1.7198270214,2.4736956736,2.4736956736,0,4.4477430749,4.4477430749,4.2967959971,4.4477430749,4.44774307493,4.44774307493,4.44774307491,4.44774307491,4.44774307493,4.44774307484,4.44774307484,4.33081597784,4.21543777142,4.44774307482,4.44774307482,4.4477430751,4.4477430751,3.45459978634,4.447743075,4.447743075,4.4477430747,4.4477430747,4.4477430751,4.4477430751,4.44774307497,4.44774307497,4.44774307497,5.52626096477,8.43634871307,7.68390480907,11.205903093863,11.205903093863,11.205903093963,11.205903093863,11.205903093863,10.784321900263,11.205903093633,11.205903093633,11.205903093683,10.934913162983,11.205903093743,11.205903093743,11.205903093733,11.205903093733,11.101264016913,11.205903093713,11.205903093813,11.205903093813,11.205903093763,11.205903093763,11.205903094063,11.205903094063,11.205903094063,11.205903093563,11.205903093663,11.205903093663,10.578744818963,11.205903093663,11.205903093663,10.425619839063,11.205903093561,11.205903093561,11.205903093561,11.205903093561,11.205903093561,11.205903093763,10.288648897763,11.205903093763,9.945012008963,8.350409497563,10.635182270263,11.205903094063,11.205903093063,10.599967053863,11.205903093063,11.205903093053,11.205903093053,11.205903093063,11.205903093063,11.205903093063,11.205903093063,9.565305901263,11.205903093303,11.205903093303,11.205903093263,11.205903093263,11.205903093263,11.205903093263,11.205903093603,11.205903093653,11.205903093653,11.205903093603,11.205903093603,11.205903093603,11.205903093603,11.205903093603,11.205903093603,11.205903093503,11.205903093818,11.205903093818,10.975998734085,11.205903093485,10.615697862945,10.997161361285,11.205903093585,11.205903093585,11.205903093585,10.576356394303,11.205903093603,11.205903093603,10.104752113303,10.029517841803,11.205903093103,11.205903093893,11.123947945693,11.205903093393,11.205903093493,11.205903093493,10.339440081393,11.205903093693,11.205903093403,11.205903093403,11.205903093503,11.205903093503,9.733233813603,8.731917191023,6.11284686717,6.67530389697
"t108",5.06970321277,4.14850372047,4.17597893247,4.8693391237,5.6232077759,5.6232077759,4.4477430749,0,0.2193271038,0.361279323,1.1013990424,1.10139904243,1.10139904243,1.10139904241,1.10139904241,1.10139904243,2.56749254754,2.56749254754,2.45056545054,2.33518724412,2.56749254752,2.56749254752,3.9474466898,3.9474466898,3.69923095604,4.6923742447,4.6923742447,4.6923742444,4.6923742444,4.6923742448,4.6923742448,4.69237424467,4.69237424467,4.69237424467,6.70172566567,9.61181341397,8.85936950997,12.381367794763,12.381367794763,12.381367794863,12.381367794763,12.381367794763,11.959786601163,12.381367794533,12.381367794533,12.381367794583,12.110377863883,12.381367794643,12.381367794643,12.381367794633,12.381367794633,12.276728717813,12.381367794613,12.381367794713,12.381367794713,12.381367794663,12.381367794663,12.381367794963,12.381367794963,12.381367794963,12.381367794463,12.381367794563,12.381367794563,11.754209519863,12.381367794563,12.381367794563,11.601084539963,12.381367794461,12.381367794461,12.381367794461,12.381367794461,12.381367794461,12.381367794663,11.464113598663,12.381367794663,11.120476709863,9.525874198463,11.810646971163,12.381367794963,12.381367793963,11.775431754763,12.381367793963,12.381367793953,12.381367793953,12.381367793963,12.381367793963,12.381367793963,12.381367793963,10.740770602163,12.381367794203,12.381367794203,12.381367794163,12.381367794163,12.381367794163,12.381367794163,12.381367794503,12.381367794553,12.381367794553,12.381367794503,12.381367794503,12.381367794503,12.381367794503,12.381367794503,12.381367794503,12.381367794403,12.381367794718,12.381367794718,12.151463434985,12.381367794385,11.791162563845,12.172626062185,12.381367794485,12.381367794485,12.381367794485,11.751821095203,12.381367794503,12.381367794503,11.280216814203,11.204982542703,12.381367794003,12.381367794793,12.299412646593,12.381367794293,12.381367794393,12.381367794393,11.514904782293,12.381367794593,12.381367794303,12.381367794303,12.381367794403,12.381367794403,10.908698514503,9.907381891923,7.28831156807,7.85076859787
"t109",5.06970321277,4.14850372047,4.17597893247,4.8693391237,5.6232077759,5.6232077759,4.4477430749,0.2193271038,0,0.361279323,1.1013990424,1.10139904243,1.10139904243,1.10139904241,1.10139904241,1.10139904243,2.56749254754,2.56749254754,2.45056545054,2.33518724412,2.56749254752,2.56749254752,3.9474466898,3.9474466898,3.69923095604,4.6923742447,4.6923742447,4.6923742444,4.6923742444,4.6923742448,4.6923742448,4.69237424467,4.69237424467,4.69237424467,6.70172566567,9.61181341397,8.85936950997,12.381367794763,12.381367794763,12.381367794863,12.381367794763,12.381367794763,11.959786601163,12.381367794533,12.381367794533,12.381367794583,12.110377863883,12.381367794643,12.381367794643,12.381367794633,12.381367794633,12.276728717813,12.381367794613,12.381367794713,12.381367794713,12.381367794663,12.381367794663,12.381367794963,12.381367794963,12.381367794963,12.381367794463,12.381367794563,12.381367794563,11.754209519863,12.381367794563,12.381367794563,11.601084539963,12.381367794461,12.381367794461,12.381367794461,12.381367794461,12.381367794461,12.381367794663,11.464113598663,12.381367794663,11.120476709863,9.525874198463,11.810646971163,12.381367794963,12.381367793963,11.775431754763,12.381367793963,12.381367793953,12.381367793953,12.381367793963,12.381367793963,12.381367793963,12.381367793963,10.740770602163,12.381367794203,12.381367794203,12.381367794163,12.381367794163,12.381367794163,12.381367794163,12.381367794503,12.381367794553,12.381367794553,12.381367794503,12.381367794503,12.381367794503,12.381367794503,12.381367794503,12.381367794503,12.381367794403,12.381367794718,12.381367794718,12.151463434985,12.381367794385,11.791162563845,12.172626062185,12.381367794485,12.381367794485,12.381367794485,11.751821095203,12.381367794503,12.381367794503,11.280216814203,11.204982542703,12.381367794003,12.381367794793,12.299412646593,12.381367794293,12.381367794393,12.381367794393,11.514904782293,12.381367794593,12.381367794303,12.381367794303,12.381367794403,12.381367794403,10.908698514503,9.907381891923,7.28831156807,7.85076859787
"t80",4.91875613497,3.99755664267,4.02503185467,4.7183920459,5.4722606981,5.4722606981,4.2967959971,0.361279323,0.361279323,0,0.9504519646,0.95045196463,0.95045196463,0.95045196461,0.95045196461,0.95045196463,2.41654546974,2.41654546974,2.29961837274,2.18424016632,2.41654546972,2.41654546972,3.796499612,3.796499612,3.54828387824,4.5414271669,4.5414271669,4.5414271666,4.5414271666,4.541427167,4.541427167,4.54142716687,4.54142716687,4.54142716687,6.55077858787,9.46086633617,8.70842243217,12.230420716963,12.230420716963,12.230420717063,12.230420716963,12.230420716963,11.808839523363,12.230420716733,12.230420716733,12.230420716783,11.959430786083,12.230420716843,12.230420716843,12.230420716833,12.230420716833,12.125781640013,12.230420716813,12.230420716913,12.230420716913,12.230420716863,12.230420716863,12.230420717163,12.230420717163,12.230420717163,12.230420716663,12.230420716763,12.230420716763,11.603262442063,12.230420716763,12.230420716763,11.450137462163,12.230420716661,12.230420716661,12.230420716661,12.230420716661,12.230420716661,12.230420716863,11.313166520863,12.230420716863,10.969529632063,9.374927120663,11.659699893363,12.230420717163,12.230420716163,11.624484676963,12.230420716163,12.230420716153,12.230420716153,12.230420716163,12.230420716163,12.230420716163,12.230420716163,10.589823524363,12.230420716403,12.230420716403,12.230420716363,12.230420716363,12.230420716363,12.230420716363,12.230420716703,12.230420716753,12.230420716753,12.230420716703,12.230420716703,12.230420716703,12.230420716703,12.230420716703,12.230420716703,12.230420716603,12.230420716918,12.230420716918,12.000516357185,12.230420716585,11.640215486045,12.021678984385,12.230420716685,12.230420716685,12.230420716685,11.600874017403,12.230420716703,12.230420716703,11.129269736403,11.054035464903,12.230420716203,12.230420716993,12.148465568793,12.230420716493,12.230420716593,12.230420716593,11.363957704493,12.230420716793,12.230420716503,12.230420716503,12.230420716603,12.230420716603,10.757751436703,9.756434814123,7.13736449027,7.69982152007
