"","t1","t3","t37","t38","t108","t126","t127","t98","t103","t104","t89","t90","t142","t143","t93","t41","t49","t70","t71","t65","t66","t60","t109","t110","t52","t76","t81","t82","t11","t12","t8","t46","t78","t79","t99","t115","t116","t54","t55","t17","t18","t34","t58","t59","t105","t132","t133","t80","t91","t92","t21","t72","t73","t67","t68","t56","t57","t24","t25","t106","t107","t61","t19","t20","t100","t101","t40","t48","t77","t117","t118","t36","t5","t7","t29","t50","t51","t16","t26","t27","t138","t139","t83","t84","t15","t30","t31","t6","t85","t86","t32","t69","t128","t129","t39","t53","t130","t131","t96","t97","t74","t35","t44","t45","t9","t121","t122","t87","t88","t64","t75","t111","t112","t124","t125","t102","t136","t137","t47","t113","t114","t134","t135","t123","t28","t13","t14","t33","t119","t120","t62","t63","t140","t141","t42","t43","t22","t23","t94","t95","t10","t4","t2"
"t1",0,3.83409327846,8.948813983726,8.948813983756,8.948813983696,8.948813983766,8.948813983766,8.948813983747,8.948813983777,8.948813983777,8.948813983726,8.948813983726,8.948813983715,8.948813983715,8.948813983726,8.948813983926,8.948813983916,8.948813983886,8.948813983886,8.948813983886,8.948813983886,8.948813983876,8.948813983876,8.948813983876,8.948813983876,8.948813983826,8.948813983816,8.948813983816,6.341980833826,6.470080895126,5.848903887926,8.948813983126,8.948813983126,8.819674984126,8.948813983726,8.948813983726,8.948813983726,8.509214671326,8.948813983726,8.782574637376,8.948813983376,8.106256041486,8.948813983386,8.948813983386,8.948813983476,8.948813983476,8.948813983476,8.948813983476,8.948813983476,8.948813983476,8.948813983676,8.678072126176,8.948813983376,8.948813983476,8.523553210476,8.320837099409,8.948813983376,7.740794006276,8.263044592076,8.948813983476,8.948813983476,8.948813983476,7.370993930256,7.915139298196,8.948813983406,8.948813983406,8.541768240406,8.948813983506,8.948813983406,8.948813983406,8.948813983406,8.948813983506,5.637302761126,5.457150078456,8.948813983776,8.948813983676,8.948813983676,6.917262417786,8.948813983376,8.020058571876,8.948813983746,8.948813983746,8.948813983676,8.948813983676,8.373811352376,8.845228974726,8.078767766626,5.734441810126,8.733866758826,8.948813983226,8.252880148626,8.745716064826,8.948813983426,8.948813983426,8.590947785226,8.948813983456,8.948813983426,8.948813983426,8.948813983956,8.948813983956,8.948813983956,8.743989360326,8.258015879126,8.948813983526,5.913565854836,8.948813983366,8.948813983366,8.948813983586,8.887365093086,8.948813983486,8.579538323636,8.948813983496,8.948813983496,8.948813983486,8.948813983486,8.948813983486,8.948813983496,8.948813983496,8.700823951286,8.948813983586,8.948813983586,8.948813983706,8.948813983706,8.948813983706,8.948813983266,7.025894066166,6.582816934466,8.948813983556,8.948813983056,8.948813983056,8.44046888655,8.948813983256,8.948813983276,8.948813983276,8.948813983376,8.344616802376,8.643204556256,8.948813983256,8.948813983126,8.948813983126,6.255303564786,3.013025583126,0.70292371796
"t3",3.83409327846,0,8.664052925266,8.664052925296,8.664052925236,8.664052925306,8.664052925306,8.664052925287,8.664052925317,8.664052925317,8.664052925266,8.664052925266,8.664052925255,8.664052925255,8.664052925266,8.664052925466,8.664052925456,8.664052925426,8.664052925426,8.664052925426,8.664052925426,8.664052925416,8.664052925416,8.664052925416,8.664052925416,8.664052925366,8.664052925356,8.664052925356,6.057219775366,6.185319836666,5.564142829466,8.664052924666,8.664052924666,8.534913925666,8.664052925266,8.664052925266,8.664052925266,8.224453612866,8.664052925266,8.497813578916,8.664052924916,7.821494983026,8.664052924926,8.664052924926,8.664052925016,8.664052925016,8.664052925016,8.664052925016,8.664052925016,8.664052925016,8.664052925216,8.393311067716,8.664052924916,8.664052925016,8.238792152016,8.036076040949,8.664052924916,7.456032947816,7.978283533616,8.664052925016,8.664052925016,8.664052925016,7.086232871796,7.630378239736,8.664052924946,8.664052924946,8.257007181946,8.664052925046,8.664052924946,8.664052924946,8.664052924946,8.664052925046,5.352541702666,5.172389019996,8.664052925316,8.664052925216,8.664052925216,6.632501359326,8.664052924916,7.735297513416,8.664052925286,8.664052925286,8.664052925216,8.664052925216,8.089050293916,8.560467916266,7.794006708166,5.449680751666,8.449105700366,8.664052924766,7.968119090166,8.460955006366,8.664052924966,8.664052924966,8.306186726766,8.664052924996,8.664052924966,8.664052924966,8.664052925496,8.664052925496,8.664052925496,8.459228301866,7.973254820666,8.664052925066,5.628804796376,8.664052924906,8.664052924906,8.664052925126,8.602604034626,8.664052925026,8.294777265176,8.664052925036,8.664052925036,8.664052925026,8.664052925026,8.664052925026,8.664052925036,8.664052925036,8.416062892826,8.664052925126,8.664052925126,8.664052925246,8.664052925246,8.664052925246,8.664052924806,6.741133007706,6.298055876006,8.664052925096,8.664052924596,8.664052924596,8.15570782809,8.664052924796,8.664052924816,8.664052924816,8.664052924916,8.059855743916,8.358443497796,8.664052924796,8.664052924666,8.664052924666,5.970542506326,2.728264524666,4.0920501255
"t37",8.948813983726,8.664052925266,0,1.90938197143,1.90938197137,1.90938197144,1.90938197144,1.909381971421,1.909381971451,1.909381971451,1.9093819714,1.9093819714,1.909381971389,1.909381971389,1.9093819714,9.2257154256,9.22571542559,9.22571542556,9.22571542556,9.22571542556,9.22571542556,9.22571542555,9.22571542555,9.22571542555,9.22571542555,9.2257154255,9.22571542549,9.22571542549,6.6188822755,6.7469823368,6.1258053296,9.2257154248,9.2257154248,9.0965764258,9.2257154254,9.2257154254,9.2257154254,8.786116113,9.2257154254,9.05947607905,9.22571542505,8.38315748316,9.22571542506,9.22571542506,9.22571542515,9.22571542515,9.22571542515,9.22571542515,9.22571542515,9.22571542515,9.22571542535,8.95497356785,9.22571542505,9.22571542515,8.80045465215,8.597738541083,9.22571542505,8.01769544795,8.53994603375,9.22571542515,9.22571542515,9.22571542515,7.64789537193,8.19204073987,9.22571542508,9.22571542508,8.81866968208,9.22571542518,9.22571542508,9.22571542508,9.22571542508,9.22571542518,5.9142042028,6.20618588253,9.69784978785,9.69784978775,9.69784978775,7.66629822186,9.69784978745,8.76909437595,9.69784978782,9.69784978782,9.69784978775,9.69784978775,9.12284715645,9.5942647788,8.8278035707,6.4834776142,10.0852241391,10.3001713635,9.6042375289,10.0970734451,10.3001713637,10.3001713637,9.9423051655,10.30017136373,10.3001713637,10.3001713637,10.30017136423,10.30017136423,10.30017136423,10.0953467406,9.6093732594,10.3001713638,7.26492323511,10.30017136364,10.30017136364,10.30017136386,10.23872247336,10.30017136376,9.93089570391,10.30017136377,10.30017136377,10.30017136376,10.30017136376,10.30017136376,10.30017136377,10.30017136377,10.05218133156,10.30017136386,10.30017136386,10.30017136398,10.30017136398,10.30017136398,10.30017136354,8.37725144644,7.93417431474,10.30017136383,10.30017136333,10.30017136333,9.791826266824,10.30017136353,10.30017136355,10.30017136355,10.30017136365,9.69597418265,9.99456193653,10.30017136353,10.3001713634,10.3001713634,7.60666094506,7.8382498474,9.206770830766
"t38",8.948813983756,8.664052925296,1.90938197143,0,1.88427563094,1.88427563101,1.88427563101,1.884275630991,1.884275631021,1.884275631021,1.88427563097,1.88427563097,1.884275630959,1.884275630959,1.88427563097,9.22571542563,9.22571542562,9.22571542559,9.22571542559,9.22571542559,9.22571542559,9.22571542558,9.22571542558,9.22571542558,9.22571542558,9.22571542553,9.22571542552,9.22571542552,6.61888227553,6.74698233683,6.12580532963,9.22571542483,9.22571542483,9.09657642583,9.22571542543,9.22571542543,9.22571542543,8.78611611303,9.22571542543,9.05947607908,9.22571542508,8.38315748319,9.22571542509,9.22571542509,9.22571542518,9.22571542518,9.22571542518,9.22571542518,9.22571542518,9.22571542518,9.22571542538,8.95497356788,9.22571542508,9.22571542518,8.80045465218,8.597738541113,9.22571542508,8.01769544798,8.53994603378,9.22571542518,9.22571542518,9.22571542518,7.64789537196,8.1920407399,9.22571542511,9.22571542511,8.81866968211,9.22571542521,9.22571542511,9.22571542511,9.22571542511,9.22571542521,5.91420420283,6.20618588256,9.69784978788,9.69784978778,9.69784978778,7.66629822189,9.69784978748,8.76909437598,9.69784978785,9.69784978785,9.69784978778,9.69784978778,9.12284715648,9.59426477883,8.82780357073,6.48347761423,10.08522413913,10.30017136353,9.60423752893,10.09707344513,10.30017136373,10.30017136373,9.94230516553,10.30017136376,10.30017136373,10.30017136373,10.30017136426,10.30017136426,10.30017136426,10.09534674063,9.60937325943,10.30017136383,7.26492323514,10.30017136367,10.30017136367,10.30017136389,10.23872247339,10.30017136379,9.93089570394,10.3001713638,10.3001713638,10.30017136379,10.30017136379,10.30017136379,10.3001713638,10.3001713638,10.05218133159,10.30017136389,10.30017136389,10.30017136401,10.30017136401,10.30017136401,10.30017136357,8.37725144647,7.93417431477,10.30017136386,10.30017136336,10.30017136336,9.791826266854,10.30017136356,10.30017136358,10.30017136358,10.30017136368,9.69597418268,9.99456193656,10.30017136356,10.30017136343,10.30017136343,7.60666094509,7.83824984743,9.206770830796
"t108",8.948813983696,8.664052925236,1.90938197137,1.88427563094,0,0.37174792427,0.37174792427,0.523398980391,0.523398980421,0.523398980421,1.39631020137,1.39631020137,1.848566138359,1.848566138359,1.84856613837,9.22571542557,9.22571542556,9.22571542553,9.22571542553,9.22571542553,9.22571542553,9.22571542552,9.22571542552,9.22571542552,9.22571542552,9.22571542547,9.22571542546,9.22571542546,6.61888227547,6.74698233677,6.12580532957,9.22571542477,9.22571542477,9.09657642577,9.22571542537,9.22571542537,9.22571542537,8.78611611297,9.22571542537,9.05947607902,9.22571542502,8.38315748313,9.22571542503,9.22571542503,9.22571542512,9.22571542512,9.22571542512,9.22571542512,9.22571542512,9.22571542512,9.22571542532,8.95497356782,9.22571542502,9.22571542512,8.80045465212,8.597738541053,9.22571542502,8.01769544792,8.53994603372,9.22571542512,9.22571542512,9.22571542512,7.6478953719,8.19204073984,9.22571542505,9.22571542505,8.81866968205,9.22571542515,9.22571542505,9.22571542505,9.22571542505,9.22571542515,5.91420420277,6.2061858825,9.69784978782,9.69784978772,9.69784978772,7.66629822183,9.69784978742,8.76909437592,9.69784978779,9.69784978779,9.69784978772,9.69784978772,9.12284715642,9.59426477877,8.82780357067,6.48347761417,10.08522413907,10.30017136347,9.60423752887,10.09707344507,10.30017136367,10.30017136367,9.94230516547,10.3001713637,10.30017136367,10.30017136367,10.3001713642,10.3001713642,10.3001713642,10.09534674057,9.60937325937,10.30017136377,7.26492323508,10.30017136361,10.30017136361,10.30017136383,10.23872247333,10.30017136373,9.93089570388,10.30017136374,10.30017136374,10.30017136373,10.30017136373,10.30017136373,10.30017136374,10.30017136374,10.05218133153,10.30017136383,10.30017136383,10.30017136395,10.30017136395,10.30017136395,10.30017136351,8.37725144641,7.93417431471,10.3001713638,10.3001713633,10.3001713633,9.791826266794,10.3001713635,10.30017136352,10.30017136352,10.30017136362,9.69597418262,9.9945619365,10.3001713635,10.30017136337,10.30017136337,7.60666094503,7.83824984737,9.206770830736
"t126",8.948813983766,8.664052925306,1.90938197144,1.88427563101,0.37174792427,0,0.14868976134,0.523398980461,0.523398980491,0.523398980491,1.39631020144,1.39631020144,1.848566138429,1.848566138429,1.84856613844,9.22571542564,9.22571542563,9.2257154256,9.2257154256,9.2257154256,9.2257154256,9.22571542559,9.22571542559,9.22571542559,9.22571542559,9.22571542554,9.22571542553,9.22571542553,6.61888227554,6.74698233684,6.12580532964,9.22571542484,9.22571542484,9.09657642584,9.22571542544,9.22571542544,9.22571542544,8.78611611304,9.22571542544,9.05947607909,9.22571542509,8.3831574832,9.2257154251,9.2257154251,9.22571542519,9.22571542519,9.22571542519,9.22571542519,9.22571542519,9.22571542519,9.22571542539,8.95497356789,9.22571542509,9.22571542519,8.80045465219,8.597738541123,9.22571542509,8.01769544799,8.53994603379,9.22571542519,9.22571542519,9.22571542519,7.64789537197,8.19204073991,9.22571542512,9.22571542512,8.81866968212,9.22571542522,9.22571542512,9.22571542512,9.22571542512,9.22571542522,5.91420420284,6.20618588257,9.69784978789,9.69784978779,9.69784978779,7.6662982219,9.69784978749,8.76909437599,9.69784978786,9.69784978786,9.69784978779,9.69784978779,9.12284715649,9.59426477884,8.82780357074,6.48347761424,10.08522413914,10.30017136354,9.60423752894,10.09707344514,10.30017136374,10.30017136374,9.94230516554,10.30017136377,10.30017136374,10.30017136374,10.30017136427,10.30017136427,10.30017136427,10.09534674064,9.60937325944,10.30017136384,7.26492323515,10.30017136368,10.30017136368,10.3001713639,10.2387224734,10.3001713638,9.93089570395,10.30017136381,10.30017136381,10.3001713638,10.3001713638,10.3001713638,10.30017136381,10.30017136381,10.0521813316,10.3001713639,10.3001713639,10.30017136402,10.30017136402,10.30017136402,10.30017136358,8.37725144648,7.93417431478,10.30017136387,10.30017136337,10.30017136337,9.791826266864,10.30017136357,10.30017136359,10.30017136359,10.30017136369,9.69597418269,9.99456193657,10.30017136357,10.30017136344,10.30017136344,7.6066609451,7.83824984744,9.206770830806
"t127",8.948813983766,8.664052925306,1.90938197144,1.88427563101,0.37174792427,0.14868976134,0,0.523398980461,0.523398980491,0.523398980491,1.39631020144,1.39631020144,1.848566138429,1.848566138429,1.84856613844,9.22571542564,9.22571542563,9.2257154256,9.2257154256,9.2257154256,9.2257154256,9.22571542559,9.22571542559,9.22571542559,9.22571542559,9.22571542554,9.22571542553,9.22571542553,6.61888227554,6.74698233684,6.12580532964,9.22571542484,9.22571542484,9.09657642584,9.22571542544,9.22571542544,9.22571542544,8.78611611304,9.22571542544,9.05947607909,9.22571542509,8.3831574832,9.2257154251,9.2257154251,9.22571542519,9.22571542519,9.22571542519,9.22571542519,9.22571542519,9.22571542519,9.22571542539,8.95497356789,9.22571542509,9.22571542519,8.80045465219,8.597738541123,9.22571542509,8.01769544799,8.53994603379,9.22571542519,9.22571542519,9.22571542519,7.64789537197,8.19204073991,9.22571542512,9.22571542512,8.81866968212,9.22571542522,9.22571542512,9.22571542512,9.22571542512,9.22571542522,5.91420420284,6.20618588257,9.69784978789,9.69784978779,9.69784978779,7.6662982219,9.69784978749,8.76909437599,9.69784978786,9.69784978786,9.69784978779,9.69784978779,9.12284715649,9.59426477884,8.82780357074,6.48347761424,10.08522413914,10.30017136354,9.60423752894,10.09707344514,10.30017136374,10.30017136374,9.94230516554,10.30017136377,10.30017136374,10.30017136374,10.30017136427,10.30017136427,10.30017136427,10.09534674064,9.60937325944,10.30017136384,7.26492323515,10.30017136368,10.30017136368,10.3001713639,10.2387224734,10.3001713638,9.93089570395,10.30017136381,10.30017136381,10.3001713638,10.3001713638,10.3001713638,10.30017136381,10.30017136381,10.0521813316,10.3001713639,10.3001713639,10.30017136402,10.30017136402,10.30017136402,10.30017136358,8.37725144648,7.93417431478,10.30017136387,10.30017136337,10.30017136337,9.791826266864,10.30017136357,10.30017136359,10.30017136359,10.30017136369,9.69597418269,9.99456193657,10.30017136357,10.30017136344,10.30017136344,7.6066609451,7.83824984744,9.206770830806
"t98",8.948813983747,8.664052925287,1.909381971421,1.884275630991,0.523398980391,0.523398980461,0.523398980461,0,0.50880570003,0.50880570003,1.396310201421,1.396310201421,1.84856613841,1.84856613841,1.848566138421,9.225715425621,9.225715425611,9.225715425581,9.225715425581,9.225715425581,9.225715425581,9.225715425571,9.225715425571,9.225715425571,9.225715425571,9.225715425521,9.225715425511,9.225715425511,6.618882275521,6.746982336821,6.125805329621,9.225715424821,9.225715424821,9.096576425821,9.225715425421,9.225715425421,9.225715425421,8.786116113021,9.225715425421,9.059476079071,9.225715425071,8.383157483181,9.225715425081,9.225715425081,9.225715425171,9.225715425171,9.225715425171,9.225715425171,9.225715425171,9.225715425171,9.225715425371,8.954973567871,9.225715425071,9.225715425171,8.800454652171,8.597738541104,9.225715425071,8.017695447971,8.539946033771,9.225715425171,9.225715425171,9.225715425171,7.647895371951,8.192040739891,9.225715425101,9.225715425101,8.818669682101,9.225715425201,9.225715425101,9.225715425101,9.225715425101,9.225715425201,5.914204202821,6.206185882551,9.697849787871,9.697849787771,9.697849787771,7.666298221881,9.697849787471,8.769094375971,9.697849787841,9.697849787841,9.697849787771,9.697849787771,9.122847156471,9.594264778821,8.827803570721,6.483477614221,10.085224139121,10.300171363521,9.604237528921,10.097073445121,10.300171363721,10.300171363721,9.942305165521,10.300171363751,10.300171363721,10.300171363721,10.300171364251,10.300171364251,10.300171364251,10.095346740621,9.609373259421,10.300171363821,7.264923235131,10.300171363661,10.300171363661,10.300171363881,10.238722473381,10.300171363781,9.930895703931,10.300171363791,10.300171363791,10.300171363781,10.300171363781,10.300171363781,10.300171363791,10.300171363791,10.052181331581,10.300171363881,10.300171363881,10.300171364001,10.300171364001,10.300171364001,10.300171363561,8.377251446461,7.934174314761,10.300171363851,10.300171363351,10.300171363351,9.791826266845,10.300171363551,10.300171363571,10.300171363571,10.300171363671,9.695974182671,9.994561936551,10.300171363551,10.300171363421,10.300171363421,7.606660945081,7.838249847421,9.206770830787
"t103",8.948813983777,8.664052925317,1.909381971451,1.884275631021,0.523398980421,0.523398980491,0.523398980491,0.50880570003,0,0.3963619454,1.396310201451,1.396310201451,1.84856613844,1.84856613844,1.848566138451,9.225715425651,9.225715425641,9.225715425611,9.225715425611,9.225715425611,9.225715425611,9.225715425601,9.225715425601,9.225715425601,9.225715425601,9.225715425551,9.225715425541,9.225715425541,6.618882275551,6.746982336851,6.125805329651,9.225715424851,9.225715424851,9.096576425851,9.225715425451,9.225715425451,9.225715425451,8.786116113051,9.225715425451,9.059476079101,9.225715425101,8.383157483211,9.225715425111,9.225715425111,9.225715425201,9.225715425201,9.225715425201,9.225715425201,9.225715425201,9.225715425201,9.225715425401,8.954973567901,9.225715425101,9.225715425201,8.800454652201,8.597738541134,9.225715425101,8.017695448001,8.539946033801,9.225715425201,9.225715425201,9.225715425201,7.647895371981,8.192040739921,9.225715425131,9.225715425131,8.818669682131,9.225715425231,9.225715425131,9.225715425131,9.225715425131,9.225715425231,5.914204202851,6.206185882581,9.697849787901,9.697849787801,9.697849787801,7.666298221911,9.697849787501,8.769094376001,9.697849787871,9.697849787871,9.697849787801,9.697849787801,9.122847156501,9.594264778851,8.827803570751,6.483477614251,10.085224139151,10.300171363551,9.604237528951,10.097073445151,10.300171363751,10.300171363751,9.942305165551,10.300171363781,10.300171363751,10.300171363751,10.300171364281,10.300171364281,10.300171364281,10.095346740651,9.609373259451,10.300171363851,7.264923235161,10.300171363691,10.300171363691,10.300171363911,10.238722473411,10.300171363811,9.930895703961,10.300171363821,10.300171363821,10.300171363811,10.300171363811,10.300171363811,10.300171363821,10.300171363821,10.052181331611,10.300171363911,10.300171363911,10.300171364031,10.300171364031,10.300171364031,10.300171363591,8.377251446491,7.934174314791,10.300171363881,10.300171363381,10.300171363381,9.791826266875,10.300171363581,10.300171363601,10.300171363601,10.300171363701,9.695974182701,9.994561936581,10.300171363581,10.300171363451,10.300171363451,7.606660945111,7.838249847451,9.206770830817
"t104",8.948813983777,8.664052925317,1.909381971451,1.884275631021,0.523398980421,0.523398980491,0.523398980491,0.50880570003,0.3963619454,0,1.396310201451,1.396310201451,1.84856613844,1.84856613844,1.848566138451,9.225715425651,9.225715425641,9.225715425611,9.225715425611,9.225715425611,9.225715425611,9.225715425601,9.225715425601,9.225715425601,9.225715425601,9.225715425551,9.225715425541,9.225715425541,6.618882275551,6.746982336851,6.125805329651,9.225715424851,9.225715424851,9.096576425851,9.225715425451,9.225715425451,9.225715425451,8.786116113051,9.225715425451,9.059476079101,9.225715425101,8.383157483211,9.225715425111,9.225715425111,9.225715425201,9.225715425201,9.225715425201,9.225715425201,9.225715425201,9.225715425201,9.225715425401,8.954973567901,9.225715425101,9.225715425201,8.800454652201,8.597738541134,9.225715425101,8.017695448001,8.539946033801,9.225715425201,9.225715425201,9.225715425201,7.647895371981,8.192040739921,9.225715425131,9.225715425131,8.818669682131,9.225715425231,9.225715425131,9.225715425131,9.225715425131,9.225715425231,5.914204202851,6.206185882581,9.697849787901,9.697849787801,9.697849787801,7.666298221911,9.697849787501,8.769094376001,9.697849787871,9.697849787871,9.697849787801,9.697849787801,9.122847156501,9.594264778851,8.827803570751,6.483477614251,10.085224139151,10.300171363551,9.604237528951,10.097073445151,10.300171363751,10.300171363751,9.942305165551,10.300171363781,10.300171363751,10.300171363751,10.300171364281,10.300171364281,10.300171364281,10.095346740651,9.609373259451,10.300171363851,7.264923235161,10.300171363691,10.300171363691,10.300171363911,10.238722473411,10.300171363811,9.930895703961,10.300171363821,10.300171363821,10.300171363811,10.300171363811,10.300171363811,10.300171363821,10.300171363821,10.052181331611,10.300171363911,10.300171363911,10.300171364031,10.300171364031,10.300171364031,10.300171363591,8.377251446491,7.934174314791,10.300171363881,10.300171363381,10.300171363381,9.791826266875,10.300171363581,10.300171363601,10.300171363601,10.300171363701,9.695974182701,9.994561936581,10.300171363581,10.300171363451,10.300171363451,7.606660945111,7.838249847451,9.206770830817
