"","t1","t2","t27","t28","t45","t52","t53","t11","t4","t56","t57","t124","t125","t42","t43","t24","t25","t80","t81","t118","t119","t47","t64","t76","t77","t35","t82","t83","t87","t88","t66","t62","t128","t129","t13","t70","t71","t72","t73","t114","t115","t31","t134","t135","t23","t48","t116","t117","t68","t120","t121","t101","t102","t84","t20","t33","t49","t50","t74","t75","t89","t90","t17","t18","t69","t130","t131","t30","t29","t59","t60","t136","t137","t61","t6","t7","t26","t78","t105","t106","t51","t40","t41","t93","t94","t100","t110","t111","t79","t37","t54","t107","t122","t123","t108","t109","t97","t98","t65","t63","t44","t21","t22","t19","t8","t12","t126","t127","t95","t96","t132","t133","t67","t91","t92","t85","t36","t16","t9","t5","t14","t46","t112","t113","t99","t38","t39","t15","t10","t32","t34","t55","t103","t104","t58","t138","t139","t140","t141","t86","t3"
"t1",0,3.6774333074,6.69379098466,7.82683233056,7.38652082206,7.02196567476,7.04710293776,7.82683233066,4.15665473076,7.82683233101,7.63870913191,7.82683233074,7.82683233074,6.77031460556,7.11741503391,7.82683233076,7.58938553676,7.82683233106,7.72005212226,7.82683233116,7.82683233116,7.48673738366,7.19412349297,7.82683233116,7.82683233116,7.71793082516,7.82683233106,7.82683233106,7.66661182255,7.82683233115,7.82683233115,7.82683233106,7.82683233106,7.82683233106,7.826832330981,7.826832331081,7.826832331081,7.826832331081,7.826832331081,7.713298361981,7.826832331181,6.514698833981,7.826832331491,7.826832331491,6.662836631581,7.826832331181,7.826832331081,7.826832331081,7.817837657281,7.826832331281,7.826832331281,7.826832331281,7.826832331281,7.826832331181,6.35407797221,7.07582652031,7.82683233111,7.82683233111,7.8268323312,7.8268323312,7.82683233111,7.82683233111,7.82683233111,7.82683233111,7.82683233121,7.82683233119,7.82683233119,7.18267342041,6.33423260504,7.82683233117,7.82683233117,7.82683233117,7.82683233117,7.82683233117,5.420844827096,7.826832331196,6.71305557497,7.82683233127,7.82683233127,7.82683233127,7.82683233127,7.82683233177,7.82683233177,7.826832331053,7.826832331053,7.826832331053,7.826832330973,7.826832330973,7.826832331053,7.826832331053,7.32877748897,7.82683233097,7.82683233097,7.82683233097,7.82683233085,7.82683233085,7.82683233085,7.82683233085,7.82683233085,7.12848491976,7.82683233057,7.8268323314,6.6683075861,6.42905359027,5.25528658897,7.82683233117,7.82683233118,7.82683233118,7.82683233127,7.82683233127,7.82683233127,7.82683233127,7.82683233127,7.82683233124,7.82683233124,7.82683233127,7.82683233127,7.50938862187,5.44220070434,7.28360792607,7.82683233087,7.82683233139,7.82683233104,7.82683233104,7.82683233099,6.84631440334,7.82683233084,5.98971059179,5.62848833854,6.65462524277,7.82683233107,7.27382383647,7.74446701501,7.82683233101,7.82683233101,7.826832330742,7.826832330742,7.826832330742,7.826832330742,7.82683233077,4.1126294334
"t2",3.6774333074,0,5.04973839326,6.18277973916,5.74246823066,5.37791308336,5.40305034636,6.18277973926,2.51260213936,6.18277973961,5.99465654051,6.18277973934,6.18277973934,5.12626201416,5.47336244251,6.18277973936,5.94533294536,6.18277973966,6.07599953086,6.18277973976,6.18277973976,5.84268479226,5.55007090157,6.18277973976,6.18277973976,6.07387823376,6.18277973966,6.18277973966,6.02255923115,6.18277973975,6.18277973975,6.18277973966,6.18277973966,6.18277973966,6.182779739581,6.182779739681,6.182779739681,6.182779739681,6.182779739681,6.069245770581,6.182779739781,4.870646242581,6.182779740091,6.182779740091,5.018784040181,6.182779739781,6.182779739681,6.182779739681,6.173785065881,6.182779739881,6.182779739881,6.182779739881,6.182779739881,6.182779739781,4.71002538081,5.43177392891,6.18277973971,6.18277973971,6.1827797398,6.1827797398,6.18277973971,6.18277973971,6.18277973971,6.18277973971,6.18277973981,6.18277973979,6.18277973979,5.53862082901,4.69018001364,6.18277973977,6.18277973977,6.18277973977,6.18277973977,6.18277973977,3.776792235696,6.182779739796,5.06900298357,6.18277973987,6.18277973987,6.18277973987,6.18277973987,6.18277974037,6.18277974037,6.182779739653,6.182779739653,6.182779739653,6.182779739573,6.182779739573,6.182779739653,6.182779739653,5.68472489757,6.18277973957,6.18277973957,6.18277973957,6.18277973945,6.18277973945,6.18277973945,6.18277973945,6.18277973945,5.48443232836,6.18277973917,6.18277974,5.0242549947,4.78500099887,3.61123399757,6.18277973977,6.18277973978,6.18277973978,6.18277973987,6.18277973987,6.18277973987,6.18277973987,6.18277973987,6.18277973984,6.18277973984,6.18277973987,6.18277973987,5.86533603047,3.79814811294,5.63955533467,6.18277973947,6.18277973999,6.18277973964,6.18277973964,6.18277973959,5.20226181194,6.18277973944,4.34565800039,3.98443574714,5.01057265137,6.18277973967,5.62977124507,6.10041442361,6.18277973961,6.18277973961,6.182779739342,6.182779739342,6.182779739342,6.182779739342,6.18277973937,2.468576842
"t27",6.69379098466,5.04973839326,0,1.9311170221,2.723298351,2.3587432037,2.3838804667,3.33377242,3.5198025361,7.71934217315,7.53121897405,7.71934217288,7.71934217288,6.6628244477,7.00992487605,7.7193421729,7.4818953789,7.7193421732,7.6125619644,7.7193421733,7.7193421733,7.3792472258,7.08663333511,7.7193421733,7.7193421733,7.6104406673,7.7193421732,7.7193421732,7.55912166469,7.71934217329,7.71934217329,7.7193421732,7.7193421732,7.7193421732,7.719342173121,7.719342173221,7.719342173221,7.719342173221,7.719342173221,7.605808204121,7.719342173321,6.407208676121,7.719342173631,7.719342173631,6.555346473721,7.719342173321,7.719342173221,7.719342173221,7.710347499421,7.719342173421,7.719342173421,7.719342173421,7.719342173421,7.719342173321,6.24658781435,6.96833636245,7.71934217325,7.71934217325,7.71934217334,7.71934217334,7.71934217325,7.71934217325,7.71934217325,7.71934217325,7.71934217335,7.71934217333,7.71934217333,7.07518326255,6.22674244718,7.71934217331,7.71934217331,7.71934217331,7.71934217331,7.71934217331,5.313354669236,7.719342173336,6.60556541711,7.71934217341,7.71934217341,7.71934217341,7.71934217341,7.71934217391,7.71934217391,7.719342173193,7.719342173193,7.719342173193,7.719342173113,7.719342173113,7.719342173193,7.719342173193,7.22128733111,7.71934217311,7.71934217311,7.71934217311,7.71934217299,7.71934217299,7.71934217299,7.71934217299,7.71934217299,7.0209947619,7.71934217271,7.71934217354,6.56081742824,6.32156343241,5.14779643111,7.71934217331,7.71934217332,7.71934217332,7.71934217341,7.71934217341,7.71934217341,7.71934217341,7.71934217341,7.71934217338,7.71934217338,7.71934217341,7.71934217341,7.40189846401,5.33471054648,7.17611776821,7.71934217301,7.71934217353,7.71934217318,7.71934217318,7.71934217313,6.73882424548,7.71934217298,5.88222043393,5.52099818068,6.54713508491,7.71934217321,7.16633367861,7.63697685715,7.71934217315,7.71934217315,7.719342172882,7.719342172882,7.719342172882,7.719342172882,7.71934217291,4.13993961386
"t28",7.82683233056,6.18277973916,1.9311170221,0,3.8563396969,3.4917845496,3.5169218126,4.4668137659,4.652843882,8.85238351905,8.66426031995,8.85238351878,8.85238351878,7.7958657936,8.14296622195,8.8523835188,8.6149367248,8.8523835191,8.7456033103,8.8523835192,8.8523835192,8.5122885717,8.21967468101,8.8523835192,8.8523835192,8.7434820132,8.8523835191,8.8523835191,8.69216301059,8.85238351919,8.85238351919,8.8523835191,8.8523835191,8.8523835191,8.852383519021,8.852383519121,8.852383519121,8.852383519121,8.852383519121,8.738849550021,8.852383519221,7.540250022021,8.852383519531,8.852383519531,7.688387819621,8.852383519221,8.852383519121,8.852383519121,8.843388845321,8.852383519321,8.852383519321,8.852383519321,8.852383519321,8.852383519221,7.37962916025,8.10137770835,8.85238351915,8.85238351915,8.85238351924,8.85238351924,8.85238351915,8.85238351915,8.85238351915,8.85238351915,8.85238351925,8.85238351923,8.85238351923,8.20822460845,7.35978379308,8.85238351921,8.85238351921,8.85238351921,8.85238351921,8.85238351921,6.446396015136,8.852383519236,7.73860676301,8.85238351931,8.85238351931,8.85238351931,8.85238351931,8.85238351981,8.85238351981,8.852383519093,8.852383519093,8.852383519093,8.852383519013,8.852383519013,8.852383519093,8.852383519093,8.35432867701,8.85238351901,8.85238351901,8.85238351901,8.85238351889,8.85238351889,8.85238351889,8.85238351889,8.85238351889,8.1540361078,8.85238351861,8.85238351944,7.69385877414,7.45460477831,6.28083777701,8.85238351921,8.85238351922,8.85238351922,8.85238351931,8.85238351931,8.85238351931,8.85238351931,8.85238351931,8.85238351928,8.85238351928,8.85238351931,8.85238351931,8.53493980991,6.46775189238,8.30915911411,8.85238351891,8.85238351943,8.85238351908,8.85238351908,8.85238351903,7.87186559138,8.85238351888,7.01526177983,6.65403952658,7.68017643081,8.85238351911,8.29937502451,8.77001820305,8.85238351905,8.85238351905,8.852383518782,8.852383518782,8.852383518782,8.852383518782,8.85238351881,5.27298095976
"t45",7.38652082206,5.74246823066,2.723298351,3.8563396969,0,0.8599161351,0.8850533981,4.0265022574,4.2125323735,8.41207201055,8.22394881145,8.41207201028,8.41207201028,7.3555542851,7.70265471345,8.4120720103,8.1746252163,8.4120720106,8.3052918018,8.4120720107,8.4120720107,8.0719770632,7.77936317251,8.4120720107,8.4120720107,8.3031705047,8.4120720106,8.4120720106,8.25185150209,8.41207201069,8.41207201069,8.4120720106,8.4120720106,8.4120720106,8.412072010521,8.412072010621,8.412072010621,8.412072010621,8.412072010621,8.298538041521,8.412072010721,7.099938513521,8.412072011031,8.412072011031,7.248076311121,8.412072010721,8.412072010621,8.412072010621,8.403077336821,8.412072010821,8.412072010821,8.412072010821,8.412072010821,8.412072010721,6.93931765175,7.66106619985,8.41207201065,8.41207201065,8.41207201074,8.41207201074,8.41207201065,8.41207201065,8.41207201065,8.41207201065,8.41207201075,8.41207201073,8.41207201073,7.76791309995,6.91947228458,8.41207201071,8.41207201071,8.41207201071,8.41207201071,8.41207201071,6.006084506636,8.412072010736,7.29829525451,8.41207201081,8.41207201081,8.41207201081,8.41207201081,8.41207201131,8.41207201131,8.412072010593,8.412072010593,8.412072010593,8.412072010513,8.412072010513,8.412072010593,8.412072010593,7.91401716851,8.41207201051,8.41207201051,8.41207201051,8.41207201039,8.41207201039,8.41207201039,8.41207201039,8.41207201039,7.7137245993,8.41207201011,8.41207201094,7.25354726564,7.01429326981,5.84052626851,8.41207201071,8.41207201072,8.41207201072,8.41207201081,8.41207201081,8.41207201081,8.41207201081,8.41207201081,8.41207201078,8.41207201078,8.41207201081,8.41207201081,8.09462830141,6.02744038388,7.86884760561,8.41207201041,8.41207201093,8.41207201058,8.41207201058,8.41207201053,7.43155408288,8.41207201038,6.57495027133,6.21372801808,7.23986492231,8.41207201061,7.85906351601,8.32970669455,8.41207201055,8.41207201055,8.412072010282,8.412072010282,8.412072010282,8.412072010282,8.41207201031,4.83266945126
"t52",7.02196567476,5.37791308336,2.3587432037,3.4917845496,0.8599161351,0,0.1840390258,3.6619471101,3.8479772262,8.04751686325,7.85939366415,8.04751686298,8.04751686298,6.9909991378,7.33809956615,8.047516863,7.810070069,8.0475168633,7.9407366545,8.0475168634,8.0475168634,7.7074219159,7.41480802521,8.0475168634,8.0475168634,7.9386153574,8.0475168633,8.0475168633,7.88729635479,8.04751686339,8.04751686339,8.0475168633,8.0475168633,8.0475168633,8.047516863221,8.047516863321,8.047516863321,8.047516863321,8.047516863321,7.933982894221,8.047516863421,6.735383366221,8.047516863731,8.047516863731,6.883521163821,8.047516863421,8.047516863321,8.047516863321,8.038522189521,8.047516863521,8.047516863521,8.047516863521,8.047516863521,8.047516863421,6.57476250445,7.29651105255,8.04751686335,8.04751686335,8.04751686344,8.04751686344,8.04751686335,8.04751686335,8.04751686335,8.04751686335,8.04751686345,8.04751686343,8.04751686343,7.40335795265,6.55491713728,8.04751686341,8.04751686341,8.04751686341,8.04751686341,8.04751686341,5.641529359336,8.047516863436,6.93374010721,8.04751686351,8.04751686351,8.04751686351,8.04751686351,8.04751686401,8.04751686401,8.047516863293,8.047516863293,8.047516863293,8.047516863213,8.047516863213,8.047516863293,8.047516863293,7.54946202121,8.04751686321,8.04751686321,8.04751686321,8.04751686309,8.04751686309,8.04751686309,8.04751686309,8.04751686309,7.349169452,8.04751686281,8.04751686364,6.88899211834,6.64973812251,5.47597112121,8.04751686341,8.04751686342,8.04751686342,8.04751686351,8.04751686351,8.04751686351,8.04751686351,8.04751686351,8.04751686348,8.04751686348,8.04751686351,8.04751686351,7.73007315411,5.66288523658,7.50429245831,8.04751686311,8.04751686363,8.04751686328,8.04751686328,8.04751686323,7.06699893558,8.04751686308,6.21039512403,5.84917287078,6.87530977501,8.04751686331,7.49450836871,7.96515154725,8.04751686325,8.04751686325,8.047516862982,8.047516862982,8.047516862982,8.047516862982,8.04751686301,4.46811430396
"t53",7.04710293776,5.40305034636,2.3838804667,3.5169218126,0.8850533981,0.1840390258,0,3.6870843731,3.8731144892,8.07265412625,7.88453092715,8.07265412598,8.07265412598,7.0161364008,7.36323682915,8.072654126,7.835207332,8.0726541263,7.9658739175,8.0726541264,8.0726541264,7.7325591789,7.43994528821,8.0726541264,8.0726541264,7.9637526204,8.0726541263,8.0726541263,7.91243361779,8.07265412639,8.07265412639,8.0726541263,8.0726541263,8.0726541263,8.072654126221,8.072654126321,8.072654126321,8.072654126321,8.072654126321,7.959120157221,8.072654126421,6.760520629221,8.072654126731,8.072654126731,6.908658426821,8.072654126421,8.072654126321,8.072654126321,8.063659452521,8.072654126521,8.072654126521,8.072654126521,8.072654126521,8.072654126421,6.59989976745,7.32164831555,8.07265412635,8.07265412635,8.07265412644,8.07265412644,8.07265412635,8.07265412635,8.07265412635,8.07265412635,8.07265412645,8.07265412643,8.07265412643,7.42849521565,6.58005440028,8.07265412641,8.07265412641,8.07265412641,8.07265412641,8.07265412641,5.666666622336,8.072654126436,6.95887737021,8.07265412651,8.07265412651,8.07265412651,8.07265412651,8.07265412701,8.07265412701,8.072654126293,8.072654126293,8.072654126293,8.072654126213,8.072654126213,8.072654126293,8.072654126293,7.57459928421,8.07265412621,8.07265412621,8.07265412621,8.07265412609,8.07265412609,8.07265412609,8.07265412609,8.07265412609,7.374306715,8.07265412581,8.07265412664,6.91412938134,6.67487538551,5.50110838421,8.07265412641,8.07265412642,8.07265412642,8.07265412651,8.07265412651,8.07265412651,8.07265412651,8.07265412651,8.07265412648,8.07265412648,8.07265412651,8.07265412651,7.75521041711,5.68802249958,7.52942972131,8.07265412611,8.07265412663,8.07265412628,8.07265412628,8.07265412623,7.09213619858,8.07265412608,6.23553238703,5.87431013378,6.90044703801,8.07265412631,7.51964563171,7.99028881025,8.07265412625,8.07265412625,8.072654125982,8.072654125982,8.072654125982,8.072654125982,8.07265412601,4.49325156696
"t11",7.82683233066,6.18277973926,3.33377242,4.4668137659,4.0265022574,3.6619471101,3.6870843731,0,4.6528438821,8.85238351915,8.66426032005,8.85238351888,8.85238351888,7.7958657937,8.14296622205,8.8523835189,8.6149367249,8.8523835192,8.7456033104,8.8523835193,8.8523835193,8.5122885718,8.21967468111,8.8523835193,8.8523835193,8.7434820133,8.8523835192,8.8523835192,8.69216301069,8.85238351929,8.85238351929,8.8523835192,8.8523835192,8.8523835192,8.852383519121,8.852383519221,8.852383519221,8.852383519221,8.852383519221,8.738849550121,8.852383519321,7.540250022121,8.852383519631,8.852383519631,7.688387819721,8.852383519321,8.852383519221,8.852383519221,8.843388845421,8.852383519421,8.852383519421,8.852383519421,8.852383519421,8.852383519321,7.37962916035,8.10137770845,8.85238351925,8.85238351925,8.85238351934,8.85238351934,8.85238351925,8.85238351925,8.85238351925,8.85238351925,8.85238351935,8.85238351933,8.85238351933,8.20822460855,7.35978379318,8.85238351931,8.85238351931,8.85238351931,8.85238351931,8.85238351931,6.446396015236,8.852383519336,7.73860676311,8.85238351941,8.85238351941,8.85238351941,8.85238351941,8.85238351991,8.85238351991,8.852383519193,8.852383519193,8.852383519193,8.852383519113,8.852383519113,8.852383519193,8.852383519193,8.35432867711,8.85238351911,8.85238351911,8.85238351911,8.85238351899,8.85238351899,8.85238351899,8.85238351899,8.85238351899,8.1540361079,8.85238351871,8.85238351954,7.69385877424,7.45460477841,6.28083777711,8.85238351931,8.85238351932,8.85238351932,8.85238351941,8.85238351941,8.85238351941,8.85238351941,8.85238351941,8.85238351938,8.85238351938,8.85238351941,8.85238351941,8.53493981001,6.46775189248,8.30915911421,8.85238351901,8.85238351953,8.85238351918,8.85238351918,8.85238351913,7.87186559148,8.85238351898,7.01526177993,6.65403952668,7.68017643091,8.85238351921,8.29937502461,8.77001820315,8.85238351915,8.85238351915,8.852383518882,8.852383518882,8.852383518882,8.852383518882,8.85238351891,5.27298095986
"t4",4.15665473076,2.51260213936,3.5198025361,4.652843882,4.2125323735,3.8479772262,3.8731144892,4.6528438821,0,5.18220591925,4.99408272015,5.18220591898,5.18220591898,4.1256881938,4.47278862215,5.182205919,4.944759125,5.1822059193,5.0754257105,5.1822059194,5.1822059194,4.8421109719,4.54949708121,5.1822059194,5.1822059194,5.0733044134,5.1822059193,5.1822059193,5.02198541079,5.18220591939,5.18220591939,5.1822059193,5.1822059193,5.1822059193,5.182205919221,5.182205919321,5.182205919321,5.182205919321,5.182205919321,5.068671950221,5.182205919421,3.870072422221,5.182205919731,5.182205919731,4.018210219821,5.182205919421,5.182205919321,5.182205919321,5.173211245521,5.182205919521,5.182205919521,5.182205919521,5.182205919521,5.182205919421,3.70945156045,4.43120010855,5.18220591935,5.18220591935,5.18220591944,5.18220591944,5.18220591935,5.18220591935,5.18220591935,5.18220591935,5.18220591945,5.18220591943,5.18220591943,4.53804700865,3.68960619328,5.18220591941,5.18220591941,5.18220591941,5.18220591941,5.18220591941,2.776218415336,5.182205919436,4.06842916321,5.18220591951,5.18220591951,5.18220591951,5.18220591951,5.18220592001,5.18220592001,5.182205919293,5.182205919293,5.182205919293,5.182205919213,5.182205919213,5.182205919293,5.182205919293,4.68415107721,5.18220591921,5.18220591921,5.18220591921,5.18220591909,5.18220591909,5.18220591909,5.18220591909,5.18220591909,4.483858508,5.18220591881,5.18220591964,4.02368117434,3.78442717851,2.61066017721,5.18220591941,5.18220591942,5.18220591942,5.18220591951,5.18220591951,5.18220591951,5.18220591951,5.18220591951,5.18220591948,5.18220591948,5.18220591951,5.18220591951,4.86476221011,2.79757429258,4.63898151431,5.18220591911,5.18220591963,5.18220591928,5.18220591928,5.18220591923,4.20168799158,5.18220591908,3.34508418003,2.98386192678,4.00999883101,5.18220591931,4.62919742471,5.09984060325,5.18220591925,5.18220591925,5.182205918982,5.182205918982,5.182205918982,5.182205918982,5.18220591901,1.60280335996
"t56",7.82683233101,6.18277973961,7.71934217315,8.85238351905,8.41207201055,8.04751686325,8.07265412625,8.85238351915,5.18220591925,0,1.4976692099,5.17831531873,5.17831531873,4.12179759355,4.4688980219,6.29005884095,6.05261204695,6.29005884125,6.18327863245,6.29005884135,6.29005884135,5.94996389385,5.65735000316,6.29005884135,6.29005884135,6.18115733535,6.29005884125,6.29005884125,6.12983833274,6.29005884134,6.29005884134,6.29005884125,6.29005884125,6.29005884125,6.290058841171,6.290058841271,6.290058841271,6.290058841271,6.290058841271,6.176524872171,6.290058841371,4.977925344171,6.290058841681,6.290058841681,5.126063141771,6.290058841371,6.290058841271,6.290058841271,6.281064167471,6.290058841471,6.290058841471,6.290058841471,6.290058841471,6.290058841371,4.8173044824,5.5390530305,6.2900588413,6.2900588413,6.29005884139,6.29005884139,6.2900588413,6.2900588413,6.2900588413,6.2900588413,6.2900588414,6.29005884138,6.29005884138,5.6458999306,4.96444171551,6.45704144164,6.45704144164,6.45704144164,6.45704144164,6.45704144164,4.608650064566,7.014637568666,5.90086081244,7.01463756874,7.01463756874,7.01463756874,7.01463756874,7.01463756924,7.01463756924,7.014637568523,7.014637568523,7.014637568523,7.014637568443,7.014637568443,7.014637568523,7.014637568523,6.51658272644,7.01463756844,7.01463756844,7.01463756844,7.27970159272,7.27970159272,7.27970159272,7.27970159272,7.27970159272,6.58135418163,7.27970159244,7.27970159327,6.12117684797,5.88192285214,4.70815585084,7.27970159304,7.27970159305,7.27970159305,7.27970159314,7.27970159314,7.27970159314,7.27970159314,7.27970159314,7.27970159311,7.27970159311,7.27970159314,7.27970159314,6.96225788374,4.89506996621,6.73647718794,8.71761895414,8.71761895466,8.71761895431,8.71761895431,8.71761895426,7.73710102661,8.71761895411,6.88049721506,6.51927496181,7.54541186604,8.71761895434,8.16461045974,8.63525363828,8.71761895428,8.71761895428,8.717618954012,8.717618954012,8.717618954012,8.717618954012,8.71761895404,5.27298096021
