"accepted_species","trait_BM_trend_scaled"
"t1",1
"t2",1
"t27",0
"t28",0
"t45",1
"t52",0
"t53",0
"t11",0
"t4",1
"t56",0
"t57",0
"t124",1
"t125",1
"t42",1
"t43",1
"t24",0
"t25",1
"t80",0
"t81",0
"t118",0
"t119",0
"t47",1
"t64",0
"t76",1
"t77",0
"t35",1
"t82",0
"t83",1
"t87",1
"t88",1
"t66",1
"t62",1
"t128",0
"t129",0
"t13",1
"t70",1
"t71",1
"t72",0
"t73",0
"t114",1
"t115",1
"t31",1
"t134",0
"t135",0
"t23",1
"t48",1
"t116",1
"t117",1
"t68",1
"t120",1
"t121",1
"t101",1
"t102",1
"t84",1
"t20",1
"t33",0
"t49",0
"t50",0
"t74",0
"t75",0
"t89",0
"t90",0
"t17",0
"t18",0
"t69",1
"t130",1
"t131",1
"t30",1
"t29",0
"t59",0
"t60",0
"t136",0
"t137",0
"t61",0
"t6",1
"t7",1
"t26",0
"t78",0
"t105",0
"t106",0
"t51",1
"t40",0
"t41",1
"t93",0
"t94",0
"t100",0
"t110",0
"t111",0
"t79",0
"t37",0
"t54",0
"t107",0
"t122",0
"t123",0
"t108",0
"t109",0
"t97",1
"t98",0
"t65",0
"t63",0
"t44",0
"t21",0
"t22",1
"t19",0
"t8",1
"t12",0
"t126",1
"t127",1
"t95",1
"t96",1
"t132",1
"t133",1
"t67",1
"t91",1
"t92",1
"t85",1
"t36",1
"t16",0
"t9",1
"t5",0
"t14",1
"t46",1
"t112",1
"t113",1
"t99",0
"t38",1
"t39",0
"t15",1
"t10",1
"t32",1
"t34",1
"t55",1
"t103",1
"t104",1
"t58",1
"t138",1
"t139",1
"t140",1
"t141",1
"t86",1
"t3",1
