"accepted_species","Medicinal"
"Spigelia_texana",0
"Geniostoma_kaalae",0
"Telosma_cordata",1
"Palicourea_zevallosii",0
"Stenostomum_tomentosum",0
"Scleromitrion_leptocaule",0
"Psychotria_micralabastra",0
"Mitracarpus_squarrosus",0
"Discospermum_abnorme",1
"Macropharynx_conflictiva",0
"Keetia_mannii",0
"Vincetoxicum_neglectum",0
"Mandevilla_brachyloba",0
"Hoya_wightii",1
"Notopleura_peperomiae",0
"Kohautia_quartiniana",0
"Gentiana_lagodechiana",0
"Palicourea_pervicax",0
"Leichhardtia_longiloba",0
"Dolianthus_buxifolius",0
"Orbea_tubiformis",0
"Palicourea_patens",0
"Coussarea_procumbens",0
"Psydrax_parviflorus",1
"Vincetoxicum_henryi",1
"Solenandra_elliptica",0
"Randia_ferox",0
"Vincetoxicum_globiferum",1
"Cynanchum_dombeyanum",0
"Casasia_domingensis",0
"Gentianella_erythrochrysea",0
"Asclepias_macropus",0
"Asketanthera_calycosa",0
"Chthamalia_biflora",1
"Strophanthus_sarmentosus",1
"Bouvardia_ferruginea",0
"Schultesia_piresiana",0
"Gentianella_helianthemoides",0
"Tarenna_harmandiana",0
"Marsdenia_tinctoria",1
"Ditassa_microneriifolia",0
"Pentagonia_donnell-smithii",0
"Perama_carajensis",0
"Hymenocoleus_barbatus",0
"Stenosepala_hirsuta",0
"Notopleura_penduliflora",0
"Cyclophyllum_francii",0
"Etericius_parasiticus",0
"Rondeletia_jamaicensis",0
"Rondeletia_eriantha",0
"Retiniphyllum_francoanum",0
"Kadua_raiateensis",0
"Ceropegia_yorubana",0
"Ceropegia_leptophylla",0
"Ceropegia_cochleata",0
"Ceropegia_ahmarensis",0
"Psychotria_platycocca",0
"Psychotria_nzabii",0
"Psychotria_cyanopharynx",0
"Psychotria_avilensis",0
"Psychotria_issembei",0
"Psychotria_minutifoveolata",0
"Psychotria_wilkesiana",0
"Galium_philippianum",0
"Galium_×_buekkense",0
"Coprosma_sundana",0
"Ixora_notoniana",1
"Hillia_wurdackii",0
"Hoya_bella",0
"Cibirhiza_spiculata",0
"Flagenium_farafanganense",0
"Funastrum_torreyi",0
"Hemipogon_abietoides",0
"Hydnophytum_subsessile",0
"Palicourea_insignis",0
"Palicourea_quadrilateralis",0
"Kanapia_monstrosa",0
"Fagraea_kuminii",0
"Paederia_majungensis",1
"Fadogia_caespitosa",0
"Pauridiantha_triflora",0
"Hoffmannia_cuneatissima",0
"Psydrax_kibuwae",0
"Dischidia_glabrata",0
"Dischidia_thaithongiae",0
"Echidnopsis_planiflora",0
"Pavetta_gossweileri",0
"Pavetta_gracilifolia",1
"Lasianthus_sessilis",0
"Calyptranthera_grandiflora",0
"Oxyanthus_mayumbensis",0
"Oxyanthus_nangensis",0
"Oldenlandia_subtilior",0
"Ophiorrhiza_oppositiflora",0
"Pyrostria_longicorollata",0
"Gentiana_hsinganica",0
"Gentiana_oreodoxa",0
"Argostemma_phyllocharis",0
"Gentiana_woodii",0
"Argostemma_rotundicalyx",0
