"accepted_species","trait_EB_scaled"
"t5",0.897952936293033
"t99",0.634404057714924
"t100",0.663739037761511
"t98",0.766674574904102
"t92",NA
"t93",1.15963345391401
"t40",1.22431001131694
"t45",0.0762031228885729
"t53",0.826860113628152
"t54",0.245601392302258
"t42",0.431979769068105
"t8",-0.000841091917073895
"t6",-0.0274845498899648
"t70",0.657843435323771
"t71",1.14048158497993
"t72",0.680618456350678
"t73",1.07436262054144
"t67",0.985698914333707
"t68",0.72994366475325
"t96",1.52214195178406
"t97",1.49181308331356
"t37",1.50295049494406
"t38",1.46475772546535
"t13",NA
"t33",-0.957653339732831
"t34",-1.44431059349029
"t43",-0.538998527222187
"t44",NA
"t21",-1.01293814016009
"t17",-0.731905417403665
"t20",0.116597792887378
"t90",-0.68743106571582
"t91",-0.896085936906932
"t80",-1.02327088968656
"t81",-1.32393524661316
"t11",0.303693132973799
"t12",0.519749870895684
"t10",1.17277007150363
"t36",NA
"t51",-0.819374175476929
"t52",NA
"t69",0.411670035284345
"t74",0.154861602831627
"t75",-0.0385230011875032
"t28",-0.580048634818416
"t23",0.1111703259151
"t24",NA
"t63",-0.722961206886153
"t64",-0.429002148999655
"t61",-0.949803523154686
"t65",-0.466069316056198
"t66",-0.663054702852259
"t22",0.815834541798392
"t78",0.118547182067154
"t79",0.136674878789704
"t19",0.0036275403468815
"t1",2.17192837335492
"t82",2.10938460196214
"t83",2.02640387431558
"t35",2.37263591329918
"t32",2.80409361285499
"t29",0.888897345209613
"t94",0.613418322110867
"t95",0.646893003127957
"t57",NA
"t58",-0.0295972801493154
"t7",-0.0548156470297819
"t25",NA
"t86",-0.766086234536241
"t87",NA
"t39",0.472785899985824
"t3",1.93861110983274
"t26",-0.678614233348547
"t27",-1.1895306642475
"t18",-1.20576503529215
"t16",-0.327865167124198
"t88",-1.90180387988389
"t89",-2.26299886894069
"t4",-1.84501779725024
"t55",-1.07832648853256
"t56",-1.1250721612105
"t59",-0.778816647276169
"t62",-1.08651390189956
"t84",0.161989073676589
"t85",-0.505340661728007
"t60",-0.394606078740466
"t48",-0.816282282429234
"t9",0.079990711411173
"t2",-0.654285611682748
"t76",-0.424589658793999
"t77",-0.0661310820612666
"t46",-0.592219292109
"t47",NA
"t41",-0.418699474428487
"t49",0.0489433586283586
"t50",-0.739931739881017
"t30",-0.225491458377962
"t31",-1.29151189369709
"t15",-1.43668593756749
"t14",-1.01253864891515
