"accepted_species","sorted"
"t8",-0.524808701982582
"t53",0.285732854295218
"t54",-0.550568701538
"t9",-0.700160811681999
"t62",0.43712793050375
"t63",0.24012543355022
"t11",-0.299885321798821
"t97",-0.614045090805695
"t98",-0.562302997097663
"t94",-0.50259702256684
"t78",-1.04944992989643
"t79",-1.034406034731
"t35",-0.619494708507293
"t59",-1.00561080388118
"t60",-0.772878427436177
"t57",-2.65881083881811
"t58",-2.11390338804985
"t67",-1.11751705066418
"t68",-0.706908992702332
"t34",-1.3402049558325
"t32",1.44966181303483
"t88",1.07117255161273
"t89",1.26459286440465
"t48",1.55395517515003
"t30",1.84151997868426
"t31",2.75841517703349
"t15",-1.70186178840181
"t40",-1.0399413685216
"t41",-0.708656324800396
"t21",-0.555964870741965
"t95",-1.36037593439467
"t96",-1.32503013130487
"t6",2.08145875803553
"t38",1.11263139731559
"t39",1.54337343089404
"t12",1.43980482140174
"t84",1.21888303226262
"t85",1.09774648969558
"t55",0.82618391303017
"t56",0.721781587987009
"t2",-0.832413188494621
"t33",0.193242449742981
"t90",0.380455335344879
"t91",0.244061535334861
"t43",0.120194406353229
"t44",0.0161974138504681
"t16",0.438077751879645
"t17",0.765243846628272
"t99",0.348721444566105
"t100",0.458794965419595
"t61",0.194348280344536
"t24",1.99457336316814
"t82",1.90119049420711
"t83",1.64821125115985
"t42",1.22004123661553
"t7",0.540714398486919
"t49",0.319136547197826
"t50",0.470261847906737
"t92",1.31548639345963
"t93",1.27839496627524
"t10",1.46791481331373
"t1",0.169739445405484
"t25",-0.79314458527599
"t45",-0.657158926694416
"t46",-1.26427867610217
"t20",-0.405274128245019
"t3",-1.672112573258
"t4",-1.30744157408707
"t36",0.106242254426626
"t37",0.511275798004716
"t28",-0.473304243680918
"t29",-0.241320293773924
"t65",0.418073401517437
"t66",0.0683976051453595
"t64",-0.604540255191866
"t71",0.109849299074214
"t72",0.350830457272599
"t74",0.330689280335706
"t75",0.574077752046077
"t70",0.694939848876284
"t47",-0.797331536133941
"t51",-0.459268712807799
"t52",-1.15584127319551
"t5",-0.648540455081288
"t26",-0.672813155959711
"t27",-0.691496411989698
"t69",-0.243237208649611
"t76",-0.792465504477117
"t77",-0.62202394969327
"t86",-0.110719882536867
"t87",0.126125713193427
"t22",-0.28599442980304
"t23",-0.792738952695156
"t13",-0.0373962052097689
"t14",-0.174598287840358
"t18",-0.925280276992196
"t19",-0.857100145890804
"t80",-0.00615677959096639
"t81",0.37349428345012
"t73",0.296210720612266
