"accepted_species","F1.1/1"
"t3",0.990223516764937
"t1",0.942865484501004
"t77",-0.367817175136492
"t78",0.554211355943253
"t79",0.753712567406042
"t80",0.198973845058676
"t67",2.28734409674487
"t68",-0.140813618370951
"t49",0.67145663976398
"t14",1.4195932086072
"t20",-0.335911783377589
"t73",0.0828437896229435
"t74",0.824674354235625
"t47",0.169435077728827
"t48",-1.27811505359408
"t24",1.21754424351506
"t81",-0.126745710589961
"t82",0.333595165077551
"t4",-0.226404765802509
"t89",0.760364493555857
"t90",0.424946398481835
"t31",1.45797733804877
"t33",0.63487918496488
"t34",1.70299700772819
"t35",0.948950409083244
"t36",1.28649698765158
"t54",-1.48043765573931
"t97",1.46149252106089
"t98",0.355397922164383
"t87",2.35817728860722
"t88",0.153204088958429
"t75",0.0918980438551654
"t76",0.679790050238816
"t85",0.57994996518378
"t86",-0.198352048971775
"t46",0.11237829152134
"t21",-0.684159434725392
"t16",0.353670872637447
"t17",0.585596356817901
"t12",-0.320187760736178
"t22",-0.641681546142359
"t18",1.1076623191617
"t19",0.130595031788953
"t5",-0.326400480572056
"t32",-0.330582406132748
"t44",1.65314405594118
"t69",0.958008809902382
"t70",0.0767299417081135
"t59",0.477028367977012
"t71",0.353198870897983
"t72",-0.729184086736787
"t38",-1.30663157320682
"t39",-0.663734545215833
"t2",0.746792267448387
"t60",1.37389508303294
"t63",1.62110548826276
"t64",0.720420501723718
"t15",-0.384995481082364
"t41",0.73425998458011
"t45",-0.923472149238273
"t99",0.412393569673426
"t100",-1.51854232245408
"t61",0.821403124697933
"t62",-0.964891665253614
"t7",-0.679580722172365
"t95",-1.5790129756036
"t96",0.322978898537661
"t55",0.732993148313303
"t56",-0.180713232273972
"t50",-1.02723711094067
"t51",-1.70087399358699
"t25",0.289300189215325
"t37",-1.66943740568904
"t57",-0.630146513492835
"t58",-0.27310881663602
"t42",0.00424687654871327
"t43",-0.767776965786546
"t10",-0.299271820004584
"t28",-0.659842772619698
"t29",-0.573505264822159
"t40",-0.809085270469184
"t83",-1.21279619144659
"t84",-0.806504202712693
"t13",-0.515121078481897
"t52",0.434186562206197
"t53",1.62650223151351
"t26",-2.413936763131
"t27",-0.000189677473099191
"t65",0.222196645958197
"t66",-0.582932564888035
"t8",-2.04513566873927
"t9",0.69061396127849
"t91",-0.770177686075499
"t92",-0.927213940356349
"t23",-0.457144191499002
"t6",-1.18890514533607
"t11",-1.43014722375584
"t30",-2.85101659867189
"t93",0.259703089489859
"t94",-1.16412452564349
