accepted_species,estimate
t38,1.4566772
t97,-1.5048668
t24,-1.3804564
t84,-0.113943435
t73,-0.24584422
t92,-0.24584422
t52,0.6851163
t1,1.1682012
t49,0.44672132
t99,0.3918453
