,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t8,16.785988,-3.0724182,-4.4691358,5.595986,-0.080004446,27.573393,-3.3842022,-2.0761793,17.838821,-3.0077605,27.363708,9.84552,15.821924,15.554297,-0.49896726
t75,22.523533,-4.003912,-7.4024096,7.482211,-0.36919686,42.057518,-4.927056,-2.3634946,25.09091,-4.706863,39.31576,13.452532,18.179983,17.777683,-0.8844113
t82,24.965672,-4.45136,-8.447444,8.851925,-0.3155458,47.584972,-5.4109864,-2.370261,27.099493,-5.3305597,44.222603,14.755877,19.123243,18.355783,-1.0961456
t83,24.42266,-4.2973156,-8.2395735,8.361298,-0.3409948,46.354855,-5.296274,-2.3739822,26.827911,-5.1866584,43.027267,14.659222,18.734663,18.306183,-1.0078133
t114,24.826847,-4.386644,-8.524291,8.414015,-0.38254294,47.41394,-5.4679875,-2.3945937,27.258093,-5.363636,43.907425,14.424255,18.962593,18.344923,-1.099214
t115,24.829494,-4.3917956,-8.513961,8.442325,-0.38010725,47.422108,-5.464636,-2.3811986,27.188852,-5.365644,43.918713,14.43704,18.978914,18.261236,-1.1051412
t58,24.979408,-4.372255,-8.590873,8.779458,-0.2962694,47.47282,-5.3922877,-2.3927155,27.22631,-5.4219446,44.13288,14.69735,18.754717,18.2614,-1.1452903
t14,25.847157,-4.516112,-8.101093,9.9437,-0.06641287,48.441547,-4.8078017,-2.0278876,26.401615,-5.283719,45.462227,17.465525,19.4691,17.01982,-0.99427235
t30,22.170292,-3.9585311,-6.2573338,7.717833,-0.10632739,39.58839,-4.1597047,-2.1998413,24.140558,-4.1269,38.087532,16.852371,20.620838,17.306839,-0.54199153
t31,21.20482,-3.8048496,-5.877057,7.203651,-0.13488746,37.589596,-3.9976177,-2.183295,23.303024,-3.8845067,36.229595,16.222296,20.108938,17.021284,-0.46527597
t48,22.29702,-3.9950123,-6.279675,7.6717787,-0.14723793,39.979748,-4.224695,-2.2025898,24.35076,-4.1545653,38.29237,17.068615,20.494892,17.491243,-0.50267124
t49,25.752865,-4.527645,-7.6900682,9.092951,-0.14500785,47.54315,-4.8505125,-2.300542,27.204653,-4.993032,44.669323,18.887,21.532919,18.35141,-0.6943597
t73,23.439137,-4.1972938,-6.7246256,8.3287525,-0.083543725,42.351982,-4.419463,-2.2296264,25.357014,-4.372973,40.518814,17.86352,21.405434,17.808664,-0.6109155
