accepted_species,estimate
t57,-0.806255
t60,-0.806255
t61,-0.806255
t62,-0.806255
t68,-0.8341107
t25,-0.885063
t65,-0.882736
t66,-0.882736
t27,-0.882736
t28,-0.882736
