"","t1","t4","t26","t27","t113","t126","t127","t142","t143","t38","t89","t90","t64","t65","t76","t77","t51","t69","t78","t79","t34","t35","t11","t25","t61","t62","t60","t12","t114","t115","t30","t19","t21","t120","t121","t82","t80","t28","t75","t95","t104","t105","t43","t44","t81","t106","t107","t49","t17","t10","t122","t123","t74","t50","t83","t84","t31","t24","t16","t23","t85","t92","t116","t117","t55","t93","t94","t47","t48","t57","t58","t70","t91","t102","t103","t37","t86","t87","t53","t63","t100","t101","t88","t42","t110","t111","t124","t125","t67","t68","t59","t129","t130","t99","t112","t138","t139","t98","t66","t72","t73","t29","t40","t41","t45","t46","t36","t20","t3","t96","t97","t140","t141","t71","t128","t134","t135","t133","t131","t132","t108","t109","t144","t145","t39","t9","t14","t15","t6","t5","t7","t8","t13","t148","t149","t54","t52","t22","t32","t33","t18","t56","t136","t137","t118","t119","t146","t147","t2"
"t1",0,3.48429353751,6.8074041617,6.8074041617,6.7013206763,6.80740416192,6.807404161925,6.807404161955,6.807404161955,6.8074041621,6.8074041615,6.8074041615,6.8074041617,6.26505900559,6.30321552034,6.8074041617,6.8074041617,6.8074041617,6.80740416171,6.80740416171,6.8074041614,5.7407054992,4.5003608256,5.28640984155,6.80740416175,6.80740416175,6.8074041618,6.8074041613,6.8074041614,6.8074041614,6.8074041619,6.8074041618,5.68456074782,6.588184854061,6.80740416159,6.80740416169,6.80740416162,6.80740416202,6.80740416167,6.50059822476,6.80740416168,6.80740416168,6.80740416187,6.80740416187,6.80740416177,6.80740416167,6.80740416167,6.80740416167,5.52013543367,6.19682563847,6.80740416171,6.80740416171,6.80740416171,6.80740416173,6.80740416173,6.80740416173,6.80740416191,6.14848172131,5.89255351731,6.0417311539,6.8074041617,6.7402993826,6.65412550397,6.8074041617,6.26571705567,6.48382066168,6.80740416167,6.0564350509,6.8074041617,6.415069427,6.064705640123,6.80740416137,6.80740416147,6.8074041614,6.8074041614,6.19328521437,6.8074041614,6.8074041614,6.2336842923,6.21905661557,6.7098751008,6.8074041614,6.8074041613,5.9009632883,6.53722791578,6.8074041615,6.8074041618,6.8074041618,6.80740416175,6.80740416175,6.80740416171,6.80740416171,6.80740416171,6.52518134419,6.80740416175,6.80740416174,6.80740416174,6.8074041617,6.2370060178,6.80740416169,6.80740416169,6.8074041613,6.8074041614,6.1769700953,5.84521850231,6.1447195997,6.0193544118,5.886389393,3.36561547222,6.80740416202,6.80740416202,6.80740416126,6.80740416126,6.8074041618,6.80740416177,6.80740416181,6.80740416181,6.80740416176,6.8074041618,6.8074041618,6.8074041617,6.8074041617,6.8074041617,6.8074041617,6.66355098702,6.80740416132,4.5717715875,5.6478654904,3.9086717042,4.0262220636,5.3922629738,4.1881023075,4.7750456551,6.8074041616199,6.8074041616199,6.80740416167,6.80740416162,5.53132059274,5.88652210344,6.80740416154,5.9043650584,6.8074041613,6.80740416124,6.80740416124,6.80740416123,6.80740416123,6.80740416103,6.80740416103,2.7537987563
"t4",3.48429353751,0,3.37347639421,3.37347639421,3.26739290881,3.37347639443,3.373476394435,3.373476394465,3.373476394465,3.37347639461,4.10426699881,4.10426699881,4.10426699901,3.5619218429,3.60007835765,4.10426699901,4.10426699901,4.10426699901,4.10426699902,4.10426699902,4.10426699871,3.03756833651,4.43042092091,5.21646993686,6.73746425706,6.73746425706,6.73746425711,6.73746425661,6.73746425671,6.73746425671,6.73746425721,6.73746425711,5.61462084313,6.518244949371,6.7374642569,6.737464257,6.73746425693,6.73746425733,6.73746425698,6.43065832007,6.73746425699,6.73746425699,6.73746425718,6.73746425718,6.73746425708,6.73746425698,6.73746425698,6.73746425698,5.45019552898,6.12688573378,6.73746425702,6.73746425702,6.73746425702,6.73746425704,6.73746425704,6.73746425704,6.73746425722,6.07854181662,5.82261361262,5.97179124921,6.73746425701,6.67035947791,6.58418559928,6.73746425701,6.19577715098,6.41388075699,6.73746425698,5.98649514621,6.73746425701,6.34512952231,5.994765735433,6.73746425668,6.73746425678,6.73746425671,6.73746425671,6.12334530968,6.73746425671,6.73746425671,6.16374438761,6.14911671088,6.63993519611,6.73746425671,6.73746425661,5.83102338361,6.46728801109,6.73746425681,6.73746425711,6.73746425711,6.73746425706,6.73746425706,6.73746425702,6.73746425702,6.73746425702,6.4552414395,6.73746425706,6.73746425705,6.73746425705,6.73746425701,6.16706611311,6.737464257,6.737464257,6.73746425661,6.73746425671,6.10703019061,5.77527859762,6.07477969501,5.94941450711,5.81644948831,3.29567556753,6.73746425733,6.73746425733,6.73746425657,6.73746425657,6.73746425711,6.73746425708,6.73746425712,6.73746425712,6.73746425707,6.73746425711,6.73746425711,6.73746425701,6.73746425701,6.73746425701,6.73746425701,6.59361108233,6.73746425663,4.50183168281,5.57792558571,3.83873179951,3.95628215891,5.32232306911,4.11816240281,4.70510575041,6.7374642569299,6.7374642569299,6.73746425698,6.73746425693,5.46138068805,5.81658219875,6.73746425685,5.83442515371,6.73746425661,6.73746425655,6.73746425655,6.73746425654,6.73746425654,6.73746425634,6.73746425634,3.07014743721
"t26",6.8074041617,3.37347639421,0,3.045645642,3.218975209,3.32505869462,3.325058694625,3.325058694655,3.325058694655,3.3250586948,7.427377623,7.427377623,7.4273776232,6.88503246709,6.92318898184,7.4273776232,7.4273776232,7.4273776232,7.42737762321,7.42737762321,7.4273776229,6.3606789607,7.7535315451,8.53958056105,10.06057488125,10.06057488125,10.0605748813,10.0605748808,10.0605748809,10.0605748809,10.0605748814,10.0605748813,8.93773146732,9.841355573561,10.06057488109,10.06057488119,10.06057488112,10.06057488152,10.06057488117,9.75376894426,10.06057488118,10.06057488118,10.06057488137,10.06057488137,10.06057488127,10.06057488117,10.06057488117,10.06057488117,8.77330615317,9.44999635797,10.06057488121,10.06057488121,10.06057488121,10.06057488123,10.06057488123,10.06057488123,10.06057488141,9.40165244081,9.14572423681,9.2949018734,10.0605748812,9.9934701021,9.90729622347,10.0605748812,9.51888777517,9.73699138118,10.06057488117,9.3096057704,10.0605748812,9.6682401465,9.317876359623,10.06057488087,10.06057488097,10.0605748809,10.0605748809,9.44645593387,10.0605748809,10.0605748809,9.4868550118,9.47222733507,9.9630458203,10.0605748809,10.0605748808,9.1541340078,9.79039863528,10.060574881,10.0605748813,10.0605748813,10.06057488125,10.06057488125,10.06057488121,10.06057488121,10.06057488121,9.77835206369,10.06057488125,10.06057488124,10.06057488124,10.0605748812,9.4901767373,10.06057488119,10.06057488119,10.0605748808,10.0605748809,9.4301408148,9.09838922181,9.3978903192,9.2725251313,9.1395601125,6.61878619172,10.06057488152,10.06057488152,10.06057488076,10.06057488076,10.0605748813,10.06057488127,10.06057488131,10.06057488131,10.06057488126,10.0605748813,10.0605748813,10.0605748812,10.0605748812,10.0605748812,10.0605748812,9.91672170652,10.06057488082,7.824942307,8.9010362099,7.1618424237,7.2793927831,8.6454336933,7.441273027,8.0282163746,10.0605748811199,10.0605748811199,10.06057488117,10.06057488112,8.78449131224,9.13969282294,10.06057488104,9.1575357779,10.0605748808,10.06057488074,10.06057488074,10.06057488073,10.06057488073,10.06057488053,10.06057488053,6.3932580614
"t27",6.8074041617,3.37347639421,3.045645642,0,3.218975209,3.32505869462,3.325058694625,3.325058694655,3.325058694655,3.3250586948,7.427377623,7.427377623,7.4273776232,6.88503246709,6.92318898184,7.4273776232,7.4273776232,7.4273776232,7.42737762321,7.42737762321,7.4273776229,6.3606789607,7.7535315451,8.53958056105,10.06057488125,10.06057488125,10.0605748813,10.0605748808,10.0605748809,10.0605748809,10.0605748814,10.0605748813,8.93773146732,9.841355573561,10.06057488109,10.06057488119,10.06057488112,10.06057488152,10.06057488117,9.75376894426,10.06057488118,10.06057488118,10.06057488137,10.06057488137,10.06057488127,10.06057488117,10.06057488117,10.06057488117,8.77330615317,9.44999635797,10.06057488121,10.06057488121,10.06057488121,10.06057488123,10.06057488123,10.06057488123,10.06057488141,9.40165244081,9.14572423681,9.2949018734,10.0605748812,9.9934701021,9.90729622347,10.0605748812,9.51888777517,9.73699138118,10.06057488117,9.3096057704,10.0605748812,9.6682401465,9.317876359623,10.06057488087,10.06057488097,10.0605748809,10.0605748809,9.44645593387,10.0605748809,10.0605748809,9.4868550118,9.47222733507,9.9630458203,10.0605748809,10.0605748808,9.1541340078,9.79039863528,10.060574881,10.0605748813,10.0605748813,10.06057488125,10.06057488125,10.06057488121,10.06057488121,10.06057488121,9.77835206369,10.06057488125,10.06057488124,10.06057488124,10.0605748812,9.4901767373,10.06057488119,10.06057488119,10.0605748808,10.0605748809,9.4301408148,9.09838922181,9.3978903192,9.2725251313,9.1395601125,6.61878619172,10.06057488152,10.06057488152,10.06057488076,10.06057488076,10.0605748813,10.06057488127,10.06057488131,10.06057488131,10.06057488126,10.0605748813,10.0605748813,10.0605748812,10.0605748812,10.0605748812,10.0605748812,9.91672170652,10.06057488082,7.824942307,8.9010362099,7.1618424237,7.2793927831,8.6454336933,7.441273027,8.0282163746,10.0605748811199,10.0605748811199,10.06057488117,10.06057488112,8.78449131224,9.13969282294,10.06057488104,9.1575357779,10.0605748808,10.06057488074,10.06057488074,10.06057488073,10.06057488073,10.06057488053,10.06057488053,6.3932580614
"t113",6.7013206763,3.26739290881,3.218975209,3.218975209,0,0.42089573962,0.420895739625,0.420895739655,0.420895739655,2.1266884762,7.3212941376,7.3212941376,7.3212941378,6.77894898169,6.81710549644,7.3212941378,7.3212941378,7.3212941378,7.32129413781,7.32129413781,7.3212941375,6.2545954753,7.6474480597,8.43349707565,9.95449139585,9.95449139585,9.9544913959,9.9544913954,9.9544913955,9.9544913955,9.954491396,9.9544913959,8.83164798192,9.735272088161,9.95449139569,9.95449139579,9.95449139572,9.95449139612,9.95449139577,9.64768545886,9.95449139578,9.95449139578,9.95449139597,9.95449139597,9.95449139587,9.95449139577,9.95449139577,9.95449139577,8.66722266777,9.34391287257,9.95449139581,9.95449139581,9.95449139581,9.95449139583,9.95449139583,9.95449139583,9.95449139601,9.29556895541,9.03964075141,9.188818388,9.9544913958,9.8873866167,9.80121273807,9.9544913958,9.41280428977,9.63090789578,9.95449139577,9.203522285,9.9544913958,9.5621566611,9.211792874223,9.95449139547,9.95449139557,9.9544913955,9.9544913955,9.34037244847,9.9544913955,9.9544913955,9.3807715264,9.36614384967,9.8569623349,9.9544913955,9.9544913954,9.0480505224,9.68431514988,9.9544913956,9.9544913959,9.9544913959,9.95449139585,9.95449139585,9.95449139581,9.95449139581,9.95449139581,9.67226857829,9.95449139585,9.95449139584,9.95449139584,9.9544913958,9.3840932519,9.95449139579,9.95449139579,9.9544913954,9.9544913955,9.3240573294,8.99230573641,9.2918068338,9.1664416459,9.0334766271,6.51270270632,9.95449139612,9.95449139612,9.95449139536,9.95449139536,9.9544913959,9.95449139587,9.95449139591,9.95449139591,9.95449139586,9.9544913959,9.9544913959,9.9544913958,9.9544913958,9.9544913958,9.9544913958,9.81063822112,9.95449139542,7.7188588216,8.7949527245,7.0557589383,7.1733092977,8.5393502079,7.3351895416,7.9221328892,9.9544913957199,9.9544913957199,9.95449139577,9.95449139572,8.67840782684,9.03360933754,9.95449139564,9.0514522925,9.9544913954,9.95449139534,9.95449139534,9.95449139533,9.95449139533,9.95449139513,9.95449139513,6.287174576
"t126",6.80740416192,3.37347639443,3.32505869462,3.32505869462,0.42089573962,0,0.421443976605,0.421443976635,0.421443976635,2.23277196182,7.42737762322,7.42737762322,7.42737762342,6.88503246731,6.92318898206,7.42737762342,7.42737762342,7.42737762342,7.42737762343,7.42737762343,7.42737762312,6.36067896092,7.75353154532,8.53958056127,10.06057488147,10.06057488147,10.06057488152,10.06057488102,10.06057488112,10.06057488112,10.06057488162,10.06057488152,8.93773146754,9.841355573781,10.06057488131,10.06057488141,10.06057488134,10.06057488174,10.06057488139,9.75376894448,10.0605748814,10.0605748814,10.06057488159,10.06057488159,10.06057488149,10.06057488139,10.06057488139,10.06057488139,8.77330615339,9.44999635819,10.06057488143,10.06057488143,10.06057488143,10.06057488145,10.06057488145,10.06057488145,10.06057488163,9.40165244103,9.14572423703,9.29490187362,10.06057488142,9.99347010232,9.90729622369,10.06057488142,9.51888777539,9.7369913814,10.06057488139,9.30960577062,10.06057488142,9.66824014672,9.317876359843,10.06057488109,10.06057488119,10.06057488112,10.06057488112,9.44645593409,10.06057488112,10.06057488112,9.48685501202,9.47222733529,9.96304582052,10.06057488112,10.06057488102,9.15413400802,9.7903986355,10.06057488122,10.06057488152,10.06057488152,10.06057488147,10.06057488147,10.06057488143,10.06057488143,10.06057488143,9.77835206391,10.06057488147,10.06057488146,10.06057488146,10.06057488142,9.49017673752,10.06057488141,10.06057488141,10.06057488102,10.06057488112,9.43014081502,9.09838922203,9.39789031942,9.27252513152,9.13956011272,6.61878619194,10.06057488174,10.06057488174,10.06057488098,10.06057488098,10.06057488152,10.06057488149,10.06057488153,10.06057488153,10.06057488148,10.06057488152,10.06057488152,10.06057488142,10.06057488142,10.06057488142,10.06057488142,9.91672170674,10.06057488104,7.82494230722,8.90103621012,7.16184242392,7.27939278332,8.64543369352,7.44127302722,8.02821637482,10.0605748813399,10.0605748813399,10.06057488139,10.06057488134,8.78449131246,9.13969282316,10.06057488126,9.15753577812,10.06057488102,10.06057488096,10.06057488096,10.06057488095,10.06057488095,10.06057488075,10.06057488075,6.39325806162
"t127",6.807404161925,3.373476394435,3.325058694625,3.325058694625,0.420895739625,0.421443976605,0,0.40766185583,0.40766185583,2.232771961825,7.427377623225,7.427377623225,7.427377623425,6.885032467315,6.923188982065,7.427377623425,7.427377623425,7.427377623425,7.427377623435,7.427377623435,7.427377623125,6.360678960925,7.753531545325,8.539580561275,10.060574881475,10.060574881475,10.060574881525,10.060574881025,10.060574881125,10.060574881125,10.060574881625,10.060574881525,8.937731467545,9.841355573786,10.060574881315,10.060574881415,10.060574881345,10.060574881745,10.060574881395,9.753768944485,10.060574881405,10.060574881405,10.060574881595,10.060574881595,10.060574881495,10.060574881395,10.060574881395,10.060574881395,8.773306153395,9.449996358195,10.060574881435,10.060574881435,10.060574881435,10.060574881455,10.060574881455,10.060574881455,10.060574881635,9.401652441035,9.145724237035,9.294901873625,10.060574881425,9.993470102325,9.907296223695,10.060574881425,9.518887775395,9.736991381405,10.060574881395,9.309605770625,10.060574881425,9.668240146725,9.317876359848,10.060574881095,10.060574881195,10.060574881125,10.060574881125,9.446455934095,10.060574881125,10.060574881125,9.486855012025,9.472227335295,9.963045820525,10.060574881125,10.060574881025,9.154134008025,9.790398635505,10.060574881225,10.060574881525,10.060574881525,10.060574881475,10.060574881475,10.060574881435,10.060574881435,10.060574881435,9.778352063915,10.060574881475,10.060574881465,10.060574881465,10.060574881425,9.490176737525,10.060574881415,10.060574881415,10.060574881025,10.060574881125,9.430140815025,9.098389222035,9.397890319425,9.272525131525,9.139560112725,6.618786191945,10.060574881745,10.060574881745,10.060574880985,10.060574880985,10.060574881525,10.060574881495,10.060574881535,10.060574881535,10.060574881485,10.060574881525,10.060574881525,10.060574881425,10.060574881425,10.060574881425,10.060574881425,9.916721706745,10.060574881045,7.824942307225,8.901036210125,7.161842423925,7.279392783325,8.645433693525,7.441273027225,8.028216374825,10.0605748813449,10.0605748813449,10.060574881395,10.060574881345,8.784491312465,9.139692823165,10.060574881265,9.157535778125,10.060574881025,10.060574880965,10.060574880965,10.060574880955,10.060574880955,10.060574880755,10.060574880755,6.393258061625
"t142",6.807404161955,3.373476394465,3.325058694655,3.325058694655,0.420895739655,0.421443976635,0.40766185583,0,0.08895197206,2.232771961855,7.427377623255,7.427377623255,7.427377623455,6.885032467345,6.923188982095,7.427377623455,7.427377623455,7.427377623455,7.427377623465,7.427377623465,7.427377623155,6.360678960955,7.753531545355,8.539580561305,10.060574881505,10.060574881505,10.060574881555,10.060574881055,10.060574881155,10.060574881155,10.060574881655,10.060574881555,8.937731467575,9.841355573816,10.060574881345,10.060574881445,10.060574881375,10.060574881775,10.060574881425,9.753768944515,10.060574881435,10.060574881435,10.060574881625,10.060574881625,10.060574881525,10.060574881425,10.060574881425,10.060574881425,8.773306153425,9.449996358225,10.060574881465,10.060574881465,10.060574881465,10.060574881485,10.060574881485,10.060574881485,10.060574881665,9.401652441065,9.145724237065,9.294901873655,10.060574881455,9.993470102355,9.907296223725,10.060574881455,9.518887775425,9.736991381435,10.060574881425,9.309605770655,10.060574881455,9.668240146755,9.317876359878,10.060574881125,10.060574881225,10.060574881155,10.060574881155,9.446455934125,10.060574881155,10.060574881155,9.486855012055,9.472227335325,9.963045820555,10.060574881155,10.060574881055,9.154134008055,9.790398635535,10.060574881255,10.060574881555,10.060574881555,10.060574881505,10.060574881505,10.060574881465,10.060574881465,10.060574881465,9.778352063945,10.060574881505,10.060574881495,10.060574881495,10.060574881455,9.490176737555,10.060574881445,10.060574881445,10.060574881055,10.060574881155,9.430140815055,9.098389222065,9.397890319455,9.272525131555,9.139560112755,6.618786191975,10.060574881775,10.060574881775,10.060574881015,10.060574881015,10.060574881555,10.060574881525,10.060574881565,10.060574881565,10.060574881515,10.060574881555,10.060574881555,10.060574881455,10.060574881455,10.060574881455,10.060574881455,9.916721706775,10.060574881075,7.824942307255,8.901036210155,7.161842423955,7.279392783355,8.645433693555,7.441273027255,8.028216374855,10.0605748813749,10.0605748813749,10.060574881425,10.060574881375,8.784491312495,9.139692823195,10.060574881295,9.157535778155,10.060574881055,10.060574880995,10.060574880995,10.060574880985,10.060574880985,10.060574880785,10.060574880785,6.393258061655
"t143",6.807404161955,3.373476394465,3.325058694655,3.325058694655,0.420895739655,0.421443976635,0.40766185583,0.08895197206,0,2.232771961855,7.427377623255,7.427377623255,7.427377623455,6.885032467345,6.923188982095,7.427377623455,7.427377623455,7.427377623455,7.427377623465,7.427377623465,7.427377623155,6.360678960955,7.753531545355,8.539580561305,10.060574881505,10.060574881505,10.060574881555,10.060574881055,10.060574881155,10.060574881155,10.060574881655,10.060574881555,8.937731467575,9.841355573816,10.060574881345,10.060574881445,10.060574881375,10.060574881775,10.060574881425,9.753768944515,10.060574881435,10.060574881435,10.060574881625,10.060574881625,10.060574881525,10.060574881425,10.060574881425,10.060574881425,8.773306153425,9.449996358225,10.060574881465,10.060574881465,10.060574881465,10.060574881485,10.060574881485,10.060574881485,10.060574881665,9.401652441065,9.145724237065,9.294901873655,10.060574881455,9.993470102355,9.907296223725,10.060574881455,9.518887775425,9.736991381435,10.060574881425,9.309605770655,10.060574881455,9.668240146755,9.317876359878,10.060574881125,10.060574881225,10.060574881155,10.060574881155,9.446455934125,10.060574881155,10.060574881155,9.486855012055,9.472227335325,9.963045820555,10.060574881155,10.060574881055,9.154134008055,9.790398635535,10.060574881255,10.060574881555,10.060574881555,10.060574881505,10.060574881505,10.060574881465,10.060574881465,10.060574881465,9.778352063945,10.060574881505,10.060574881495,10.060574881495,10.060574881455,9.490176737555,10.060574881445,10.060574881445,10.060574881055,10.060574881155,9.430140815055,9.098389222065,9.397890319455,9.272525131555,9.139560112755,6.618786191975,10.060574881775,10.060574881775,10.060574881015,10.060574881015,10.060574881555,10.060574881525,10.060574881565,10.060574881565,10.060574881515,10.060574881555,10.060574881555,10.060574881455,10.060574881455,10.060574881455,10.060574881455,9.916721706775,10.060574881075,7.824942307255,8.901036210155,7.161842423955,7.279392783355,8.645433693555,7.441273027255,8.028216374855,10.0605748813749,10.0605748813749,10.060574881425,10.060574881375,8.784491312495,9.139692823195,10.060574881295,9.157535778155,10.060574881055,10.060574880995,10.060574880995,10.060574880985,10.060574880985,10.060574880785,10.060574880785,6.393258061655
"t38",6.8074041621,3.37347639461,3.3250586948,3.3250586948,2.1266884762,2.23277196182,2.232771961825,2.232771961855,2.232771961855,0,7.4273776234,7.4273776234,7.4273776236,6.88503246749,6.92318898224,7.4273776236,7.4273776236,7.4273776236,7.42737762361,7.42737762361,7.4273776233,6.3606789611,7.7535315455,8.53958056145,10.06057488165,10.06057488165,10.0605748817,10.0605748812,10.0605748813,10.0605748813,10.0605748818,10.0605748817,8.93773146772,9.841355573961,10.06057488149,10.06057488159,10.06057488152,10.06057488192,10.06057488157,9.75376894466,10.06057488158,10.06057488158,10.06057488177,10.06057488177,10.06057488167,10.06057488157,10.06057488157,10.06057488157,8.77330615357,9.44999635837,10.06057488161,10.06057488161,10.06057488161,10.06057488163,10.06057488163,10.06057488163,10.06057488181,9.40165244121,9.14572423721,9.2949018738,10.0605748816,9.9934701025,9.90729622387,10.0605748816,9.51888777557,9.73699138158,10.06057488157,9.3096057708,10.0605748816,9.6682401469,9.317876360023,10.06057488127,10.06057488137,10.0605748813,10.0605748813,9.44645593427,10.0605748813,10.0605748813,9.4868550122,9.47222733547,9.9630458207,10.0605748813,10.0605748812,9.1541340082,9.79039863568,10.0605748814,10.0605748817,10.0605748817,10.06057488165,10.06057488165,10.06057488161,10.06057488161,10.06057488161,9.77835206409,10.06057488165,10.06057488164,10.06057488164,10.0605748816,9.4901767377,10.06057488159,10.06057488159,10.0605748812,10.0605748813,9.4301408152,9.09838922221,9.3978903196,9.2725251317,9.1395601129,6.61878619212,10.06057488192,10.06057488192,10.06057488116,10.06057488116,10.0605748817,10.06057488167,10.06057488171,10.06057488171,10.06057488166,10.0605748817,10.0605748817,10.0605748816,10.0605748816,10.0605748816,10.0605748816,9.91672170692,10.06057488122,7.8249423074,8.9010362103,7.1618424241,7.2793927835,8.6454336937,7.4412730274,8.028216375,10.0605748815199,10.0605748815199,10.06057488157,10.06057488152,8.78449131264,9.13969282334,10.06057488144,9.1575357783,10.0605748812,10.06057488114,10.06057488114,10.06057488113,10.06057488113,10.06057488093,10.06057488093,6.3932580618
