"","turnover.rates","eps.values","transition.rates"
"1",0.228786335326731,0.68242708966136,NA
"2",0.318594025447965,0.50667587062344,0.601303082425147
"3",0.710984001401812,0.181585142156109,0.676844128407538
"4",0.765972697641701,0.0830614368896931,0.369193338789046
"5",0.228786335326731,0.68242708966136,0.414507027715445
"6",0.318594025447965,0.50667587062344,NA
"7",0.710984001401812,0.181585142156109,0.679567602463067
"8",0.765972697641701,0.0830614368896931,0.551089132903144
"9",0.228786335326731,0.68242708966136,0.532692609820515
"10",0.318594025447965,0.50667587062344,0.53096217289567
"11",0.710984001401812,0.181585142156109,NA
"12",0.765972697641701,0.0830614368896931,0.840611357241869
"13",0.228786335326731,0.68242708966136,0.16339193820022
"14",0.318594025447965,0.50667587062344,0.0485222423449159
"15",0.710984001401812,0.181585142156109,0.812287025619298
"16",0.765972697641701,0.0830614368896931,NA
