,0,1,2,3,4,5,6,7,8,9,10,11,12
t3,8.24673,-0.30420786,5.814117,5.243114,2.3403502,4.5924587,-0.11459769,3.5806446,3.360057,6.2408533,4.9108877,1.5294414,4.630698
t4,8.472201,-0.26757085,6.0226703,5.3942857,2.6589255,4.2740045,-0.15328477,3.4327579,3.218038,6.4439454,4.7626524,1.405658,4.5662107
t5,8.349017,-0.27897745,5.9272118,5.287507,2.4928036,4.3927727,-0.12749305,3.5327969,3.272589,6.3356524,4.8082886,1.4665319,4.6178484
t7,8.395515,-0.27717716,5.9654174,5.324673,2.55658,4.3479543,-0.13371113,3.4943147,3.2488058,6.384646,4.776793,1.4289532,4.5922747
t26,8.581609,-0.26334542,6.106549,5.3641977,3.0497797,3.978213,-0.20775649,3.3578112,3.0479856,6.613717,4.517596,1.1504738,4.3293076
t119,8.725072,-0.23497817,6.150668,5.2632604,3.4039671,3.7269351,-0.32141194,3.257661,2.921794,6.840285,4.2779226,0.8496512,4.0058866
t130,8.769555,-0.14652677,6.2330503,5.1850786,3.3843193,3.7664618,-0.38717273,3.194273,3.0113628,6.790249,4.3242774,0.85777473,4.0060678
t131,8.634746,-0.22909209,6.157485,5.2707205,3.5060546,3.8073792,-0.28228253,3.253435,2.9094467,6.7331104,4.360403,0.9406116,4.00064
t70,8.650542,-0.27926573,6.108728,5.301837,3.5442514,3.6450446,-0.3112206,3.274394,2.8344169,6.783386,4.2315874,0.77846354,3.8622048
t73,8.679419,-0.2325067,6.153893,5.261205,3.5322235,3.6886494,-0.3281216,3.2409468,2.8877175,6.7849035,4.266498,0.8154253,3.9013653
t74,8.6421175,-0.2780347,6.1097946,5.321089,3.3632302,3.8186715,-0.27466798,3.30553,2.9054265,6.725026,4.3603,0.9349097,4.064836
t30,8.102623,-0.62536895,5.908812,5.6601734,5.4621415,2.758956,-0.043829348,2.3796709,2.1399941,6.3970776,3.4583476,-0.6568421,1.5167965
t90,8.070869,-0.4363508,5.7542095,5.529058,5.378229,2.7590392,-0.05160612,2.4357843,2.1283264,6.221806,3.3914921,-0.59704465,1.262221
t91,8.059671,-0.4765421,5.7163906,5.5138307,5.470972,2.7196116,-0.072359025,2.481589,2.0965202,6.381633,3.4966192,-0.55327016,1.2911506
t107,8.100929,-0.4438767,5.768269,5.536473,5.4246664,2.6613443,-0.066860445,2.3279054,2.0193472,6.3446755,3.4147158,-0.58835626,1.2812545
t128,8.035341,-0.53248733,5.675663,5.4361024,5.3864603,2.7854843,-0.025194937,2.525907,2.101973,6.290056,3.3930426,-0.48462164,1.3810815
t129,8.007234,-0.45998272,5.6391144,5.4619927,5.2784634,2.7509964,-0.034958534,2.3694348,2.0678604,6.265302,3.3286512,-0.579569,1.1963735
t38,8.169067,-0.6193514,5.823415,5.588288,5.502673,2.7215605,-0.06382809,2.4547396,2.1046312,6.382185,3.445824,-0.5747832,1.4702833
t53,8.038487,-0.6918399,5.727552,5.6725783,5.5441995,2.7073126,-0.013142184,2.3711915,2.0828135,6.3325357,3.429209,-0.6945009,1.3673719
t54,8.194553,-0.67781645,5.8843026,5.626165,5.4804926,2.7674637,-0.037986387,2.4107625,2.1251538,6.3473597,3.4129043,-0.6082073,1.5523715
