"accepted_species","Medicinal"
"Ectadium_rotundifolium",0
"Vincetoxicum_cambodiense",0
"Cryptolepis_sinensis",1
"Galium_cliftonsmithii",NA
"Spermacoce_pulchristipula",NA
"Camptocarpus_decaryi",0
"Vincetoxicum_pingshanicum",0
"Gentianella_clelandii",0
"Odontadenia_puncticulosa",1
"Canthium_sordidum",0
"Philibertia_speciosa",0
"Gynochthodes_micrantha",0
"Chonemorpha_verrucosa",0
"Stenaria_pooleana",0
"Voyriella_parviflora",0
"Ruehssia_suffruticosa",0
"Talayotea_caudata",0
"Psychotria_manambolensis",0
"Coffea_commersoniana",0
"Ceropegia_matthewiana",0
"Palicourea_pedunculata",0
"Zeltnera_abramsii",0
"Peponidium_cystiporon",0
"Spermacoce_clinopodioides",NA
"Stomatostemma_monteiroae",1
"Gentianella_ernestii",0
"Stenostomum_guianensis",0
"Calolisianthus_amplissimus",1
"Leuconotis_bullata",0
"Strophanthus_demeusei",0
"Genianthus_hastatus",0
"Notopleura_subimbricata",0
"Marsdenia_formosana",1
"Pentagonia_bocataurensis",0
"Asclepias_bartlettiana",0
"Strychnos_millepunctata",0
"Rauvolfia_mattfeldiana",0
"Coccocypselum_bahiense",0
"Rauvolfia_ligustrina",1
"Notopleura_humensis",0
"Melodinus_forbesii",0
"Mandevilla_columbiana",0
"Hippotis_antioquiana",0
"Pachypodium_eburneum",0
"Mitrasacme_subvolubilis",0
"Cynanchum_gracillimum",0
"Gardenia_schlechteri",0
"Rondeletia_belizensis",0
"Kadua_acuminata",0
"Ceropegia_racemosa",0
"Galium_subtrifidum",NA
"Psychotria_purpurea",0
"Psychotria_fuscopilosa",0
"Psychotria_arborescens",0
"Astiella_deblockiae",0
"Coprosma_rhamnoides",NA
"Ixora_capituliflora",0
"Ixora_bibracteata",0
"Ixora_hallieri",0
"Ixora_mekongensis",0
"Huernia_thuretii",0
"Ixora_novemnervia",0
"Hoya_longlingensis",0
"Hedyotis_similis",NA
"Hedyotis_lancea",NA
"Leptactina_tessmannii",0
"Crusea_coccinea",0
"Hoya_garciae",0
"Leptactina_senegambica",0
"Mussaenda_garrettii",0
"Cynanchum_insipidum",1
"Orthopichonia_seretii",0
"Pavetta_renidens",0
"Eumachia_balabacensis",0
"Sericanthe_chimanimaniensis",0
"Palicourea_purpurea",0
"Macrocarpaea_elix",0
"Palicourea_canaguensis",0
"Heterostemma_herbertii",0
"Palicourea_ulloana",0
"Discospermum_sphaerocarpum",1
"Hoffmannia_pseudovesiculifera",0
"Spermacoce_marginata",NA
"Sebaea_junodii",0
"Mostuea_muricata",0
"Gonolobus_inaequalis",0
"Crucianella_chlorostachys",NA
"Pavetta_sennii",0
"Pavetta_muiriana",0
"Rudgea_hostmanniana",0
"Rudgea_mouririoides",0
"Mitreola_turgida",0
"Canephora_humblotii",0
"Oldenlandia_verrucitesta",NA
"Paracephaelis_orientalis",0
"Ophiorrhiza_tenuis",0
"Mortoniella_pittieri",0
"Praravinia_hexamera",0
"Cryptostegia_grandiflora",1
"Arachnothryx_costanensis",0
