"","t1","t2","t11","t45","t55","t56","t16","t24","t25","t17","t32","t33","t22","t63","t131","t132","t107","t30","t36","t37","t43","t48","t65","t68","t90","t93","t94","t127","t128","t42","t10","t5","t6","t88","t91","t92","t103","t104","t41","t9","t38","t71","t72","t79","t80","t66","t20","t123","t124","t70","t19","t14","t29","t46","t47","t83","t84","t34","t35","t3","t4","t125","t126","t21","t111","t112","t59","t60","t51","t52","t27","t28","t119","t120","t67","t86","t87","t81","t82","t15","t18","t129","t130","t76","t109","t110","t105","t106","t89","t97","t98","t101","t102","t99","t100","t75","t62","t53","t54","t44","t49","t50","t23","t85","t117","t118","t39","t40","t31","t113","t114","t57","t58","t73","t95","t96","t7","t8","t74","t115","t116","t108","t26","t77","t78","t69","t64","t61","t121","t122","t12","t13"
"t1",0,3.50818655199,5.52130785574,6.25819611574,6.25819611582,6.25819611582,5.89775882584,4.99099863462,4.97466224296,4.75039307369,6.25819611549,6.25819611549,5.30532624619,6.25819611519,6.258196115174,6.258196115174,6.25819611519,6.25819611559,6.25819611509,6.25819611509,6.25819611513,6.03670092883,6.25819611513,6.258196115091,6.258196115091,6.258196115161,6.258196115161,6.258196115177,6.258196115177,6.25819611513,4.51090823749,3.59858367709,4.80029853659,6.25819611508,6.25819611506,6.25819611506,6.25819611508,6.25819611508,6.25819611508,4.39269346069,6.25819611609,6.25819611609,6.25819611609,6.25819611612,6.25819611612,6.25819611609,6.25819611569,6.25819611524,6.25819611524,6.25819611519,4.92327400329,6.25819611569,5.60761053929,6.25819611609,6.15849644769,6.25819611609,6.25819611609,5.63342189979,6.25819611599,2.77968457319,3.69534682029,6.258196116339,6.258196116339,6.23376450709,6.25819611595,6.25819611595,6.25819611589,6.25819611589,6.25819611599,6.25819611599,6.25819611539,6.25819611539,6.25819611554,6.25819611554,6.25819611546,6.11893802172,6.25819611551,6.25819611554,6.25819611554,6.25819611559,6.258196115722,6.258196115326,6.258196115326,6.258196115322,6.258196115312,6.258196115312,6.258196115322,6.258196115322,6.110478475682,6.258196115362,6.258196115362,6.258196114894,6.258196114894,6.2581961149522,6.1859484594222,6.2581961149522,6.014240193494,6.258196115394,6.258196115394,5.652370665774,6.258196115394,6.200610232994,6.258196115394,6.258196115224,6.258196115274,6.258196115274,6.25819611539,6.25819611539,6.25819611549,6.25819611544,6.2245787702,6.25819611549,6.25819611549,6.25819611539,6.25819611549,6.25819611549,3.70406229199,4.41389158709,6.25819611539,6.25819611537,6.25819611537,6.25819611537,5.11505863976,6.25819611588,6.25819611588,6.25819611585,6.25819611586,6.25819611586,6.25819611589,6.25819611589,4.57980965869,4.86957535189
"t2",3.50818655199,0,4.95242574975,5.68931400975,5.68931400983,5.68931400983,5.32887671985,4.42211652863,4.40578013697,4.1815109677,5.6893140095,5.6893140095,4.7364441402,5.6893140092,5.689314009184,5.689314009184,5.6893140092,5.6893140096,5.6893140091,5.6893140091,5.68931400914,5.46781882284,5.68931400914,5.689314009101,5.689314009101,5.689314009171,5.689314009171,5.689314009187,5.689314009187,5.68931400914,3.9420261315,3.0638776397,4.2655924992,5.72349007769,5.72349007767,5.72349007767,5.72349007769,5.72349007769,5.72349007769,3.8579874233,5.7234900787,5.7234900787,5.7234900787,5.72349007873,5.72349007873,5.7234900787,5.7234900783,5.72349007785,5.72349007785,5.7234900778,4.3885679659,5.7234900783,5.0729045019,5.7234900787,5.6237904103,5.7234900787,5.7234900787,5.0987158624,5.7234900786,2.5639760776,3.4796383247,6.042487620749,6.042487620749,6.0180560115,6.04248762036,6.04248762036,6.0424876203,6.0424876203,6.0424876204,6.0424876204,6.3219043068,6.3219043068,6.32190430695,6.32190430695,6.32190430687,6.18264621313,6.32190430692,6.32190430695,6.32190430695,6.321904307,6.321904307132,6.321904306736,6.321904306736,6.321904306732,6.321904306722,6.321904306722,6.321904306732,6.321904306732,6.174186667092,6.321904306772,6.321904306772,6.321904306304,6.321904306304,6.3219043063622,6.2496566508322,6.3219043063622,6.077948384904,6.321904306804,6.321904306804,5.716078857184,6.321904306804,6.264318424404,6.321904306804,6.321904306634,6.321904306684,6.321904306684,6.3219043068,6.3219043068,6.3219043069,6.32190430685,6.28828696161,6.3219043069,6.3219043069,6.3219043068,6.3219043069,6.3219043069,3.7677704834,4.4775997785,6.3219043068,6.32190430678,6.32190430678,6.32190430678,5.17876683117,6.32190430729,6.32190430729,6.32190430726,6.32190430727,6.32190430727,6.3219043073,6.3219043073,4.6435178501,4.9332835433
"t11",5.52130785574,4.95242574975,0,3.24609592,3.24609592008,3.24609592008,2.8856586301,2.03550334698,2.01916695532,2.31524668985,3.82304973165,3.82304973165,4.68135749995,5.63422736895,5.634227368934,5.634227368934,5.63422736895,5.63422736935,5.63422736885,5.63422736885,5.63422736889,5.41273218259,5.63422736889,5.634227368851,5.634227368851,5.634227368921,5.634227368921,5.634227368937,5.634227368937,5.63422736889,3.88693949125,5.07699894345,6.27871380295,7.73661138144,7.73661138142,7.73661138142,7.73661138144,7.73661138144,7.73661138144,5.87110872705,7.73661138245,7.73661138245,7.73661138245,7.73661138248,7.73661138248,7.73661138245,7.73661138205,7.7366113816,7.7366113816,7.73661138155,6.40168926965,7.73661138205,7.08602580565,7.73661138245,7.63691171405,7.73661138245,7.73661138245,7.11183716615,7.73661138235,4.57709738135,5.49275962845,8.055608924499,8.055608924499,8.03117731525,8.05560892411,8.05560892411,8.05560892405,8.05560892405,8.05560892415,8.05560892415,8.33502561055,8.33502561055,8.3350256107,8.3350256107,8.33502561062,8.19576751688,8.33502561067,8.3350256107,8.3350256107,8.33502561075,8.335025610882,8.335025610486,8.335025610486,8.335025610482,8.335025610472,8.335025610472,8.335025610482,8.335025610482,8.187307970842,8.335025610522,8.335025610522,8.335025610054,8.335025610054,8.3350256101122,8.2627779545822,8.3350256101122,8.091069688654,8.335025610554,8.335025610554,7.729200160934,8.335025610554,8.277439728154,8.335025610554,8.335025610384,8.335025610434,8.335025610434,8.33502561055,8.33502561055,8.33502561065,8.3350256106,8.30140826536,8.33502561065,8.33502561065,8.33502561055,8.33502561065,8.33502561065,5.78089178715,6.49072108225,8.33502561055,8.33502561053,8.33502561053,8.33502561053,7.19188813492,8.33502561104,8.33502561104,8.33502561101,8.33502561102,8.33502561102,8.33502561105,8.33502561105,6.65663915385,6.94640484705
"t45",6.25819611574,5.68931400975,3.24609592,0,1.03206563988,1.03206563988,2.9412625159,2.77239160698,2.75605521532,3.05213494985,4.55993799165,4.55993799165,5.41824575995,6.37111562895,6.371115628934,6.371115628934,6.37111562895,6.37111562935,6.37111562885,6.37111562885,6.37111562889,6.14962044259,6.37111562889,6.371115628851,6.371115628851,6.371115628921,6.371115628921,6.371115628937,6.371115628937,6.37111562889,4.62382775125,5.81388720345,7.01560206295,8.47349964144,8.47349964142,8.47349964142,8.47349964144,8.47349964144,8.47349964144,6.60799698705,8.47349964245,8.47349964245,8.47349964245,8.47349964248,8.47349964248,8.47349964245,8.47349964205,8.4734996416,8.4734996416,8.47349964155,7.13857752965,8.47349964205,7.82291406565,8.47349964245,8.37379997405,8.47349964245,8.47349964245,7.84872542615,8.47349964235,5.31398564135,6.22964788845,8.792497184499,8.792497184499,8.76806557525,8.79249718411,8.79249718411,8.79249718405,8.79249718405,8.79249718415,8.79249718415,9.07191387055,9.07191387055,9.0719138707,9.0719138707,9.07191387062,8.93265577688,9.07191387067,9.0719138707,9.0719138707,9.07191387075,9.071913870882,9.071913870486,9.071913870486,9.071913870482,9.071913870472,9.071913870472,9.071913870482,9.071913870482,8.924196230842,9.071913870522,9.071913870522,9.071913870054,9.071913870054,9.0719138701122,8.9996662145822,9.0719138701122,8.827957948654,9.071913870554,9.071913870554,8.466088420934,9.071913870554,9.014327988154,9.071913870554,9.071913870384,9.071913870434,9.071913870434,9.07191387055,9.07191387055,9.07191387065,9.0719138706,9.03829652536,9.07191387065,9.07191387065,9.07191387055,9.07191387065,9.07191387065,6.51778004715,7.22760934225,9.07191387055,9.07191387053,9.07191387053,9.07191387053,7.92877639492,9.07191387104,9.07191387104,9.07191387101,9.07191387102,9.07191387102,9.07191387105,9.07191387105,7.39352741385,7.68329310705
"t55",6.25819611582,5.68931400983,3.24609592008,1.03206563988,0,0.8417705484,2.94126251598,2.77239160706,2.7560552154,3.05213494993,4.55993799173,4.55993799173,5.41824576003,6.37111562903,6.371115629014,6.371115629014,6.37111562903,6.37111562943,6.37111562893,6.37111562893,6.37111562897,6.14962044267,6.37111562897,6.371115628931,6.371115628931,6.371115629001,6.371115629001,6.371115629017,6.371115629017,6.37111562897,4.62382775133,5.81388720353,7.01560206303,8.47349964152,8.4734996415,8.4734996415,8.47349964152,8.47349964152,8.47349964152,6.60799698713,8.47349964253,8.47349964253,8.47349964253,8.47349964256,8.47349964256,8.47349964253,8.47349964213,8.47349964168,8.47349964168,8.47349964163,7.13857752973,8.47349964213,7.82291406573,8.47349964253,8.37379997413,8.47349964253,8.47349964253,7.84872542623,8.47349964243,5.31398564143,6.22964788853,8.792497184579,8.792497184579,8.76806557533,8.79249718419,8.79249718419,8.79249718413,8.79249718413,8.79249718423,8.79249718423,9.07191387063,9.07191387063,9.07191387078,9.07191387078,9.0719138707,8.93265577696,9.07191387075,9.07191387078,9.07191387078,9.07191387083,9.071913870962,9.071913870566,9.071913870566,9.071913870562,9.071913870552,9.071913870552,9.071913870562,9.071913870562,8.924196230922,9.071913870602,9.071913870602,9.071913870134,9.071913870134,9.0719138701922,8.9996662146622,9.0719138701922,8.827957948734,9.071913870634,9.071913870634,8.466088421014,9.071913870634,9.014327988234,9.071913870634,9.071913870464,9.071913870514,9.071913870514,9.07191387063,9.07191387063,9.07191387073,9.07191387068,9.03829652544,9.07191387073,9.07191387073,9.07191387063,9.07191387073,9.07191387073,6.51778004723,7.22760934233,9.07191387063,9.07191387061,9.07191387061,9.07191387061,7.928776395,9.07191387112,9.07191387112,9.07191387109,9.0719138711,9.0719138711,9.07191387113,9.07191387113,7.39352741393,7.68329310713
"t56",6.25819611582,5.68931400983,3.24609592008,1.03206563988,0.8417705484,0,2.94126251598,2.77239160706,2.7560552154,3.05213494993,4.55993799173,4.55993799173,5.41824576003,6.37111562903,6.371115629014,6.371115629014,6.37111562903,6.37111562943,6.37111562893,6.37111562893,6.37111562897,6.14962044267,6.37111562897,6.371115628931,6.371115628931,6.371115629001,6.371115629001,6.371115629017,6.371115629017,6.37111562897,4.62382775133,5.81388720353,7.01560206303,8.47349964152,8.4734996415,8.4734996415,8.47349964152,8.47349964152,8.47349964152,6.60799698713,8.47349964253,8.47349964253,8.47349964253,8.47349964256,8.47349964256,8.47349964253,8.47349964213,8.47349964168,8.47349964168,8.47349964163,7.13857752973,8.47349964213,7.82291406573,8.47349964253,8.37379997413,8.47349964253,8.47349964253,7.84872542623,8.47349964243,5.31398564143,6.22964788853,8.792497184579,8.792497184579,8.76806557533,8.79249718419,8.79249718419,8.79249718413,8.79249718413,8.79249718423,8.79249718423,9.07191387063,9.07191387063,9.07191387078,9.07191387078,9.0719138707,8.93265577696,9.07191387075,9.07191387078,9.07191387078,9.07191387083,9.071913870962,9.071913870566,9.071913870566,9.071913870562,9.071913870552,9.071913870552,9.071913870562,9.071913870562,8.924196230922,9.071913870602,9.071913870602,9.071913870134,9.071913870134,9.0719138701922,8.9996662146622,9.0719138701922,8.827957948734,9.071913870634,9.071913870634,8.466088421014,9.071913870634,9.014327988234,9.071913870634,9.071913870464,9.071913870514,9.071913870514,9.07191387063,9.07191387063,9.07191387073,9.07191387068,9.03829652544,9.07191387073,9.07191387073,9.07191387063,9.07191387073,9.07191387073,6.51778004723,7.22760934233,9.07191387063,9.07191387061,9.07191387061,9.07191387061,7.928776395,9.07191387112,9.07191387112,9.07191387109,9.0719138711,9.0719138711,9.07191387113,9.07191387113,7.39352741393,7.68329310713
"t16",5.89775882584,5.32887671985,2.8856586301,2.9412625159,2.94126251598,2.94126251598,0,2.41195431708,2.39561792542,2.69169765995,4.19950070175,4.19950070175,5.05780847005,6.01067833905,6.010678339034,6.010678339034,6.01067833905,6.01067833945,6.01067833895,6.01067833895,6.01067833899,5.78918315269,6.01067833899,6.010678338951,6.010678338951,6.010678339021,6.010678339021,6.010678339037,6.010678339037,6.01067833899,4.26339046135,5.45344991355,6.65516477305,8.11306235154,8.11306235152,8.11306235152,8.11306235154,8.11306235154,8.11306235154,6.24755969715,8.11306235255,8.11306235255,8.11306235255,8.11306235258,8.11306235258,8.11306235255,8.11306235215,8.1130623517,8.1130623517,8.11306235165,6.77814023975,8.11306235215,7.46247677575,8.11306235255,8.01336268415,8.11306235255,8.11306235255,7.48828813625,8.11306235245,4.95354835145,5.86921059855,8.432059894599,8.432059894599,8.40762828535,8.43205989421,8.43205989421,8.43205989415,8.43205989415,8.43205989425,8.43205989425,8.71147658065,8.71147658065,8.7114765808,8.7114765808,8.71147658072,8.57221848698,8.71147658077,8.7114765808,8.7114765808,8.71147658085,8.711476580982,8.711476580586,8.711476580586,8.711476580582,8.711476580572,8.711476580572,8.711476580582,8.711476580582,8.563758940942,8.711476580622,8.711476580622,8.711476580154,8.711476580154,8.7114765802122,8.6392289246822,8.7114765802122,8.467520658754,8.711476580654,8.711476580654,8.105651131034,8.711476580654,8.653890698254,8.711476580654,8.711476580484,8.711476580534,8.711476580534,8.71147658065,8.71147658065,8.71147658075,8.7114765807,8.67785923546,8.71147658075,8.71147658075,8.71147658065,8.71147658075,8.71147658075,6.15734275725,6.86717205235,8.71147658065,8.71147658063,8.71147658063,8.71147658063,7.56833910502,8.71147658114,8.71147658114,8.71147658111,8.71147658112,8.71147658112,8.71147658115,8.71147658115,7.03309012395,7.32285581715
"t24",4.99099863462,4.42211652863,2.03550334698,2.77239160698,2.77239160706,2.77239160706,2.41195431708,0,0.1610706802,1.78493746873,3.29274051053,3.29274051053,4.15104827883,5.10391814783,5.103918147814,5.103918147814,5.10391814783,5.10391814823,5.10391814773,5.10391814773,5.10391814777,4.88242296147,5.10391814777,5.103918147731,5.103918147731,5.103918147801,5.103918147801,5.103918147817,5.103918147817,5.10391814777,3.35663027013,4.54668972233,5.74840458183,7.20630216032,7.2063021603,7.2063021603,7.20630216032,7.20630216032,7.20630216032,5.34079950593,7.20630216133,7.20630216133,7.20630216133,7.20630216136,7.20630216136,7.20630216133,7.20630216093,7.20630216048,7.20630216048,7.20630216043,5.87138004853,7.20630216093,6.55571658453,7.20630216133,7.10660249293,7.20630216133,7.20630216133,6.58152794503,7.20630216123,4.04678816023,4.96245040733,7.525299703379,7.525299703379,7.50086809413,7.52529970299,7.52529970299,7.52529970293,7.52529970293,7.52529970303,7.52529970303,7.80471638943,7.80471638943,7.80471638958,7.80471638958,7.8047163895,7.66545829576,7.80471638955,7.80471638958,7.80471638958,7.80471638963,7.804716389762,7.804716389366,7.804716389366,7.804716389362,7.804716389352,7.804716389352,7.804716389362,7.804716389362,7.656998749722,7.804716389402,7.804716389402,7.804716388934,7.804716388934,7.8047163889922,7.7324687334622,7.8047163889922,7.560760467534,7.804716389434,7.804716389434,7.198890939814,7.804716389434,7.747130507034,7.804716389434,7.804716389264,7.804716389314,7.804716389314,7.80471638943,7.80471638943,7.80471638953,7.80471638948,7.77109904424,7.80471638953,7.80471638953,7.80471638943,7.80471638953,7.80471638953,5.25058256603,5.96041186113,7.80471638943,7.80471638941,7.80471638941,7.80471638941,6.6615789138,7.80471638992,7.80471638992,7.80471638989,7.8047163899,7.8047163899,7.80471638993,7.80471638993,6.12632993273,6.41609562593
"t25",4.97466224296,4.40578013697,2.01916695532,2.75605521532,2.7560552154,2.7560552154,2.39561792542,0.1610706802,0,1.76860107707,3.27640411887,3.27640411887,4.13471188717,5.08758175617,5.087581756154,5.087581756154,5.08758175617,5.08758175657,5.08758175607,5.08758175607,5.08758175611,4.86608656981,5.08758175611,5.087581756071,5.087581756071,5.087581756141,5.087581756141,5.087581756157,5.087581756157,5.08758175611,3.34029387847,4.53035333067,5.73206819017,7.18996576866,7.18996576864,7.18996576864,7.18996576866,7.18996576866,7.18996576866,5.32446311427,7.18996576967,7.18996576967,7.18996576967,7.1899657697,7.1899657697,7.18996576967,7.18996576927,7.18996576882,7.18996576882,7.18996576877,5.85504365687,7.18996576927,6.53938019287,7.18996576967,7.09026610127,7.18996576967,7.18996576967,6.56519155337,7.18996576957,4.03045176857,4.94611401567,7.508963311719,7.508963311719,7.48453170247,7.50896331133,7.50896331133,7.50896331127,7.50896331127,7.50896331137,7.50896331137,7.78837999777,7.78837999777,7.78837999792,7.78837999792,7.78837999784,7.6491219041,7.78837999789,7.78837999792,7.78837999792,7.78837999797,7.788379998102,7.788379997706,7.788379997706,7.788379997702,7.788379997692,7.788379997692,7.788379997702,7.788379997702,7.640662358062,7.788379997742,7.788379997742,7.788379997274,7.788379997274,7.7883799973322,7.7161323418022,7.7883799973322,7.544424075874,7.788379997774,7.788379997774,7.182554548154,7.788379997774,7.730794115374,7.788379997774,7.788379997604,7.788379997654,7.788379997654,7.78837999777,7.78837999777,7.78837999787,7.78837999782,7.75476265258,7.78837999787,7.78837999787,7.78837999777,7.78837999787,7.78837999787,5.23424617437,5.94407546947,7.78837999777,7.78837999775,7.78837999775,7.78837999775,6.64524252214,7.78837999826,7.78837999826,7.78837999823,7.78837999824,7.78837999824,7.78837999827,7.78837999827,6.10999354107,6.39975923427
"t17",4.75039307369,4.1815109677,2.31524668985,3.05213494985,3.05213494993,3.05213494993,2.69169765995,1.78493746873,1.76860107707,0,1.6363457844,1.6363457844,3.9104427179,4.8633125869,4.863312586884,4.863312586884,4.8633125869,4.8633125873,4.8633125868,4.8633125868,4.86331258684,4.64181740054,4.86331258684,4.863312586801,4.863312586801,4.863312586871,4.863312586871,4.863312586887,4.863312586887,4.86331258684,3.1160247092,4.3060841614,5.5077990209,6.96569659939,6.96569659937,6.96569659937,6.96569659939,6.96569659939,6.96569659939,5.100193945,6.9656966004,6.9656966004,6.9656966004,6.96569660043,6.96569660043,6.9656966004,6.9656966,6.96569659955,6.96569659955,6.9656965995,5.6307744876,6.9656966,6.3151110236,6.9656966004,6.865996932,6.9656966004,6.9656966004,6.3409223841,6.9656966003,3.8061825993,4.7218448464,7.284694142449,7.284694142449,7.2602625332,7.28469414206,7.28469414206,7.284694142,7.284694142,7.2846941421,7.2846941421,7.5641108285,7.5641108285,7.56411082865,7.56411082865,7.56411082857,7.42485273483,7.56411082862,7.56411082865,7.56411082865,7.5641108287,7.564110828832,7.564110828436,7.564110828436,7.564110828432,7.564110828422,7.564110828422,7.564110828432,7.564110828432,7.416393188792,7.564110828472,7.564110828472,7.564110828004,7.564110828004,7.5641108280622,7.4918631725322,7.5641108280622,7.320154906604,7.564110828504,7.564110828504,6.958285378884,7.564110828504,7.506524946104,7.564110828504,7.564110828334,7.564110828384,7.564110828384,7.5641108285,7.5641108285,7.5641108286,7.56411082855,7.53049348331,7.5641108286,7.5641108286,7.5641108285,7.5641108286,7.5641108286,5.0099770051,5.7198063002,7.5641108285,7.56411082848,7.56411082848,7.56411082848,6.42097335287,7.56411082899,7.56411082899,7.56411082896,7.56411082897,7.56411082897,7.564110829,7.564110829,5.8857243718,6.175490065
