"accepted_species","Medicinal"
"Spigelia_texana",0
"Melodinus_vitiensis",0
"Gynochthodes_polyneura",0
"Secamone_spirei",0
"Psydrax_lividus",1
"Matelea_umbellata",0
"Gynochthodes_leptocalama",0
"Oxypetalum_glaziovii",0
"Triainolepis_arcuata",0
"Aidia_ochroleuca",0
"Pavetta_corymbosa",1
"Parsonsia_latifolia",0
"Zeltnera_texensis",NA
"Asclepias_humilis",1
"Psychotria_mandrarensis",0
"Gentianella_longibarbata",NA
"Leichhardtia_cymulosa",0
"Swertia_gonczaroviana",NA
"Ophiorrhiza_rosacea",0
"Pseudaidia_speciosa",0
"Asclepias_minor",0
"Cynanchica_abbreviata",0
"Centaurium_intermedium",NA
"Rothmannia_urcelliformis",1
"Tarenna_palawanensis",0
"Coccocypselum_hispidulum",0
"Halenia_deflexa",NA
"Gentianella_tenuifolia",0
"Swertia_racemosa",1
"Gentianella_bridgesii",NA
"Nodocarpaea_radicans",0
"Psychotria_sohmeri",1
"Gelsemium_sempervirens",1
"Philibertia_tomentosa",0
"Pleioceras_zenkeri",0
"Chomelia_kirkbridei",0
"Rytigynia_hirsutiflora",0
"Symbolanthus_sessilis",NA
"Schultesia_benthamiana",NA
"Paracephaelis_sericea",0
"Allamanda_calcicola",0
"Mycetia_anlongensis",0
"Uncaria_lanosa",1
"Strychnos_kasengaensis",0
"Houstonia_rubra",1
"Mandevilla_paisae",0
"Mandevilla_antioquiana",0
"Mandevilla_novocapitalis",0
"Mandevilla_grazielae",0
"Mandevilla_xerophytica",0
"Melodinus_orientalis",1
"Manothrix_valida",0
"Duroia_melinonii",0
"Mitrasacme_galbina",0
"Rondeletia_purdiei",0
"Ceropegia_theronii",0
"Ceropegia_cufodontii",0
"Swertia_beddomei",NA
"Psychotria_cerrocoloradensis",0
"Psychotria_inegi",0
"Psychotria_beddomei",0
"Psychotria_osiana",0
"Coprosma_rugosa",0
"Alyxia_cylindrocarpa",0
"Ixora_tanzaniensis",0
"Hoya_bauensis",0
"Alseis_yucatanensis",0
"Mussaenda_epiphytica",0
"Neonauclea_angustifolia",0
"Matelea_camporum",0
"Spermacoce_vulpina",0
"Machaonia_pauciflora",0
"Aspidosperma_fendleri",0
"Willughbeia_tenuiflora",1
"Secamone_obovata",0
"Palicourea_jaramilloi",0
"Vangueria_esculenta",1
"Simira_tinctoria",0
"Baissea_concinna",0
"Spermacoce_protrusa",0
"Spermacoce_nigricans",0
"Timonius_ophioliticus",0
"Timonius_oblongus",0
"Dischidia_alternans",0
"Lasianthus_ellipticus",0
"Lasianthus_coriaceifolius",0
"Chironia_erythraeoides",NA
"Lasianthus_laxiflorus",0
"Gymnema_decaisneanum",1
"Rudgea_fascigera",0
"Gymnema_albiflorum",0
"Rudgea_lucentifolia",0
"Rudgea_karstenii",0
"Erithalis_fruticosa",1
"Tricalysia_oligoneura",0
"Ophiorrhiza_carstensensis",0
"Gentiana_laciniata",0
"Argostemma_pedunculosum",0
"Gentiana_boryi",0
"Coffea_kalobinonensis",0
