,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t2,-0.9496292,4.5078735,3.866673,6.944814,3.9204502,4.174438,7.171207,4.290721,4.465169,5.3210726,3.6620016,8.169779,3.6951442,6.654075,6.6262727
t7,-1.0831141,4.3179865,3.7006383,7.098156,3.787837,4.2005563,7.200187,4.2611594,4.340245,5.3192315,3.6979373,8.167771,3.9385142,6.668134,6.56867
t19,-1.1260982,4.20157,3.5061476,7.2259727,3.7092485,4.2211914,7.2248116,4.187283,4.264548,5.2594957,3.6565487,8.256874,4.122191,6.593257,6.538805
t26,-1.1695582,4.1159043,3.388338,7.313132,3.646214,4.246318,7.251335,4.156345,4.2202816,5.227797,3.6639907,8.276749,4.248188,6.5848417,6.5335665
t38,-1.2869229,3.9039555,3.0862765,7.5424433,3.434748,4.351174,7.346591,4.1129165,4.1269245,5.0717964,3.620654,8.482105,4.5162888,6.4266787,6.511238
t58,-1.3903868,3.7942743,3.1471603,7.6442957,3.4337778,4.291345,7.302181,4.040351,4.1068616,5.0865455,3.5519176,8.536883,4.6146774,6.391082,6.41598
t59,-1.2687328,3.922391,3.0773928,7.5162134,3.4664514,4.3075705,7.3111362,4.0785136,4.091666,5.1129045,3.6273248,8.422103,4.547507,6.4720755,6.496411
t76,-1.2789081,3.9316003,3.1543803,7.572496,3.4253414,4.41386,7.3983703,4.136771,4.1809053,5.032978,3.6766918,8.481435,4.471529,6.4578433,6.5563955
t77,-1.261981,3.9500735,3.1296155,7.505452,3.499963,4.2825494,7.2885113,4.0503736,4.0843635,5.137877,3.596055,8.440482,4.5154004,6.459985,6.4644814
t27,-1.2705375,3.9264817,3.0824099,7.469764,3.5244167,4.220932,7.2224073,4.0371256,4.0338736,5.182272,3.6004584,8.384313,4.5595646,6.490116,6.4564657
t107,-1.2787857,3.9323564,3.1592247,7.5099177,3.5487714,4.26774,7.292911,4.05081,4.171456,5.184175,3.7009642,8.318504,4.526687,6.5664454,6.540474
