,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t2,5.675412,6.7157636,1.70779,3.8945208,5.1140924,5.623927,5.739827,5.773097,4.398039,3.8659143,4.7378807,6.780974,1.4952761,7.4952846,4.5585275
t16,5.501202,5.7174597,2.708128,5.144376,4.750278,5.7214007,6.7764063,4.800627,3.578416,4.141625,4.814831,7.1351333,2.4698768,8.0155945,4.4281816
t80,5.389375,5.551984,2.8963084,5.356611,4.8353343,5.7999487,6.9486775,4.634764,3.4938557,4.1852055,4.920819,7.1939025,2.6212451,8.084673,4.329937
t81,5.4340835,5.4931803,2.8772762,5.4507875,4.9381943,5.7974267,7.023757,4.558132,3.53927,4.1655245,4.877562,7.126934,2.6156516,8.019699,4.3357296
t119,5.3793163,5.5156765,2.8938196,5.3993454,4.842586,5.8447666,6.9818115,4.603587,3.4613433,4.21987,4.9258537,7.229672,2.6596465,8.115857,4.321008
t120,5.438992,5.4517035,2.8295226,5.4904695,5.0045934,5.829464,7.048359,4.540808,3.5419705,4.1723347,4.8482513,7.111509,2.623811,8.000291,4.3133883
t84,5.4152484,5.568698,2.969588,5.3951516,4.9095097,5.7450795,7.0275254,4.5252013,3.5733993,4.122237,4.969543,7.110728,2.5965228,7.996544,4.4023585
t44,5.3961153,5.6478686,2.8473513,5.2244434,4.7673874,5.717808,6.837437,4.745897,3.4894195,4.1461434,4.9149404,7.1849217,2.5774977,8.097849,4.3381066
t45,5.4696827,5.6219544,2.7973185,5.262598,4.7971945,5.7212305,6.8770027,4.695455,3.5650585,4.1228685,4.8254113,7.1210594,2.52661,8.014887,4.37628
t46,5.3676286,5.6544795,2.8551013,5.25018,4.9383802,5.74201,6.8301177,4.7600546,3.5917144,4.0683904,4.948818,7.126363,2.509813,8.012495,4.292353
t47,5.506356,5.695656,2.8083215,5.2272143,4.8753643,5.6627903,6.858293,4.6843276,3.6623132,4.031855,4.826444,7.0416913,2.4432523,7.9237356,4.4316087
t4,5.7040186,6.642432,1.7635292,3.9674232,5.054222,5.60404,5.8119736,5.7049756,4.3526645,3.8651817,4.707046,6.8146315,1.5572734,7.5303307,4.5288787
t10,5.626886,5.9975376,2.4174976,4.800532,4.7880507,5.6654534,6.493568,5.062066,3.943553,3.9518366,4.718505,6.9547653,2.0704167,7.724723,4.505282
t66,5.628771,5.911813,2.4656165,4.876308,4.7557387,5.6999187,6.581482,4.9821925,3.934408,3.9764435,4.712886,6.9696574,2.1082628,7.738635,4.500074
t67,5.6501307,5.85117,2.5438542,4.9430947,4.6778235,5.7644105,6.646511,4.9168234,3.8934543,4.0193353,4.6712356,6.9887657,2.1800478,7.7549014,4.513253
t29,5.699004,5.919063,2.404906,4.897273,4.7002234,5.742087,6.5819116,4.972024,3.9948273,3.947737,4.645064,6.9773192,2.038581,7.659851,4.567344
t26,5.68297,6.0775714,2.2981493,4.6836963,4.7912035,5.6785374,6.40467,5.144583,4.046559,3.9237611,4.672625,6.931692,1.9605694,7.6516447,4.5394726
t13,5.6715245,6.25851,2.142707,4.4687886,4.877226,5.6317286,6.2153587,5.324524,4.120167,3.9045024,4.699076,6.8976517,1.8509599,7.638762,4.524049
t11,5.645986,6.171925,2.2400067,4.575818,4.8620987,5.6281643,6.30377,5.243822,4.0457697,3.9193292,4.715967,6.9197884,1.9289138,7.681962,4.5121403
t8,5.701008,6.5333133,1.8794079,4.122803,4.9954486,5.6007524,5.9265914,5.596291,4.2768865,3.8733196,4.6948156,6.8526535,1.6469431,7.579727,4.517903
t6,5.7739553,6.7142982,1.6752115,3.9267113,4.9809537,5.522098,5.735067,5.737939,4.3722587,3.81988,4.626842,6.9048867,1.6012853,7.621352,4.448391
