"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150"
"t3",-0.104411162174416,0.0494843910986149,-0.166334065859988,-0.00332441082355135,0.0199139112603299,-0.0111181527947709,-0.398139114620292,0.133329656878315,-0.0229090837728268,0.0285459859227918,-0.228450790672328,0.0171733645064577,-0.0444283942243746,0.00655262622642078,0.0140856583598936,-0.0666090148996357,0.00355386791695193,0.0852439169717936,0.000663233469737591,0.000596768851091871,0.109947766117098,0.124725386110422,0.147626221488421,0.0322528619079137,3.24757403452756e-05,-0.00894848626025944,0.001251988124941,0.222056217017862,-0.00676650526141516,0.000848595848906045,0.0458162170740539,-1.33554988036905e-05,-0.000210733043730775,-0.000348031626050738,-7.1048324736712e-06,-0.000127109357613697,-0.00107302546154248,-0.000350356460347539,1.50678367470637e-05,0.00363030675249353,0.00123871177848132,0.000269284569383783,9.92064708204791e-05,-2.22909599547458e-05,-4.34520606883807e-05,2.13664605780531e-06,-2.47731664853783e-06,4.01750403993517e-06,0.000273811466677296,2.69790055574223e-07,-3.37688275226859e-16,-2.82704512349373e-06,-3.7253013467821e-06,1.43130803293034e-16,1.4372876716577e-07,-4.63131211965674e-07,6.346129301607e-06,0.000129841928333995,1.7039798463796e-06,2.90724062396159e-05,-1.30294988265943e-06,2.31625282642033e-07,1.55765749985294e-06,6.16134258542315e-06,-0.119073585178557,0.0539379213249485,-3.69535816551555e-05,-1.1062829443346e-05,2.51183586446012e-06,3.49606645195473e-07,-0.00102930129021044,-1.20313266110583e-07,-7.80918504919359e-08,9.83076244086822e-08,4.91557702488727e-08,1.30084933245781e-07,1.74993328122993e-05,-6.01759104943197e-07,1.50335652332719e-06,-2.87037666800471e-07,7.98351054741245e-07,-2.69669764469511e-15,8.13278986771483e-07,-4.34509428722933e-05,8.30694509940693e-08,2.07196455689521e-08,-0.000314780884416464,-0.000404263763685761,0.00329720174449499,-1.5071282884891e-05,0.000871644966119759,-0.000133924363635148,0.000631728550590749,-6.4525238343506e-15,-0.000146516503179913,-2.987281083447e-05,7.86073345888998e-05,-9.45278916932737e-15,-4.35361604808481e-06,-4.96589624554566e-15,-1.02915262124749e-07,3.30984310658467e-07,-0.00440076334976086,1.82923265710957e-05,-1.83954601184497e-05,0.767221678083966,-1.1408778714226e-05,-1.36166838221276e-12,-3.06493561754863e-05,-1.59251802443533e-14,-1.51087171034438e-14,5.10752437396693e-08,-2.48138186091711e-06,1.01814816755383e-09,-1.8916167660485e-07,-9.78316647377192e-11,-8.94246521355739e-15,-2.37004893826765e-10,-2.75591052117875e-07,6.49900493273727e-16,-9.33172992144156e-06,-3.55667036318548e-06,2.96312757082065e-10,-6.88144215518633e-07,2.40913868629472e-06,-1.72902144799124e-15,6.51070280733299e-15,-2.39278054444784e-16,5.44538453121667e-08,-1.36070643116548e-16,-1.00277239667979e-09,-2.85188571118688e-15,7.46014633476304e-13,7.21707257706026e-11,-5.32147814397278e-12,-1.05566643813826e-11,-7.8767347852991e-16,3.28064381185905e-15,-3.97090304540547e-16,-4.01227131410073e-15,1.30086393707167e-15,-3.89885584966325e-15,-2.11274705459486e-15,3.56518167011357e-15,-4.14609041334988e-17,-4.62314925330777e-15,-7.79639026148024e-16,4.29220627505906e-15,1.19350923324777e-14,2.74329113190524e-13
"t4",-0.104702055068934,0.0498539341657657,-0.167858868932888,-0.00336436922050985,0.0203065687990074,-0.0113553799808255,-0.406993354168304,0.136489049906712,-0.0236750452381725,0.0298125024485184,-0.242842722486296,0.0183887095475735,-0.0476852496547365,0.00705520450928207,0.0152483565367524,-0.0728059689435869,0.00390034657216562,0.0936002818553325,0.000734109358317552,0.000661539962490217,0.123704350857648,0.141600463578957,0.168239473705937,0.0367768113985806,3.77528850606406e-05,-0.0104498013899419,0.00147262730846558,0.261329146566129,-0.00796474260455089,0.00100504865548912,0.0557018669256101,-1.64206784242244e-05,-0.000259812072937343,-0.000431798246988028,-8.82385135525744e-06,-0.000160323574361906,-0.00135561935305017,-0.000443175008608905,1.91706935551776e-05,0.00490832839435774,0.00168778885801721,0.000368582983516839,0.000135825998038299,-3.05271772690106e-05,-5.98382835601256e-05,3.04973057101424e-06,-3.56856612596887e-06,5.95871072671568e-06,0.000406837259900119,4.17115366994039e-07,-1.80405706616288e-15,-4.64589755552758e-06,-6.59331716738805e-06,-2.38393096281678e-15,2.6767596901514e-07,-8.69581647152065e-07,1.30565086026292e-05,0.000270095239569549,3.79005040075921e-06,6.50560552209441e-05,-2.93717965181328e-06,5.67697539497531e-07,3.86838985215306e-06,1.55193981105423e-05,-0.377875664732202,0.171317866285459,-0.000121141643079173,-3.67147549533713e-05,9.06141111288063e-06,1.44701900861617e-06,-0.00435066296494598,-7.10479626603811e-07,-5.71938484559504e-07,8.46515076591474e-07,4.87397441478544e-07,1.35375478514303e-06,0.000200141407487227,-7.94720620028382e-06,2.19138010856631e-05,-1.75900286868643e-05,-1.24705712877475e-05,-8.09280568714297e-15,-4.0684564122104e-06,0.000171260498302684,-3.17925246311906e-07,-7.17858953287215e-08,0.00095206767800837,0.00108686984296533,-0.00872549429350392,2.41900956159256e-05,-0.00133868624178206,0.000192477579204267,-0.000851275134867662,4.25481445709544e-15,0.00019495795573122,3.91260370950246e-05,-0.000100322354035269,7.29209230155242e-15,4.96106794228371e-06,5.13383599653559e-15,1.06578756766828e-07,-3.21380837685365e-07,0.00397552457750728,-1.55013045007012e-05,1.51836664939026e-05,-0.616981594340238,9.05761983083429e-06,1.09111371861706e-12,1.93407515520578e-05,1.54581216791505e-14,1.21412013054058e-14,-2.3898464184203e-08,9.47705539403251e-07,-3.53668741840819e-10,6.04677728688405e-08,3.09340574096154e-11,1.0177961041705e-14,7.10823817653677e-11,7.51781802577109e-08,-2.82350856867151e-15,1.28716844043137e-06,3.2774598010121e-07,-1.98217276480206e-11,4.28208799499702e-08,-1.38614586491804e-07,1.16423836420586e-15,-5.00612604938e-15,2.21762714948828e-16,-1.43808946240576e-10,2.74474892924407e-16,-4.5724145926995e-11,8.97589488726934e-16,9.29466717456256e-14,9.42920249386217e-12,-8.03922357225123e-13,-1.62743782057554e-12,-6.00000318673174e-17,-2.74094114338878e-15,8.30693344984676e-16,2.90156951452471e-15,-2.13519920845122e-15,1.70532697645539e-15,1.5733891164576e-15,7.7518498635234e-16,-3.61430094150472e-15,-3.43988689678564e-15,-8.89673329647208e-15,3.67552934685276e-15,6.13866506020227e-15,2.74986507292399e-13
"t1",-0.102573487876523,0.0471578715833686,-0.156746327716626,-0.0030736794373245,0.0174637055010835,-0.00963955624794251,-0.342987704362506,0.113670817664851,-0.018175679023793,0.0207784997379919,-0.141293502970725,0.00985111660745156,-0.0248391247557299,0.00353644019586799,0.00713429096565064,-0.0298082742575075,0.0015021105833095,0.0357764236843079,0.000245986650500567,0.000215857591040893,0.0298662647881368,0.0270897284566061,0.0286693647505174,0.00615544132508496,2.42518593418133e-06,-0.000425017958550043,5.32120806562381e-06,0.000232688569219069,5.96711994371507e-07,-3.13936803449671e-05,-0.00884682866962751,3.47147615232288e-06,5.8222785307872e-05,0.000109173604075775,2.27164103987531e-06,5.22960036726872e-05,0.000451831691320429,0.000150096963207625,-6.97337510737048e-06,-0.00298473585616129,-0.00107500787372817,-0.000240935566942758,-8.89232217229292e-05,2.00152575716227e-05,4.04413567586018e-05,-2.44142666854091e-06,2.9653186938488e-06,-5.50554097042493e-06,-0.000378127694247979,-4.3657282700948e-07,3.63944719179434e-15,5.61507408905226e-06,9.09601815638242e-06,3.88409554889689e-15,-3.96893635298673e-07,1.30286853533831e-06,-2.16200877311684e-05,-0.000451862743169483,-6.70494349488622e-06,-0.000115614573099253,5.24825355877292e-06,-1.07151409602817e-06,-7.35718958499203e-06,-2.97492160420674e-05,0.798055231130344,-0.361914147902592,0.000258402157371797,7.85957195910783e-05,-1.98283807612002e-05,-3.25868266169274e-06,0.00983419087817002,1.67585022039646e-06,1.3711912476866e-06,-2.04730101204906e-06,-1.18573154352026e-06,-3.29906250146028e-06,-0.000489201007847051,1.9498636200441e-05,-5.38811683688726e-05,4.37852146262271e-05,3.12831461857135e-05,1.74855425567457e-14,1.00462315729286e-05,-0.000416148516983108,7.70436093555071e-07,1.72100116341367e-07,-0.00223852680270531,-0.00249804690153341,0.0199832329402384,-4.42245002015754e-05,0.00235678972213101,-0.000316998529931772,0.00129535432654009,2.61790763023376e-15,-0.000291505213219244,-5.71712440833876e-05,0.00014076752785566,2.48228376310198e-15,-5.52024001594052e-06,-6.74917772192845e-16,-8.67858976933216e-08,1.86753979307914e-07,-0.00113201976558657,-1.9279632942738e-07,2.2040813454873e-06,-0.174511467551444,3.19833102722185e-06,3.1891124188576e-13,3.71473721489884e-05,-3.8359104904507e-15,2.72501776073211e-15,-1.2302133920796e-07,7.99737382513915e-06,-3.67046700271034e-09,7.45456139181524e-07,3.89819859477679e-10,-1.86332124367471e-15,9.95214960711436e-10,1.2629629088747e-06,4.37623790129049e-15,6.79873514416653e-05,3.10547313802417e-05,-2.88559728341212e-09,6.84385228891965e-06,-2.44801329500924e-05,2.25008915600773e-15,-1.9394198843034e-15,4.59880884659104e-16,-7.32880215023261e-07,4.59493234044918e-16,1.84976433114847e-08,3.40754062786133e-16,-3.00854324671835e-11,-3.5530355474429e-09,4.27925256002906e-10,9.30991621557495e-10,-2.51367795705205e-18,-9.46796289547205e-16,-3.48339284596681e-16,-2.86079368306579e-15,-1.64359867879124e-15,-2.87054357358647e-15,-9.22946417721911e-16,3.46403731244746e-15,3.504171731361e-16,-3.13771001995594e-15,-3.36715019929744e-15,2.24375013069193e-15,1.02872393856854e-14,2.7342425455049e-13
"t13",-0.108549054692779,0.0618299738377001,-0.242007832331273,-0.00889527127151769,-0.00626208622682326,0.00192519610074551,0.0488233620059793,-0.00882615558319672,-0.00014615289478595,-0.00262667340905806,0.0851815830973418,-0.00882052232999314,0.0249704588987421,-0.0041192434520156,-0.0105385069154879,0.0650902452677778,-0.00383778232801597,-0.0931224467447924,-0.000865464422739911,-0.000803373896547862,-0.193948001072125,-0.250350344960051,-0.309644756126171,-0.0680396632408998,-6.39457076021142e-05,0.012843311338793,0.0021138248843326,0.497766601502668,-0.0166583681212358,0.183944484579287,-0.43758916867245,5.55811871113989e-05,2.13337359531906e-05,-0.0105203697446276,-0.000313183906974926,0.0130156814698182,0.109809126942489,0.0362418843560601,-0.0018074264646303,0.426996556708862,0.151847747032862,0.0354157675728608,0.0131198107849507,-0.00296416351529889,-0.00674973736560309,-0.000187015483681778,0.000127252170707666,-7.04217171322675e-05,-0.00456165743212158,-1.74658746185664e-06,-5.21519646132706e-16,5.73972383371496e-06,1.5187743362717e-06,4.27023226629612e-17,5.16286488451828e-09,-3.84991698372492e-08,2.34987028170711e-06,4.99919871822763e-05,7.21416685566999e-07,1.23111216023558e-05,-5.51123988580085e-07,8.82964248097276e-08,5.76109148072945e-07,2.1969418692839e-06,-0.0035333067715331,0.00151949898717079,1.03249807779328e-06,5.5678104846665e-07,-5.28385119398607e-07,-1.76009753696689e-07,0.000567608211383156,1.73760288983599e-07,1.69681866297326e-07,-2.77434531738942e-07,-1.70723354201996e-07,-4.83522973385326e-07,-7.39627660172144e-05,3.06746947959486e-06,-8.67294895841187e-06,8.15130786163521e-06,6.88812590230109e-06,4.98498900983801e-16,2.69875725916901e-06,-0.000119194090535917,2.22646390213955e-07,5.14137165282484e-08,-0.000714253698278445,-0.0260892560481064,0.00362426071158266,-1.6134188621878e-05,0.000875449406877613,-0.000121155812373223,0.000510180160529408,4.64117403290584e-16,-0.000115531859671325,-2.28417957626995e-05,5.70219713892049e-05,2.94054720187823e-16,-2.40614146556086e-06,1.79062206153569e-17,-4.166560174327e-08,1.00591934514963e-07,-0.000833049760459712,1.57757807735023e-06,-7.97635249044315e-07,0.000500608286231496,2.33852933186459e-07,-1.79772375887643e-15,1.25976605178625e-05,-2.07445927370517e-16,-7.31091992911264e-16,-4.89370835858237e-08,3.3617419883191e-06,-1.57452306636124e-09,3.24876131443049e-07,1.70215687105869e-10,3.49918516241681e-16,4.38566680237432e-10,5.64999248838678e-07,-2.94866738428257e-16,0.00357322368087961,1.53121248462597e-05,-1.44358742775013e-09,3.43291688507532e-06,-1.23123270065104e-05,6.05464116523276e-16,2.87762453808137e-16,2.13530301911455e-16,-3.80444262221023e-07,2.02359882050534e-17,9.8795700248829e-09,-1.15677233851351e-15,-1.68047395932828e-11,-1.9997302225025e-09,2.43971060288654e-10,5.31742876697445e-10,-2.32133507091468e-16,-4.91394159224995e-16,6.50227976911807e-17,-1.94939287240426e-15,2.02305989964027e-16,-1.82104005109474e-15,-3.57506501938751e-16,2.53633798108944e-15,-1.3922123906777e-15,-4.18033582656521e-15,-4.09250160526033e-15,3.87673510519906e-15,8.94200382445611e-15,2.74284228429905e-13
"t71",-0.120224083001071,0.0838508247663951,-0.357691231930849,-0.0155067531683001,-0.0215764500934202,0.00838648182270626,0.249613216498782,-0.0628212525531631,0.00062009686115932,0.00389201723879483,-0.0580776605443781,0.00486257701127744,-0.0129409802861954,0.0019747360002152,0.00446494478479967,-0.0226936858783343,0.00124183966572604,0.0298723679477969,0.000242422568171472,0.000219650623132077,0.0425679132680629,0.0487308816255346,0.0574266418501484,0.0125312457422293,9.3898298797336e-06,-0.00179469604882519,-0.000273580789347984,-0.0640649474477613,0.00213978121680829,-0.0221787460010287,0.0410156765073066,-4.70653092457022e-06,-1.76296649734369e-06,0.000822712238039982,2.42760556702126e-05,-0.000884316832102204,-0.00735954030030635,-0.00240399780652292,0.000114248599094121,-0.0166212542964391,-0.00556480913412138,-0.0012526523432942,-0.000463055294272099,0.000104402509933619,0.000227663412287197,4.760287726699e-06,-3.01037433017486e-06,1.31196960373837e-06,8.37261790464006e-05,2.26199496779818e-08,-5.01886922058396e-16,-3.93433860575871e-08,-2.85683584220647e-09,-4.06671193658854e-16,2.44397191820159e-12,-3.03312458339675e-11,7.96661768934172e-09,1.80347145923015e-07,3.30596181370597e-09,5.71811569440694e-08,-2.59856784960777e-09,4.55677853445267e-10,2.98368491578794e-09,1.13910820268917e-08,-1.33660997617829e-05,5.73408583621083e-06,3.53257710207844e-09,1.82460426832227e-09,-1.16417498172277e-09,-2.87001162227705e-11,-9.65426074604758e-08,-1.01178162473666e-09,-1.60970901797515e-09,3.36200971632396e-09,2.43888592799329e-09,7.2519011554999e-09,1.20859974845733e-06,-5.60106113432559e-08,1.68997151656629e-07,-2.45506836966436e-07,-3.74293622644327e-07,-2.6162128280737e-15,-4.02043661688797e-07,2.93487870713603e-05,-5.9527641776112e-08,-1.92689850452485e-08,0.000572022222203171,0.391213936629596,0.0410818459016259,-3.61197038663875e-06,0.00018222255824945,-2.28663106002702e-05,8.8520648642026e-05,-6.60318550087166e-15,-1.97391422227255e-05,-3.82977408689581e-06,9.27919099032611e-06,-1.82420548455339e-15,-3.48008851180025e-07,2.4161745903205e-15,-5.52563526839857e-09,1.26458888203841e-08,-9.89994945899346e-05,1.78814930019659e-07,-8.87130192429968e-08,5.46567257665859e-05,2.53023681834429e-08,2.91398243049455e-14,1.16312397507136e-06,4.08998354624644e-14,1.42190641454888e-14,-3.56508574906773e-09,1.92410522962081e-07,-7.60775514923595e-11,1.27096538053879e-08,6.4178155033264e-12,-4.81806865335245e-15,1.35374416721036e-11,9.04979850965186e-09,4.30977716280582e-13,-0.776448753305692,5.22353538196938e-06,-3.65227950527897e-10,8.34643797620061e-07,-2.88543803242135e-06,-1.29310802593943e-14,-7.50079810130727e-15,1.17562900820374e-14,-6.71743009058612e-08,1.98122903071837e-15,1.52239117862896e-09,-7.36591386585261e-15,-2.29370028853595e-12,-2.68189091254153e-10,3.19941793013709e-11,6.95476050429799e-11,-3.78518700077827e-15,-4.19558764034633e-16,1.71834500172186e-15,-3.12136679263561e-15,6.43977071307755e-15,2.94862011825491e-15,-2.09368665666338e-16,4.09998563881514e-15,-2.43405164439858e-15,-4.78959988191091e-15,-4.69255428327264e-15,7.55265233466266e-15,1.03742618138001e-14,2.76851344215973e-13
"t91",-0.120662874349311,0.0846723570203798,-0.361995445747139,-0.0157516357405426,-0.02213677118438,0.00862227632148076,0.256930165328494,-0.0647842955941508,0.000647521842835844,0.00412123003286829,-0.0629632876667489,0.00532323535324066,-0.0142119274939444,0.00217787538397341,0.00496019092918319,-0.0255403607223101,0.00140531627729478,0.0338270716321603,0.000277509183254569,0.00025195640200565,0.0498244403754232,0.0577438111609513,0.0684036859389707,0.014937952523502,1.14943972599976e-05,-0.00221073902874664,-0.000340386475581276,-0.0797681114419433,0.00266497116505425,-0.0278599707540067,0.0534416917074133,-6.23026477616836e-06,-2.34282053249924e-06,0.00110310080513741,3.25965982154981e-05,-0.00121382751923013,-0.0101253647695898,-0.00331330939516017,0.000158777141679571,-0.0252327915208375,-0.00854494648273084,-0.00193649306315952,-0.000716134871938118,0.000161526357743546,0.000355145167505749,7.8360072942996e-06,-5.02491809963471e-06,2.29026319805153e-06,0.000146561083424546,4.21369419743566e-08,-4.03157931379367e-16,-8.08714659353959e-08,-6.65444640755679e-09,-8.81685753683896e-16,6.22856339835666e-12,-7.84266967074683e-11,2.44802219217114e-08,5.66376686020747e-07,1.19161156459972e-08,2.08791514657377e-07,-9.64028478580281e-09,2.04641593718006e-09,1.38371588636387e-08,5.47175119146762e-08,-0.000133342738608043,5.74096977500587e-05,4.06224494434697e-08,2.22384067820187e-08,-2.31734078718342e-08,-8.77360992933991e-09,2.87875494169757e-05,1.09820377527982e-08,1.18832904315164e-08,-2.06990752549183e-08,-1.33553454735276e-08,-3.83883976071193e-08,-6.03239937110746e-06,2.59502442678561e-07,-7.50274860039698e-07,8.33937633659677e-07,9.34056913081883e-07,-1.19884209811823e-15,6.92269014102608e-07,-4.50037877430996e-05,8.98952355131223e-08,2.75870837702003e-08,-0.000758415219387467,-0.48350603994747,-0.0502840279679502,3.15970655576975e-06,-0.000154353659131812,1.84391781846051e-05,-6.79964731600522e-05,1.42645843518288e-14,1.50173419763562e-05,2.87867120071313e-06,-6.83729658487796e-06,5.07409035229432e-15,2.34719663575347e-07,-1.67216497324185e-14,3.45272367479279e-09,-7.49916678534924e-09,5.53227735272132e-05,-9.4741210444685e-08,4.59747856168136e-08,-2.77096377169356e-05,-1.26891278563788e-08,-0.707106781186538,-4.78467701751286e-07,-1.23667925728103e-13,-6.45233723724858e-15,1.12219199474164e-09,-5.02342230284091e-08,1.81659307122848e-11,-2.80775107826554e-09,-1.41443812523259e-12,3.75465365444109e-15,-2.80536911534343e-12,-1.71891131750293e-09,-5.56796837339406e-14,0.0753740495228885,-3.35422954888964e-07,1.67213968418612e-11,-3.53502954069071e-08,1.12243042661138e-07,4.22870446799039e-15,1.60763187484149e-15,-6.20776041114402e-16,-1.41543304064723e-10,-2.4903892680704e-17,5.9436939091426e-11,-5.79523490127358e-16,-2.17955531172838e-13,-2.85045666404074e-11,3.92178081924459e-12,8.68243929326862e-12,-8.47312644730994e-16,1.19054479686003e-15,8.08435708499808e-15,-2.96578854886012e-15,-1.62423024940127e-14,-1.63592843290542e-15,6.48020255007145e-16,4.02957032833384e-15,-7.88095350729644e-16,-7.06455253484076e-16,-3.8298361860092e-15,3.08326764399337e-15,9.48373308089734e-15,2.75579849653597e-13
"t92",-0.120662874349311,0.0846723570203805,-0.361995445747138,-0.0157516357405425,-0.0221367711843798,0.00862227632148115,0.256930165328494,-0.0647842955941505,0.000647521842836138,0.00412123003286772,-0.062963287666746,0.00532323535323992,-0.0142119274939425,0.00217787538397315,0.00496019092918166,-0.0255403607223085,0.00140531627729456,0.0338270716321593,0.000277509183254219,0.000251956402006199,0.0498244403754207,0.0577438111609493,0.0684036859389696,0.0149379525235022,1.1494397258671e-05,-0.00221073902874683,-0.000340386475580506,-0.0797681114419447,0.00266497116505358,-0.0278599707540065,0.0534416917074111,-6.23026477776961e-06,-2.34282053288854e-06,0.00110310080513816,3.25965982164555e-05,-0.00121382751922986,-0.0101253647695904,-0.00331330939516009,0.000158777141678869,-0.0252327915208389,-0.00854494648273074,-0.00193649306315932,-0.000716134871940275,0.000161526357743304,0.000355145167508982,7.83600729812939e-06,-5.02491809518309e-06,2.29026319688012e-06,0.000146561083425046,4.21369432340986e-08,-1.05294171913439e-15,-8.08714670541359e-08,-6.65444706024861e-09,8.0677029619193e-16,6.22961612005087e-12,-7.84300687962647e-11,2.4480220805647e-08,5.66376688438494e-07,1.19161151538201e-08,2.08791519673593e-07,-9.64028489904704e-09,2.04641485512086e-09,1.38371629813944e-08,5.47175143667384e-08,-0.000133342738623593,5.74096977540312e-05,4.06224485960632e-08,2.22384068604294e-08,-2.3173403335593e-08,-8.77361150411376e-09,2.87875494223969e-05,1.09820386947245e-08,1.18833068975349e-08,-2.06990780667666e-08,-1.33553520240711e-08,-3.83884121285316e-08,-6.03239937770579e-06,2.59502450857631e-07,-7.50274852539592e-07,8.33937628062134e-07,9.34056914402768e-07,4.18432323270255e-15,6.92268998887555e-07,-4.50037877841192e-05,8.98952449405976e-08,2.75870777327267e-08,-0.00075841521937264,-0.483506039947431,-0.0502840279679541,3.15970660928915e-06,-0.000154353659104822,1.84391781743832e-05,-6.79964731292368e-05,3.16801377927577e-15,1.5017342001192e-05,2.87867117980854e-06,-6.83729653772443e-06,-1.79386950386738e-16,2.34719642130322e-07,1.79196625196897e-14,3.45276550925602e-09,-7.49917118176842e-09,5.53227731528789e-05,-9.47412865526379e-08,4.59748774307881e-08,-2.77096352101075e-05,-1.26889426143409e-08,0.707106781186556,-4.7846767089173e-07,1.27409804173706e-13,-2.46520843859419e-15,1.12217604772204e-09,-5.02342206974776e-08,1.81772061885621e-11,-2.80776141893514e-09,-1.40448727234161e-12,-1.91880533767013e-15,-2.81674510402173e-12,-1.71892829204433e-09,-3.41013118352496e-14,0.0753740495229603,-3.35422961584012e-07,1.67247661562317e-11,-3.53502970624313e-08,1.12243038116919e-07,1.03279351374997e-15,-9.90535788795202e-17,-3.25296831697666e-16,-1.41542168210111e-10,-5.78193621060251e-17,5.94369105146425e-11,-2.57261818140284e-17,-2.31662016775354e-13,-2.85102026762893e-11,3.92550450010529e-12,8.68488896602447e-12,1.01954897119634e-15,-7.16999427509243e-16,-1.16365828440556e-14,-1.4031481870536e-15,5.77490732039267e-15,-1.65149979242021e-15,-3.06540317285124e-15,1.86138345426549e-15,4.70300326382214e-16,-4.56622107016434e-15,-4.23567078979479e-15,5.5436559763141e-15,9.04775139766117e-15,2.74542257135899e-13
"t65",-0.120224830886837,0.0838517251949613,-0.357695003899243,-0.0155068777805883,-0.0215761841694132,0.00838632149794252,0.249607405993825,-0.0628193323246466,0.000620036586372599,0.00389120465237704,-0.0580493755332225,0.00485948741691095,-0.0129320785132076,0.00197323282148419,0.0044609447878753,-0.022667277587258,0.00124024064693374,0.0298334469846811,0.000242042554593105,0.000219294727500246,0.0424747827466762,0.0486053483626689,0.0572686922542458,0.0124964537961301,9.3545272459573e-06,-0.00178749267667424,-0.000272366892346336,-0.0637786177753668,0.0021301931683687,-0.0220708881985524,0.0407417629686498,-4.67096535145636e-06,-1.74924860522387e-06,0.000815876580453934,2.40722388688789e-05,-0.000875666010457572,-0.00728641802484545,-0.00237983055193509,0.000113036009429146,-0.0163290672919132,-0.00546121434986589,-0.00122854740517769,-0.000454126979644426,0.000102385638043636,0.000223086864029191,4.63827341614106e-06,-2.92854285708857e-06,1.26931074625206e-06,8.09749318611641e-05,2.16881243064398e-08,1.77332397301323e-15,-3.71171871354383e-08,-2.6275212486898e-09,4.56285701034248e-16,2.20042140324704e-12,-2.71812569585873e-11,6.7606437376839e-09,1.51820244092306e-07,2.62558926629197e-09,4.51327833608549e-08,-2.03513641117225e-09,3.18913545397876e-10,2.0407496925092e-09,7.58544853970108e-09,-1.12870867882697e-06,4.60794146024852e-07,-3.16482241487494e-10,-3.07354930333785e-10,1.22908695258642e-09,9.78526912940554e-10,-3.44984846864922e-06,-2.55408526891188e-09,-3.4290523955641e-09,6.70099295075962e-09,4.67761579806832e-09,1.37635827880159e-08,2.25399946338619e-06,-1.02290601475842e-07,3.05133086661287e-07,-4.16706712029191e-07,-6.03641407944484e-07,-8.91150296402062e-16,-6.26544698541231e-07,4.55264677074075e-05,-9.23048480825982e-08,-2.98509275862236e-08,0.000885981486363383,0.606563884294358,0.0637111028276657,-5.73593524042839e-06,0.000290544386761354,-3.6709243998846e-05,0.000143193792203569,-1.11948866260798e-14,-3.19820572437206e-05,-6.21799523605183e-06,1.51189974733766e-05,-3.26503106430064e-15,-5.77147289770358e-07,-3.47509115096192e-15,-9.33142710899227e-09,2.16591924691197e-08,-0.000172618287469456,3.17411511787388e-07,-1.58734580195808e-07,9.86103764682861e-05,4.58432123382138e-08,-4.78998641672137e-14,2.31774350434541e-06,-4.72049879234216e-14,-5.94245159245669e-15,-8.77774253074116e-09,6.14625343460187e-07,-2.93828693084362e-10,6.2189386812636e-08,3.27290478274172e-11,3.98439915630439e-15,8.60793101143124e-11,1.1628310034082e-07,-3.38848855837982e-13,0.621089035031359,-1.0235892225876e-06,-3.06528561814525e-12,3.34821868596215e-08,-2.03274840378408e-07,8.60860411427351e-15,6.24956511493256e-15,-1.0878989700626e-14,-2.28012463888151e-08,-1.15709590516001e-15,7.49437969898755e-10,5.71267836574632e-15,-1.47105002711331e-12,-1.78348155186762e-10,2.22312538156266e-11,4.85670652982574e-11,2.7431160902937e-15,-5.44290940096831e-16,2.27565720269756e-15,3.54504496085167e-15,1.18563080233887e-15,-5.40872091276872e-15,9.05079103386644e-16,-2.68937316508571e-16,-2.39722747690452e-15,-5.23288417253628e-15,-4.97500965381079e-15,-2.24577327734323e-15,8.60494692214597e-15,2.70631295046524e-13
