,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t115,-7.9160194,-3.1273744,-6.363162,-6.8070955,16.456211,-2.494511,16.459932,-4.379541,30.29839,-5.3738656,-6.9175735,35.824158,50.460606,42.23329,-2.185912,14.335586
t116,-7.9320855,-3.1474607,-6.3580136,-6.821688,16.516436,-2.4949021,16.59948,-4.3718195,30.259876,-5.361202,-6.933123,35.83347,50.51394,42.13213,-2.1527689,14.331232
t35,-7.832077,-3.202525,-6.3247833,-6.4955287,16.076048,-2.44585,16.681171,-4.3916154,30.81411,-5.475084,-6.570031,35.645657,51.066425,41.90555,-2.3557985,14.29409
t84,-7.5372047,-3.3773296,-5.991614,-6.3238597,13.463791,-2.4469085,16.4843,-4.403349,33.303444,-5.2008567,-6.6484237,34.512135,53.86791,41.89367,-2.3030145,14.583285
t85,-7.585996,-3.3673782,-6.045725,-6.3485208,13.421679,-2.3214462,16.24922,-4.396026,33.409225,-5.254823,-6.728916,34.528786,54.09157,41.966595,-2.3180864,14.673312
t92,-7.5710273,-3.3734357,-6.021893,-6.3438244,13.727501,-2.3952749,16.323622,-4.4480515,33.52079,-5.2902536,-6.644329,34.611824,53.976604,41.88279,-2.3241441,14.736144
t93,-7.5678163,-3.3341305,-6.006253,-6.319157,13.548384,-2.3647175,16.20943,-4.3915215,33.58052,-5.2523847,-6.6849113,34.45861,53.855053,41.788197,-2.3215282,14.65632
t77,-7.5485377,-3.3708751,-6.029515,-6.3627567,13.501961,-2.3640358,16.428389,-4.341285,33.387253,-5.229204,-6.640176,34.529545,53.82368,41.80567,-2.2771652,14.659862
t130,-7.72885,-3.362775,-6.068437,-6.3652844,13.618641,-2.39198,16.546524,-4.5226545,33.04985,-5.341007,-6.7054963,34.548595,53.683327,41.839264,-2.275125,15.12668
t131,-7.7237573,-3.3646753,-6.066731,-6.3665047,13.640833,-2.3975868,16.511568,-4.5356827,33.066544,-5.3468204,-6.687088,34.554626,53.62008,41.807842,-2.2774832,15.104381
t107,-7.578363,-3.377306,-6.089203,-6.344358,13.5777645,-2.3567019,16.441362,-4.486877,33.522728,-5.275654,-6.7430153,34.70093,53.984283,41.883114,-2.3022585,14.891238
t108,-7.592057,-3.369637,-6.072373,-6.349335,13.655727,-2.3598711,16.296696,-4.4917407,33.518604,-5.314927,-6.7055826,34.711456,53.985256,41.93657,-2.336817,14.771547
t68,-6.840533,-3.0976696,-5.5181684,-5.783237,11.7927475,-2.128186,15.007729,-3.9899426,31.289204,-4.740888,-6.2737365,31.267973,49.88205,38.70072,-2.1640947,13.555715
t40,-7.7132783,-3.2213356,-6.3640256,-6.488286,15.209183,-2.3831317,16.75382,-4.2213573,30.999193,-5.3315883,-6.6296563,35.389748,50.789833,41.3983,-2.1626246,14.772943
t16,-7.8392525,-2.9646175,-6.272394,-6.5722556,18.416105,-2.4360828,16.35239,-3.7816117,26.742779,-5.3249507,-6.3710327,35.213745,46.5194,40.432175,-1.8638395,13.833358
t8,-5.6243925,-2.145954,-4.5607624,-5.1444755,13.739548,-1.5630629,13.108057,-2.2532256,20.956879,-3.8440597,-4.7428317,25.399672,34.68656,29.90723,-1.3363637,9.989185
