"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160"
"t115",-0.0414521301194675,0.0193028008854381,-0.194809075513948,0.00307934138579739,-0.0419524888759499,-0.0318956306750551,-0.0044352649400028,-0.00804760505398265,-0.000249198828853871,-0.000132631032960617,-9.91794090700193e-06,-0.000662357026744513,2.07612851021436e-05,-0.00148249953170671,-0.0010367033691346,-0.00252051232747342,-0.0628883180584377,0.0226335441975504,-0.00826418414851799,-0.182700404318385,0.341862106179626,0.0832702110974035,-0.262534785913947,0.275522684891056,-0.0355171497360451,0.00339389988684816,0.00124249885553281,-0.0126980259715671,-0.0843610545336248,-0.00356030626197719,0.00726142263169497,0.11534046404595,-0.311028826005845,0.00270316306451336,-0.0107334264522806,-0.00415094046552082,0.00396139337514779,-2.55002167076968e-05,-0.00177963448106785,-0.150248241078351,1.96409238363092e-06,4.71081725276105e-06,-8.90996557538955e-05,-0.000130450386401451,0.000272371289734295,0.00155741592685841,-0.00330981584732075,-0.00119672292974151,-0.00148542263248658,-0.00444855545362186,0.000109735474737009,-4.84238518066649e-05,0.00057778602342548,-6.3280736464393e-05,-2.06280926471944e-05,4.44048799931882e-05,0.000100799920659354,8.66307331424467e-06,-0.00211776977120424,0.00398582280921995,0.000201581584002734,0.00389506503076785,0.00104257335058681,1.12629816181319e-16,0.00145023831590409,-0.00383283727933398,1.89947652771338e-16,7.94612265282003e-05,-0.000512891290975835,2.74046574656413e-05,-0.00142609815090217,0.00161440420415629,0.000216469424322391,-0.0476084032814188,0.0206324994628093,-0.000117849306069661,-0.000720561339399972,-7.56591173598258e-17,-0.00123365686304864,0.000400482780194669,0.0016785375860615,-0.000379973575019703,-1.83865959983048e-05,-0.000795687240064327,0.000515909623763324,-0.00125320706703712,0.000103914219719685,0.00188648582714484,-0.000652335229589066,0.00126455641561882,-0.00011326618918994,3.47642419885434e-05,0.0014391912143107,7.0586598583199e-16,-9.54106949356333e-06,-0.000207420453632385,7.17878520584536e-07,5.62816364326191e-06,1.52776428145547e-05,-1.50466176984529e-15,-3.44749492684256e-05,2.00432382021874e-05,2.50847562045889e-07,-3.02161264398515e-15,-2.49755551972512e-08,1.21965748935618e-06,3.90811719890286e-08,2.31011818812164e-15,6.64238462862321e-16,6.5556819528426e-05,0.000143269221819367,3.64185475932162e-09,9.77662696730807e-07,-3.29490878370429e-08,-1.00486986679633e-15,4.73654720566946e-08,1.58687834553864e-05,2.15969144332277e-05,-1.65987956300434e-06,7.50561286367943e-16,8.8996967468036e-07,9.42150047651462e-15,-5.75580305233363e-10,7.85997341380825e-15,2.4382725689134e-08,2.97137867396823e-06,-1.78875000878029e-09,5.64311498775923e-08,8.74773459511857e-07,0.707106781186545,-3.14519798278628e-14,-2.63046417641096e-05,6.74131488956425e-14,-1.41736566826565e-14,-2.18508295234908e-06,-3.91082765715966e-15,0.00863088931417563,-5.80953604445447e-06,3.57159591843219e-08,-4.7405044917461e-06,1.3775027134525e-14,1.48442376240213e-14,1.45560178120931e-10,-3.47845246185356e-07,7.067910628834e-15,-8.40722180090126e-15,-3.61428050522206e-09,2.22054349130084e-11,3.65915662545995e-15,2.52139114689413e-11,6.72099762009332e-16,1.23994650299115e-15,2.17660816798594e-15,-4.49490545525039e-15,-4.71416829356567e-16,-1.22785785029827e-14,1.04547137996777e-14,-1.39031536791152e-14,1.89123400231836e-14,-0.0790569415042049
"t116",-0.041452130119467,0.0193028008854383,-0.194809075513948,0.00307934138579736,-0.0419524888759494,-0.031895630675055,-0.0044352649400028,-0.00804760505398261,-0.000249198828854029,-0.000132631032960287,-9.91794090675523e-06,-0.000662357026744648,2.07612851023102e-05,-0.00148249953170671,-0.00103670336913477,-0.00252051232747312,-0.062888318058437,0.0226335441975502,-0.00826418414851788,-0.182700404318383,0.341862106179622,0.0832702110974027,-0.262534785913944,0.275522684891053,-0.0355171497360437,0.00339389988684793,0.00124249885553234,-0.0126980259715664,-0.084361054533624,-0.00356030626197719,0.00726142263169509,0.115340464045949,-0.311028826005842,0.00270316306451294,-0.0107334264522803,-0.0041509404655197,0.0039613933751485,-2.55002167074686e-05,-0.00177963448106781,-0.150248241078358,1.96409238345657e-06,4.71081725242121e-06,-8.90996557548122e-05,-0.000130450386402871,0.000272371289733092,0.00155741592685863,-0.00330981584732096,-0.00119672292974077,-0.00148542263248654,-0.00444855545361491,0.000109735474736366,-4.84238518063359e-05,0.00057778602342608,-6.32807364634611e-05,-2.06280926460621e-05,4.44048799926178e-05,0.000100799920659654,8.66307331286101e-06,-0.00211776977120486,0.00398582280922029,0.000201581584000954,0.00389506503076888,0.00104257335058337,3.26868165428208e-16,0.00145023831590478,-0.00383283727933032,-3.06963195252495e-16,7.9461226530979e-05,-0.000512891290977584,2.74046574668934e-05,-0.00142609815090138,0.00161440420415783,0.000216469424322674,-0.0476084032814168,0.0206324994628072,-0.000117849306066888,-0.00072056133939862,-5.81530801978792e-16,-0.00123365686304872,0.000400482780193499,0.00167853758606176,-0.000379973575020268,-1.83865959925892e-05,-0.000795687240060211,0.000515909623763853,-0.00125320706704125,0.000103914219716627,0.00188648582714185,-0.000652335229593234,0.00126455641562417,-0.000113266189211662,3.4764241988955e-05,0.00143919121430912,-1.87861977223371e-16,-9.54106949111457e-06,-0.000207420453630469,7.17878519891112e-07,5.62816364209072e-06,1.52776428112567e-05,-1.25704593955481e-15,-3.44749492814603e-05,2.00432382126573e-05,2.50847571250171e-07,2.20588087228182e-15,-2.49755556178215e-08,1.21965749588399e-06,3.90811797073637e-08,-1.87053097180838e-15,2.14196525853594e-15,6.55568195242858e-05,0.000143269221815586,3.64186577361292e-09,9.77662687316175e-07,-3.29490785949934e-08,7.49653065881147e-16,4.73654724324767e-08,1.58687834535251e-05,2.15969144270497e-05,-1.65987956995632e-06,-1.24617654031457e-15,8.89969638225373e-07,-4.89503165500234e-15,-5.75600089006849e-10,-7.98975106471425e-15,2.43827223470945e-08,2.97137866772907e-06,-1.78875747617996e-09,5.64311472545885e-08,8.74773460791293e-07,-0.707106781186549,3.01996522050876e-14,-2.6304641777532e-05,-6.87946985571435e-14,1.40581252671035e-14,-2.18508295728711e-06,3.39220226448373e-15,0.00863088931414919,-5.80953603558866e-06,3.57159676451705e-08,-4.74050449103705e-06,-1.3646757945637e-14,-1.44316976812795e-14,1.45571560585841e-10,-3.47845221075287e-07,-8.09477578926699e-15,9.54166904611904e-15,-3.61424334532055e-09,2.2201522111034e-11,-3.24062365172634e-15,2.51961157170699e-11,-1.90146789797527e-15,7.65755475231977e-17,-5.23325458006986e-15,-6.7737843863139e-16,1.09284741495582e-16,-7.98033171648853e-15,8.12570357719158e-15,-1.81500679020172e-14,2.06519972888532e-14,-0.0790569415042098
"t35",-0.0420879872972456,0.0199001899677366,-0.202613343931211,0.00321872520563542,-0.0451810908234942,-0.035192951351246,-0.00501484343188478,-0.00992402548081039,-0.000452727379017834,-0.000371881812789682,3.12953768617291e-05,0.00066749842012949,-1.99243806217463e-05,0.000870677380659002,0.000105105660150647,-0.000739278376744998,-0.0215927112882685,0.00770215807471517,-0.00277829975898121,-0.0599641009545422,0.109673341539048,0.0265458171051817,-0.0793699941344258,0.0825337112173087,-0.01058249480145,0.000783364008203233,0.000199225228386294,7.96652259941362e-05,0.0060262707993891,0.000791855137408606,-0.00185793579642972,-0.0416635240519037,0.13293496977696,-0.0014640326176017,0.00712057851775634,0.00283945757510014,-0.00461186316214358,8.12523877616571e-05,0.00658976861923508,0.723464202151218,-1.20884508797325e-05,-5.25500128657555e-05,0.00318946984659312,0.00982672792935492,0.00712010538199627,0.0116597642144941,-0.0202405387787822,-0.00728182879692326,-0.0129204276272656,-0.601712162457904,0.00303960739333003,-0.00014708053037538,0.00168640037319698,-0.000174356236239264,-5.48992115467277e-05,0.000114769354423014,0.000240683227411607,2.02107166527485e-05,-0.00486736147918867,0.00897597234630388,0.000451468031696814,0.00854301922062085,0.00633556338198918,1.15686003262613e-15,0.00303060070024906,-0.0077713039386164,-9.15528321064179e-16,0.000160380328258219,-0.00103385510648771,5.50990893158795e-05,-0.00278937587417627,0.00314432669222996,0.000419677781403994,-0.0913521990211212,0.0386771989233978,-0.000220142518967209,-0.00133730543908739,-6.0619868879267e-16,-0.0022421803214239,0.000724845525254088,0.00303463050921784,-0.000684632323701663,-3.26805631309578e-05,-0.00140447079007203,0.000913079270194298,-0.00718039007205654,0.000177099881286739,0.00319744509885787,-0.00110408787362574,0.00213956462719848,-0.000572727514189118,5.85299358761445e-05,0.0024189697023835,-1.16105074977887e-16,-1.59319311364448e-05,-0.000344474395752468,1.1898346139881e-06,9.29925332589604e-06,2.51734493667054e-05,1.37854254129811e-14,-5.65022845031612e-05,3.26253083821838e-05,4.08172206464028e-07,8.05644779183325e-16,-4.02849578529714e-08,1.96687553754421e-06,6.29643802628697e-08,-2.99691826019558e-16,-1.80488876327393e-15,0.000104754954171024,0.000227749138371346,5.78286998497449e-09,1.53505246330905e-06,-5.1714789237555e-08,5.89413841871647e-16,7.39603572373542e-08,2.46251158721899e-05,3.34766924454301e-05,-2.57048091152636e-06,7.16314592857296e-16,1.37537114625418e-06,2.08659561951229e-15,-8.87174944224424e-10,-6.34026009528717e-16,3.75157817571302e-08,4.56457892032093e-06,-2.74615116113422e-09,8.66082588340399e-08,1.34050797591446e-06,-7.49400541621981e-15,-5.40044594913957e-16,-4.06482623112961e-05,7.31794126622095e-16,2.85527016194939e-17,-3.48776393895874e-06,-5.31491937181203e-16,0.028645923930157,-5.20653047405173e-05,3.20044702027489e-08,-4.31488967971994e-06,1.83249248805785e-16,-5.3994011342744e-16,1.71919314315303e-10,-4.25087174474574e-07,8.56622292657605e-17,-1.01347796704695e-15,-4.67991077956805e-09,2.97347098344616e-11,7.92894844087303e-16,3.41171642957767e-11,-4.11908182565695e-16,9.6449151155157e-16,5.05214756630262e-16,-3.23853821215575e-15,-2.9973587749573e-16,-1.01493613325669e-14,9.81149336949454e-15,-1.55382194139053e-14,1.9321242856154e-14,-0.0790569415042103
"t84",-0.0457168498612324,0.0230787695267413,-0.242810364858482,0.0039248504432112,-0.0602875578079773,-0.049896791061939,-0.00750013329707484,-0.0172335037366725,-0.00112230151490524,-0.00111005094400134,0.000145300401276009,0.00416918178519955,-0.000126776307547355,0.00688553652554532,0.00280584512776199,0.00241352371844817,0.0269754317068839,-0.00882837979438034,0.00295306295978018,0.057495272524371,-0.0977897888935407,-0.0232580373046519,0.0616707953756762,-0.0630305714846687,0.00800387893283248,-0.000440474684185209,-9.15749944468556e-05,-2.68014577440466e-05,-0.00185419284749038,-0.000206116032950148,0.000468633033908506,0.00961227115841622,-0.0291861414286513,0.000297841094221398,-0.00134962946741759,-0.000532254053452852,0.000704470838838704,-8.36772158781361e-06,-0.000643841292934485,-0.0648981814882529,1.00963388171806e-06,3.82335692777116e-06,-0.000199999730020543,-0.000591246336473622,-0.000360741862417849,-0.000335635052779463,0.000313605696855147,0.000103423434821633,-8.42335406407285e-05,-0.0162224232799018,0.295416447006615,1.39691161030624e-05,1.91093573067438e-06,-1.97500881990368e-06,-9.17798396339159e-07,2.44057406509003e-06,8.36283167761813e-06,7.98950120239555e-07,-0.000209990288309437,0.000445870336266461,2.3548159599956e-05,0.000714194607083947,0.0515832026755192,8.7971894603281e-15,0.0001407853494341,-0.000441784462685183,4.70145128324643e-15,9.32867202642013e-06,-6.05172456942093e-05,3.26540118776e-06,-0.000186667427152903,0.000214141989789112,2.91236852856073e-05,-0.00660871702731115,0.00307093807433584,-1.7728694302658e-05,-0.000110589506549606,-2.52067398527587e-15,-0.000203343807789023,6.71362987049416e-05,0.000282743855950821,-6.50017682807518e-05,-3.44958190083681e-06,-0.000169750490708938,0.000181263239436489,-0.0363965786769763,-3.65896063942882e-06,-1.13156477267762e-05,5.63427613003927e-05,-0.000151207588496688,0.545829977879851,1.87538568048899e-05,0.000538231908805108,-1.62735558014401e-14,-2.46133021692371e-06,-4.96448315504057e-05,1.69564027623833e-07,1.31283771585747e-06,3.54430286622637e-06,-0.707106781186506,-7.98947933261165e-06,4.6918793528318e-06,5.8765190406021e-08,-2.03899238056298e-14,-5.99707036211722e-09,2.93063524285295e-07,9.42137253919366e-09,-8.05585898096324e-15,-4.5912627708365e-15,1.63285736711523e-05,3.6573786721026e-05,9.35025049652197e-10,2.68757449594729e-07,-9.08190298286311e-09,2.19260125810112e-15,1.35928278478376e-08,4.84061185125684e-06,6.67413547992648e-06,-5.19032646668945e-07,1.55942306025387e-14,2.86208362031611e-07,-1.84349977192832e-14,-1.93322772073694e-10,-4.65455059437622e-16,8.49003743110124e-09,1.07863372067084e-06,-6.6272663898272e-10,2.11499574935894e-08,3.82004931468757e-07,-1.01030295240889e-14,2.73585776567988e-16,-1.58966844560375e-05,3.71505362937653e-15,7.72771298986606e-16,-2.09817234204625e-06,1.40837282606706e-15,0.0941490510059113,-0.000251398428935195,-1.05844894503251e-07,1.36621236535417e-05,-1.03154282983164e-14,-9.33799685001725e-16,-1.90737348996567e-10,3.71504500564013e-07,-7.66779961601453e-16,3.50557141987293e-16,2.26831958774621e-09,-7.50966134309231e-12,2.77692126068645e-15,-5.83494782559531e-12,1.9714809010916e-15,2.65949165374999e-15,-8.55199030067641e-16,-5.22218293718991e-15,8.01215839370315e-16,-1.05681977858017e-14,8.3321691525353e-15,-1.63678874791959e-14,1.99793008583206e-14,-0.0790569415041885
"t85",-0.0457168498612324,0.0230787695267409,-0.242810364858482,0.00392485044321142,-0.0602875578079777,-0.0498967910619398,-0.00750013329707519,-0.0172335037366724,-0.00112230151490508,-0.00111005094400082,0.000145300401276297,0.00416918178519953,-0.000126776307547337,0.00688553652554495,0.00280584512776242,0.00241352371844848,0.0269754317068842,-0.00882837979437932,0.00295306295978,0.0574952725243703,-0.0977897888935423,-0.0232580373046521,0.0616707953756771,-0.0630305714846697,0.00800387893283284,-0.00044047468418564,-9.15749944469954e-05,-2.68014577434325e-05,-0.00185419284748994,-0.000206116032950141,0.000468633033909315,0.00961227115841815,-0.0291861414286522,0.000297841094221377,-0.00134962946741737,-0.000532254053452428,0.000704470838838694,-8.36772158983057e-06,-0.000643841292936992,-0.0648981814882647,1.00963388106566e-06,3.82335692816672e-06,-0.000199999730020836,-0.000591246336475015,-0.000360741862417454,-0.000335635052784594,0.000313605696852482,0.000103423434821576,-8.42335406400447e-05,-0.0162224232798856,0.295416447006615,1.39691161025983e-05,1.9109357342626e-06,-1.97500881699369e-06,-9.17798395183157e-07,2.44057406621249e-06,8.36283167515518e-06,7.98950118517217e-07,-0.000209990288307169,0.00044587033626837,2.35481595902192e-05,0.000714194607081612,0.05158320267549,6.44772402484604e-15,0.000140785349439793,-0.000441784462687629,-2.77006454906321e-15,9.32867202457273e-06,-6.05172456944502e-05,3.26540118324478e-06,-0.000186667427155825,0.000214141989787188,2.91236852863398e-05,-0.00660871702730854,0.00307093807432917,-1.77286943039445e-05,-0.000110589506546501,1.01909470238655e-16,-0.000203343807792353,6.7136298707431e-05,0.000282743855952903,-6.50017682810862e-05,-3.44958190060341e-06,-0.000169750490709883,0.000181263239452893,-0.0363965786769278,-3.65896067249305e-06,-1.13156477618796e-05,5.63427612947025e-05,-0.0001512075884852,0.545829977879748,1.8753856851727e-05,0.000538231908781847,-2.94205472320271e-14,-2.46133021192769e-06,-4.96448315622481e-05,1.69564029006539e-07,1.31283784962259e-06,3.5443026054795e-06,0.70710678118659,-7.98947976283414e-06,4.69187936441221e-06,5.8765131733259e-08,2.61069620276926e-14,-5.99706331258028e-09,2.9306354242227e-07,9.42135466393253e-09,5.9904959082254e-15,-3.9866783496465e-14,1.63285736631244e-05,3.65737866863756e-05,9.35038407753478e-10,2.6875744841788e-07,-9.08191768401225e-09,9.31907026585848e-16,1.35928290783639e-08,4.84061184158569e-06,6.67413548035623e-06,-5.19032642844617e-07,-1.29882822150587e-14,2.8620836805608e-07,1.03555542210804e-14,-1.93320075185922e-10,2.51509134291685e-16,8.49003540394399e-09,1.07863372539486e-06,-6.62735763031986e-10,2.1149957152883e-08,3.82004931679593e-07,-8.96505092384814e-15,-2.15525824475525e-15,-1.58966844558457e-05,5.15605446498783e-16,2.14729324644936e-16,-2.09817234128062e-06,-6.83302155503725e-16,0.0941490510058993,-0.000251398428934548,-1.05844892589939e-07,1.36621236537941e-05,2.27364217224426e-15,-2.24875338732123e-15,-1.9074891551636e-10,3.71504502700896e-07,1.38192637205939e-16,4.97782343011461e-16,2.26832015374606e-09,-7.50881146343338e-12,-8.56487074792488e-16,-5.82956696518811e-12,2.95297253045819e-15,4.75888569962785e-16,-5.20861446250565e-16,-6.55093255498555e-15,1.93254002629831e-16,-9.81701247385161e-15,8.89086519369466e-15,-1.60380346496213e-14,1.87302963863642e-14,-0.0790569415041957
"t92",-0.0457580722006637,0.0231147172986009,-0.243264009612627,0.00393281076254027,-0.060456946241691,-0.0500611142938019,-0.00752783061580949,-0.0173143937434198,-0.00112961531677668,-0.00111807250779558,0.000146528159276589,0.00420673611885968,-0.00012792200392192,0.00694988089591853,0.00283454421935801,0.00244617830537102,0.0274604916094516,-0.0089926095544264,0.00300972118698549,0.0586478714030921,-0.0998140500020375,-0.0237432894404206,0.0630306897409449,-0.0644318286617587,0.00818263533419383,-0.000451870712835585,-9.42091147441528e-05,-2.77152623929973e-05,-0.00192060462859002,-0.000214211311149858,0.000487359205095946,0.0100155320475557,-0.0304439279716011,0.000311213455539246,-0.00141254642935702,-0.000557212191779351,0.00074117949268319,-8.89286994631243e-06,-0.000685178452614089,-0.0692167137387475,1.07878151360452e-06,4.09936460632176e-06,-0.000215211100237009,-0.000636833194782085,-0.000390064385015121,-0.000366677662145269,0.00034481795895874,0.000113779350194623,-9.31508519361386e-05,-0.0179636512823968,0.330460327603818,1.56311477543936e-05,2.15836803135711e-06,-2.25202035120526e-06,-1.05322032090738e-06,2.81767823872777e-06,9.86113516381656e-06,9.49762509944008e-07,-0.000251102712601442,0.000538022863979675,2.84919907647211e-05,0.000874874538822596,0.0635076128711585,6.48217481593678e-15,0.0001780088281786,-0.000576033425234229,-2.88209716749161e-15,1.22311751874368e-05,-7.9475875949601e-05,4.30258518234093e-06,-0.000256796958999799,0.000297018781965422,4.07800770375539e-05,-0.00947826460495249,0.00473921835747309,-2.77536724520978e-05,-0.000178314702552388,4.11936998742161e-15,-0.000376328307385095,0.000129321132807648,0.000551108507899466,-0.000131739581026717,-8.90219955057378e-06,-0.000576582006514514,0.00103766417286675,-0.331207176998872,-0.000152160402352878,1.45369783422239e-05,-6.04678387463505e-05,0.000155512024329433,-0.408836030520794,-1.08612225600718e-05,-0.000246689127818824,1.98056407291793e-14,3.2800586467764e-07,-2.21391151141477e-06,1.64655136220366e-08,2.21534407484759e-07,7.92473608132223e-07,6.31900483111553e-16,-2.50051603717947e-06,1.89105812243968e-06,2.39239648030685e-08,1.46828868318121e-14,-2.96481031257372e-09,1.45403418435535e-07,4.75036925400534e-09,-3.11846324278223e-14,0.707106781186561,9.24144411998524e-06,2.19002363014319e-05,5.66056376322608e-10,1.78355190556023e-07,-6.04280130666598e-09,3.44785095548781e-15,9.35476798414551e-09,3.45594849949301e-06,4.79487443555463e-06,-3.74864819902762e-07,-1.64307826351339e-14,2.09072039902394e-07,6.82497762436377e-15,-1.43316462255425e-10,-4.94611272382341e-15,6.35821105588161e-09,8.1586237581585e-07,-5.03423420505829e-10,1.61028791991136e-08,2.97532680444347e-07,7.13318293321663e-15,-2.90069762158544e-15,-1.26870345823852e-05,-1.39983985709543e-15,4.41953955078574e-15,-1.69923302163067e-06,1.73819133837773e-16,0.0773290717883834,-0.000206643353242812,-8.73182199180156e-08,1.12717506177294e-05,-4.58801246374075e-15,-2.8878718439567e-15,-1.57928188155588e-10,3.07972573730566e-07,1.13632569171792e-16,9.20309455241824e-16,1.88820662340855e-09,-6.28799938259738e-12,-6.88203744994773e-16,-4.91425231988637e-12,-6.86647074025335e-15,-1.27114988018945e-15,-2.48575528742626e-15,-2.65690727336449e-15,-8.02677041260161e-16,-1.06617186358512e-14,9.91479965444474e-15,-1.5715334727692e-14,2.03728377721435e-14,-0.0790569415041979
"t93",-0.0457580722006637,0.0231147172986011,-0.243264009612627,0.00393281076254037,-0.0604569462416913,-0.0500611142938019,-0.00752783061580943,-0.0173143937434199,-0.00112961531677691,-0.00111807250779541,0.000146528159276658,0.00420673611885963,-0.000127922003922021,0.00694988089591826,0.00283454421935783,0.0024461783053711,0.0274604916094513,-0.00899260955442682,0.00300972118698512,0.0586478714030933,-0.0998140500020389,-0.0237432894404209,0.0630306897409458,-0.0644318286617592,0.00818263533419437,-0.000451870712835577,-9.42091147441872e-05,-2.77152623914413e-05,-0.00192060462858994,-0.000214211311150432,0.000487359205095954,0.0100155320475587,-0.0304439279716057,0.000311213455538566,-0.00141254642935558,-0.000557212191778561,0.000741179492684088,-8.89286994443551e-06,-0.000685178452613461,-0.0692167137387485,1.07878151571268e-06,4.09936460420007e-06,-0.000215211100236519,-0.000636833194780458,-0.00039006438501502,-0.000366677662146538,0.00034481795895898,0.000113779350193045,-9.3150851936082e-05,-0.017963651282395,0.330460327603815,1.56311477541594e-05,2.15836803311657e-06,-2.2520203492147e-06,-1.05322031898456e-06,2.81767823923084e-06,9.86113516389009e-06,9.49762507905064e-07,-0.000251102712603964,0.000538022863982174,2.8491990769615e-05,0.000874874538819776,0.0635076128711633,7.47817209922419e-15,0.000178008828177998,-0.000576033425235482,-4.03613117110981e-16,1.22311751828505e-05,-7.94758759547928e-05,4.30258518459236e-06,-0.000256796959000359,0.00029701878196741,4.07800770366471e-05,-0.00947826460495157,0.00473921835747167,-2.77536724433867e-05,-0.000178314702556432,1.43966367131558e-15,-0.000376328307387799,0.000129321132813888,0.000551108507913616,-0.000131739581028737,-8.90219955169065e-06,-0.000576582006520377,0.00103766417288822,-0.331207176998857,-0.000152160402351158,1.45369783467886e-05,-6.04678387394044e-05,0.000155512024322136,-0.40883603052085,-1.08612225690419e-05,-0.000246689127821225,2.18769158810478e-14,3.28005854981719e-07,-2.21391150272828e-06,1.64655268753082e-08,2.21534398487972e-07,7.92473638883007e-07,-3.51448471019866e-14,-2.50051601327984e-06,1.89105809249737e-06,2.39239658007344e-08,-2.72381945374115e-14,-2.9648559856682e-09,1.45403488019146e-07,4.7503376204765e-09,3.15812924692087e-14,-0.707106781186534,9.24144385900405e-06,2.19002363731591e-05,5.65971250813685e-10,1.78355195380567e-07,-6.04278834826836e-09,-1.27030143057824e-14,9.35474655898269e-09,3.45594850637363e-06,4.79487442909234e-06,-3.74864803226607e-07,1.12743816350253e-14,2.09072058210311e-07,-7.70492786132447e-15,-1.43306173404871e-10,3.37509672058844e-15,6.35822619980639e-09,8.15862377515817e-07,-5.03436718386705e-10,1.61028468376901e-08,2.97532691084166e-07,5.72632219419944e-15,-3.47293117839675e-15,-1.26870345832206e-05,1.0471050104001e-15,2.29883448169134e-15,-1.69923301657242e-06,9.14729132246416e-16,0.0773290717883711,-0.000206643353240782,-8.73182088544797e-08,1.12717506173222e-05,6.14895800245512e-16,-7.69534468337673e-16,-1.57919804467281e-10,3.07972588470978e-07,8.2324573206718e-16,1.98166846554177e-15,1.88820191744055e-09,-6.28796671235075e-12,-3.28420162741157e-15,-4.90479238804733e-12,1.55260794871497e-15,1.49832231187821e-15,-6.08295197977557e-18,-3.27785671192202e-15,9.57211006773576e-16,-9.74478424816103e-15,1.00878083564016e-14,-1.58190483990575e-14,1.96920942226637e-14,-0.0790569415042132
"t77",-0.0456217200555729,0.0229958016091292,-0.241763285049945,0.00390647627906846,-0.0598965140165338,-0.0495174057420443,-0.00743618157385759,-0.0170466972738324,-0.00110540526709911,-0.00109151714523074,0.000142463013823502,0.00408238339017944,-0.000124128273307847,0.00673680951608273,0.00273949834938738,0.00233798565490238,0.0258524321946988,-0.00844811468013782,0.0028218595885756,0.0548257720166724,-0.0931008854217243,-0.022133987693452,0.0585200065763036,-0.0597838385046713,0.00758968989281521,-0.000414052044919849,-8.54642939003002e-05,-2.46795042995887e-05,-0.00169992868065594,-0.00018730004480472,0.000425102041905991,0.00867450655723015,-0.026260607250595,0.000266727594163035,-0.00120319466218135,-0.000474162856938781,0.000618949040274534,-7.14191727441739e-06,-0.00054732696423995,-0.0548110352417551,8.48064297927878e-07,3.17801715048181e-06,-0.000164409388795963,-0.000484566216720183,-0.000292072322498329,-0.000262795160447785,0.00024027864161099,7.90917245885686e-05,-6.32612867979665e-05,-0.0121262722384652,0.21281926804198,1.00515327540733e-05,1.32668215406787e-06,-1.31973837895065e-06,-5.97072983655264e-07,1.54644457563954e-06,4.79615962686557e-06,4.39398649517694e-07,-0.000111866047211488,0.000225553297185474,1.17225372571396e-05,0.000328961022799403,0.0229672805699444,4.39472030944274e-15,5.10133802521564e-05,-0.00011616652950321,4.85199303063333e-15,2.28149328821517e-06,-1.4472492507597e-05,7.44858811496521e-07,-1.48852700444997e-05,1.08311618668438e-05,4.79077929575195e-07,0.000473731530836229,-0.00110117154371391,7.40597446587497e-06,6.0099763636638e-05,-5.0638433047554e-15,0.000243114467754575,-9.44362944343708e-05,-0.000415906714854456,0.000109859128950666,1.13835441288289e-05,0.00097958257370526,-0.00237969228447844,0.877150113799013,0.000481924635572603,0.00205907789816879,-0.000702148378022984,0.0013666612719993,-0.26418732314928,2.22386944705696e-05,0.000986478757798046,4.07558419493876e-15,-6.17086580109651e-06,-0.000125119997489434,4.23067988144037e-07,3.20790504432611e-06,8.47891186749639e-06,-4.8694121651538e-14,-1.82945131343235e-05,1.01629567095143e-05,1.26936203913216e-07,6.09157728890064e-15,-1.21302932027733e-08,5.91921525050748e-07,1.89022250602643e-08,2.64192550155223e-15,1.94930876995514e-14,3.10152039766218e-05,6.72973194013557e-05,1.70921697880287e-09,4.61692158122999e-07,-1.55711076580155e-08,5.11546848430045e-15,2.269961046239e-08,7.83666087441123e-06,1.07451738714362e-05,-8.3165580576507e-07,-6.88353123786188e-15,4.53836081121196e-07,1.50208385453281e-14,-3.02293717552474e-10,-2.65286910725926e-15,1.31446587398322e-08,1.65345863631206e-06,-1.01147945193676e-09,3.22044845145603e-08,5.67824675527128e-07,-1.39211558947139e-16,-1.75850160966091e-15,-2.299006308502e-05,-2.160299137004e-16,2.64792732636229e-15,-2.98230058908104e-06,-4.66813704048297e-17,0.13152577263315,-0.000350865985458969,-1.47048732877466e-07,1.89784681105037e-05,-5.32275555573714e-15,-3.53304211777027e-15,-2.63792351399734e-10,5.12932617339661e-07,-2.87387413560836e-16,1.29397783480359e-15,3.11515669496441e-09,-1.02322101427066e-11,1.40457714137103e-15,-7.904591169178e-12,1.10681049072734e-15,7.170446494789e-16,-1.00584146713628e-15,-3.42245913325908e-15,-9.01943545196443e-16,-9.55530059170654e-15,1.16797848601291e-14,-1.40841074096306e-14,1.96486301753574e-14,-0.0790569415042125
