"","t1","t83","t84","t117","t118","t55","t35","t59","t122","t123","t62","t20","t21","t16","t140","t141","t137","t15","t18","t50","t111","t133","t134","t112","t43","t44","t95","t125","t126","t65","t41","t14","t7","t99","t115","t116","t91","t68","t89","t129","t130","t22","t23","t38","t77","t78","t72","t73","t13","t8","t9","t6","t11","t12","t36","t37","t30","t19","t29","t66","t92","t93","t120","t121","t90","t104","t105","t81","t85","t87","t88","t67","t82","t135","t136","t28","t31","t32","t56","t63","t64","t61","t57","t47","t69","t96","t97","t94","t86","t74","t98","t131","t132","t70","t108","t109","t48","t49","t33","t34","t75","t76","t10","t39","t52","t58","t71","t102","t103","t24","t25","t42","t100","t101","t40","t53","t54","t45","t46","t51","t113","t114","t138","t139","t119","t60","t79","t80","t106","t107","t26","t27","t127","t128","t124","t110","t17","t3","t2","t4","t5"
"t1",0,8.6861472427,8.47372600454,8.6861472429,8.6861472429,8.2318241562,7.7330752917,8.68614724327,8.68614724327,8.68614724327,8.68614724327,8.56346134177,8.68614724277,7.46159470637,8.6861472424693,8.6861472424693,8.68614724247,6.79265142403,7.580639265,7.960468551,8.686147243,8.686147242973,8.686147242973,8.686147243023,8.686147243,8.686147243,8.6861472428,8.6861472429,8.6861472429,8.6861472428,8.1457714861,6.8500220224,4.77248281553,8.68614724268,8.68614724266,8.68614724266,8.6564711464,8.6861472427,8.6861472427,8.63935549595,8.68614724279,8.6861472424,7.254425710113,8.6861472424,8.6861472426,8.6861472426,8.36934388733,8.6861472426,7.2378419761,6.14211782387,5.87082174357,5.2476316816,7.0134638693,7.915346732,8.6861472425,8.6861472425,7.6047455537,7.3168946577,8.6861472427,8.31009873039,8.686147242304,8.686147242304,8.686147242304,8.686147242304,8.686147242304,8.68614724235,8.68614724235,8.68614724234,8.686147242338,8.6861472423258,8.6861472423258,8.289327650457,8.68614724235,8.68614724229,8.68614724229,8.68614724224,8.68614724244,8.68614724244,8.68614724234,8.68614724237,8.68614724237,8.68614724238,8.68614724238,8.68614724234,8.68614724221,8.686147242272,8.686147242272,8.686147242252,8.686147242222,8.686147242272,8.68614724227,8.6861472423,8.6861472423,8.68614724229,8.68614724229,8.68614724229,8.68614724224,8.68614724224,8.68614724196,8.68614724196,8.37807423249,8.68614724276,6.72239181646,7.76807984814,8.68614724224,8.68614724224,8.68614724224,8.68614724224,8.68614724224,7.37603464944,7.52102957274,7.79484127297,8.68614724208,8.68614724208,7.79997126524,8.68614724184,8.55049267294,8.68614724194,8.68614724194,8.68614724214,8.68614724214,8.68614724214,8.68614724216,8.68614724216,8.68614724214,8.68614724224,8.68614724214,8.68614724214,8.68614724224,8.68614724224,7.5151838172,8.4247785988,8.6861472433,8.6861472433,8.68614724336,8.6861472433,7.03413681047,4.1845075318,5.2401940515,4.1179494043,4.1408803564
"t83",8.6861472427,0,0.36684641564,3.736775496,3.736775496,3.2824524093,2.7837035448,3.84431983363,3.84431983363,3.84431983363,3.84431983363,4.41286731873,4.53555321973,3.31100068333,4.7361373882293,4.7361373882293,4.73613738823,2.84264156979,3.7381110467,4.1179403327,4.8436190247,4.843619024673,4.843619024673,4.843619024723,4.8436190247,4.8436190247,4.8436190245,4.8436190246,4.8436190246,4.8436190245,4.3032432678,3.0074938041,4.26204498123,8.17570940838,8.17570940836,8.17570940836,8.1460333121,8.1757094084,8.1757094084,8.12891766165,8.17570940849,8.1757094081,6.743987875813,8.1757094081,8.1757094083,8.1757094083,7.85890605303,8.1757094083,6.7274041418,5.63167998957,5.36038390927,6.2327273515,7.9985595392,8.9004424019,9.6712429124,9.6712429124,8.5898412236,8.3019903276,9.6712429126,9.29519440029,9.671242912204,9.671242912204,9.671242912204,9.671242912204,9.671242912204,9.67124291225,9.67124291225,9.67124291224,9.671242912238,9.6712429122258,9.6712429122258,9.274423320357,9.67124291225,9.67124291219,9.67124291219,9.67124291214,9.67124291234,9.67124291234,9.67124291224,9.67124291227,9.67124291227,9.67124291228,9.67124291228,9.67124291224,9.67124291211,9.671242912172,9.671242912172,9.671242912152,9.671242912122,9.671242912172,9.67124291217,9.6712429122,9.6712429122,9.67124291219,9.67124291219,9.67124291219,9.67124291214,9.67124291214,9.67124291186,9.67124291186,9.36316990239,9.67124291266,7.70748748636,8.75317551804,9.67124291214,9.67124291214,9.67124291214,9.67124291214,9.67124291214,8.36113031934,8.50612524264,8.77993694287,9.67124291198,9.67124291198,8.78506693514,9.67124291174,9.53558834284,9.67124291184,9.67124291184,9.67124291204,9.67124291204,9.67124291204,9.67124291206,9.67124291206,9.67124291204,9.67124291214,9.67124291204,9.67124291204,9.67124291214,9.67124291214,8.5002794871,9.4098742687,9.6712429132,9.6712429132,9.67124291326,9.6712429132,8.01923248037,6.3771946375,7.8597434732,7.80141966,7.8243506121
"t84",8.47372600454,0.36684641564,0,3.52435425784,3.52435425784,3.07003117114,2.57128230664,3.63189859547,3.63189859547,3.63189859547,3.63189859547,4.20044608057,4.32313198157,3.09857944517,4.5237161500693,4.5237161500693,4.52371615007,2.63022033163,3.52568980854,3.90551909454,4.63119778654,4.631197786513,4.631197786513,4.631197786563,4.63119778654,4.63119778654,4.63119778634,4.63119778644,4.63119778644,4.63119778634,4.09082202964,2.79507256594,4.04962374307,7.96328817022,7.9632881702,7.9632881702,7.93361207394,7.96328817024,7.96328817024,7.91649642349,7.96328817033,7.96328816994,6.531566637653,7.96328816994,7.96328817014,7.96328817014,7.64648481487,7.96328817014,6.51498290364,5.41925875141,5.14796267111,6.02030611334,7.78613830104,8.68802116374,9.45882167424,9.45882167424,8.37741998544,8.08956908944,9.45882167444,9.08277316213,9.458821674044,9.458821674044,9.458821674044,9.458821674044,9.458821674044,9.45882167409,9.45882167409,9.45882167408,9.458821674078,9.4588216740658,9.4588216740658,9.062002082197,9.45882167409,9.45882167403,9.45882167403,9.45882167398,9.45882167418,9.45882167418,9.45882167408,9.45882167411,9.45882167411,9.45882167412,9.45882167412,9.45882167408,9.45882167395,9.458821674012,9.458821674012,9.458821673992,9.458821673962,9.458821674012,9.45882167401,9.45882167404,9.45882167404,9.45882167403,9.45882167403,9.45882167403,9.45882167398,9.45882167398,9.4588216737,9.4588216737,9.15074866423,9.4588216745,7.4950662482,8.54075427988,9.45882167398,9.45882167398,9.45882167398,9.45882167398,9.45882167398,8.14870908118,8.29370400448,8.56751570471,9.45882167382,9.45882167382,8.57264569698,9.45882167358,9.32316710468,9.45882167368,9.45882167368,9.45882167388,9.45882167388,9.45882167388,9.4588216739,9.4588216739,9.45882167388,9.45882167398,9.45882167388,9.45882167388,9.45882167398,9.45882167398,8.28785824894,9.19745303054,9.45882167504,9.45882167504,9.4588216751,9.45882167504,7.80681124221,6.16477339934,7.64732223504,7.58899842184,7.61192937394
"t117",8.6861472429,3.736775496,3.52435425784,0,0.344124407,0.9678794611,1.4277792428,3.84431983383,3.84431983383,3.84431983383,3.84431983383,4.41286731893,4.53555321993,3.31100068353,4.7361373884293,4.7361373884293,4.73613738843,2.84264156999,3.7381110469,4.1179403329,4.8436190249,4.843619024873,4.843619024873,4.843619024923,4.8436190249,4.8436190249,4.8436190247,4.8436190248,4.8436190248,4.8436190247,4.303243268,3.0074938043,4.26204498143,8.17570940858,8.17570940856,8.17570940856,8.1460333123,8.1757094086,8.1757094086,8.12891766185,8.17570940869,8.1757094083,6.743987876013,8.1757094083,8.1757094085,8.1757094085,7.85890605323,8.1757094085,6.727404142,5.63167998977,5.36038390947,6.2327273517,7.9985595394,8.9004424021,9.6712429126,9.6712429126,8.5898412238,8.3019903278,9.6712429128,9.29519440049,9.671242912404,9.671242912404,9.671242912404,9.671242912404,9.671242912404,9.67124291245,9.67124291245,9.67124291244,9.671242912438,9.6712429124258,9.6712429124258,9.274423320557,9.67124291245,9.67124291239,9.67124291239,9.67124291234,9.67124291254,9.67124291254,9.67124291244,9.67124291247,9.67124291247,9.67124291248,9.67124291248,9.67124291244,9.67124291231,9.671242912372,9.671242912372,9.671242912352,9.671242912322,9.671242912372,9.67124291237,9.6712429124,9.6712429124,9.67124291239,9.67124291239,9.67124291239,9.67124291234,9.67124291234,9.67124291206,9.67124291206,9.36316990259,9.67124291286,7.70748748656,8.75317551824,9.67124291234,9.67124291234,9.67124291234,9.67124291234,9.67124291234,8.36113031954,8.50612524284,8.77993694307,9.67124291218,9.67124291218,8.78506693534,9.67124291194,9.53558834304,9.67124291204,9.67124291204,9.67124291224,9.67124291224,9.67124291224,9.67124291226,9.67124291226,9.67124291224,9.67124291234,9.67124291224,9.67124291224,9.67124291234,9.67124291234,8.5002794873,9.4098742689,9.6712429134,9.6712429134,9.67124291346,9.6712429134,8.01923248057,6.3771946377,7.8597434734,7.8014196602,7.8243506123
"t118",8.6861472429,3.736775496,3.52435425784,0.344124407,0,0.9678794611,1.4277792428,3.84431983383,3.84431983383,3.84431983383,3.84431983383,4.41286731893,4.53555321993,3.31100068353,4.7361373884293,4.7361373884293,4.73613738843,2.84264156999,3.7381110469,4.1179403329,4.8436190249,4.843619024873,4.843619024873,4.843619024923,4.8436190249,4.8436190249,4.8436190247,4.8436190248,4.8436190248,4.8436190247,4.303243268,3.0074938043,4.26204498143,8.17570940858,8.17570940856,8.17570940856,8.1460333123,8.1757094086,8.1757094086,8.12891766185,8.17570940869,8.1757094083,6.743987876013,8.1757094083,8.1757094085,8.1757094085,7.85890605323,8.1757094085,6.727404142,5.63167998977,5.36038390947,6.2327273517,7.9985595394,8.9004424021,9.6712429126,9.6712429126,8.5898412238,8.3019903278,9.6712429128,9.29519440049,9.671242912404,9.671242912404,9.671242912404,9.671242912404,9.671242912404,9.67124291245,9.67124291245,9.67124291244,9.671242912438,9.6712429124258,9.6712429124258,9.274423320557,9.67124291245,9.67124291239,9.67124291239,9.67124291234,9.67124291254,9.67124291254,9.67124291244,9.67124291247,9.67124291247,9.67124291248,9.67124291248,9.67124291244,9.67124291231,9.671242912372,9.671242912372,9.671242912352,9.671242912322,9.671242912372,9.67124291237,9.6712429124,9.6712429124,9.67124291239,9.67124291239,9.67124291239,9.67124291234,9.67124291234,9.67124291206,9.67124291206,9.36316990259,9.67124291286,7.70748748656,8.75317551824,9.67124291234,9.67124291234,9.67124291234,9.67124291234,9.67124291234,8.36113031954,8.50612524284,8.77993694307,9.67124291218,9.67124291218,8.78506693534,9.67124291194,9.53558834304,9.67124291204,9.67124291204,9.67124291224,9.67124291224,9.67124291224,9.67124291226,9.67124291226,9.67124291224,9.67124291234,9.67124291224,9.67124291224,9.67124291234,9.67124291234,8.5002794873,9.4098742689,9.6712429134,9.6712429134,9.67124291346,9.6712429134,8.01923248057,6.3771946377,7.8597434734,7.8014196602,7.8243506123
"t55",8.2318241562,3.2824524093,3.07003117114,0.9678794611,0.9678794611,0,0.9734561561,3.38999674713,3.38999674713,3.38999674713,3.38999674713,3.95854423223,4.08123013323,2.85667759683,4.2818143017293,4.2818143017293,4.28181430173,2.38831848329,3.2837879602,3.6636172462,4.3892959382,4.389295938173,4.389295938173,4.389295938223,4.3892959382,4.3892959382,4.389295938,4.3892959381,4.3892959381,4.389295938,3.8489201813,2.5531707176,3.80772189473,7.72138632188,7.72138632186,7.72138632186,7.6917102256,7.7213863219,7.7213863219,7.67459457515,7.72138632199,7.7213863216,6.289664789313,7.7213863216,7.7213863218,7.7213863218,7.40458296653,7.7213863218,6.2730810553,5.17735690307,4.90606082277,5.778404265,7.5442364527,8.4461193154,9.2169198259,9.2169198259,8.1355181371,7.8476672411,9.2169198261,8.84087131379,9.216919825704,9.216919825704,9.216919825704,9.216919825704,9.216919825704,9.21691982575,9.21691982575,9.21691982574,9.216919825738,9.2169198257258,9.2169198257258,8.820100233857,9.21691982575,9.21691982569,9.21691982569,9.21691982564,9.21691982584,9.21691982584,9.21691982574,9.21691982577,9.21691982577,9.21691982578,9.21691982578,9.21691982574,9.21691982561,9.216919825672,9.216919825672,9.216919825652,9.216919825622,9.216919825672,9.21691982567,9.2169198257,9.2169198257,9.21691982569,9.21691982569,9.21691982569,9.21691982564,9.21691982564,9.21691982536,9.21691982536,8.90884681589,9.21691982616,7.25316439986,8.29885243154,9.21691982564,9.21691982564,9.21691982564,9.21691982564,9.21691982564,7.90680723284,8.05180215614,8.32561385637,9.21691982548,9.21691982548,8.33074384864,9.21691982524,9.08126525634,9.21691982534,9.21691982534,9.21691982554,9.21691982554,9.21691982554,9.21691982556,9.21691982556,9.21691982554,9.21691982564,9.21691982554,9.21691982554,9.21691982564,9.21691982564,8.0459564006,8.9555511822,9.2169198267,9.2169198267,9.21691982676,9.2169198267,7.56490939387,5.922871551,7.4054203867,7.3470965735,7.3700275256
"t35",7.7330752917,2.7837035448,2.57128230664,1.4277792428,1.4277792428,0.9734561561,0,2.89124788263,2.89124788263,2.89124788263,2.89124788263,3.45979536773,3.58248126873,2.35792873233,3.7830654372293,3.7830654372293,3.78306543723,1.88956961879,2.7850390957,3.1648683817,3.8905470737,3.890547073673,3.890547073673,3.890547073723,3.8905470737,3.8905470737,3.8905470735,3.8905470736,3.8905470736,3.8905470735,3.3501713168,2.0544218531,3.30897303023,7.22263745738,7.22263745736,7.22263745736,7.1929613611,7.2226374574,7.2226374574,7.17584571065,7.22263745749,7.2226374571,5.790915924813,7.2226374571,7.2226374573,7.2226374573,6.90583410203,7.2226374573,5.7743321908,4.67860803857,4.40731195827,5.2796554005,7.0454875882,7.9473704509,8.7181709614,8.7181709614,7.6367692726,7.3489183766,8.7181709616,8.34212244929,8.718170961204,8.718170961204,8.718170961204,8.718170961204,8.718170961204,8.71817096125,8.71817096125,8.71817096124,8.718170961238,8.7181709612258,8.7181709612258,8.321351369357,8.71817096125,8.71817096119,8.71817096119,8.71817096114,8.71817096134,8.71817096134,8.71817096124,8.71817096127,8.71817096127,8.71817096128,8.71817096128,8.71817096124,8.71817096111,8.718170961172,8.718170961172,8.718170961152,8.718170961122,8.718170961172,8.71817096117,8.7181709612,8.7181709612,8.71817096119,8.71817096119,8.71817096119,8.71817096114,8.71817096114,8.71817096086,8.71817096086,8.41009795139,8.71817096166,6.75441553536,7.80010356704,8.71817096114,8.71817096114,8.71817096114,8.71817096114,8.71817096114,7.40805836834,7.55305329164,7.82686499187,8.71817096098,8.71817096098,7.83199498414,8.71817096074,8.58251639184,8.71817096084,8.71817096084,8.71817096104,8.71817096104,8.71817096104,8.71817096106,8.71817096106,8.71817096104,8.71817096114,8.71817096104,8.71817096104,8.71817096114,8.71817096114,7.5472075361,8.4568023177,8.7181709622,8.7181709622,8.71817096226,8.7181709622,7.06616052937,5.4241226865,6.9066715222,6.848347709,6.8712786611
"t59",8.68614724327,3.84431983363,3.63189859547,3.84431983383,3.84431983383,3.38999674713,2.89124788263,0,1.1237023582,1.1237023582,1.1237023582,4.4128673193,4.5355532203,3.3110006839,4.7361373887993,4.7361373887993,4.7361373888,2.84264157036,3.73811104727,4.11794033327,4.84361902527,4.843619025243,4.843619025243,4.843619025293,4.84361902527,4.84361902527,4.84361902507,4.84361902517,4.84361902517,4.84361902507,4.30324326837,3.00749380467,4.2620449818,8.17570940895,8.17570940893,8.17570940893,8.14603331267,8.17570940897,8.17570940897,8.12891766222,8.17570940906,8.17570940867,6.743987876383,8.17570940867,8.17570940887,8.17570940887,7.8589060536,8.17570940887,6.72740414237,5.63167999014,5.36038390984,6.23272735207,7.99855953977,8.90044240247,9.67124291297,9.67124291297,8.58984122417,8.30199032817,9.67124291317,9.29519440086,9.671242912774,9.671242912774,9.671242912774,9.671242912774,9.671242912774,9.67124291282,9.67124291282,9.67124291281,9.671242912808,9.6712429127958,9.6712429127958,9.274423320927,9.67124291282,9.67124291276,9.67124291276,9.67124291271,9.67124291291,9.67124291291,9.67124291281,9.67124291284,9.67124291284,9.67124291285,9.67124291285,9.67124291281,9.67124291268,9.671242912742,9.671242912742,9.671242912722,9.671242912692,9.671242912742,9.67124291274,9.67124291277,9.67124291277,9.67124291276,9.67124291276,9.67124291276,9.67124291271,9.67124291271,9.67124291243,9.67124291243,9.36316990296,9.67124291323,7.70748748693,8.75317551861,9.67124291271,9.67124291271,9.67124291271,9.67124291271,9.67124291271,8.36113031991,8.50612524321,8.77993694344,9.67124291255,9.67124291255,8.78506693571,9.67124291231,9.53558834341,9.67124291241,9.67124291241,9.67124291261,9.67124291261,9.67124291261,9.67124291263,9.67124291263,9.67124291261,9.67124291271,9.67124291261,9.67124291261,9.67124291271,9.67124291271,8.50027948767,9.40987426927,9.67124291377,9.67124291377,9.67124291383,9.67124291377,8.01923248094,6.37719463807,7.85974347377,7.80141966057,7.82435061267
"t122",8.68614724327,3.84431983363,3.63189859547,3.84431983383,3.84431983383,3.38999674713,2.89124788263,1.1237023582,0,0.2847241256,0.8702211852,4.4128673193,4.5355532203,3.3110006839,4.7361373887993,4.7361373887993,4.7361373888,2.84264157036,3.73811104727,4.11794033327,4.84361902527,4.843619025243,4.843619025243,4.843619025293,4.84361902527,4.84361902527,4.84361902507,4.84361902517,4.84361902517,4.84361902507,4.30324326837,3.00749380467,4.2620449818,8.17570940895,8.17570940893,8.17570940893,8.14603331267,8.17570940897,8.17570940897,8.12891766222,8.17570940906,8.17570940867,6.743987876383,8.17570940867,8.17570940887,8.17570940887,7.8589060536,8.17570940887,6.72740414237,5.63167999014,5.36038390984,6.23272735207,7.99855953977,8.90044240247,9.67124291297,9.67124291297,8.58984122417,8.30199032817,9.67124291317,9.29519440086,9.671242912774,9.671242912774,9.671242912774,9.671242912774,9.671242912774,9.67124291282,9.67124291282,9.67124291281,9.671242912808,9.6712429127958,9.6712429127958,9.274423320927,9.67124291282,9.67124291276,9.67124291276,9.67124291271,9.67124291291,9.67124291291,9.67124291281,9.67124291284,9.67124291284,9.67124291285,9.67124291285,9.67124291281,9.67124291268,9.671242912742,9.671242912742,9.671242912722,9.671242912692,9.671242912742,9.67124291274,9.67124291277,9.67124291277,9.67124291276,9.67124291276,9.67124291276,9.67124291271,9.67124291271,9.67124291243,9.67124291243,9.36316990296,9.67124291323,7.70748748693,8.75317551861,9.67124291271,9.67124291271,9.67124291271,9.67124291271,9.67124291271,8.36113031991,8.50612524321,8.77993694344,9.67124291255,9.67124291255,8.78506693571,9.67124291231,9.53558834341,9.67124291241,9.67124291241,9.67124291261,9.67124291261,9.67124291261,9.67124291263,9.67124291263,9.67124291261,9.67124291271,9.67124291261,9.67124291261,9.67124291271,9.67124291271,8.50027948767,9.40987426927,9.67124291377,9.67124291377,9.67124291383,9.67124291377,8.01923248094,6.37719463807,7.85974347377,7.80141966057,7.82435061267
"t123",8.68614724327,3.84431983363,3.63189859547,3.84431983383,3.84431983383,3.38999674713,2.89124788263,1.1237023582,0.2847241256,0,0.8702211852,4.4128673193,4.5355532203,3.3110006839,4.7361373887993,4.7361373887993,4.7361373888,2.84264157036,3.73811104727,4.11794033327,4.84361902527,4.843619025243,4.843619025243,4.843619025293,4.84361902527,4.84361902527,4.84361902507,4.84361902517,4.84361902517,4.84361902507,4.30324326837,3.00749380467,4.2620449818,8.17570940895,8.17570940893,8.17570940893,8.14603331267,8.17570940897,8.17570940897,8.12891766222,8.17570940906,8.17570940867,6.743987876383,8.17570940867,8.17570940887,8.17570940887,7.8589060536,8.17570940887,6.72740414237,5.63167999014,5.36038390984,6.23272735207,7.99855953977,8.90044240247,9.67124291297,9.67124291297,8.58984122417,8.30199032817,9.67124291317,9.29519440086,9.671242912774,9.671242912774,9.671242912774,9.671242912774,9.671242912774,9.67124291282,9.67124291282,9.67124291281,9.671242912808,9.6712429127958,9.6712429127958,9.274423320927,9.67124291282,9.67124291276,9.67124291276,9.67124291271,9.67124291291,9.67124291291,9.67124291281,9.67124291284,9.67124291284,9.67124291285,9.67124291285,9.67124291281,9.67124291268,9.671242912742,9.671242912742,9.671242912722,9.671242912692,9.671242912742,9.67124291274,9.67124291277,9.67124291277,9.67124291276,9.67124291276,9.67124291276,9.67124291271,9.67124291271,9.67124291243,9.67124291243,9.36316990296,9.67124291323,7.70748748693,8.75317551861,9.67124291271,9.67124291271,9.67124291271,9.67124291271,9.67124291271,8.36113031991,8.50612524321,8.77993694344,9.67124291255,9.67124291255,8.78506693571,9.67124291231,9.53558834341,9.67124291241,9.67124291241,9.67124291261,9.67124291261,9.67124291261,9.67124291263,9.67124291263,9.67124291261,9.67124291271,9.67124291261,9.67124291261,9.67124291271,9.67124291271,8.50027948767,9.40987426927,9.67124291377,9.67124291377,9.67124291383,9.67124291377,8.01923248094,6.37719463807,7.85974347377,7.80141966057,7.82435061267
