"","t129","t130","t52","t53","t4","t5","t33","t115","t116","t71","t102","t103","t30","t73","t101","t117","t118","t114","t60","t61","t6","t8","t27","t75","t127","t128","t23","t95","t96","t84","t85","t123","t124","t11","t24","t57","t58","t55","t56","t89","t125","t126","t110","t111","t14","t47","t50","t54","t104","t105","t80","t99","t100","t48","t72","t74","t76","t77","t51","t21","t13","t18","t69","t70","t42","t43","t91","t92","t81","t87","t88","t22","t28","t29","t86","t119","t120","t78","t79","t65","t46","t106","t107","t37","t20","t12","t2","t1","t63","t64","t26","t93","t94","t90","t59","t7","t31","t32","t108","t109","t131","t132","t68","t34","t49","t97","t98","t62","t39","t16","t17","t44","t45","t40","t35","t36","t82","t83","t25","t10","t9","t112","t113","t19","t15","t38","t121","t122","t41","t66","t67","t3"
"t129",0,0.018222725412,2.453466983906,2.061207069106,6.053673932406,4.992855684116,7.792066732006,7.792066732056,7.792066732056,8.069118953806,8.069118953806,8.069118953806,8.069118953706,8.069118953606,8.069118953706,8.069118953666,8.069118953666,8.069118953666,8.069118953606,8.069118953606,6.215320801706,7.846622231861,8.069118953861,8.069118953561,8.069118953511,8.069118953511,8.069118953261,7.922393652731,8.069118953581,8.069118953581,8.069118953581,8.069118953511,8.069118953511,6.454760907581,8.069118954011,8.069118953511,8.069118953511,7.631029878496,8.069118952996,8.069118953356,8.069118953316,8.069118953316,8.069118953406,8.046651671826,6.571809147281,8.069118953481,8.069118953561,7.610432956391,8.069118953591,8.069118953591,8.069118953591,8.069118953502,8.069118953502,8.069118953602,8.069118953592,8.069118953612,8.069118953562,8.069118953562,7.608108224592,8.069118953502,6.605640503086,6.841835197806,8.069118953306,8.069118953306,8.069118953506,8.069118953506,8.069118953406,8.069118953406,7.777898589426,7.917631970406,8.069118953406,9.655974262606,9.095321734906,9.655974263006,9.655974262306,9.655974262256,9.655974262256,9.655974262246,9.655974262246,9.655974262246,9.655974262326,9.655974262326,9.655974262326,9.655974262306,9.655974262606,9.655974262406,7.556223533306,6.378105636406,9.215196185856,9.655974262556,9.655974262656,9.655974262606,9.655974262606,9.655974262556,9.603708225656,7.477937355316,8.688177816896,8.745847910016,9.655974262016,9.655974262016,9.655974262007,9.655974262007,9.655974262016,9.655974262016,9.655974262916,9.655974262816,9.655974262816,9.655974262916,9.655974262916,8.687616964924,8.927600751324,9.655974262584,9.084331677384,9.655974262584,9.300577005384,9.655974262584,9.655974262684,9.655974262684,9.655974262384,8.503926433984,8.168121349384,9.655974262306,9.655974262306,9.655974262906,8.053216653536,9.655974262636,9.655974262626,9.655974262626,9.655974262636,9.655974262636,9.655974262636,8.074449700606
"t130",0.018222725412,0,2.453466983906,2.061207069106,6.053673932406,4.992855684116,7.792066732006,7.792066732056,7.792066732056,8.069118953806,8.069118953806,8.069118953806,8.069118953706,8.069118953606,8.069118953706,8.069118953666,8.069118953666,8.069118953666,8.069118953606,8.069118953606,6.215320801706,7.846622231861,8.069118953861,8.069118953561,8.069118953511,8.069118953511,8.069118953261,7.922393652731,8.069118953581,8.069118953581,8.069118953581,8.069118953511,8.069118953511,6.454760907581,8.069118954011,8.069118953511,8.069118953511,7.631029878496,8.069118952996,8.069118953356,8.069118953316,8.069118953316,8.069118953406,8.046651671826,6.571809147281,8.069118953481,8.069118953561,7.610432956391,8.069118953591,8.069118953591,8.069118953591,8.069118953502,8.069118953502,8.069118953602,8.069118953592,8.069118953612,8.069118953562,8.069118953562,7.608108224592,8.069118953502,6.605640503086,6.841835197806,8.069118953306,8.069118953306,8.069118953506,8.069118953506,8.069118953406,8.069118953406,7.777898589426,7.917631970406,8.069118953406,9.655974262606,9.095321734906,9.655974263006,9.655974262306,9.655974262256,9.655974262256,9.655974262246,9.655974262246,9.655974262246,9.655974262326,9.655974262326,9.655974262326,9.655974262306,9.655974262606,9.655974262406,7.556223533306,6.378105636406,9.215196185856,9.655974262556,9.655974262656,9.655974262606,9.655974262606,9.655974262556,9.603708225656,7.477937355316,8.688177816896,8.745847910016,9.655974262016,9.655974262016,9.655974262007,9.655974262007,9.655974262016,9.655974262016,9.655974262916,9.655974262816,9.655974262816,9.655974262916,9.655974262916,8.687616964924,8.927600751324,9.655974262584,9.084331677384,9.655974262584,9.300577005384,9.655974262584,9.655974262684,9.655974262684,9.655974262384,8.503926433984,8.168121349384,9.655974262306,9.655974262306,9.655974262906,8.053216653536,9.655974262636,9.655974262626,9.655974262626,9.655974262636,9.655974262636,9.655974262636,8.074449700606
"t52",2.453466983906,2.453466983906,0,0.830874231,6.0536739329,4.99285568461,7.7920667325,7.79206673255,7.79206673255,8.0691189543,8.0691189543,8.0691189543,8.0691189542,8.0691189541,8.0691189542,8.06911895416,8.06911895416,8.06911895416,8.0691189541,8.0691189541,6.2153208022,7.846622232355,8.069118954355,8.069118954055,8.069118954005,8.069118954005,8.069118953755,7.922393653225,8.069118954075,8.069118954075,8.069118954075,8.069118954005,8.069118954005,6.454760908075,8.069118954505,8.069118954005,8.069118954005,7.63102987899,8.06911895349,8.06911895385,8.06911895381,8.06911895381,8.0691189539,8.04665167232,6.571809147775,8.069118953975,8.069118954055,7.610432956885,8.069118954085,8.069118954085,8.069118954085,8.069118953996,8.069118953996,8.069118954096,8.069118954086,8.069118954106,8.069118954056,8.069118954056,7.608108225086,8.069118953996,6.60564050358,6.8418351983,8.0691189538,8.0691189538,8.069118954,8.069118954,8.0691189539,8.0691189539,7.77789858992,7.9176319709,8.0691189539,9.6559742631,9.0953217354,9.6559742635,9.6559742628,9.65597426275,9.65597426275,9.65597426274,9.65597426274,9.65597426274,9.65597426282,9.65597426282,9.65597426282,9.6559742628,9.6559742631,9.6559742629,7.5562235338,6.3781056369,9.21519618635,9.65597426305,9.65597426315,9.6559742631,9.6559742631,9.65597426305,9.60370822615,7.47793735581,8.68817781739,8.74584791051,9.65597426251,9.65597426251,9.655974262501,9.655974262501,9.65597426251,9.65597426251,9.65597426341,9.65597426331,9.65597426331,9.65597426341,9.65597426341,8.687616965418,8.927600751818,9.655974263078,9.084331677878,9.655974263078,9.300577005878,9.655974263078,9.655974263178,9.655974263178,9.655974262878,8.503926434478,8.168121349878,9.6559742628,9.6559742628,9.6559742634,8.05321665403,9.65597426313,9.65597426312,9.65597426312,9.65597426313,9.65597426313,9.65597426313,8.0744497011
"t53",2.061207069106,2.061207069106,0.830874231,0,5.6614140181,4.60059576981,7.3998068177,7.39980681775,7.39980681775,7.6768590395,7.6768590395,7.6768590395,7.6768590394,7.6768590393,7.6768590394,7.67685903936,7.67685903936,7.67685903936,7.6768590393,7.6768590393,5.8230608874,7.454362317555,7.676859039555,7.676859039255,7.676859039205,7.676859039205,7.676859038955,7.530133738425,7.676859039275,7.676859039275,7.676859039275,7.676859039205,7.676859039205,6.062500993275,7.676859039705,7.676859039205,7.676859039205,7.23876996419,7.67685903869,7.67685903905,7.67685903901,7.67685903901,7.6768590391,7.65439175752,6.179549232975,7.676859039175,7.676859039255,7.218173042085,7.676859039285,7.676859039285,7.676859039285,7.676859039196,7.676859039196,7.676859039296,7.676859039286,7.676859039306,7.676859039256,7.676859039256,7.215848310286,7.676859039196,6.21338058878,6.4495752835,7.676859039,7.676859039,7.6768590392,7.6768590392,7.6768590391,7.6768590391,7.38563867512,7.5253720561,7.6768590391,9.2637143483,8.7030618206,9.2637143487,9.263714348,9.26371434795,9.26371434795,9.26371434794,9.26371434794,9.26371434794,9.26371434802,9.26371434802,9.26371434802,9.263714348,9.2637143483,9.2637143481,7.163963619,5.9858457221,8.82293627155,9.26371434825,9.26371434835,9.2637143483,9.2637143483,9.26371434825,9.21144831135,7.08567744101,8.29591790259,8.35358799571,9.26371434771,9.26371434771,9.263714347701,9.263714347701,9.26371434771,9.26371434771,9.26371434861,9.26371434851,9.26371434851,9.26371434861,9.26371434861,8.295357050618,8.535340837018,9.263714348278,8.692071763078,9.263714348278,8.908317091078,9.263714348278,9.263714348378,9.263714348378,9.263714348078,8.111666519678,7.775861435078,9.263714348,9.263714348,9.2637143486,7.66095673923,9.26371434833,9.26371434832,9.26371434832,9.26371434833,9.26371434833,9.26371434833,7.6821897863
"t4",6.053673932406,6.053673932406,6.0536739329,5.6614140181,0,1.13934212171,5.5664291708,5.56642917085,5.56642917085,6.3307261548,6.3307261548,6.3307261548,6.3307261547,6.3307261546,6.3307261547,6.33072615466,6.33072615466,6.33072615466,6.3307261546,6.3307261546,4.4769280027,6.108229432855,6.330726154855,6.330726154555,6.330726154505,6.330726154505,6.330726154255,6.184000853725,6.330726154575,6.330726154575,6.330726154575,6.330726154505,6.330726154505,4.716368108575,6.330726155005,6.330726154505,6.330726154505,5.89263707949,6.33072615399,6.33072615435,6.33072615431,6.33072615431,6.3307261544,6.30825887282,4.833416348275,6.330726154475,6.330726154555,5.872040157385,6.330726154585,6.330726154585,6.330726154585,6.330726154496,6.330726154496,6.330726154596,6.330726154586,6.330726154606,6.330726154556,6.330726154556,5.869715425586,6.330726154496,4.86724770408,5.1034423988,6.3307261543,6.3307261543,6.3307261545,6.3307261545,6.3307261544,6.3307261544,6.03950579042,6.1792391714,6.3307261544,7.9175814636,7.3569289359,7.917581464,7.9175814633,7.91758146325,7.91758146325,7.91758146324,7.91758146324,7.91758146324,7.91758146332,7.91758146332,7.91758146332,7.9175814633,7.9175814636,7.9175814634,5.8178307343,4.6397128374,7.47680338685,7.91758146355,7.91758146365,7.9175814636,7.9175814636,7.91758146355,7.86531542665,5.73954455631,6.94978501789,7.00745511101,7.91758146301,7.91758146301,7.917581463001,7.917581463001,7.91758146301,7.91758146301,7.91758146391,7.91758146381,7.91758146381,7.91758146391,7.91758146391,6.949224165918,7.189207952318,7.917581463578,7.345938878378,7.917581463578,7.562184206378,7.917581463578,7.917581463678,7.917581463678,7.917581463378,6.765533634978,6.429728550378,7.9175814633,7.9175814633,7.9175814639,6.31482385453,7.91758146363,7.91758146362,7.91758146362,7.91758146363,7.91758146363,7.91758146363,6.3360569016
"t5",4.992855684116,4.992855684116,4.99285568461,4.60059576981,1.13934212171,0,4.50561092251,4.50561092256,4.50561092256,5.26990790651,5.26990790651,5.26990790651,5.26990790641,5.26990790631,5.26990790641,5.26990790637,5.26990790637,5.26990790637,5.26990790631,5.26990790631,3.41610975441,5.047411184565,5.269907906565,5.269907906265,5.269907906215,5.269907906215,5.269907905965,5.123182605435,5.269907906285,5.269907906285,5.269907906285,5.269907906215,5.269907906215,3.655549860285,5.269907906715,5.269907906215,5.269907906215,4.8318188312,5.2699079057,5.26990790606,5.26990790602,5.26990790602,5.26990790611,5.24744062453,3.772598099985,5.269907906185,5.269907906265,4.811221909095,5.269907906295,5.269907906295,5.269907906295,5.269907906206,5.269907906206,5.269907906306,5.269907906296,5.269907906316,5.269907906266,5.269907906266,4.808897177296,5.269907906206,3.80642945579,4.04262415051,5.26990790601,5.26990790601,5.26990790621,5.26990790621,5.26990790611,5.26990790611,4.97868754213,5.11842092311,5.26990790611,6.85676321531,6.29611068761,6.85676321571,6.85676321501,6.85676321496,6.85676321496,6.85676321495,6.85676321495,6.85676321495,6.85676321503,6.85676321503,6.85676321503,6.85676321501,6.85676321531,6.85676321511,4.75701248601,3.57889458911,6.41598513856,6.85676321526,6.85676321536,6.85676321531,6.85676321531,6.85676321526,6.80449717836,4.67872630802,5.8889667696,5.94663686272,6.85676321472,6.85676321472,6.856763214711,6.856763214711,6.85676321472,6.85676321472,6.85676321562,6.85676321552,6.85676321552,6.85676321562,6.85676321562,5.888405917628,6.128389704028,6.856763215288,6.285120630088,6.856763215288,6.501365958088,6.856763215288,6.856763215388,6.856763215388,6.856763215088,5.704715386688,5.368910302088,6.85676321501,6.85676321501,6.85676321561,5.25400560624,6.85676321534,6.85676321533,6.85676321533,6.85676321534,6.85676321534,6.85676321534,5.27523865331
"t33",7.792066732006,7.792066732006,7.7920667325,7.3998068177,5.5664291708,4.50561092251,0,1.97062699845,1.97062699845,8.0691189544,8.0691189544,8.0691189544,8.0691189543,8.0691189542,8.0691189543,8.06911895426,8.06911895426,8.06911895426,8.0691189542,8.0691189542,6.2153208023,7.846622232455,8.069118954455,8.069118954155,8.069118954105,8.069118954105,8.069118953855,7.922393653325,8.069118954175,8.069118954175,8.069118954175,8.069118954105,8.069118954105,6.454760908175,8.069118954605,8.069118954105,8.069118954105,7.63102987909,8.06911895359,8.06911895395,8.06911895391,8.06911895391,8.069118954,8.04665167242,6.571809147875,8.069118954075,8.069118954155,7.610432956985,8.069118954185,8.069118954185,8.069118954185,8.069118954096,8.069118954096,8.069118954196,8.069118954186,8.069118954206,8.069118954156,8.069118954156,7.608108225186,8.069118954096,6.60564050368,6.8418351984,8.0691189539,8.0691189539,8.0691189541,8.0691189541,8.069118954,8.069118954,7.77789859002,7.917631971,8.069118954,9.6559742632,9.0953217355,9.6559742636,9.6559742629,9.65597426285,9.65597426285,9.65597426284,9.65597426284,9.65597426284,9.65597426292,9.65597426292,9.65597426292,9.6559742629,9.6559742632,9.655974263,7.5562235339,6.378105637,9.21519618645,9.65597426315,9.65597426325,9.6559742632,9.6559742632,9.65597426315,9.60370822625,7.47793735591,8.68817781749,8.74584791061,9.65597426261,9.65597426261,9.655974262601,9.655974262601,9.65597426261,9.65597426261,9.65597426351,9.65597426341,9.65597426341,9.65597426351,9.65597426351,8.687616965518,8.927600751918,9.655974263178,9.084331677978,9.655974263178,9.300577005978,9.655974263178,9.655974263278,9.655974263278,9.655974262978,8.503926434578,8.168121349978,9.6559742629,9.6559742629,9.6559742635,8.05321665413,9.65597426323,9.65597426322,9.65597426322,9.65597426323,9.65597426323,9.65597426323,8.0744497012
"t115",7.792066732056,7.792066732056,7.79206673255,7.39980681775,5.56642917085,4.50561092256,1.97062699845,0,0.1051904499,8.06911895445,8.06911895445,8.06911895445,8.06911895435,8.06911895425,8.06911895435,8.06911895431,8.06911895431,8.06911895431,8.06911895425,8.06911895425,6.21532080235,7.846622232505,8.069118954505,8.069118954205,8.069118954155,8.069118954155,8.069118953905,7.922393653375,8.069118954225,8.069118954225,8.069118954225,8.069118954155,8.069118954155,6.454760908225,8.069118954655,8.069118954155,8.069118954155,7.63102987914,8.06911895364,8.069118954,8.06911895396,8.06911895396,8.06911895405,8.04665167247,6.571809147925,8.069118954125,8.069118954205,7.610432957035,8.069118954235,8.069118954235,8.069118954235,8.069118954146,8.069118954146,8.069118954246,8.069118954236,8.069118954256,8.069118954206,8.069118954206,7.608108225236,8.069118954146,6.60564050373,6.84183519845,8.06911895395,8.06911895395,8.06911895415,8.06911895415,8.06911895405,8.06911895405,7.77789859007,7.91763197105,8.06911895405,9.65597426325,9.09532173555,9.65597426365,9.65597426295,9.6559742629,9.6559742629,9.65597426289,9.65597426289,9.65597426289,9.65597426297,9.65597426297,9.65597426297,9.65597426295,9.65597426325,9.65597426305,7.55622353395,6.37810563705,9.2151961865,9.6559742632,9.6559742633,9.65597426325,9.65597426325,9.6559742632,9.6037082263,7.47793735596,8.68817781754,8.74584791066,9.65597426266,9.65597426266,9.655974262651,9.655974262651,9.65597426266,9.65597426266,9.65597426356,9.65597426346,9.65597426346,9.65597426356,9.65597426356,8.687616965568,8.927600751968,9.655974263228,9.084331678028,9.655974263228,9.300577006028,9.655974263228,9.655974263328,9.655974263328,9.655974263028,8.503926434628,8.168121350028,9.65597426295,9.65597426295,9.65597426355,8.05321665418,9.65597426328,9.65597426327,9.65597426327,9.65597426328,9.65597426328,9.65597426328,8.07444970125
"t116",7.792066732056,7.792066732056,7.79206673255,7.39980681775,5.56642917085,4.50561092256,1.97062699845,0.1051904499,0,8.06911895445,8.06911895445,8.06911895445,8.06911895435,8.06911895425,8.06911895435,8.06911895431,8.06911895431,8.06911895431,8.06911895425,8.06911895425,6.21532080235,7.846622232505,8.069118954505,8.069118954205,8.069118954155,8.069118954155,8.069118953905,7.922393653375,8.069118954225,8.069118954225,8.069118954225,8.069118954155,8.069118954155,6.454760908225,8.069118954655,8.069118954155,8.069118954155,7.63102987914,8.06911895364,8.069118954,8.06911895396,8.06911895396,8.06911895405,8.04665167247,6.571809147925,8.069118954125,8.069118954205,7.610432957035,8.069118954235,8.069118954235,8.069118954235,8.069118954146,8.069118954146,8.069118954246,8.069118954236,8.069118954256,8.069118954206,8.069118954206,7.608108225236,8.069118954146,6.60564050373,6.84183519845,8.06911895395,8.06911895395,8.06911895415,8.06911895415,8.06911895405,8.06911895405,7.77789859007,7.91763197105,8.06911895405,9.65597426325,9.09532173555,9.65597426365,9.65597426295,9.6559742629,9.6559742629,9.65597426289,9.65597426289,9.65597426289,9.65597426297,9.65597426297,9.65597426297,9.65597426295,9.65597426325,9.65597426305,7.55622353395,6.37810563705,9.2151961865,9.6559742632,9.6559742633,9.65597426325,9.65597426325,9.6559742632,9.6037082263,7.47793735596,8.68817781754,8.74584791066,9.65597426266,9.65597426266,9.655974262651,9.655974262651,9.65597426266,9.65597426266,9.65597426356,9.65597426346,9.65597426346,9.65597426356,9.65597426356,8.687616965568,8.927600751968,9.655974263228,9.084331678028,9.655974263228,9.300577006028,9.655974263228,9.655974263328,9.655974263328,9.655974263028,8.503926434628,8.168121350028,9.65597426295,9.65597426295,9.65597426355,8.05321665418,9.65597426328,9.65597426327,9.65597426327,9.65597426328,9.65597426328,9.65597426328,8.07444970125
"t71",8.069118953806,8.069118953806,8.0691189543,7.6768590395,6.3307261548,5.26990790651,8.0691189544,8.06911895445,8.06911895445,0,0.8289185786,0.8289185786,2.9151514445,2.9151514444,2.9151514445,2.91515144446,2.91515144446,2.91515144446,3.3571557728,3.3571557728,2.8961208597,5.390311277455,5.612807999455,5.612807999155,5.612807999105,5.612807999105,5.612807998855,5.466082698325,5.612807999175,5.612807999175,5.612807999175,5.612807999105,5.612807999105,3.998449953175,5.612807999605,5.612807999105,5.612807999105,5.17471892409,5.61280799859,5.61280799895,5.61280799891,5.61280799891,5.612807999,5.59034071742,4.115498192875,5.612807999075,5.612807999155,5.154122001985,5.612807999185,5.612807999185,5.612807999185,5.612807999096,5.612807999096,5.612807999196,5.612807999186,5.612807999206,5.612807999156,5.612807999156,5.151797270186,5.612807999096,4.14932954868,4.3855242434,5.6128079989,5.6128079989,7.0042619357,7.0042619357,7.0042619356,7.0042619356,6.71304157162,6.8527749526,7.0042619356,9.6559742638,9.0953217361,9.6559742642,9.6559742635,9.65597426345,9.65597426345,9.65597426344,9.65597426344,9.65597426344,9.65597426352,9.65597426352,9.65597426352,9.6559742635,9.6559742638,9.6559742636,7.5562235345,6.3781056376,9.21519618705,9.65597426375,9.65597426385,9.6559742638,9.6559742638,9.65597426375,9.60370822685,7.47793735651,8.68817781809,8.74584791121,9.65597426321,9.65597426321,9.655974263201,9.655974263201,9.65597426321,9.65597426321,9.65597426411,9.65597426401,9.65597426401,9.65597426411,9.65597426411,8.687616966118,8.927600752518,9.655974263778,9.084331678578,9.655974263778,9.300577006578,9.655974263778,9.655974263878,9.655974263878,9.655974263578,8.503926435178,8.168121350578,9.6559742635,9.6559742635,9.6559742641,8.05321665473,9.65597426383,9.65597426382,9.65597426382,9.65597426383,9.65597426383,9.65597426383,8.0744497018
