,0,1,2,3,4,5,6,7,8,9,10,11,12
t129,0.6142816,5.866473,5.9723425,3.5041854,-0.2149921,8.657721,6.819248,7.2759786,6.581382,3.1864996,2.9868243,5.4926906,2.48786
t130,0.5419824,5.8725476,6.123917,3.5618296,-0.1647223,8.730899,6.967937,7.289992,6.544306,3.2885857,2.8994808,5.395627,2.318681
t52,0.5880374,5.830748,6.0780067,3.4789956,-0.069701105,8.712647,6.9461865,7.139338,6.658797,3.135457,2.869068,5.3683844,2.3714974
t53,0.52449244,5.8354464,6.0525002,3.5849373,-0.12154608,8.61002,6.8745546,7.2759066,6.584193,3.1527169,2.9210238,5.447747,2.4319246
t4,-0.028968005,6.572087,5.2715583,2.8253253,-0.123596124,7.636626,6.0759377,7.5549884,6.7346873,2.8455577,3.315801,5.943563,3.8322465
t5,-0.10673684,6.6434646,5.113385,2.7496204,-0.08973362,7.4715633,5.9624953,7.562253,6.762782,2.8211915,3.3160822,5.9703927,4.0871344
t33,0.4433877,5.783711,6.105795,3.4391623,-0.103379995,8.714759,6.8792295,7.3652177,6.54594,3.205295,2.891584,5.537074,2.3029003
t115,0.5333256,5.8402877,6.0845222,3.5017064,-0.11986003,8.6939745,6.9144897,7.243344,6.5966496,3.1958642,2.9131484,5.430876,2.3523204
t116,0.5025525,5.885359,6.0095677,3.3672798,-0.16163379,8.806754,6.79221,7.437632,6.4991775,3.2908275,2.8868222,5.607459,2.3766015
t71,0.285189,4.979569,8.134768,2.9026222,0.4403169,10.018521,7.0274024,5.034183,7.411718,5.5134115,3.0269659,5.2019553,0.5338279
t102,0.33562064,5.048624,8.217368,2.8443232,0.45899394,10.077643,6.981658,4.9980216,7.4548326,5.6032143,3.08319,5.2423844,0.5734562
t103,0.32339945,4.9994583,8.131631,2.903959,0.44823593,9.980277,7.053421,5.084768,7.406215,5.507021,3.027334,5.1893353,0.54847485
t30,0.11901187,5.0143585,8.133983,2.8576694,0.16430128,10.117559,6.9289856,5.1461215,7.4871936,5.5669727,3.1328874,5.071119,0.40905327
t73,0.12689957,4.98342,8.178233,2.9527209,0.20510013,10.091284,6.9014874,5.1282396,7.3335843,5.5950503,2.9905896,5.1231894,0.39910442
t101,0.1595394,4.990506,8.228008,2.990242,0.23106557,10.063436,6.9269733,5.17567,7.3089805,5.6442857,2.975419,5.122629,0.4045515
