"","t20","t122","t123","t31","t15","t71","t72","t27","t3","t4","t1","t6","t7","t5","t2","t11","t18","t85","t86","t67","t139","t140","t110","t111","t108","t109","t39","t50","t51","t26","t44","t115","t116","t9","t13","t41","t47","t48","t34","t10","t130","t131","t102","t103","t77","t145","t146","t88","t141","t142","t79","t80","t73","t128","t129","t97","t95","t96","t106","t107","t93","t94","t90","t91","t76","t69","t46","t64","t65","t22","t23","t32","t33","t24","t30","t37","t38","t70","t78","t137","t138","t132","t149","t150","t52","t53","t54","t21","t35","t59","t60","t117","t118","t147","t148","t92","t155","t156","t87","t127","t143","t144","t135","t136","t125","t126","t113","t114","t89","t100","t101","t83","t84","t133","t134","t112","t68","t74","t75","t61","t62","t42","t43","t40","t45","t56","t57","t49","t63","t151","t152","t119","t98","t36","t25","t28","t29","t124","t153","t154","t120","t121","t58","t19","t12","t17","t66","t81","t82","t55","t16","t14","t8","t104","t105","t99"
"t20",0,4.1004247222,4.1004247222,4.1004247216,2.4957357535,8.45729816626,8.29231691276,7.31880750866,5.04920867006,4.98197665616,5.458709479,7.01172002831,7.22085950181,6.68788107631,9.81192117091,9.41090501879,8.33919465119,9.87362576397,9.87362576397,9.87362576397,9.87362576377,9.87362576377,9.87362576378,9.87362576378,9.87362576368,9.87362576368,8.78469487349,9.57676069319,9.07324224849,8.58160537713,9.87362576373,9.87362576413,9.87362576413,7.29271840399,9.87362576386,9.55477839776,9.87362576306,9.75219380776,9.85515664686,7.37988684246,9.87362576353,9.87362576353,9.87362576346,9.87362576346,9.87362576346,9.86280317974,9.87362576346,9.87362576356,9.87362576353,9.87362576353,9.87362576356,9.87362576356,9.65776307744,9.87362576349,9.87362576349,9.87362576349,9.61392809579,9.8736257635,9.87362576346,9.87362576346,9.87362576366,9.71308926096,9.87362576356,9.62944504617,9.87362576356,9.87362576366,9.23315882556,9.44453282343,9.29119455563,8.44779282513,8.16354098926,8.77888785269,8.42596335399,9.67725703259,9.2723401395,9.5963501612,8.961032226,9.873625763598,9.873625763698,9.873625763658,9.873625763658,9.873625763658,9.873625764138,9.873625764138,9.873625763598,9.036269581904,9.873625763604,8.85650147263,9.01865315938,9.87362576358,9.87362576358,9.87362576358,9.87362576358,9.87362576351,9.87362576351,9.87362576358,9.873625763557,9.873625763557,9.56297173282,9.8736257636,9.87362576359,9.87362576359,9.8736257636,9.8736257636,9.79487513262,9.87362576362,9.87362576362,9.87362576362,9.87362576362,9.87362576365,9.87362576365,9.63125928422,9.87362576362,9.87362576365,9.87362576365,9.87362576363,9.873625763658,9.873625763658,9.873625763658,9.87362576363,9.87362576363,9.18809263463,9.87362576393,8.5454008322,8.85672733111,9.87362576321,9.05754273021,9.87362576307,9.87362576317,9.87362576318,9.87362576318,9.87362576317,9.87362576317,9.27981199396,8.98538647286,8.41018489126,9.21730179746,9.8736257637,9.873625763726,9.873625763726,9.87362576371,9.87362576371,9.87362576366,9.87362576416,9.21986475926,8.13081424198,9.24108017328,9.87362576348,9.87362576348,9.87362576348,9.87362576363,7.84722939659,8.92212048389,9.87362576316,9.87362576316,9.87362576319
"t122",4.1004247222,0,0.2543335112,3.1201265346,2.4957357537,8.45729816646,8.29231691296,7.31880750886,5.04920867026,4.98197665636,5.4587094792,7.01172002851,7.22085950201,6.68788107651,9.81192117111,9.41090501899,8.33919465139,9.87362576417,9.87362576417,9.87362576417,9.87362576397,9.87362576397,9.87362576398,9.87362576398,9.87362576388,9.87362576388,8.78469487369,9.57676069339,9.07324224869,8.58160537733,9.87362576393,9.87362576433,9.87362576433,7.29271840419,9.87362576406,9.55477839796,9.87362576326,9.75219380796,9.85515664706,7.37988684266,9.87362576373,9.87362576373,9.87362576366,9.87362576366,9.87362576366,9.86280317994,9.87362576366,9.87362576376,9.87362576373,9.87362576373,9.87362576376,9.87362576376,9.65776307764,9.87362576369,9.87362576369,9.87362576369,9.61392809599,9.8736257637,9.87362576366,9.87362576366,9.87362576386,9.71308926116,9.87362576376,9.62944504637,9.87362576376,9.87362576386,9.23315882576,9.44453282363,9.29119455583,8.44779282533,8.16354098946,8.77888785289,8.42596335419,9.67725703279,9.2723401397,9.5963501614,8.9610322262,9.873625763798,9.873625763898,9.873625763858,9.873625763858,9.873625763858,9.873625764338,9.873625764338,9.873625763798,9.036269582104,9.873625763804,8.85650147283,9.01865315958,9.87362576378,9.87362576378,9.87362576378,9.87362576378,9.87362576371,9.87362576371,9.87362576378,9.873625763757,9.873625763757,9.56297173302,9.8736257638,9.87362576379,9.87362576379,9.8736257638,9.8736257638,9.79487513282,9.87362576382,9.87362576382,9.87362576382,9.87362576382,9.87362576385,9.87362576385,9.63125928442,9.87362576382,9.87362576385,9.87362576385,9.87362576383,9.873625763858,9.873625763858,9.873625763858,9.87362576383,9.87362576383,9.18809263483,9.87362576413,8.5454008324,8.85672733131,9.87362576341,9.05754273041,9.87362576327,9.87362576337,9.87362576338,9.87362576338,9.87362576337,9.87362576337,9.27981199416,8.98538647306,8.41018489146,9.21730179766,9.8736257639,9.873625763926,9.873625763926,9.87362576391,9.87362576391,9.87362576386,9.87362576436,9.21986475946,8.13081424218,9.24108017348,9.87362576368,9.87362576368,9.87362576368,9.87362576383,7.84722939679,8.92212048409,9.87362576336,9.87362576336,9.87362576339
"t123",4.1004247222,0.2543335112,0,3.1201265346,2.4957357537,8.45729816646,8.29231691296,7.31880750886,5.04920867026,4.98197665636,5.4587094792,7.01172002851,7.22085950201,6.68788107651,9.81192117111,9.41090501899,8.33919465139,9.87362576417,9.87362576417,9.87362576417,9.87362576397,9.87362576397,9.87362576398,9.87362576398,9.87362576388,9.87362576388,8.78469487369,9.57676069339,9.07324224869,8.58160537733,9.87362576393,9.87362576433,9.87362576433,7.29271840419,9.87362576406,9.55477839796,9.87362576326,9.75219380796,9.85515664706,7.37988684266,9.87362576373,9.87362576373,9.87362576366,9.87362576366,9.87362576366,9.86280317994,9.87362576366,9.87362576376,9.87362576373,9.87362576373,9.87362576376,9.87362576376,9.65776307764,9.87362576369,9.87362576369,9.87362576369,9.61392809599,9.8736257637,9.87362576366,9.87362576366,9.87362576386,9.71308926116,9.87362576376,9.62944504637,9.87362576376,9.87362576386,9.23315882576,9.44453282363,9.29119455583,8.44779282533,8.16354098946,8.77888785289,8.42596335419,9.67725703279,9.2723401397,9.5963501614,8.9610322262,9.873625763798,9.873625763898,9.873625763858,9.873625763858,9.873625763858,9.873625764338,9.873625764338,9.873625763798,9.036269582104,9.873625763804,8.85650147283,9.01865315958,9.87362576378,9.87362576378,9.87362576378,9.87362576378,9.87362576371,9.87362576371,9.87362576378,9.873625763757,9.873625763757,9.56297173302,9.8736257638,9.87362576379,9.87362576379,9.8736257638,9.8736257638,9.79487513282,9.87362576382,9.87362576382,9.87362576382,9.87362576382,9.87362576385,9.87362576385,9.63125928442,9.87362576382,9.87362576385,9.87362576385,9.87362576383,9.873625763858,9.873625763858,9.873625763858,9.87362576383,9.87362576383,9.18809263483,9.87362576413,8.5454008324,8.85672733131,9.87362576341,9.05754273041,9.87362576327,9.87362576337,9.87362576338,9.87362576338,9.87362576337,9.87362576337,9.27981199416,8.98538647306,8.41018489146,9.21730179766,9.8736257639,9.873625763926,9.873625763926,9.87362576391,9.87362576391,9.87362576386,9.87362576436,9.21986475946,8.13081424218,9.24108017348,9.87362576368,9.87362576368,9.87362576368,9.87362576383,7.84722939679,8.92212048409,9.87362576336,9.87362576336,9.87362576339
"t31",4.1004247216,3.1201265346,3.1201265346,0,2.4957357531,8.45729816586,8.29231691236,7.31880750826,5.04920866966,4.98197665576,5.4587094786,7.01172002791,7.22085950141,6.68788107591,9.81192117051,9.41090501839,8.33919465079,9.87362576357,9.87362576357,9.87362576357,9.87362576337,9.87362576337,9.87362576338,9.87362576338,9.87362576328,9.87362576328,8.78469487309,9.57676069279,9.07324224809,8.58160537673,9.87362576333,9.87362576373,9.87362576373,7.29271840359,9.87362576346,9.55477839736,9.87362576266,9.75219380736,9.85515664646,7.37988684206,9.87362576313,9.87362576313,9.87362576306,9.87362576306,9.87362576306,9.86280317934,9.87362576306,9.87362576316,9.87362576313,9.87362576313,9.87362576316,9.87362576316,9.65776307704,9.87362576309,9.87362576309,9.87362576309,9.61392809539,9.8736257631,9.87362576306,9.87362576306,9.87362576326,9.71308926056,9.87362576316,9.62944504577,9.87362576316,9.87362576326,9.23315882516,9.44453282303,9.29119455523,8.44779282473,8.16354098886,8.77888785229,8.42596335359,9.67725703219,9.2723401391,9.5963501608,8.9610322256,9.873625763198,9.873625763298,9.873625763258,9.873625763258,9.873625763258,9.873625763738,9.873625763738,9.873625763198,9.036269581504,9.873625763204,8.85650147223,9.01865315898,9.87362576318,9.87362576318,9.87362576318,9.87362576318,9.87362576311,9.87362576311,9.87362576318,9.873625763157,9.873625763157,9.56297173242,9.8736257632,9.87362576319,9.87362576319,9.8736257632,9.8736257632,9.79487513222,9.87362576322,9.87362576322,9.87362576322,9.87362576322,9.87362576325,9.87362576325,9.63125928382,9.87362576322,9.87362576325,9.87362576325,9.87362576323,9.873625763258,9.873625763258,9.873625763258,9.87362576323,9.87362576323,9.18809263423,9.87362576353,8.5454008318,8.85672733071,9.87362576281,9.05754272981,9.87362576267,9.87362576277,9.87362576278,9.87362576278,9.87362576277,9.87362576277,9.27981199356,8.98538647246,8.41018489086,9.21730179706,9.8736257633,9.873625763326,9.873625763326,9.87362576331,9.87362576331,9.87362576326,9.87362576376,9.21986475886,8.13081424158,9.24108017288,9.87362576308,9.87362576308,9.87362576308,9.87362576323,7.84722939619,8.92212048349,9.87362576276,9.87362576276,9.87362576279
"t15",2.4957357535,2.4957357537,2.4957357537,2.4957357531,0,6.17648741436,6.01150616086,5.03799675676,2.76839791816,2.70116590426,3.1778987271,4.73090927641,4.94004874991,4.40707032441,7.53111041901,7.13009426689,6.05838389929,7.59281501207,7.59281501207,7.59281501207,7.59281501187,7.59281501187,7.59281501188,7.59281501188,7.59281501178,7.59281501178,6.50388412159,7.29594994129,6.79243149659,6.30079462523,7.59281501183,7.59281501223,7.59281501223,5.01190765209,7.59281501196,7.27396764586,7.59281501116,7.47138305586,7.57434589496,5.09907609056,7.59281501163,7.59281501163,7.59281501156,7.59281501156,7.59281501156,7.58199242784,7.59281501156,7.59281501166,7.59281501163,7.59281501163,7.59281501166,7.59281501166,7.37695232554,7.59281501159,7.59281501159,7.59281501159,7.33311734389,7.5928150116,7.59281501156,7.59281501156,7.59281501176,7.43227850906,7.59281501166,7.34863429427,7.59281501166,7.59281501176,6.95234807366,7.16372207153,7.01038380373,6.16698207323,5.88273023736,6.49807710079,6.14515260209,7.39644628069,6.9915293876,7.3155394093,6.6802214741,7.592815011698,7.592815011798,7.592815011758,7.592815011758,7.592815011758,7.592815012238,7.592815012238,7.592815011698,6.755458830004,7.592815011704,6.57569072073,6.73784240748,7.59281501168,7.59281501168,7.59281501168,7.59281501168,7.59281501161,7.59281501161,7.59281501168,7.592815011657,7.592815011657,7.28216098092,7.5928150117,7.59281501169,7.59281501169,7.5928150117,7.5928150117,7.51406438072,7.59281501172,7.59281501172,7.59281501172,7.59281501172,7.59281501175,7.59281501175,7.35044853232,7.59281501172,7.59281501175,7.59281501175,7.59281501173,7.592815011758,7.592815011758,7.592815011758,7.59281501173,7.59281501173,6.90728188273,7.59281501203,6.2645900803,6.57591657921,7.59281501131,6.77673197831,7.59281501117,7.59281501127,7.59281501128,7.59281501128,7.59281501127,7.59281501127,6.99900124206,6.70457572096,6.12937413936,6.93649104556,7.5928150118,7.592815011826,7.592815011826,7.59281501181,7.59281501181,7.59281501176,7.59281501226,6.93905400736,5.85000349008,6.96026942138,7.59281501158,7.59281501158,7.59281501158,7.59281501173,5.56641864469,6.64130973199,7.59281501126,7.59281501126,7.59281501129
"t71",8.45729816626,8.45729816646,8.45729816646,8.45729816586,6.17648741436,0,0.9102856061,2.17415714,5.0277287294,4.9604967155,5.45870947986,7.01172002917,7.22085950267,6.68788107717,9.81192117177,9.41090501965,8.33919465205,9.87362576483,9.87362576483,9.87362576483,9.87362576463,9.87362576463,9.87362576464,9.87362576464,9.87362576454,9.87362576454,8.78469487435,9.57676069405,9.07324224935,8.58160537799,9.87362576459,9.87362576499,9.87362576499,7.29271840485,9.87362576472,9.55477839862,9.87362576392,9.75219380862,9.85515664772,7.37988684332,9.87362576439,9.87362576439,9.87362576432,9.87362576432,9.87362576432,9.8628031806,9.87362576432,9.87362576442,9.87362576439,9.87362576439,9.87362576442,9.87362576442,9.6577630783,9.87362576435,9.87362576435,9.87362576435,9.61392809665,9.87362576436,9.87362576432,9.87362576432,9.87362576452,9.71308926182,9.87362576442,9.62944504703,9.87362576442,9.87362576452,9.23315882642,9.44453282429,9.29119455649,8.44779282599,8.16354099012,8.77888785355,8.42596335485,9.67725703345,9.27234014036,9.59635016206,8.96103222686,9.873625764458,9.873625764558,9.873625764518,9.873625764518,9.873625764518,9.873625764998,9.873625764998,9.873625764458,9.036269582764,9.873625764464,8.85650147349,9.01865316024,9.87362576444,9.87362576444,9.87362576444,9.87362576444,9.87362576437,9.87362576437,9.87362576444,9.873625764417,9.873625764417,9.56297173368,9.87362576446,9.87362576445,9.87362576445,9.87362576446,9.87362576446,9.79487513348,9.87362576448,9.87362576448,9.87362576448,9.87362576448,9.87362576451,9.87362576451,9.63125928508,9.87362576448,9.87362576451,9.87362576451,9.87362576449,9.873625764518,9.873625764518,9.873625764518,9.87362576449,9.87362576449,9.18809263549,9.87362576479,8.54540083306,8.85672733197,9.87362576407,9.05754273107,9.87362576393,9.87362576403,9.87362576404,9.87362576404,9.87362576403,9.87362576403,9.27981199482,8.98538647372,8.41018489212,9.21730179832,9.87362576456,9.873625764586,9.873625764586,9.87362576457,9.87362576457,9.87362576452,9.87362576502,9.21986476012,8.13081424284,9.24108017414,9.87362576434,9.87362576434,9.87362576434,9.87362576449,7.84722939745,8.92212048475,9.87362576402,9.87362576402,9.87362576405
"t72",8.29231691276,8.29231691296,8.29231691296,8.29231691236,6.01150616086,0.9102856061,0,2.0091758865,4.8627474759,4.795515462,5.29372822636,6.84673877567,7.05587824917,6.52289982367,9.64693991827,9.24592376615,8.17421339855,9.70864451133,9.70864451133,9.70864451133,9.70864451113,9.70864451113,9.70864451114,9.70864451114,9.70864451104,9.70864451104,8.61971362085,9.41177944055,8.90826099585,8.41662412449,9.70864451109,9.70864451149,9.70864451149,7.12773715135,9.70864451122,9.38979714512,9.70864451042,9.58721255512,9.69017539422,7.21490558982,9.70864451089,9.70864451089,9.70864451082,9.70864451082,9.70864451082,9.6978219271,9.70864451082,9.70864451092,9.70864451089,9.70864451089,9.70864451092,9.70864451092,9.4927818248,9.70864451085,9.70864451085,9.70864451085,9.44894684315,9.70864451086,9.70864451082,9.70864451082,9.70864451102,9.54810800832,9.70864451092,9.46446379353,9.70864451092,9.70864451102,9.06817757292,9.27955157079,9.12621330299,8.28281157249,7.99855973662,8.61390660005,8.26098210135,9.51227577995,9.10735888686,9.43136890856,8.79605097336,9.708644510958,9.708644511058,9.708644511018,9.708644511018,9.708644511018,9.708644511498,9.708644511498,9.708644510958,8.871288329264,9.708644510964,8.69152021999,8.85367190674,9.70864451094,9.70864451094,9.70864451094,9.70864451094,9.70864451087,9.70864451087,9.70864451094,9.708644510917,9.708644510917,9.39799048018,9.70864451096,9.70864451095,9.70864451095,9.70864451096,9.70864451096,9.62989387998,9.70864451098,9.70864451098,9.70864451098,9.70864451098,9.70864451101,9.70864451101,9.46627803158,9.70864451098,9.70864451101,9.70864451101,9.70864451099,9.708644511018,9.708644511018,9.708644511018,9.70864451099,9.70864451099,9.02311138199,9.70864451129,8.38041957956,8.69174607847,9.70864451057,8.89256147757,9.70864451043,9.70864451053,9.70864451054,9.70864451054,9.70864451053,9.70864451053,9.11483074132,8.82040522022,8.24520363862,9.05232054482,9.70864451106,9.708644511086,9.708644511086,9.70864451107,9.70864451107,9.70864451102,9.70864451152,9.05488350662,7.96583298934,9.07609892064,9.70864451084,9.70864451084,9.70864451084,9.70864451099,7.68224814395,8.75713923125,9.70864451052,9.70864451052,9.70864451055
"t27",7.31880750866,7.31880750886,7.31880750886,7.31880750826,5.03799675676,2.17415714,2.0091758865,0,3.8892380718,3.8220060579,4.32021882226,5.87322937157,6.08236884507,5.54939041957,8.67343051417,8.27241436205,7.20070399445,8.73513510723,8.73513510723,8.73513510723,8.73513510703,8.73513510703,8.73513510704,8.73513510704,8.73513510694,8.73513510694,7.64620421675,8.43827003645,7.93475159175,7.44311472039,8.73513510699,8.73513510739,8.73513510739,6.15422774725,8.73513510712,8.41628774102,8.73513510632,8.61370315102,8.71666599012,6.24139618572,8.73513510679,8.73513510679,8.73513510672,8.73513510672,8.73513510672,8.724312523,8.73513510672,8.73513510682,8.73513510679,8.73513510679,8.73513510682,8.73513510682,8.5192724207,8.73513510675,8.73513510675,8.73513510675,8.47543743905,8.73513510676,8.73513510672,8.73513510672,8.73513510692,8.57459860422,8.73513510682,8.49095438943,8.73513510682,8.73513510692,8.09466816882,8.30604216669,8.15270389889,7.30930216839,7.02505033252,7.64039719595,7.28747269725,8.53876637585,8.13384948276,8.45785950446,7.82254156926,8.735135106858,8.735135106958,8.735135106918,8.735135106918,8.735135106918,8.735135107398,8.735135107398,8.735135106858,7.897778925164,8.735135106864,7.71801081589,7.88016250264,8.73513510684,8.73513510684,8.73513510684,8.73513510684,8.73513510677,8.73513510677,8.73513510684,8.735135106817,8.735135106817,8.42448107608,8.73513510686,8.73513510685,8.73513510685,8.73513510686,8.73513510686,8.65638447588,8.73513510688,8.73513510688,8.73513510688,8.73513510688,8.73513510691,8.73513510691,8.49276862748,8.73513510688,8.73513510691,8.73513510691,8.73513510689,8.735135106918,8.735135106918,8.735135106918,8.73513510689,8.73513510689,8.04960197789,8.73513510719,7.40691017546,7.71823667437,8.73513510647,7.91905207347,8.73513510633,8.73513510643,8.73513510644,8.73513510644,8.73513510643,8.73513510643,8.14132133722,7.84689581612,7.27169423452,8.07881114072,8.73513510696,8.735135106986,8.735135106986,8.73513510697,8.73513510697,8.73513510692,8.73513510742,8.08137410252,6.99232358524,8.10258951654,8.73513510674,8.73513510674,8.73513510674,8.73513510689,6.70873873985,7.78362982715,8.73513510642,8.73513510642,8.73513510645
"t3",5.04920867006,5.04920867026,5.04920867026,5.04920866966,2.76839791816,5.0277287294,4.8627474759,3.8892380718,0,0.9564740163,2.05061998366,3.60363053297,3.81277000647,3.27979158097,6.40383167557,6.00281552345,4.93110515585,6.46553626863,6.46553626863,6.46553626863,6.46553626843,6.46553626843,6.46553626844,6.46553626844,6.46553626834,6.46553626834,5.37660537815,6.16867119785,5.66515275315,5.17351588179,6.46553626839,6.46553626879,6.46553626879,3.88462890865,6.46553626852,6.14668890242,6.46553626772,6.34410431242,6.44706715152,3.97179734712,6.46553626819,6.46553626819,6.46553626812,6.46553626812,6.46553626812,6.4547136844,6.46553626812,6.46553626822,6.46553626819,6.46553626819,6.46553626822,6.46553626822,6.2496735821,6.46553626815,6.46553626815,6.46553626815,6.20583860045,6.46553626816,6.46553626812,6.46553626812,6.46553626832,6.30499976562,6.46553626822,6.22135555083,6.46553626822,6.46553626832,5.82506933022,6.03644332809,5.88310506029,5.03970332979,4.75545149392,5.37079835735,5.01787385865,6.26916753725,5.86425064416,6.18826066586,5.55294273066,6.465536268258,6.465536268358,6.465536268318,6.465536268318,6.465536268318,6.465536268798,6.465536268798,6.465536268258,5.628180086564,6.465536268264,5.44841197729,5.61056366404,6.46553626824,6.46553626824,6.46553626824,6.46553626824,6.46553626817,6.46553626817,6.46553626824,6.465536268217,6.465536268217,6.15488223748,6.46553626826,6.46553626825,6.46553626825,6.46553626826,6.46553626826,6.38678563728,6.46553626828,6.46553626828,6.46553626828,6.46553626828,6.46553626831,6.46553626831,6.22316978888,6.46553626828,6.46553626831,6.46553626831,6.46553626829,6.465536268318,6.465536268318,6.465536268318,6.46553626829,6.46553626829,5.78000313929,6.46553626859,5.13731133686,5.44863783577,6.46553626787,5.64945323487,6.46553626773,6.46553626783,6.46553626784,6.46553626784,6.46553626783,6.46553626783,5.87172249862,5.57729697752,5.00209539592,5.80921230212,6.46553626836,6.465536268386,6.465536268386,6.46553626837,6.46553626837,6.46553626832,6.46553626882,5.81177526392,4.72272474664,5.83299067794,6.46553626814,6.46553626814,6.46553626814,6.46553626829,4.43913990125,5.51403098855,6.46553626782,6.46553626782,6.46553626785
"t4",4.98197665616,4.98197665636,4.98197665636,4.98197665576,2.70116590426,4.9604967155,4.795515462,3.8220060579,0.9564740163,0,1.98338796976,3.53639851907,3.74553799257,3.21255956707,6.33659966167,5.93558350955,4.86387314195,6.39830425473,6.39830425473,6.39830425473,6.39830425453,6.39830425453,6.39830425454,6.39830425454,6.39830425444,6.39830425444,5.30937336425,6.10143918395,5.59792073925,5.10628386789,6.39830425449,6.39830425489,6.39830425489,3.81739689475,6.39830425462,6.07945688852,6.39830425382,6.27687229852,6.37983513762,3.90456533322,6.39830425429,6.39830425429,6.39830425422,6.39830425422,6.39830425422,6.3874816705,6.39830425422,6.39830425432,6.39830425429,6.39830425429,6.39830425432,6.39830425432,6.1824415682,6.39830425425,6.39830425425,6.39830425425,6.13860658655,6.39830425426,6.39830425422,6.39830425422,6.39830425442,6.23776775172,6.39830425432,6.15412353693,6.39830425432,6.39830425442,5.75783731632,5.96921131419,5.81587304639,4.97247131589,4.68821948002,5.30356634345,4.95064184475,6.20193552335,5.79701863026,6.12102865196,5.48571071676,6.398304254358,6.398304254458,6.398304254418,6.398304254418,6.398304254418,6.398304254898,6.398304254898,6.398304254358,5.560948072664,6.398304254364,5.38117996339,5.54333165014,6.39830425434,6.39830425434,6.39830425434,6.39830425434,6.39830425427,6.39830425427,6.39830425434,6.398304254317,6.398304254317,6.08765022358,6.39830425436,6.39830425435,6.39830425435,6.39830425436,6.39830425436,6.31955362338,6.39830425438,6.39830425438,6.39830425438,6.39830425438,6.39830425441,6.39830425441,6.15593777498,6.39830425438,6.39830425441,6.39830425441,6.39830425439,6.398304254418,6.398304254418,6.398304254418,6.39830425439,6.39830425439,5.71277112539,6.39830425469,5.07007932296,5.38140582187,6.39830425397,5.58222122097,6.39830425383,6.39830425393,6.39830425394,6.39830425394,6.39830425393,6.39830425393,5.80449048472,5.51006496362,4.93486338202,5.74198028822,6.39830425446,6.398304254486,6.398304254486,6.39830425447,6.39830425447,6.39830425442,6.39830425492,5.74454325002,4.65549273274,5.76575866404,6.39830425424,6.39830425424,6.39830425424,6.39830425439,4.37190788735,5.44679897465,6.39830425392,6.39830425392,6.39830425395
