"accepted_species","Medicinal"
"Palicourea_tepuiensis",0
"Pentopetia_grevei",0
"Vincetoxicum_tsaii",0
"Xysmalobium_carinatum",0
"Gymnema_montanum",1
"Galium_bungei",1
"Cynanchica_nitida",0
"Aspidosperma_myristicifolium",1
"Allomarkgrafia_campanulata",0
"Asclepias_alpestris",0
"Tarenna_truncatocalyx",0
"Palicourea_persearum",0
"Ruehssia_umbellata",0
"Hoya_acuminata",0
"Cuviera_nigrescens",0
"Gentianella_bellidifolia",0
"Orbea_tubiformis",0
"Rytigynia_canthioides",1
"Psydrax_maingayi",0
"Gentianopsis_ciliata",0
"Asclepias_fournieri",0
"Palicourea_adpressipilis",0
"Psydrax_schimperianus",1
"Rytigynia_squamata",0
"Ridsdalea_daweishanensis",NA
"Rytigynia_longicaudata",0
"Tapeinostemon_adulans",0
"Dictyanthus_hamatus",NA
"Praravinia_triflora",0
"Tarenna_harleyae",0
"Anthospermum_bicorne",0
"Rubia_siamensis",NA
"Strychnos_odorata",1
"Asclepias_subviridis",0
"Rauvolfia_paucifolia",0
"Pachypodium_ambongense",0
"Chiococca_coriacea",0
"Melodinus_orientalis",1
"Mandevilla_grata",0
"Gardenia_truncata",0
"Cynanchum_natalitium",0
"Cynanchum_boudieri",1
"Ceropegia_subaphylla",0
"Ceropegia_turricula",0
"Swertia_thomsonii",1
"Galium_filipes",0
"Danais_distinctinervia",0
"Galium_nepalense",0
"Galium_exaltatum",0
"Galium_antarcticum",0
"Manettia_splendens",0
"Gaertnera_pedunculata",0
"Coprosma_cymosa",0
"Neonauclea_glandulifera",0
"Neonauclea_solomonensis",0
"Ixora_tibetana",0
"Ixora_inexpecta",NA
"Hoya_lamingtoniae",0
"Hoya_velasioi",0
"Hoya_aurantiaca",0
"Hoya_salmonea",NA
"Hypobathrum_glaberrimum",0
"Lacmellea_costanensis",0
"Leptodermis_ovata",0
"Platycarpum_vriesendorpiae",0
"Jamaicanthus_laurifolius",0
"Palicourea_divaricata",NA
"Kopsia_sleeseniana",0
"Tacazzea_apiculata",1
"Theligonum_macranthum",0
"Macrocarpaea_luya",0
"Secamone_supranervis",0
"Macrocarpaea_catherineae",0
"Coussarea_boliviensis",0
"Petalostelma_auriculatum",0
"Matelea_quindecimlobata",0
"Canthium_quadratum",NA
"Pauridiantha_pleiantha",0
"Canthium_gracilipes",0
"Spermacoce_resinosula",0
"Pachycarpus_reflectens",0
"Dischidia_deschampsii",0
"Corynanthe_macroceras",1
"Prestonia_vana",NA
"Cleghornia_acuminata",1
"Stenostomum_radiatum",0
"Anisotoma_cordifolia",0
"Wendlandia_myriantha",0
"Wendlandia_cavaleriei",0
"Schizenterospermum_analamerense",0
"Gentianella_glanduligera",0
"Oldenlandia_patula",0
"Ophiorrhiza_elmeri",0
"Ophiorrhiza_undulata",0
"Parsonsia_densivestita",0
"Raphionacme_utilis",NA
"Ophiorrhiza_schlenckerae",NA
"Chassalia_laikomensis",0
"Argostemma_bariense",0
"Cephalanthus_natalensis",1
