accepted_species,estimate
t78,-0.82376873
t79,-0.82376873
t72,-0.82376873
t33,-0.82376873
t97,-0.82376873
t98,-0.82376873
t30,-0.82376873
t26,-0.6681551
t40,-0.6681551
t41,-0.6681551
