,0,1,2,3,4,5,6,7,8,9,10,11,12
t126,-0.13674699,1.8738883,-10.004062,-1.6725861,-5.0407405,13.873139,-7.4833198,10.873126,-1.8908929,59.715534,-2.327799,9.599768,-0.5903743
t127,-0.13590837,1.8550475,-10.007903,-1.6741818,-5.0407577,13.858195,-7.4831696,10.899844,-1.8903954,59.72235,-2.329271,9.6042,-0.5841603
t86,-0.013241752,1.8218644,-10.026998,-1.5858973,-5.070382,13.556125,-7.4407845,11.070917,-1.8986409,59.5319,-2.4640937,9.631871,-0.6500444
t87,-0.02460937,1.7972014,-10.003818,-1.5716999,-5.04919,13.670939,-7.470881,11.0235815,-1.9097275,59.67665,-2.4145617,9.613515,-0.64613754
t66,0.25822958,1.6784537,-10.245431,-1.4635913,-5.0510273,13.495488,-7.4591484,10.973866,-1.952206,59.626183,-2.3050764,9.088562,-0.5765948
t67,0.09301426,1.7662795,-10.263471,-1.4899074,-5.0616217,13.717278,-7.4863153,11.179085,-1.979858,59.829178,-2.3289406,9.045008,-0.55781585
t22,0.18425891,1.6779139,-9.903067,-1.4757895,-4.9029155,13.261379,-7.2557807,10.45828,-1.8506721,58.212112,-2.227717,9.113778,-0.57879287
t98,0.3681065,1.6543887,-10.078339,-1.4526374,-5.1165156,13.936341,-7.247312,10.643922,-1.6067104,59.588333,-2.3879135,9.807375,-0.56881475
t99,0.38989684,1.6473277,-10.087601,-1.4637916,-5.1149015,13.923416,-7.2552056,10.703851,-1.6250557,59.582184,-2.405671,9.8276005,-0.5830552
t48,0.21164152,1.5158045,-10.124428,-1.6139969,-5.0977936,13.490781,-7.296305,11.067927,-1.715318,59.2098,-2.4012446,9.803424,-0.5959056
t24,0.44771495,1.6087611,-10.161118,-1.5474727,-5.155758,12.96649,-7.3072677,10.702247,-1.711449,59.38385,-2.3818805,9.7297325,-0.53886235
t59,6.1356273,-0.66278493,-11.514468,-1.2978183,-6.659595,9.272349,-6.8537116,7.928952,-0.9046728,57.1578,-2.936546,8.638378,-0.120906375
t60,6.5353694,-0.7696468,-11.874473,-1.4081744,-6.9125037,9.433114,-7.181527,8.600923,-0.9695258,59.33632,-3.123573,8.884838,-0.13893406
t12,7.3123145,-0.056919437,-12.907791,-2.1263902,-7.9367304,9.072137,-6.4281993,6.262158,-0.94674414,55.916855,-4.1847467,8.780345,-0.45505095
t41,7.0644603,-0.07147861,-13.032256,-2.0570924,-8.197588,9.296405,-6.353659,5.9403095,-0.90892977,56.28587,-4.555607,9.192994,-0.46344176
t70,7.5503864,-0.092014655,-12.97498,-2.0430825,-8.211223,8.984696,-6.2692294,5.3123293,-0.7931959,55.984238,-4.553117,9.727891,-0.50254375
t71,7.3080487,-0.02987705,-12.959609,-2.0950086,-8.167464,9.464089,-6.276739,5.4381385,-0.84539634,55.931625,-4.5742183,9.539684,-0.5373508
t109,7.237709,0.54656816,-13.257781,-2.3445814,-8.555417,8.803353,-6.2771945,5.4015326,-0.91678494,55.392044,-4.893434,9.383767,-0.5980361
t110,7.247912,0.5328982,-13.269805,-2.3427658,-8.562667,8.813296,-6.277432,5.3734264,-0.92152876,55.393745,-4.8968477,9.391551,-0.6112855
t84,7.2493005,0.58817124,-13.274623,-2.3592896,-8.521701,8.919991,-6.2573085,5.481014,-0.92792577,55.40831,-4.8649135,9.355567,-0.5947925
t85,7.2619753,0.61646676,-13.247844,-2.377031,-8.520722,8.866874,-6.271421,5.3330493,-0.9149815,55.418587,-4.847585,9.396604,-0.62831604
t23,6.26823,0.3493521,-12.190108,-1.9986454,-7.773179,8.356128,-5.7625155,3.9089525,-0.7234359,51.496895,-4.1991363,8.855761,-0.57056993
t20,7.1221023,-0.113446765,-11.668519,-0.3702632,-6.944079,11.896235,-7.299465,1.6403196,-0.44615498,60.24107,-1.5829035,5.0463877,-0.18664734
t62,7.666736,-0.08112674,-11.535613,-0.10576316,-7.070282,12.305963,-7.1385727,0.67844933,-0.22242366,60.018093,-1.4987808,4.2285976,-0.09313595
t65,7.423712,-0.022267109,-11.32033,-0.060396492,-6.9528975,12.240447,-7.040306,0.2631814,-0.21527644,59.237213,-1.462332,4.169037,-0.12191155
t80,7.540822,-0.028250081,-11.528805,-0.061982643,-7.073262,12.730514,-7.149097,0.4337303,-0.21826963,60.124504,-1.4562237,4.1591597,-0.11792519
t81,7.544289,-0.0074103884,-11.550537,-0.07659408,-7.1054316,12.7372265,-7.15393,0.44635075,-0.22090903,60.23561,-1.4798231,4.0439844,-0.0678611
t88,7.365927,0.06172392,-11.165168,0.2929234,-6.8986144,12.45696,-6.940998,-0.038018856,-0.17507811,58.578808,-1.3669329,3.8619864,-0.10564721
t89,7.7374005,-0.0382423,-11.4601965,0.099783376,-7.085903,12.76757,-7.1298714,0.31389207,-0.18204509,60.202408,-1.4867734,4.10414,-0.09302304
t138,7.727444,-0.011954456,-11.690221,-0.34090072,-6.864212,11.61112,-7.140321,1.5872924,-0.42229548,59.903755,-1.5218567,4.815652,-0.07684853
t139,7.727951,-0.012197453,-11.689826,-0.340903,-6.8642297,11.610578,-7.1403084,1.5877306,-0.42221776,59.903614,-1.5220171,4.815427,-0.07655614
t32,7.5812297,-0.05052944,-11.794388,-0.51430005,-6.890224,11.505955,-7.215503,1.8373764,-0.52806264,59.91059,-1.7196373,4.8545904,-0.1445434
t82,7.561161,-0.101959944,-11.662452,-0.32312614,-6.980762,12.108333,-7.243779,1.1905878,-0.41482067,60.0808,-1.5002152,4.6332703,-0.16222851
t94,7.6032085,-0.1610931,-11.650754,-0.34866402,-6.9910636,11.916852,-7.249168,1.1166255,-0.3967541,59.940716,-1.5182761,4.835041,-0.20172933
t95,7.5305934,-0.1390327,-11.641554,-0.33155814,-6.9590607,12.001224,-7.250103,1.1844218,-0.41288623,59.914932,-1.4849666,4.787075,-0.21865247
t54,7.0630584,-0.11219249,-11.763483,-0.8275386,-7.156528,11.5694475,-7.124889,3.0248497,-0.67474824,59.72148,-2.474662,5.914949,-0.27304205
t77,6.8739667,-0.13377033,-11.7116165,-0.7878524,-7.2126565,11.690206,-7.093928,2.6622455,-0.6183376,59.759148,-2.5061235,6.0245485,-0.26115564
t78,7.045525,-0.14096104,-11.778085,-0.7957267,-7.197136,11.552714,-7.039219,2.8887875,-0.5974906,59.550385,-2.463207,6.1171494,-0.23564771
t11,5.412133,0.6665404,-9.995975,-0.49838516,-5.9440475,9.42299,-5.8615613,0.289797,-0.39830682,49.882988,-1.6036695,5.1817093,-0.31812185
t64,9.53956,-0.88250923,-12.122027,-1.2374034,-6.6953416,1.1971968,-6.4362793,4.274689,-0.44822335,56.00004,-2.5593505,12.255066,-0.54520255
t74,9.577272,-0.973724,-12.151773,-1.2353629,-6.7443366,0.83921707,-6.470566,4.0676703,-0.4436204,55.98517,-2.574495,12.360807,-0.5616571
