"","t62","t88","t89","t22","t7","t8","t29","t49","t50","t42","t99","t100","t128","t129","t127","t134","t135","t119","t120","t39","t57","t117","t118","t72","t86","t87","t15","t17","t24","t25","t46","t47","t90","t121","t122","t94","t58","t59","t33","t84","t85","t30","t64","t65","t5","t52","t101","t102","t67","t4","t55","t56","t110","t111","t21","t37","t38","t26","t27","t34","t35","t114","t115","t93","t130","t131","t82","t83","t28","t3","t138","t139","t80","t81","t63","t70","t71","t66","t73","t74","t60","t61","t68","t69","t11","t12","t19","t20","t31","t32","t123","t124","t9","t13","t40","t41","t43","t44","t45","t97","t98","t78","t51","t48","t18","t2","t1","t10","t103","t104","t16","t77","t136","t137","t75","t76","t105","t106","t6","t79","t91","t92","t125","t126","t116","t23","t132","t133","t109","t112","t113","t14","t53","t54","t95","t96","t107","t108","t36","t140","t141"
"t62",0,1.1868671435,1.1868671435,3.0203273484,4.8637173498,7.2658673785,7.2658673779,7.2658673783,7.2658673783,7.2658673782,7.2658673783,7.2658673783,7.265867378695,7.265867378695,7.265867378694,7.265867378164,7.265867378164,7.265867378204,7.163510694684,7.265867378604,6.73013740411,7.26586737823,7.26586737823,7.26586737823,7.26586737821,7.26586737821,7.26586737831,6.07057183138,6.16178634148,7.26586737838,6.5872518228,7.2658673783,7.2658673784,7.26586737841,7.26586737841,6.99997347714,7.26586737839,7.02229735759,6.8664848061,7.2658673783,7.2658673783,6.3804738551,7.2658673783,7.2658673783,6.3165588055,9.0743076723,8.90756884088,9.0743076723,9.0743076723,5.96001257164,9.0743076735,9.0743076735,9.0743076734,9.0743076734,9.0743076729,8.2168921252,8.6805682703,8.34245028776,9.074307673883,8.129523189893,9.074307673393,9.074307673493,9.074307673493,9.074307673393,9.074307673453,9.074307673453,9.074307673393,9.074307673393,7.862115203143,9.19347234634,12.55922127293,12.55922127293,12.55922127319,12.55922127319,12.52014502329,12.55922127316,12.55922127316,12.40048028226,12.55922127318,12.55922127318,12.55922127296,12.55922127296,12.55922127356,12.55922127356,10.73733180233,12.55922127303,12.50011491426,12.55922127326,11.39751810546,12.55922127346,12.55922127309,12.55922127309,10.84844782924,12.55922127364,12.55922127364,12.55922127364,12.41923386824,12.559221273745,12.559221273745,12.55922127374,12.55922127374,12.55922127374,11.77866125004,11.94911599584,11.14140912764,10.42422830041,9.02945993871,11.55479960551,12.55922127298,12.55922127298,11.49246587298,12.55922127311,12.55922127308,12.55922127308,12.55922127311,12.0577890311,12.55922127311,12.55922127311,10.02021678171,12.55922127321,12.47355912408,12.55922127318,12.55922127322,12.55922127322,12.55922127321,12.24544394861,12.55922127352,12.55922127352,12.55922127348,12.55922127418,12.47545616812,10.94124589821,11.90763930811,12.55922127391,12.55922127385,12.55922127385,12.55922127395,12.55922127395,12.55922127385,12.55922127411,12.55922127411
"t88",1.1868671435,0,0.7948265058,3.1474834717,4.9908734731,7.3930235018,7.3930235012,7.3930235016,7.3930235016,7.3930235015,7.3930235016,7.3930235016,7.393023501995,7.393023501995,7.393023501994,7.393023501464,7.393023501464,7.393023501504,7.290666817984,7.393023501904,6.85729352741,7.39302350153,7.39302350153,7.39302350153,7.39302350151,7.39302350151,7.39302350161,6.19772795468,6.28894246478,7.39302350168,6.7144079461,7.3930235016,7.3930235017,7.39302350171,7.39302350171,7.12712960044,7.39302350169,7.14945348089,6.9936409294,7.3930235016,7.3930235016,6.5076299784,7.3930235016,7.3930235016,6.4437149288,9.2014637956,9.03472496418,9.2014637956,9.2014637956,6.08716869494,9.2014637968,9.2014637968,9.2014637967,9.2014637967,9.2014637962,8.3440482485,8.8077243936,8.46960641106,9.201463797183,8.256679313193,9.201463796693,9.201463796793,9.201463796793,9.201463796693,9.201463796753,9.201463796753,9.201463796693,9.201463796693,7.989271326443,9.32062846964,12.68637739623,12.68637739623,12.68637739649,12.68637739649,12.64730114659,12.68637739646,12.68637739646,12.52763640556,12.68637739648,12.68637739648,12.68637739626,12.68637739626,12.68637739686,12.68637739686,10.86448792563,12.68637739633,12.62727103756,12.68637739656,11.52467422876,12.68637739676,12.68637739639,12.68637739639,10.97560395254,12.68637739694,12.68637739694,12.68637739694,12.54638999154,12.686377397045,12.686377397045,12.68637739704,12.68637739704,12.68637739704,11.90581737334,12.07627211914,11.26856525094,10.55138442371,9.15661606201,11.68195572881,12.68637739628,12.68637739628,11.61962199628,12.68637739641,12.68637739638,12.68637739638,12.68637739641,12.1849451544,12.68637739641,12.68637739641,10.14737290501,12.68637739651,12.60071524738,12.68637739648,12.68637739652,12.68637739652,12.68637739651,12.37260007191,12.68637739682,12.68637739682,12.68637739678,12.68637739748,12.60261229142,11.06840202151,12.03479543141,12.68637739721,12.68637739715,12.68637739715,12.68637739725,12.68637739725,12.68637739715,12.68637739741,12.68637739741
"t89",1.1868671435,0.7948265058,0,3.1474834717,4.9908734731,7.3930235018,7.3930235012,7.3930235016,7.3930235016,7.3930235015,7.3930235016,7.3930235016,7.393023501995,7.393023501995,7.393023501994,7.393023501464,7.393023501464,7.393023501504,7.290666817984,7.393023501904,6.85729352741,7.39302350153,7.39302350153,7.39302350153,7.39302350151,7.39302350151,7.39302350161,6.19772795468,6.28894246478,7.39302350168,6.7144079461,7.3930235016,7.3930235017,7.39302350171,7.39302350171,7.12712960044,7.39302350169,7.14945348089,6.9936409294,7.3930235016,7.3930235016,6.5076299784,7.3930235016,7.3930235016,6.4437149288,9.2014637956,9.03472496418,9.2014637956,9.2014637956,6.08716869494,9.2014637968,9.2014637968,9.2014637967,9.2014637967,9.2014637962,8.3440482485,8.8077243936,8.46960641106,9.201463797183,8.256679313193,9.201463796693,9.201463796793,9.201463796793,9.201463796693,9.201463796753,9.201463796753,9.201463796693,9.201463796693,7.989271326443,9.32062846964,12.68637739623,12.68637739623,12.68637739649,12.68637739649,12.64730114659,12.68637739646,12.68637739646,12.52763640556,12.68637739648,12.68637739648,12.68637739626,12.68637739626,12.68637739686,12.68637739686,10.86448792563,12.68637739633,12.62727103756,12.68637739656,11.52467422876,12.68637739676,12.68637739639,12.68637739639,10.97560395254,12.68637739694,12.68637739694,12.68637739694,12.54638999154,12.686377397045,12.686377397045,12.68637739704,12.68637739704,12.68637739704,11.90581737334,12.07627211914,11.26856525094,10.55138442371,9.15661606201,11.68195572881,12.68637739628,12.68637739628,11.61962199628,12.68637739641,12.68637739638,12.68637739638,12.68637739641,12.1849451544,12.68637739641,12.68637739641,10.14737290501,12.68637739651,12.60071524738,12.68637739648,12.68637739652,12.68637739652,12.68637739651,12.37260007191,12.68637739682,12.68637739682,12.68637739678,12.68637739748,12.60261229142,11.06840202151,12.03479543141,12.68637739721,12.68637739715,12.68637739715,12.68637739725,12.68637739725,12.68637739715,12.68637739741,12.68637739741
"t22",3.0203273484,3.1474834717,3.1474834717,0,4.9908734734,7.3930235021,7.3930235015,7.3930235019,7.3930235019,7.3930235018,7.3930235019,7.3930235019,7.393023502295,7.393023502295,7.393023502294,7.393023501764,7.393023501764,7.393023501804,7.290666818284,7.393023502204,6.85729352771,7.39302350183,7.39302350183,7.39302350183,7.39302350181,7.39302350181,7.39302350191,6.19772795498,6.28894246508,7.39302350198,6.7144079464,7.3930235019,7.393023502,7.39302350201,7.39302350201,7.12712960074,7.39302350199,7.14945348119,6.9936409297,7.3930235019,7.3930235019,6.5076299787,7.3930235019,7.3930235019,6.4437149291,9.2014637959,9.03472496448,9.2014637959,9.2014637959,6.08716869524,9.2014637971,9.2014637971,9.201463797,9.201463797,9.2014637965,8.3440482488,8.8077243939,8.46960641136,9.201463797483,8.256679313493,9.201463796993,9.201463797093,9.201463797093,9.201463796993,9.201463797053,9.201463797053,9.201463796993,9.201463796993,7.989271326743,9.32062846994,12.68637739653,12.68637739653,12.68637739679,12.68637739679,12.64730114689,12.68637739676,12.68637739676,12.52763640586,12.68637739678,12.68637739678,12.68637739656,12.68637739656,12.68637739716,12.68637739716,10.86448792593,12.68637739663,12.62727103786,12.68637739686,11.52467422906,12.68637739706,12.68637739669,12.68637739669,10.97560395284,12.68637739724,12.68637739724,12.68637739724,12.54638999184,12.686377397345,12.686377397345,12.68637739734,12.68637739734,12.68637739734,11.90581737364,12.07627211944,11.26856525124,10.55138442401,9.15661606231,11.68195572911,12.68637739658,12.68637739658,11.61962199658,12.68637739671,12.68637739668,12.68637739668,12.68637739671,12.1849451547,12.68637739671,12.68637739671,10.14737290531,12.68637739681,12.60071524768,12.68637739678,12.68637739682,12.68637739682,12.68637739681,12.37260007221,12.68637739712,12.68637739712,12.68637739708,12.68637739778,12.60261229172,11.06840202181,12.03479543171,12.68637739751,12.68637739745,12.68637739745,12.68637739755,12.68637739755,12.68637739745,12.68637739771,12.68637739771
"t7",4.8637173498,4.9908734731,4.9908734731,4.9908734734,0,3.0231669359,3.0231669353,3.0231669357,3.0231669357,3.0231669356,3.0231669357,3.0231669357,3.023166936095,3.023166936095,3.023166936094,3.023166935564,3.023166935564,3.023166935604,2.920810252084,3.023166936004,2.48743696151,3.02316693563,3.02316693563,3.02316693563,3.02316693561,3.02316693561,3.02316693571,1.82787138878,1.91908589888,3.02316693578,2.3445513802,3.0231669357,3.0231669358,3.02316693581,3.02316693581,2.75727303454,3.02316693579,2.77959691499,2.6237843635,3.0231669357,3.0231669357,2.1377734125,3.0231669357,3.0231669357,4.0415649005,6.7993137673,6.63257493588,6.7993137673,6.7993137673,3.68501866664,6.7993137685,6.7993137685,6.7993137684,6.7993137684,6.7993137679,5.9418982202,6.4055743653,6.06745638276,6.799313768883,5.854529284893,6.799313768393,6.799313768493,6.799313768493,6.799313768393,6.799313768453,6.799313768453,6.799313768393,6.799313768393,5.587121298143,6.91847844134,10.28422736793,10.28422736793,10.28422736819,10.28422736819,10.24515111829,10.28422736816,10.28422736816,10.12548637726,10.28422736818,10.28422736818,10.28422736796,10.28422736796,10.28422736856,10.28422736856,8.46233789733,10.28422736803,10.22512100926,10.28422736826,9.12252420046,10.28422736846,10.28422736809,10.28422736809,8.57345392424,10.28422736864,10.28422736864,10.28422736864,10.14423996324,10.284227368745,10.284227368745,10.28422736874,10.28422736874,10.28422736874,9.50366734504,9.67412209084,8.86641522264,8.14923439541,6.75446603371,9.27980570051,10.28422736798,10.28422736798,9.21747196798,10.28422736811,10.28422736808,10.28422736808,10.28422736811,9.7827951261,10.28422736811,10.28422736811,7.74522287671,10.28422736821,10.19856521908,10.28422736818,10.28422736822,10.28422736822,10.28422736821,9.97045004361,10.28422736852,10.28422736852,10.28422736848,10.28422736918,10.20046226312,8.66625199321,9.63264540311,10.28422736891,10.28422736885,10.28422736885,10.28422736895,10.28422736895,10.28422736885,10.28422736911,10.28422736911
"t8",7.2658673785,7.3930235018,7.3930235018,7.3930235021,3.0231669359,0,5.1438195834,5.1438195838,5.1438195838,5.1438195837,5.1438195838,5.1438195838,5.143819584195,5.143819584195,5.143819584194,5.143819583664,5.143819583664,5.143819583704,5.041462900184,5.143819584104,4.60808960961,5.14381958373,5.14381958373,5.14381958373,5.14381958371,5.14381958371,5.14381958381,3.94852403688,4.03973854698,5.14381958388,4.4652040283,5.1438195838,5.1438195839,5.14381958391,5.14381958391,4.87792568264,5.14381958389,4.90024956309,4.7444370116,5.1438195838,5.1438195838,4.2584260606,5.1438195838,5.1438195838,6.4437149292,9.201463796,9.03472496458,9.201463796,9.201463796,6.08716869534,9.2014637972,9.2014637972,9.2014637971,9.2014637971,9.2014637966,8.3440482489,8.807724394,8.46960641146,9.201463797583,8.256679313593,9.201463797093,9.201463797193,9.201463797193,9.201463797093,9.201463797153,9.201463797153,9.201463797093,9.201463797093,7.989271326843,9.32062847004,12.68637739663,12.68637739663,12.68637739689,12.68637739689,12.64730114699,12.68637739686,12.68637739686,12.52763640596,12.68637739688,12.68637739688,12.68637739666,12.68637739666,12.68637739726,12.68637739726,10.86448792603,12.68637739673,12.62727103796,12.68637739696,11.52467422916,12.68637739716,12.68637739679,12.68637739679,10.97560395294,12.68637739734,12.68637739734,12.68637739734,12.54638999194,12.686377397445,12.686377397445,12.68637739744,12.68637739744,12.68637739744,11.90581737374,12.07627211954,11.26856525134,10.55138442411,9.15661606241,11.68195572921,12.68637739668,12.68637739668,11.61962199668,12.68637739681,12.68637739678,12.68637739678,12.68637739681,12.1849451548,12.68637739681,12.68637739681,10.14737290541,12.68637739691,12.60071524778,12.68637739688,12.68637739692,12.68637739692,12.68637739691,12.37260007231,12.68637739722,12.68637739722,12.68637739718,12.68637739788,12.60261229182,11.06840202191,12.03479543181,12.68637739761,12.68637739755,12.68637739755,12.68637739765,12.68637739765,12.68637739755,12.68637739781,12.68637739781
"t29",7.2658673779,7.3930235012,7.3930235012,7.3930235015,3.0231669353,5.1438195834,0,2.7294627324,2.7294627324,3.0861909883,3.0861909884,3.0861909884,4.362359554795,4.362359554795,4.362359554794,4.362359554264,4.362359554264,4.362359554304,4.260002870784,4.362359554704,3.82662958021,4.36235955433,4.36235955433,4.36235955433,4.36235955431,4.36235955431,4.36235955441,3.16706400748,3.25827851758,4.36235955448,4.1395600859,4.8181756414,4.8181756415,4.81817564151,4.81817564151,4.55228174024,4.81817564149,4.57460562069,4.4187930692,4.8181756414,4.8181756414,3.9327821182,4.8181756414,4.8181756414,6.4437149286,9.2014637954,9.03472496398,9.2014637954,9.2014637954,6.08716869474,9.2014637966,9.2014637966,9.2014637965,9.2014637965,9.201463796,8.3440482483,8.8077243934,8.46960641086,9.201463796983,8.256679312993,9.201463796493,9.201463796593,9.201463796593,9.201463796493,9.201463796553,9.201463796553,9.201463796493,9.201463796493,7.989271326243,9.32062846944,12.68637739603,12.68637739603,12.68637739629,12.68637739629,12.64730114639,12.68637739626,12.68637739626,12.52763640536,12.68637739628,12.68637739628,12.68637739606,12.68637739606,12.68637739666,12.68637739666,10.86448792543,12.68637739613,12.62727103736,12.68637739636,11.52467422856,12.68637739656,12.68637739619,12.68637739619,10.97560395234,12.68637739674,12.68637739674,12.68637739674,12.54638999134,12.686377396845,12.686377396845,12.68637739684,12.68637739684,12.68637739684,11.90581737314,12.07627211894,11.26856525074,10.55138442351,9.15661606181,11.68195572861,12.68637739608,12.68637739608,11.61962199608,12.68637739621,12.68637739618,12.68637739618,12.68637739621,12.1849451542,12.68637739621,12.68637739621,10.14737290481,12.68637739631,12.60071524718,12.68637739628,12.68637739632,12.68637739632,12.68637739631,12.37260007171,12.68637739662,12.68637739662,12.68637739658,12.68637739728,12.60261229122,11.06840202131,12.03479543121,12.68637739701,12.68637739695,12.68637739695,12.68637739705,12.68637739705,12.68637739695,12.68637739721,12.68637739721
"t49",7.2658673783,7.3930235016,7.3930235016,7.3930235019,3.0231669357,5.1438195838,2.7294627324,0,1.798089409,3.0861909887,3.0861909888,3.0861909888,4.362359555195,4.362359555195,4.362359555194,4.362359554664,4.362359554664,4.362359554704,4.260002871184,4.362359555104,3.82662958061,4.36235955473,4.36235955473,4.36235955473,4.36235955471,4.36235955471,4.36235955481,3.16706400788,3.25827851798,4.36235955488,4.1395600863,4.8181756418,4.8181756419,4.81817564191,4.81817564191,4.55228174064,4.81817564189,4.57460562109,4.4187930696,4.8181756418,4.8181756418,3.9327821186,4.8181756418,4.8181756418,6.443714929,9.2014637958,9.03472496438,9.2014637958,9.2014637958,6.08716869514,9.201463797,9.201463797,9.2014637969,9.2014637969,9.2014637964,8.3440482487,8.8077243938,8.46960641126,9.201463797383,8.256679313393,9.201463796893,9.201463796993,9.201463796993,9.201463796893,9.201463796953,9.201463796953,9.201463796893,9.201463796893,7.989271326643,9.32062846984,12.68637739643,12.68637739643,12.68637739669,12.68637739669,12.64730114679,12.68637739666,12.68637739666,12.52763640576,12.68637739668,12.68637739668,12.68637739646,12.68637739646,12.68637739706,12.68637739706,10.86448792583,12.68637739653,12.62727103776,12.68637739676,11.52467422896,12.68637739696,12.68637739659,12.68637739659,10.97560395274,12.68637739714,12.68637739714,12.68637739714,12.54638999174,12.686377397245,12.686377397245,12.68637739724,12.68637739724,12.68637739724,11.90581737354,12.07627211934,11.26856525114,10.55138442391,9.15661606221,11.68195572901,12.68637739648,12.68637739648,11.61962199648,12.68637739661,12.68637739658,12.68637739658,12.68637739661,12.1849451546,12.68637739661,12.68637739661,10.14737290521,12.68637739671,12.60071524758,12.68637739668,12.68637739672,12.68637739672,12.68637739671,12.37260007211,12.68637739702,12.68637739702,12.68637739698,12.68637739768,12.60261229162,11.06840202171,12.03479543161,12.68637739741,12.68637739735,12.68637739735,12.68637739745,12.68637739745,12.68637739735,12.68637739761,12.68637739761
"t50",7.2658673783,7.3930235016,7.3930235016,7.3930235019,3.0231669357,5.1438195838,2.7294627324,1.798089409,0,3.0861909887,3.0861909888,3.0861909888,4.362359555195,4.362359555195,4.362359555194,4.362359554664,4.362359554664,4.362359554704,4.260002871184,4.362359555104,3.82662958061,4.36235955473,4.36235955473,4.36235955473,4.36235955471,4.36235955471,4.36235955481,3.16706400788,3.25827851798,4.36235955488,4.1395600863,4.8181756418,4.8181756419,4.81817564191,4.81817564191,4.55228174064,4.81817564189,4.57460562109,4.4187930696,4.8181756418,4.8181756418,3.9327821186,4.8181756418,4.8181756418,6.443714929,9.2014637958,9.03472496438,9.2014637958,9.2014637958,6.08716869514,9.201463797,9.201463797,9.2014637969,9.2014637969,9.2014637964,8.3440482487,8.8077243938,8.46960641126,9.201463797383,8.256679313393,9.201463796893,9.201463796993,9.201463796993,9.201463796893,9.201463796953,9.201463796953,9.201463796893,9.201463796893,7.989271326643,9.32062846984,12.68637739643,12.68637739643,12.68637739669,12.68637739669,12.64730114679,12.68637739666,12.68637739666,12.52763640576,12.68637739668,12.68637739668,12.68637739646,12.68637739646,12.68637739706,12.68637739706,10.86448792583,12.68637739653,12.62727103776,12.68637739676,11.52467422896,12.68637739696,12.68637739659,12.68637739659,10.97560395274,12.68637739714,12.68637739714,12.68637739714,12.54638999174,12.686377397245,12.686377397245,12.68637739724,12.68637739724,12.68637739724,11.90581737354,12.07627211934,11.26856525114,10.55138442391,9.15661606221,11.68195572901,12.68637739648,12.68637739648,11.61962199648,12.68637739661,12.68637739658,12.68637739658,12.68637739661,12.1849451546,12.68637739661,12.68637739661,10.14737290521,12.68637739671,12.60071524758,12.68637739668,12.68637739672,12.68637739672,12.68637739671,12.37260007211,12.68637739702,12.68637739702,12.68637739698,12.68637739768,12.60261229162,11.06840202171,12.03479543161,12.68637739741,12.68637739735,12.68637739735,12.68637739745,12.68637739745,12.68637739735,12.68637739761,12.68637739761
"t42",7.2658673782,7.3930235015,7.3930235015,7.3930235018,3.0231669356,5.1438195837,3.0861909883,3.0861909887,3.0861909887,0,2.0550642461,2.0550642461,4.362359555095,4.362359555095,4.362359555094,4.362359554564,4.362359554564,4.362359554604,4.260002871084,4.362359555004,3.82662958051,4.36235955463,4.36235955463,4.36235955463,4.36235955461,4.36235955461,4.36235955471,3.16706400778,3.25827851788,4.36235955478,4.1395600862,4.8181756417,4.8181756418,4.81817564181,4.81817564181,4.55228174054,4.81817564179,4.57460562099,4.4187930695,4.8181756417,4.8181756417,3.9327821185,4.8181756417,4.8181756417,6.4437149289,9.2014637957,9.03472496428,9.2014637957,9.2014637957,6.08716869504,9.2014637969,9.2014637969,9.2014637968,9.2014637968,9.2014637963,8.3440482486,8.8077243937,8.46960641116,9.201463797283,8.256679313293,9.201463796793,9.201463796893,9.201463796893,9.201463796793,9.201463796853,9.201463796853,9.201463796793,9.201463796793,7.989271326543,9.32062846974,12.68637739633,12.68637739633,12.68637739659,12.68637739659,12.64730114669,12.68637739656,12.68637739656,12.52763640566,12.68637739658,12.68637739658,12.68637739636,12.68637739636,12.68637739696,12.68637739696,10.86448792573,12.68637739643,12.62727103766,12.68637739666,11.52467422886,12.68637739686,12.68637739649,12.68637739649,10.97560395264,12.68637739704,12.68637739704,12.68637739704,12.54638999164,12.686377397145,12.686377397145,12.68637739714,12.68637739714,12.68637739714,11.90581737344,12.07627211924,11.26856525104,10.55138442381,9.15661606211,11.68195572891,12.68637739638,12.68637739638,11.61962199638,12.68637739651,12.68637739648,12.68637739648,12.68637739651,12.1849451545,12.68637739651,12.68637739651,10.14737290511,12.68637739661,12.60071524748,12.68637739658,12.68637739662,12.68637739662,12.68637739661,12.37260007201,12.68637739692,12.68637739692,12.68637739688,12.68637739758,12.60261229152,11.06840202161,12.03479543151,12.68637739731,12.68637739725,12.68637739725,12.68637739735,12.68637739735,12.68637739725,12.68637739751,12.68637739751
