"accepted_species","Medicinal"
"Metastelma_hirtellum",0
"Vincetoxicum_forrestii",NA
"Helia_alata",1
"Chomelia_caurensis",0
"Gonolobus_aristolochiifolius",NA
"Gentianella_vernicosa",0
"Lacmellea_ramosissima",0
"Spermacoce_lancea",0
"Eumachia_lyciiflora",0
"Leptadenia_reticulata",NA
"Gentianella_gracilis",0
"Palicourea_viridibractea",0
"Bullockia_setiflora",0
"Gonolobus_hystrix",0
"Ditassa_sobradoi",NA
"Plocama_crucianelloides",0
"Tapanhuacanga_psyllocarpoides",0
"Payera_decaryi",0
"Palicourea_angustiflora",0
"Hexasepalum_rosmarinifolium",0
"Manettia_lehmannii",0
"Gentianella_flaviflora",0
"Pentanisia_rubricaulis",0
"Ceropegia_parvissima",NA
"Psychotria_prismoclavata",0
"Pachypodium_stenanthum",0
"Scyphostelma_lechleri",NA
"Stenostomum_orbiculare",0
"Palicourea_blakei",0
"Psychotria_breviflora",0
"Nenax_cinerea",0
"Symbolanthus_vasculosus",0
"Guettarda_rhabdocalyx",1
"Guettarda_viburnoides",0
"Acranthera_variegata",0
"Xanthophytum_involucratum",0
"Catesbaea_spinosa",1
"Carpacoce_curvifolia",0
"Anthospermum_streyi",0
"Strychnos_toxifera",1
"Urophyllum_fuscum",0
"Lomatogonium_sichuanense",0
"Rondeletia_pallida",0
"Spigelia_sphagnicola",0
"Coptophyllum_bracteatum",0
"Kadua_parvula",0
"Galium_leptum",0
"Psychotria_krukovii",0
"Galium_angulosum",0
"Psychotria_marmeladensis",0
"Psychotria_anceps",0
"Galium_capreum",0
"Galium_shinasii",0
"Psychotria_cardenasii",0
"Psychotria_pininsularis",0
"Psychotria_cryptogrammata",0
"Galium_corsicum",0
"Galium_grayanum",0
"Galium_×_buekkense",0
"Gaertnera_brevipedicellata",0
"Neonauclea_pseudopeduncularis",0
"Ixora_euosmia",0
"Ixora_rudasiana",0
"Hoya_tauensis",NA
"Mitracarpus_capitatus",0
"Palicourea_pyramidalis",0
"Coussarea_brevicaulis",0
"Palicourea_ottohuberi",0
"Palicourea_clarkii",0
"Palicourea_purdiei",0
"Paederia_thorelii",0
"Paederia_pilifera",0
"Bonyunia_minor",0
"Matelea_rhynchocephala",NA
"Tripterospermum_sumatranum",0
"Schizoglossum_singulare",0
"Spermacoce_articularis",1
"Hoffmannia_larensis",0
"Malanea_panurensis",0
"Pavetta_gabonica",0
"Tassadia_leptobotrys",0
"Pavetta_ruahaensis",0
"Chironia_linoides",0
"Galactophora_schomburgkiana",NA
"Gardeniopsis_longifolia",0
"Rudgea_phaneroneura",0
"Halenia_adpressa",0
"Pseudomussaenda_flava",1
"Diplospora_pubescens",0
"Ophiorrhiza_filistipula",0
"Ophiorrhiza_confertiflora",0
"Ophiorrhiza_glaucorosea",0
"Thamnoldenlandia_ambovombensis",0
"Oldenlandia_filicaulis",0
"Coffea_pocsii",0
"Ophiorrhiza_radicans",0
"Exacum_millotii",0
"Gentiana_dahurica",1
"Ambelania_acida",NA
"Faramea_platyneura",0
