"accepted_species","Medicinal"
"Afrocanthium_racemulosum",0
"Marsdenia_minima",0
"Gentianella_corymbosa",0
"Vincetoxicum_oculatum",0
"Urophyllum_opacum",0
"Decalepis_khasiana",1
"Gynochthodes_philippinensis",0
"Palicourea_bangii",0
"Palicourea_pervicax",NA
"Asclepias_longissima",0
"Gentianella_muscoides",0
"Sarcolobus_luzonensis",0
"Oxypetalum_retusum",0
"Coffea_neobridsoniae",0
"Guettardella_ramosii",0
"Matelea_purpusii",NA
"Arachnothryx_stachyoidea",NA
"Peponidium_homolleanum",0
"Psychotria_ilocana",0
"Leichhardtia_speciosa",0
"Cynanchica_neilreichii",0
"Heterostemma_dalzellii",0
"Matelea_ecuadorensis",0
"Oldenlandia_butensis",0
"Guettarda_membranacea",0
"Guettarda_sotonunezii",0
"Bouvardia_pungens",0
"Didymosalpinx_callianthus",0
"Saldinia_aegialodes",0
"Pentagonia_pinnatifida",1
"Asclepias_tuberosa",1
"Asclepias_speciosa",1
"Strychnos_vitiensis",0
"Blepharodon_ulei",0
"Asclepias_solanoana",0
"Urophyllum_rostratum",NA
"Apocynum_venetum",1
"Pachypodium_inopinatum",0
"Craspidospermum_verticillatum",NA
"Cynanchum_chinense",NA
"Cynanchum_stenospira",0
"Cynanchum_corymbosum",1
"Rondeletia_feketeana",0
"Cynanchum_descoingsii",0
"Spigelia_kleinii",0
"Psychotria_samoritourei",0
"Galium_extensum",0
"Psychotria_serpens",1
"Phialanthus_resinifluus",0
"Psychotria_ambatovensis",0
"Psychotria_alainii",0
"Psychotria_morindiflora",0
"Psychotria_rosulata",0
"Galium_trojanum",0
"Psychotria_megistophylla",0
"Psychotria_fuscescens",0
"Coprosma_reticulata",0
"Minaria_parva",0
"Ixora_inaequifolia",NA
"Ixora_hiernii",0
"Ixora_banjoana",0
"Hedyotis_suborthogona",0
"Hoya_ranauensis",0
"Hoya_narcissiflora",0
"Macropharynx_isthmica",0
"Ochrosia_mulsantii",0
"Rutidea_glabra",1
"Mitracarpus_gypsophilus",0
"Hydnophytum_alboviride",0
"Palicourea_andaluciana",0
"Palicourea_lewisiorum",0
"Macrocarpaea_luya",0
"Palicourea_purdiei",0
"Canthium_lucidum",0
"Tripterospermum_maculatum",0
"Spermacoce_taylorii",NA
"Sebaea_laxa",0
"Sebaea_amicorum",0
"Gomphocarpus_tomentosus",1
"Spermacoce_redacta",0
"Dischidia_subulata",0
"Pentatropis_pierrei",0
"Dischidia_thaithongiae",0
"Pavetta_villosa",0
"Lasianthus_eriocalyx",0
"Lasianthus_burmanicus",NA
"Craterispermum_gabonicum",0
"Amaracarpus_compactus",0
"Randia_calycina",0
"Rudgea_interrupta",0
"Myrmeconauclea_surianii",0
"Glossostelma_mbisiense",0
"Paracephaelis_orientalis",0
"Argostemma_tavoyanum",0
"Gentiana_sirensis",NA
"Gentiana_gilvostriata",0
"Gentiana_pumila",0
"Gentiana_asclepiadea",1
"Argostemma_densifolium",0
"Coffea_montekupensis",0
