"accepted_species","sorted"
"t47",-1.96005105285683
"t70",-1.69258801343417
"t71",-1.85132607618178
"t60",-0.0960666076797854
"t61",-0.793471419656955
"t97",-1.28750818269444
"t98",-1.08807167625983
"t22",1.16469661278555
"t23",-0.28939518285087
"t11",1.5420785003201
"t74",1.75630882382559
"t75",1.96879014285849
"t69",2.02918581420403
"t86",-0.404319378848367
"t87",0.591527455214703
"t24",1.83672432484133
"t20",-1.37013213625225
"t21",-1.0469946572347
"t15",0.206459840512496
"t29",-0.772942252230252
"t30",-1.29309470070717
"t76",-0.794114779279752
"t77",0.197917417134138
"t48",-0.496847485774513
"t66",-0.790981518027498
"t67",-0.996417160828388
"t50",1.14874556471178
"t51",0.55913615314762
"t49",0.402620349549598
"t91",-0.524610221036244
"t92",0.154875300198648
"t54",0.791902130163692
"t55",0.885310097533461
"t59",-1.09560137227073
"t62",-1.03372032523139
"t63",-1.68436677998869
"t25",0.162928716386657
"t26",-0.153527595549733
"t36",1.04293385257379
"t37",0.810007683107962
"t45",-0.21099744994296
"t46",0.665970693568587
"t43",1.09560443631374
"t13",0.245157040834794
"t10",2.11793723444153
"t7",0.965976620189254
"t3",0.347008391289704
"t4",-0.567117142201243
"t5",-1.36709666522441
"t6",0.877485769192567
"t9",-0.545847699582044
"t72",0.58907455417305
"t73",-0.296910202691054
"t8",-1.17547378336788
"t57",-1.94809709126301
"t58",-1.17910730850417
"t38",1.1199662436784
"t84",-0.400024530746875
"t85",-0.79658035555877
"t31",-0.00241845445862051
"t35",-2.00261945678658
"t93",-0.243559554903885
"t94",-0.202976420015474
"t88",-0.196556108823072
"t2",1.88813736926765
"t68",NA
"t80",0.254138187001167
"t81",NA
"t32",1.25810219200229
"t33",NA
"t64",NA
"t65",NA
"t44",0.067350549405297
"t78",NA
"t79",0.541542701066684
"t56",0.935059619627033
"t18",NA
"t12",NA
"t52",0.722057441968466
"t53",NA
"t19",NA
"t16",0.82023503336359
"t17",-1.96528636944166
"t14",0.992005386298264
"t1",0.819961963761865
"t40",-0.417111753136289
"t99",0.418093567664401
"t100",-0.179213533347082
"t95",-0.244510609419766
"t96",0.453622890269603
"t41",-0.741654951551952
"t42",0.697064503998124
"t82",0.260601134953838
"t83",-0.136433163136009
"t27",-0.0638317227841629
"t28",-2.21681322193558
"t39",0.793991675495562
"t89",0.0639977720711122
"t90",-0.588695122255493
"t34",-0.203094612321873
