"accepted_species","F1.1/1"
"t12",-0.514143499259886
"t14",0.685600916972536
"t69",0.348633249121647
"t70",0.123844512049221
"t2",-0.660568383765261
"t63",-0.264898411113047
"t64",2.77182110032374
"t53",1.80404883306438
"t59",NA
"t60",0.525971514838195
"t32",-1.14699109093197
"t10",-0.613219470297643
"t38",0.326326963586464
"t29",0.540219554372043
"t74",-1.17386229656915
"t75",NA
"t55",-0.227286928513575
"t28",-0.497901030282235
"t93",-1.84313453069161
"t94",0.427126006512329
"t87",0.53717181751656
"t71",0.377959237560465
"t72",1.0941310416389
"t4",-0.756885067119937
"t7",0.891385867515672
"t8",0.399820775590423
"t54",0.772728605529271
"t67",-0.688776060325621
"t68",0.585358299328595
"t21",0.442400036805607
"t42",1.02337639652658
"t43",NA
"t13",1.75913372944389
"t25",0.484470702270508
"t26",1.25471905833642
"t22",0.789523611170867
"t61",0.0346213496950092
"t62",0.0739025993671379
"t48",-0.628381778991664
"t3",1.12599680568116
"t6",0.707840361144008
"t5",-0.441440651073198
"t85",-0.733699573375774
"t86",0.689072340878273
"t11",-0.175763730640747
"t65",1.35814519466072
"t66",0.740958062923151
"t49",NA
"t50",0.693077031552817
"t1",NA
"t82",0.342091974180506
"t83",0.714746038201183
"t84",-0.718620951758876
"t97",0.477192483435178
"t98",-0.161139367423083
"t33",NA
"t20",0.982530723947706
"t78",-1.94494044619098
"t79",-0.0356139695124123
"t18",0.267407403220684
"t19",1.0103144944281
"t30",1.57427824469689
"t58",3.24310692450184
"t91",-0.750679456431834
"t92",-0.287952172190219
"t15",-1.31908597396747
"t16",NA
"t9",-1.22514536511543
"t23",-0.890061192339527
"t24",-1.40295579479019
"t36",-1.02630734958147
"t37",-0.113258821888767
"t89",-2.05887009735252
"t90",-2.62623036327268
"t41",-0.342308176367042
"t76",0.460773559441305
"t77",-2.00466614210589
"t40",0.141050776511271
"t51",NA
"t52",-0.274736894587469
"t56",-0.377830480109696
"t57",-0.656349531871237
"t34",-0.289921537807149
"t35",-1.55115966800016
"t46",-0.896204483134474
"t47",-0.543024715098431
"t31",0.0920090028319435
"t44",NA
"t45",1.43670486127546
"t17",1.18037337825202
"t95",-0.490446575118991
"t96",0.258942832849996
"t88",-0.52098155252929
"t99",0.35366910004211
"t100",NA
"t27",0.830079595321676
"t73",0.122745024492288
"t39",-1.41163279398157
"t80",-1.24364795730832
"t81",-0.793179550103614
