"accepted_species","Medicinal"
"Arachnothryx_povedae",0
"Rogersonanthus_arboreus",0
"Arcytophyllum_peruvianum",0
"Phylohydrax_madagascariensis",0
"Secamone_rhopalophora",0
"Ceropegia_praelonga",0
"Ridsdalea_uvarioides",0
"Ceriscoides_campanulata",1
"Arachnothryx_bourgaei",0
"Larryleachia_perlata",0
"Psychotria_euosma",0
"Gentianella_carneorubra",0
"Tripterospermum_alutaceofolium",0
"Faramea_sessilifolia",0
"Tarenna_joskei",0
"Orbea_cooperi",0
"Parsonsia_scabra",0
"Hedyotis_ponapensis",0
"Palicourea_schunkei",0
"Spermacoce_incognita",0
"Tromotriche_longipes",0
"Zeltnera_namatophila",0
"Palicourea_brevicollis",0
"Vangueria_pallidiflora",0
"Aspidoglossum_lamellatum",0
"Cristobalia_hirsutissima",0
"Oldenlandia_pumila",1
"Guettarda_crenulata",0
"Chomelia_pubescens",0
"Macrosphyra_brachysiphon",0
"Macrocnemum_stylocarpum",0
"Psychotria_capuronii",0
"Gynochthodes_epiphytica",0
"Corynanthe_talbotii",1
"Rubia_discolor",0
"Oxypetalum_teyucuarense",0
"Agouticarpa_spinosa",0
"Asclepias_crassicoronata",0
"Blepharodon_bicuspidatum",0
"Urophyllum_longidens",0
"Tavaresia_thompsoniorum",0
"Pagamea_sessiliflora",0
"Apocynum_pictum",1
"Mandevilla_scaberula",0
"Cynanchum_kintungense",0
"Ceropegia_spatuliloba",0
"Galium_ossirwaense",0
"Psychotria_croftiana",0
"Psychotria_sentanensis",0
"Psychotria_liesneri",0
"Psychotria_streimannii",0
"Phialanthus_glaberrimus",0
"Galium_kahelianum",0
"Psychotria_diminuta",0
"Gaertnera_kochummenii",0
"Crawfurdia_tsangshanensis",0
"Gaertnera_aphanodioica",0
"Coprosma_nitida",0
"Ixora_polycephala",0
"Ixora_katchalensis",0
"Ixora_imitans",0
"Hoya_wayetii",0
"Hoya_micrantha",0
"Hoya_minima",0
"Hoya_smithii",0
"Mussaenda_cordifolia",0
"Cynanchum_gerrardi",1
"Scyphostelma_nubicola",0
"Mesechites_acuminatus",0
"Galium_×_himmelbaurianum",0
"Trachelospermum_vanoverberghii",0
"Palicourea_sucllii",0
"Sphinctanthus_maculatus",0
"Pauridiantha_liberiensis",0
"Spermacoce_pilifera",0
"Sebaea_minutiflora",0
"Ichnocarpus_fulvus",0
"Aspidoglossum_rhodesicum",0
"Dischidia_cominsii",0
"Jaeschkea_microsperma",0
"Orianthera_spermacocea",0
"Pavetta_delicatifolia",0
"Lasianthus_kilimandscharicus",1
"Amaioua_pedicellata",0
"Amaioua_pilosa",0
"Pavetta_lasiocalyx",0
"Pavetta_brunonis",0
"Pavetta_plumosa",0
"Patima_minor",0
"Erithalis_quadrangularis",0
"Wendlandia_dasythyrsa",0
"Gentianella_tumailica",0
"Stapelia_olivacea",0
"Otomeria_oculata",0
"Oldenlandia_pilulifera",0
"Raphionacme_villicorona",0
"Xysmalobium_gerrardii",0
"Chassalia_stenantha",0
"Praravinia_hexamera",0
"Coffea_brevipes",0
