"accepted_species","F1.1/1"
"t4",-0.845532014257983
"t5",0.361102207992683
"t32",-1.19211430342909
"t34",-0.0447119269594225
"t35",1.91906201028445
"t33",-0.287403864020782
"t45",0.435722110690645
"t46",-0.0627713099161947
"t71",-0.672944921752636
"t72",-0.183346427902733
"t1",-1.35562763044392
"t64",-1.42938281589835
"t65",-1.1800215790876
"t10",-0.523470103971297
"t41",-1.3926978890444
"t68",-0.94784481453586
"t14",0.503403915802819
"t59",0.275427231445928
"t60",-0.877016478235467
"t93",1.90620205117027
"t94",0.468872659146159
"t52",0.31303961051029
"t53",0.021005041647311
"t13",-0.680148152276074
"t9",-0.12490922995946
"t58",0.932380329482678
"t97",0.484100008964466
"t98",2.02653869031887
"t29",-0.208170496766994
"t30",0.972394507242832
"t18",0.486989954508918
"t31",2.05582111073452
"t38",-0.501270279325717
"t39",0.749805074370669
"t19",-1.62993997419205
"t73",-1.29634325842086
"t74",-0.388218161939957
"t7",-1.37945026247322
"t48",1.0264046982268
"t49",-0.962288936651107
"t11",-0.0405162828829477
"t40",-0.507168687228915
"t95",-0.130081821425367
"t96",-1.11839532717054
"t15",-0.3686935932752
"t77",0.827286183021803
"t78",0.470947796936221
"t54",0.502406899753536
"t55",-0.842819648108162
"t27",-1.37325263949177
"t50",1.1342562703921
"t51",-0.980407726479534
"t88",-1.55022622575491
"t89",-0.702448942478134
"t42",0.331881933943091
"t86",-1.57374566014787
"t87",-0.0746090219209304
"t85",-0.759809951225896
"t26",-0.568504911820747
"t6",-0.747144179213321
"t79",0.279514945280142
"t80",-0.540933096347476
"t47",-1.17021115459886
"t20",-1.27805026415641
"t21",0.275663298183574
"t66",1.50412506275052
"t67",1.16916876208288
"t36",2.20675696973569
"t37",0.186203355532713
"t62",-0.684789411941508
"t63",-0.591761924920577
"t2",2.17878133577105
"t28",1.04908511298367
"t17",-1.27225988685925
"t76",1.06536741268654
"t99",-0.816287706471227
"t100",-0.15299969978092
"t92",-1.15478953790954
"t56",-2.16430320280147
"t57",0.462241265378392
"t69",0.168652756899699
"t70",1.79147808687153
"t12",0.0518642929906679
"t81",1.19962798061898
"t82",0.950871636623903
"t16",1.56370030057861
"t83",0.737196748968962
"t84",0.456400383651524
"t22",-0.390872001679888
"t23",1.30681369916191
"t8",0.685065068018226
"t61",-0.839082621704906
"t75",0.838960310088143
"t3",0.525884695496863
"t90",0.849754145188913
"t91",0.735867672532105
"t24",0.991791986841236
"t25",-0.51317986915649
"t43",-0.510118873207953
"t44",0.147201120118387
