"","t10","t103","t104","t105","t85","t43","t44","t95","t96","t36","t53","t87","t88","t56","t63","t64","t81","t110","t111","t37","t79","t80","t91","t92","t17","t54","t55","t50","t51","t69","t70","t108","t109","t65","t132","t133","t15","t16","t8","t7","t114","t115","t19","t38","t39","t20","t32","t116","t117","t99","t100","t93","t94","t71","t11","t6","t5","t4","t9","t21","t76","t77","t49","t26","t78","t89","t120","t121","t31","t33","t34","t28","t106","t107","t84","t57","t52","t41","t42","t27","t29","t101","t102","t72","t73","t24","t25","t124","t125","t48","t66","t67","t45","t18","t82","t83","t128","t129","t118","t119","t22","t23","t47","t130","t131","t60","t122","t123","t74","t75","t35","t40","t112","t113","t90","t61","t62","t86","t126","t127","t58","t59","t46","t68","t97","t98","t30","t12","t3","t13","t14","t2","t1"
"t10",0,2.83743186533,2.837431865298,2.837431865298,2.83743186535,2.83743186535,2.83743186535,2.83743186485,2.83743186485,2.83743186531,2.83743186521,2.83743186526,2.83743186526,2.83743186526,2.83743186521,2.83743186521,2.83743186531,2.83743186531,2.83743186531,2.45421894115,2.83743186524,2.83743186524,2.83743186525,2.83743186525,2.32457716765,2.77000078145,2.83743186525,2.45869442755,2.83743186533,2.83743186525,2.83743186525,2.83743186532,2.83743186532,2.83743186532,2.837431865322,2.837431865322,1.42779849815,1.21023063955,0.37299591535,1.59808611495,5.60333141557,5.60333141557,5.60333141537,5.60333141547,5.60333141547,4.90822594517,5.60333141557,5.60333141547,5.60333141547,5.60333141517,5.60333141517,5.60333141521,5.60333141521,5.60333141521,5.36165020827,1.95409892117,2.30480224595,2.90870232955,5.6578806909,5.411941769,6.7798411628,6.7798411628,6.7798411628,6.7798411621,6.7798411624,6.77984116247,6.7798411624,6.7798411624,6.77984116279,6.77984116249,6.01665886289,6.54179229745,6.77984116269,6.77984116269,6.62676565878,6.77984116259,6.77984116265,6.77984116335,6.77984116335,5.79036053524,6.77984116242,6.77984116282,6.77984116282,6.77984116276,6.77984116276,6.77984116356,6.19474719786,6.77984116293,6.77984116293,6.77984116329,6.77984116329,6.77984116329,6.77984116334,5.16780723275,6.77984116365,6.77984116365,6.7798411636,6.7798411636,6.77984116354,6.77984116354,6.49509163255,6.77984116305,6.779841163352,6.779841163292,6.779841163292,6.779841163322,6.779841163332,6.779841163332,6.662609735952,6.779841163252,6.77984116325,6.48795824465,6.77984116322,6.77984116322,6.77984116325,6.72400755445,6.65269472365,6.779841163117,6.779841163207,6.779841163207,6.779841163117,6.779841163117,6.405522483937,6.779841163137,6.779841163137,6.779841163137,6.77984116315,5.26488107715,3.45195869675,6.18425475625,7.71352717205,5.65926322195,4.95603138275
"t103",2.83743186533,0,0.280507961568,0.280507961568,0.47616122398,1.59385849018,1.59385849018,2.93963085028,2.93963085028,3.27006179914,3.27006179904,3.27006179909,3.27006179909,3.27006179909,3.27006179904,3.27006179904,3.27006179914,3.27006179914,3.27006179914,2.88684887498,3.27006179907,3.27006179907,3.27006179908,3.27006179908,3.47251500648,3.91793862028,3.98536970408,3.60663226638,3.98536970416,3.98536970408,3.98536970408,3.98536970415,3.98536970415,3.98536970415,3.985369704152,3.985369704152,4.19239163458,3.97482377598,3.13758905178,4.36267925138,8.367924552,8.367924552,8.3679245518,8.3679245519,8.3679245519,7.6728190816,8.367924552,8.3679245519,8.3679245519,8.3679245516,8.3679245516,8.36792455164,8.36792455164,8.36792455164,8.1262433447,4.7186920576,5.06939538238,5.67329546598,8.42247382733,8.17653490543,9.54443429923,9.54443429923,9.54443429923,9.54443429853,9.54443429883,9.5444342989,9.54443429883,9.54443429883,9.54443429922,9.54443429892,8.78125199932,9.30638543388,9.54443429912,9.54443429912,9.39135879521,9.54443429902,9.54443429908,9.54443429978,9.54443429978,8.55495367167,9.54443429885,9.54443429925,9.54443429925,9.54443429919,9.54443429919,9.54443429999,8.95934033429,9.54443429936,9.54443429936,9.54443429972,9.54443429972,9.54443429972,9.54443429977,7.93240036918,9.54443430008,9.54443430008,9.54443430003,9.54443430003,9.54443429997,9.54443429997,9.25968476898,9.54443429948,9.544434299782,9.544434299722,9.544434299722,9.544434299752,9.544434299762,9.544434299762,9.427202872382,9.544434299682,9.54443429968,9.25255138108,9.54443429965,9.54443429965,9.54443429968,9.48860069088,9.41728786008,9.544434299547,9.544434299637,9.544434299637,9.544434299547,9.544434299547,9.170115620367,9.544434299567,9.544434299567,9.544434299567,9.54443429958,8.02947421358,6.21655183318,8.94884789268,10.47812030848,8.42385635838,7.72062451918
"t104",2.837431865298,0.280507961568,0,0.2699251854,0.476161223948,1.593858490148,1.593858490148,2.939630850248,2.939630850248,3.270061799108,3.270061799008,3.270061799058,3.270061799058,3.270061799058,3.270061799008,3.270061799008,3.270061799108,3.270061799108,3.270061799108,2.886848874948,3.270061799038,3.270061799038,3.270061799048,3.270061799048,3.472515006448,3.917938620248,3.985369704048,3.606632266348,3.985369704128,3.985369704048,3.985369704048,3.985369704118,3.985369704118,3.985369704118,3.98536970412,3.98536970412,4.192391634548,3.974823775948,3.137589051748,4.362679251348,8.367924551968,8.367924551968,8.367924551768,8.367924551868,8.367924551868,7.672819081568,8.367924551968,8.367924551868,8.367924551868,8.367924551568,8.367924551568,8.367924551608,8.367924551608,8.367924551608,8.126243344668,4.718692057568,5.069395382348,5.673295465948,8.422473827298,8.176534905398,9.544434299198,9.544434299198,9.544434299198,9.544434298498,9.544434298798,9.544434298868,9.544434298798,9.544434298798,9.544434299188,9.544434298888,8.781251999288,9.306385433848,9.544434299088,9.544434299088,9.391358795178,9.544434298988,9.544434299048,9.544434299748,9.544434299748,8.554953671638,9.544434298818,9.544434299218,9.544434299218,9.544434299158,9.544434299158,9.544434299958,8.959340334258,9.544434299328,9.544434299328,9.544434299688,9.544434299688,9.544434299688,9.544434299738,7.932400369148,9.544434300048,9.544434300048,9.544434299998,9.544434299998,9.544434299938,9.544434299938,9.259684768948,9.544434299448,9.54443429975,9.54443429969,9.54443429969,9.54443429972,9.54443429973,9.54443429973,9.42720287235,9.54443429965,9.544434299648,9.252551381048,9.544434299618,9.544434299618,9.544434299648,9.488600690848,9.417287860048,9.544434299515,9.544434299605,9.544434299605,9.544434299515,9.544434299515,9.170115620335,9.544434299535,9.544434299535,9.544434299535,9.544434299548,8.029474213548,6.216551833148,8.948847892648,10.478120308448,8.423856358348,7.720624519148
"t105",2.837431865298,0.280507961568,0.2699251854,0,0.476161223948,1.593858490148,1.593858490148,2.939630850248,2.939630850248,3.270061799108,3.270061799008,3.270061799058,3.270061799058,3.270061799058,3.270061799008,3.270061799008,3.270061799108,3.270061799108,3.270061799108,2.886848874948,3.270061799038,3.270061799038,3.270061799048,3.270061799048,3.472515006448,3.917938620248,3.985369704048,3.606632266348,3.985369704128,3.985369704048,3.985369704048,3.985369704118,3.985369704118,3.985369704118,3.98536970412,3.98536970412,4.192391634548,3.974823775948,3.137589051748,4.362679251348,8.367924551968,8.367924551968,8.367924551768,8.367924551868,8.367924551868,7.672819081568,8.367924551968,8.367924551868,8.367924551868,8.367924551568,8.367924551568,8.367924551608,8.367924551608,8.367924551608,8.126243344668,4.718692057568,5.069395382348,5.673295465948,8.422473827298,8.176534905398,9.544434299198,9.544434299198,9.544434299198,9.544434298498,9.544434298798,9.544434298868,9.544434298798,9.544434298798,9.544434299188,9.544434298888,8.781251999288,9.306385433848,9.544434299088,9.544434299088,9.391358795178,9.544434298988,9.544434299048,9.544434299748,9.544434299748,8.554953671638,9.544434298818,9.544434299218,9.544434299218,9.544434299158,9.544434299158,9.544434299958,8.959340334258,9.544434299328,9.544434299328,9.544434299688,9.544434299688,9.544434299688,9.544434299738,7.932400369148,9.544434300048,9.544434300048,9.544434299998,9.544434299998,9.544434299938,9.544434299938,9.259684768948,9.544434299448,9.54443429975,9.54443429969,9.54443429969,9.54443429972,9.54443429973,9.54443429973,9.42720287235,9.54443429965,9.544434299648,9.252551381048,9.544434299618,9.544434299618,9.544434299648,9.488600690848,9.417287860048,9.544434299515,9.544434299605,9.544434299605,9.544434299515,9.544434299515,9.170115620335,9.544434299535,9.544434299535,9.544434299535,9.544434299548,8.029474213548,6.216551833148,8.948847892648,10.478120308448,8.423856358348,7.720624519148
"t85",2.83743186535,0.47616122398,0.476161223948,0.476161223948,0,1.5938584902,1.5938584902,2.9396308503,2.9396308503,3.27006179916,3.27006179906,3.27006179911,3.27006179911,3.27006179911,3.27006179906,3.27006179906,3.27006179916,3.27006179916,3.27006179916,2.886848875,3.27006179909,3.27006179909,3.2700617991,3.2700617991,3.4725150065,3.9179386203,3.9853697041,3.6066322664,3.98536970418,3.9853697041,3.9853697041,3.98536970417,3.98536970417,3.98536970417,3.985369704172,3.985369704172,4.1923916346,3.974823776,3.1375890518,4.3626792514,8.36792455202,8.36792455202,8.36792455182,8.36792455192,8.36792455192,7.67281908162,8.36792455202,8.36792455192,8.36792455192,8.36792455162,8.36792455162,8.36792455166,8.36792455166,8.36792455166,8.12624334472,4.71869205762,5.0693953824,5.673295466,8.42247382735,8.17653490545,9.54443429925,9.54443429925,9.54443429925,9.54443429855,9.54443429885,9.54443429892,9.54443429885,9.54443429885,9.54443429924,9.54443429894,8.78125199934,9.3063854339,9.54443429914,9.54443429914,9.39135879523,9.54443429904,9.5444342991,9.5444342998,9.5444342998,8.55495367169,9.54443429887,9.54443429927,9.54443429927,9.54443429921,9.54443429921,9.54443430001,8.95934033431,9.54443429938,9.54443429938,9.54443429974,9.54443429974,9.54443429974,9.54443429979,7.9324003692,9.5444343001,9.5444343001,9.54443430005,9.54443430005,9.54443429999,9.54443429999,9.259684769,9.5444342995,9.544434299802,9.544434299742,9.544434299742,9.544434299772,9.544434299782,9.544434299782,9.427202872402,9.544434299702,9.5444342997,9.2525513811,9.54443429967,9.54443429967,9.5444342997,9.4886006909,9.4172878601,9.544434299567,9.544434299657,9.544434299657,9.544434299567,9.544434299567,9.170115620387,9.544434299587,9.544434299587,9.544434299587,9.5444342996,8.0294742136,6.2165518332,8.9488478927,10.4781203085,8.4238563584,7.7206245192
"t43",2.83743186535,1.59385849018,1.593858490148,1.593858490148,1.5938584902,0,1.2053075886,2.9396308503,2.9396308503,3.27006179916,3.27006179906,3.27006179911,3.27006179911,3.27006179911,3.27006179906,3.27006179906,3.27006179916,3.27006179916,3.27006179916,2.886848875,3.27006179909,3.27006179909,3.2700617991,3.2700617991,3.4725150065,3.9179386203,3.9853697041,3.6066322664,3.98536970418,3.9853697041,3.9853697041,3.98536970417,3.98536970417,3.98536970417,3.985369704172,3.985369704172,4.1923916346,3.974823776,3.1375890518,4.3626792514,8.36792455202,8.36792455202,8.36792455182,8.36792455192,8.36792455192,7.67281908162,8.36792455202,8.36792455192,8.36792455192,8.36792455162,8.36792455162,8.36792455166,8.36792455166,8.36792455166,8.12624334472,4.71869205762,5.0693953824,5.673295466,8.42247382735,8.17653490545,9.54443429925,9.54443429925,9.54443429925,9.54443429855,9.54443429885,9.54443429892,9.54443429885,9.54443429885,9.54443429924,9.54443429894,8.78125199934,9.3063854339,9.54443429914,9.54443429914,9.39135879523,9.54443429904,9.5444342991,9.5444342998,9.5444342998,8.55495367169,9.54443429887,9.54443429927,9.54443429927,9.54443429921,9.54443429921,9.54443430001,8.95934033431,9.54443429938,9.54443429938,9.54443429974,9.54443429974,9.54443429974,9.54443429979,7.9324003692,9.5444343001,9.5444343001,9.54443430005,9.54443430005,9.54443429999,9.54443429999,9.259684769,9.5444342995,9.544434299802,9.544434299742,9.544434299742,9.544434299772,9.544434299782,9.544434299782,9.427202872402,9.544434299702,9.5444342997,9.2525513811,9.54443429967,9.54443429967,9.5444342997,9.4886006909,9.4172878601,9.544434299567,9.544434299657,9.544434299657,9.544434299567,9.544434299567,9.170115620387,9.544434299587,9.544434299587,9.544434299587,9.5444342996,8.0294742136,6.2165518332,8.9488478927,10.4781203085,8.4238563584,7.7206245192
"t44",2.83743186535,1.59385849018,1.593858490148,1.593858490148,1.5938584902,1.2053075886,0,2.9396308503,2.9396308503,3.27006179916,3.27006179906,3.27006179911,3.27006179911,3.27006179911,3.27006179906,3.27006179906,3.27006179916,3.27006179916,3.27006179916,2.886848875,3.27006179909,3.27006179909,3.2700617991,3.2700617991,3.4725150065,3.9179386203,3.9853697041,3.6066322664,3.98536970418,3.9853697041,3.9853697041,3.98536970417,3.98536970417,3.98536970417,3.985369704172,3.985369704172,4.1923916346,3.974823776,3.1375890518,4.3626792514,8.36792455202,8.36792455202,8.36792455182,8.36792455192,8.36792455192,7.67281908162,8.36792455202,8.36792455192,8.36792455192,8.36792455162,8.36792455162,8.36792455166,8.36792455166,8.36792455166,8.12624334472,4.71869205762,5.0693953824,5.673295466,8.42247382735,8.17653490545,9.54443429925,9.54443429925,9.54443429925,9.54443429855,9.54443429885,9.54443429892,9.54443429885,9.54443429885,9.54443429924,9.54443429894,8.78125199934,9.3063854339,9.54443429914,9.54443429914,9.39135879523,9.54443429904,9.5444342991,9.5444342998,9.5444342998,8.55495367169,9.54443429887,9.54443429927,9.54443429927,9.54443429921,9.54443429921,9.54443430001,8.95934033431,9.54443429938,9.54443429938,9.54443429974,9.54443429974,9.54443429974,9.54443429979,7.9324003692,9.5444343001,9.5444343001,9.54443430005,9.54443430005,9.54443429999,9.54443429999,9.259684769,9.5444342995,9.544434299802,9.544434299742,9.544434299742,9.544434299772,9.544434299782,9.544434299782,9.427202872402,9.544434299702,9.5444342997,9.2525513811,9.54443429967,9.54443429967,9.5444342997,9.4886006909,9.4172878601,9.544434299567,9.544434299657,9.544434299657,9.544434299567,9.544434299567,9.170115620387,9.544434299587,9.544434299587,9.544434299587,9.5444342996,8.0294742136,6.2165518332,8.9488478927,10.4781203085,8.4238563584,7.7206245192
"t95",2.83743186485,2.93963085028,2.939630850248,2.939630850248,2.9396308503,2.9396308503,2.9396308503,0,0.3460742918,3.27006179866,3.27006179856,3.27006179861,3.27006179861,3.27006179861,3.27006179856,3.27006179856,3.27006179866,3.27006179866,3.27006179866,2.8868488745,3.27006179859,3.27006179859,3.2700617986,3.2700617986,3.472515006,3.9179386198,3.9853697036,3.6066322659,3.98536970368,3.9853697036,3.9853697036,3.98536970367,3.98536970367,3.98536970367,3.985369703672,3.985369703672,4.1923916341,3.9748237755,3.1375890513,4.3626792509,8.36792455152,8.36792455152,8.36792455132,8.36792455142,8.36792455142,7.67281908112,8.36792455152,8.36792455142,8.36792455142,8.36792455112,8.36792455112,8.36792455116,8.36792455116,8.36792455116,8.12624334422,4.71869205712,5.0693953819,5.6732954655,8.42247382685,8.17653490495,9.54443429875,9.54443429875,9.54443429875,9.54443429805,9.54443429835,9.54443429842,9.54443429835,9.54443429835,9.54443429874,9.54443429844,8.78125199884,9.3063854334,9.54443429864,9.54443429864,9.39135879473,9.54443429854,9.5444342986,9.5444342993,9.5444342993,8.55495367119,9.54443429837,9.54443429877,9.54443429877,9.54443429871,9.54443429871,9.54443429951,8.95934033381,9.54443429888,9.54443429888,9.54443429924,9.54443429924,9.54443429924,9.54443429929,7.9324003687,9.5444342996,9.5444342996,9.54443429955,9.54443429955,9.54443429949,9.54443429949,9.2596847685,9.544434299,9.544434299302,9.544434299242,9.544434299242,9.544434299272,9.544434299282,9.544434299282,9.427202871902,9.544434299202,9.5444342992,9.2525513806,9.54443429917,9.54443429917,9.5444342992,9.4886006904,9.4172878596,9.544434299067,9.544434299157,9.544434299157,9.544434299067,9.544434299067,9.170115619887,9.544434299087,9.544434299087,9.544434299087,9.5444342991,8.0294742131,6.2165518327,8.9488478922,10.478120308,8.4238563579,7.7206245187
"t96",2.83743186485,2.93963085028,2.939630850248,2.939630850248,2.9396308503,2.9396308503,2.9396308503,0.3460742918,0,3.27006179866,3.27006179856,3.27006179861,3.27006179861,3.27006179861,3.27006179856,3.27006179856,3.27006179866,3.27006179866,3.27006179866,2.8868488745,3.27006179859,3.27006179859,3.2700617986,3.2700617986,3.472515006,3.9179386198,3.9853697036,3.6066322659,3.98536970368,3.9853697036,3.9853697036,3.98536970367,3.98536970367,3.98536970367,3.985369703672,3.985369703672,4.1923916341,3.9748237755,3.1375890513,4.3626792509,8.36792455152,8.36792455152,8.36792455132,8.36792455142,8.36792455142,7.67281908112,8.36792455152,8.36792455142,8.36792455142,8.36792455112,8.36792455112,8.36792455116,8.36792455116,8.36792455116,8.12624334422,4.71869205712,5.0693953819,5.6732954655,8.42247382685,8.17653490495,9.54443429875,9.54443429875,9.54443429875,9.54443429805,9.54443429835,9.54443429842,9.54443429835,9.54443429835,9.54443429874,9.54443429844,8.78125199884,9.3063854334,9.54443429864,9.54443429864,9.39135879473,9.54443429854,9.5444342986,9.5444342993,9.5444342993,8.55495367119,9.54443429837,9.54443429877,9.54443429877,9.54443429871,9.54443429871,9.54443429951,8.95934033381,9.54443429888,9.54443429888,9.54443429924,9.54443429924,9.54443429924,9.54443429929,7.9324003687,9.5444342996,9.5444342996,9.54443429955,9.54443429955,9.54443429949,9.54443429949,9.2596847685,9.544434299,9.544434299302,9.544434299242,9.544434299242,9.544434299272,9.544434299282,9.544434299282,9.427202871902,9.544434299202,9.5444342992,9.2525513806,9.54443429917,9.54443429917,9.5444342992,9.4886006904,9.4172878596,9.544434299067,9.544434299157,9.544434299157,9.544434299067,9.544434299067,9.170115619887,9.544434299087,9.544434299087,9.544434299087,9.5444342991,8.0294742131,6.2165518327,8.9488478922,10.478120308,8.4238563579,7.7206245187
"t36",2.83743186531,3.27006179914,3.270061799108,3.270061799108,3.27006179916,3.27006179916,3.27006179916,3.27006179866,3.27006179866,0,1.5733131431,1.57331314315,1.57331314315,1.57331314315,1.7099098659,1.7099098659,1.709909866,1.709909866,1.709909866,1.44594659736,1.82915952145,1.82915952145,1.82915952146,1.82915952146,3.47251500646,3.91793862026,3.98536970406,3.60663226636,3.98536970414,3.98536970406,3.98536970406,3.98536970413,3.98536970413,3.98536970413,3.985369704132,3.985369704132,4.19239163456,3.97482377596,3.13758905176,4.36267925136,8.36792455198,8.36792455198,8.36792455178,8.36792455188,8.36792455188,7.67281908158,8.36792455198,8.36792455188,8.36792455188,8.36792455158,8.36792455158,8.36792455162,8.36792455162,8.36792455162,8.12624334468,4.71869205758,5.06939538236,5.67329546596,8.42247382731,8.17653490541,9.54443429921,9.54443429921,9.54443429921,9.54443429851,9.54443429881,9.54443429888,9.54443429881,9.54443429881,9.5444342992,9.5444342989,8.7812519993,9.30638543386,9.5444342991,9.5444342991,9.39135879519,9.544434299,9.54443429906,9.54443429976,9.54443429976,8.55495367165,9.54443429883,9.54443429923,9.54443429923,9.54443429917,9.54443429917,9.54443429997,8.95934033427,9.54443429934,9.54443429934,9.5444342997,9.5444342997,9.5444342997,9.54443429975,7.93240036916,9.54443430006,9.54443430006,9.54443430001,9.54443430001,9.54443429995,9.54443429995,9.25968476896,9.54443429946,9.544434299762,9.544434299702,9.544434299702,9.544434299732,9.544434299742,9.544434299742,9.427202872362,9.544434299662,9.54443429966,9.25255138106,9.54443429963,9.54443429963,9.54443429966,9.48860069086,9.41728786006,9.544434299527,9.544434299617,9.544434299617,9.544434299527,9.544434299527,9.170115620347,9.544434299547,9.544434299547,9.544434299547,9.54443429956,8.02947421356,6.21655183316,8.94884789266,10.47812030846,8.42385635836,7.72062451916
