"","t1","t8","t9","t11","t12","t13","t16","t26","t130","t131","t40","t20","t21","t31","t87","t88","t69","t94","t95","t7","t29","t30","t14","t4","t5","t17","t117","t118","t107","t108","t75","t51","t76","t77","t66","t67","t23","t24","t146","t147","t53","t68","t99","t100","t82","t80","t81","t63","t43","t33","t27","t61","t62","t89","t124","t128","t129","t50","t138","t148","t149","t37","t18","t15","t152","t153","t104","t71","t105","t106","t35","t72","t126","t127","t59","t60","t28","t115","t116","t133","t136","t137","t101","t44","t32","t57","t58","t64","t86","t150","t151","t139","t34","t38","t39","t113","t120","t121","t119","t98","t56","t132","t134","t135","t49","t46","t83","t84","t25","t41","t42","t22","t10","t78","t79","t52","t65","t140","t141","t73","t74","t45","t144","t145","t114","t111","t112","t109","t110","t125","t142","t143","t85","t54","t122","t123","t55","t96","t97","t90","t91","t70","t92","t93","t36","t47","t48","t102","t103","t19","t6","t3","t2"
"t1",0,3.7550116721,4.5587084045,4.454137498738,4.086120610248,4.854887671578,5.661847979478,6.371221793378,8.028188644278,8.028188644278,8.028188643978,8.028188643878,5.603253411078,8.028188643778,8.028188643878,7.676737891778,7.658235661978,7.717261165928,8.028188643878,3.490860904418,6.393063856538,6.085757972738,4.903910835038,3.40050802775,3.95954678595,5.39997423033,8.02818864453,8.02818864453,8.02818864407,8.02818864407,8.02818864417,8.02818864447,8.02818864383,8.02818864383,8.02818864379,8.02818864379,6.08488661643,5.95111726763,8.02818864385,8.02818864385,8.02818864373,7.39438912452,8.02818864413,8.02818864413,8.02818864413,8.02818864423,8.02818864423,7.91876016953,7.25343304703,8.02818864403,6.05159740553,7.93130061673,8.00603739916,8.02818864426,8.02818864416,8.02818864413,8.02818864413,7.24458988023,8.02818864454,8.02818864454,8.02818864454,7.32053180183,6.20705715733,5.20344483933,8.0281886446,8.0281886446,8.02818864463,8.02818864463,8.02818864453,8.02818864453,8.02818864371,8.02818864391,8.02818864381,8.02818864381,7.86353728871,8.02818864391,5.79113338536,8.02818864421,8.02818864421,8.02818864418,8.02818864418,8.02818864418,8.02818864421,6.88748297151,6.38677366391,8.02818864409,8.02818864409,7.97741477679,8.02818864399,8.02818864407,8.02818864407,8.02818864407,7.18439169349,6.36654320853,8.02818864439,8.02818864415,8.028188644213,8.028188644213,8.0281886442,8.02818864415,8.02818864405,8.02818864364,8.02818864363,7.96362603153,8.02818864431,8.02818864461,8.02818864411,8.02818864411,5.89566027431,8.02818864471,7.05837104651,5.69324845381,4.36223282953,8.028188644928,8.028188644928,7.468001722428,8.028188645028,8.028188644978,8.028188644978,8.028188644928,8.028188644928,8.028188645348,8.028188644898,8.028188644898,8.028188644948,8.028188644948,8.028188644948,8.028188644548,8.028188644548,8.028188644458,8.028188644418,8.028188644418,8.028188644458,8.028188644858,8.028188644558,8.028188644558,7.090693104158,8.028188644758,8.028188644758,8.028188644458,7.977130501158,8.028188644458,8.028188644558,8.028188644558,6.364967385058,7.821756847848,6.859687648648,8.028188644448,8.028188644448,5.451815505698,5.718282801698,3.1251894533,2.79193321
"t8",3.7550116721,0,1.0637744972,2.421626163438,2.053609274948,2.822376336278,3.629336644178,4.338710458078,5.995677308978,5.995677308978,5.995677308678,5.995677308578,3.570742075778,5.995677308478,5.995677308578,5.644226556478,5.625724326678,5.684749830628,5.995677308578,1.458349569118,4.360552521238,4.053246637438,2.871399499738,1.36799669245,1.92703545065,3.36746289503,5.99567730923,5.99567730923,5.99567730877,5.99567730877,5.99567730887,5.99567730917,5.99567730853,5.99567730853,5.99567730849,5.99567730849,4.05237528113,3.91860593233,5.99567730855,5.99567730855,5.99567730843,5.36187778922,5.99567730883,5.99567730883,5.99567730883,5.99567730893,5.99567730893,5.88624883423,5.22092171173,5.99567730873,4.01908607023,5.89878928143,5.97352606386,5.99567730896,5.99567730886,5.99567730883,5.99567730883,5.21207854493,5.99567730924,5.99567730924,5.99567730924,5.28802046653,4.17454582203,3.17093350403,5.9956773093,5.9956773093,5.99567730933,5.99567730933,5.99567730923,5.99567730923,5.99567730841,5.99567730861,5.99567730851,5.99567730851,5.83102595341,5.99567730861,3.75862205006,5.99567730891,5.99567730891,5.99567730888,5.99567730888,5.99567730888,5.99567730891,4.85497163621,4.35426232861,5.99567730879,5.99567730879,5.94490344149,5.99567730869,5.99567730877,5.99567730877,5.99567730877,5.15188035819,4.33403187323,5.99567730909,5.99567730885,5.995677308913,5.995677308913,5.9956773089,5.99567730885,5.99567730875,5.99567730834,5.99567730833,5.93111469623,5.99567730901,5.99567730931,5.99567730881,5.99567730881,3.86314893901,5.99567730941,5.02585971121,3.66073711851,2.32972149423,5.995677309628,5.995677309628,5.435490387128,5.995677309728,5.995677309678,5.995677309678,5.995677309628,5.995677309628,5.995677310048,5.995677309598,5.995677309598,5.995677309648,5.995677309648,5.995677309648,5.995677309248,5.995677309248,5.995677309158,5.995677309118,5.995677309118,5.995677309158,5.995677309558,5.995677309258,5.995677309258,5.058181768858,5.995677309458,5.995677309458,5.995677309158,5.944619165858,5.995677309158,5.995677309258,5.995677309258,4.332456049758,5.789245512548,4.827176313348,5.995677309148,5.995677309148,3.419304170398,3.685771466398,1.6249117738,1.4958666519
"t9",4.5587084045,1.0637744972,0,3.225322895838,2.857306007348,3.626073068678,4.433033376578,5.142407190478,6.799374041378,6.799374041378,6.799374041078,6.799374040978,4.374438808178,6.799374040878,6.799374040978,6.447923288878,6.429421059078,6.488446563028,6.799374040978,2.262046301518,5.164249253638,4.856943369838,3.675096232138,2.17169342485,2.73073218305,4.17115962743,6.79937404163,6.79937404163,6.79937404117,6.79937404117,6.79937404127,6.79937404157,6.79937404093,6.79937404093,6.79937404089,6.79937404089,4.85607201353,4.72230266473,6.79937404095,6.79937404095,6.79937404083,6.16557452162,6.79937404123,6.79937404123,6.79937404123,6.79937404133,6.79937404133,6.68994556663,6.02461844413,6.79937404113,4.82278280263,6.70248601383,6.77722279626,6.79937404136,6.79937404126,6.79937404123,6.79937404123,6.01577527733,6.79937404164,6.79937404164,6.79937404164,6.09171719893,4.97824255443,3.97463023643,6.7993740417,6.7993740417,6.79937404173,6.79937404173,6.79937404163,6.79937404163,6.79937404081,6.79937404101,6.79937404091,6.79937404091,6.63472268581,6.79937404101,4.56231878246,6.79937404131,6.79937404131,6.79937404128,6.79937404128,6.79937404128,6.79937404131,5.65866836861,5.15795906101,6.79937404119,6.79937404119,6.74860017389,6.79937404109,6.79937404117,6.79937404117,6.79937404117,5.95557709059,5.13772860563,6.79937404149,6.79937404125,6.799374041313,6.799374041313,6.7993740413,6.79937404125,6.79937404115,6.79937404074,6.79937404073,6.73481142863,6.79937404141,6.79937404171,6.79937404121,6.79937404121,4.66684567141,6.79937404181,5.82955644361,4.46443385091,3.13341822663,6.799374042028,6.799374042028,6.239187119528,6.799374042128,6.799374042078,6.799374042078,6.799374042028,6.799374042028,6.799374042448,6.799374041998,6.799374041998,6.799374042048,6.799374042048,6.799374042048,6.799374041648,6.799374041648,6.799374041558,6.799374041518,6.799374041518,6.799374041558,6.799374041958,6.799374041658,6.799374041658,5.861878501258,6.799374041858,6.799374041858,6.799374041558,6.748315898258,6.799374041558,6.799374041658,6.799374041658,5.136152782158,6.592942244948,5.630873045748,6.799374041548,6.799374041548,4.223000902798,4.489468198798,2.4286085062,2.2995633843
"t11",4.454137498738,2.421626163438,3.225322895838,0,0.43304275531,3.04752600624,3.85448631414,4.56386012804,6.22082697894,6.22082697894,6.22082697864,6.22082697854,3.79589174574,6.22082697844,6.22082697854,5.86937622644,5.85087399664,5.90989950059,6.22082697854,1.68349923908,4.5857021912,4.2783963074,3.0965491697,1.605950336888,2.164989095088,3.605416539468,6.233630953668,6.233630953668,6.233630953208,6.233630953208,6.233630953308,6.233630953608,6.233630952968,6.233630952968,6.233630952928,6.233630952928,4.290328925568,4.156559576768,6.233630952988,6.233630952988,6.233630952868,5.599831433658,6.233630953268,6.233630953268,6.233630953268,6.233630953368,6.233630953368,6.124202478668,5.458875356168,6.233630953168,4.257039714668,6.136742925868,6.211479708298,6.233630953398,6.233630953298,6.233630953268,6.233630953268,5.450032189368,6.233630953678,6.233630953678,6.233630953678,5.525974110968,4.412499466468,3.408887148468,6.233630953738,6.233630953738,6.233630953768,6.233630953768,6.233630953668,6.233630953668,6.233630952848,6.233630953048,6.233630952948,6.233630952948,6.068979597848,6.233630953048,3.996575694498,6.233630953348,6.233630953348,6.233630953318,6.233630953318,6.233630953318,6.233630953348,5.092925280648,4.592215973048,6.233630953228,6.233630953228,6.182857085928,6.233630953128,6.233630953208,6.233630953208,6.233630953208,5.389834002628,4.571985517668,6.233630953528,6.233630953288,6.233630953351,6.233630953351,6.233630953338,6.233630953288,6.233630953188,6.233630952778,6.233630952768,6.169068340668,6.233630953448,6.233630953748,6.233630953248,6.233630953248,4.101102583448,6.233630953848,5.263813355648,3.898690762948,2.567675138668,6.233630954066,6.233630954066,5.673444031566,6.233630954166,6.233630954116,6.233630954116,6.233630954066,6.233630954066,6.233630954486,6.233630954036,6.233630954036,6.233630954086,6.233630954086,6.233630954086,6.233630953686,6.233630953686,6.233630953596,6.233630953556,6.233630953556,6.233630953596,6.233630953996,6.233630953696,6.233630953696,5.296135413296,6.233630953896,6.233630953896,6.233630953596,6.182572810296,6.233630953596,6.233630953696,6.233630953696,4.570409694196,6.027199156986,5.065129957786,6.233630953586,6.233630953586,3.657257814836,3.923725110836,2.324037600438,2.194992478538
"t12",4.086120610248,2.053609274948,2.857306007348,0.43304275531,0,2.67950911775,3.48646942565,4.19584323955,5.85281009045,5.85281009045,5.85281009015,5.85281009005,3.42787485725,5.85281008995,5.85281009005,5.50135933795,5.48285710815,5.5418826121,5.85281009005,1.31548235059,4.21768530271,3.91037941891,2.72853228121,1.237933448398,1.796972206598,3.237399650978,5.865614065178,5.865614065178,5.865614064718,5.865614064718,5.865614064818,5.865614065118,5.865614064478,5.865614064478,5.865614064438,5.865614064438,3.922312037078,3.788542688278,5.865614064498,5.865614064498,5.865614064378,5.231814545168,5.865614064778,5.865614064778,5.865614064778,5.865614064878,5.865614064878,5.756185590178,5.090858467678,5.865614064678,3.889022826178,5.768726037378,5.843462819808,5.865614064908,5.865614064808,5.865614064778,5.865614064778,5.082015300878,5.865614065188,5.865614065188,5.865614065188,5.157957222478,4.044482577978,3.040870259978,5.865614065248,5.865614065248,5.865614065278,5.865614065278,5.865614065178,5.865614065178,5.865614064358,5.865614064558,5.865614064458,5.865614064458,5.700962709358,5.865614064558,3.628558806008,5.865614064858,5.865614064858,5.865614064828,5.865614064828,5.865614064828,5.865614064858,4.724908392158,4.224199084558,5.865614064738,5.865614064738,5.814840197438,5.865614064638,5.865614064718,5.865614064718,5.865614064718,5.021817114138,4.203968629178,5.865614065038,5.865614064798,5.865614064861,5.865614064861,5.865614064848,5.865614064798,5.865614064698,5.865614064288,5.865614064278,5.801051452178,5.865614064958,5.865614065258,5.865614064758,5.865614064758,3.733085694958,5.865614065358,4.895796467158,3.530673874458,2.199658250178,5.865614065576,5.865614065576,5.305427143076,5.865614065676,5.865614065626,5.865614065626,5.865614065576,5.865614065576,5.865614065996,5.865614065546,5.865614065546,5.865614065596,5.865614065596,5.865614065596,5.865614065196,5.865614065196,5.865614065106,5.865614065066,5.865614065066,5.865614065106,5.865614065506,5.865614065206,5.865614065206,4.928118524806,5.865614065406,5.865614065406,5.865614065106,5.814555921806,5.865614065106,5.865614065206,5.865614065206,4.202392805706,5.659182268496,4.697113069296,5.865614065096,5.865614065096,3.289240926346,3.555708222346,1.956020711948,1.826975590048
"t13",4.854887671578,2.822376336278,3.626073068678,3.04752600624,2.67950911775,0,2.2794384289,2.9888122428,4.6457790937,4.6457790937,4.6457790934,4.6457790933,2.2208438605,4.6457790932,4.6457790933,4.2943283412,4.2758261114,4.33485161535,4.6457790933,1.46440607544,4.42527794684,4.11797206304,2.93612492534,2.006700509728,2.565739267928,4.006166712308,6.634381126508,6.634381126508,6.634381126048,6.634381126048,6.634381126148,6.634381126448,6.634381125808,6.634381125808,6.634381125768,6.634381125768,4.691079098408,4.557309749608,6.634381125828,6.634381125828,6.634381125708,6.000581606498,6.634381126108,6.634381126108,6.634381126108,6.634381126208,6.634381126208,6.524952651508,5.859625529008,6.634381126008,4.657789887508,6.537493098708,6.612229881138,6.634381126238,6.634381126138,6.634381126108,6.634381126108,5.850782362208,6.634381126518,6.634381126518,6.634381126518,5.926724283808,4.813249639308,3.809637321308,6.634381126578,6.634381126578,6.634381126608,6.634381126608,6.634381126508,6.634381126508,6.634381125688,6.634381125888,6.634381125788,6.634381125788,6.469729770688,6.634381125888,4.397325867338,6.634381126188,6.634381126188,6.634381126158,6.634381126158,6.634381126158,6.634381126188,5.493675453488,4.992966145888,6.634381126068,6.634381126068,6.583607258768,6.634381125968,6.634381126048,6.634381126048,6.634381126048,5.790584175468,4.972735690508,6.634381126368,6.634381126128,6.634381126191,6.634381126191,6.634381126178,6.634381126128,6.634381126028,6.634381125618,6.634381125608,6.569818513508,6.634381126288,6.634381126588,6.634381126088,6.634381126088,4.501852756288,6.634381126688,5.664563528488,4.299440935788,2.968425311508,6.634381126906,6.634381126906,6.074194204406,6.634381127006,6.634381126956,6.634381126956,6.634381126906,6.634381126906,6.634381127326,6.634381126876,6.634381126876,6.634381126926,6.634381126926,6.634381126926,6.634381126526,6.634381126526,6.634381126436,6.634381126396,6.634381126396,6.634381126436,6.634381126836,6.634381126536,6.634381126536,5.696885586136,6.634381126736,6.634381126736,6.634381126436,6.583322983136,6.634381126436,6.634381126536,6.634381126536,4.971159867036,6.427949329826,5.465880130626,6.634381126426,6.634381126426,4.058007987676,4.324475283676,2.724787773278,2.595742651378
"t16",5.661847979478,3.629336644178,4.433033376578,3.85448631414,3.48646942565,2.2794384289,0,2.1297077451,3.786674596,3.786674596,3.7866745957,4.2242649012,1.7993296684,4.2242649011,4.2242649012,3.8728141491,3.8543119193,3.91333742325,4.2242649012,2.27136638334,5.23223825474,4.92493237094,3.74308523324,2.813660817628,3.372699575828,4.813127020208,7.441341434408,7.441341434408,7.441341433948,7.441341433948,7.441341434048,7.441341434348,7.441341433708,7.441341433708,7.441341433668,7.441341433668,5.498039406308,5.364270057508,7.441341433728,7.441341433728,7.441341433608,6.807541914398,7.441341434008,7.441341434008,7.441341434008,7.441341434108,7.441341434108,7.331912959408,6.666585836908,7.441341433908,5.464750195408,7.344453406608,7.419190189038,7.441341434138,7.441341434038,7.441341434008,7.441341434008,6.657742670108,7.441341434418,7.441341434418,7.441341434418,6.733684591708,5.620209947208,4.616597629208,7.441341434478,7.441341434478,7.441341434508,7.441341434508,7.441341434408,7.441341434408,7.441341433588,7.441341433788,7.441341433688,7.441341433688,7.276690078588,7.441341433788,5.204286175238,7.441341434088,7.441341434088,7.441341434058,7.441341434058,7.441341434058,7.441341434088,6.300635761388,5.799926453788,7.441341433968,7.441341433968,7.390567566668,7.441341433868,7.441341433948,7.441341433948,7.441341433948,6.597544483368,5.779695998408,7.441341434268,7.441341434028,7.441341434091,7.441341434091,7.441341434078,7.441341434028,7.441341433928,7.441341433518,7.441341433508,7.376778821408,7.441341434188,7.441341434488,7.441341433988,7.441341433988,5.308813064188,7.441341434588,6.471523836388,5.106401243688,3.775385619408,7.441341434806,7.441341434806,6.881154512306,7.441341434906,7.441341434856,7.441341434856,7.441341434806,7.441341434806,7.441341435226,7.441341434776,7.441341434776,7.441341434826,7.441341434826,7.441341434826,7.441341434426,7.441341434426,7.441341434336,7.441341434296,7.441341434296,7.441341434336,7.441341434736,7.441341434436,7.441341434436,6.503845894036,7.441341434636,7.441341434636,7.441341434336,7.390283291036,7.441341434336,7.441341434436,7.441341434436,5.778120174936,7.234909637726,6.272840438526,7.441341434326,7.441341434326,4.864968295576,5.131435591576,3.531748081178,3.402702959278
"t26",6.371221793378,4.338710458078,5.142407190478,4.56386012804,4.19584323955,2.9888122428,2.1297077451,0,3.1319993559,3.1319993559,3.1319993556,4.9336387151,2.5087034823,4.933638715,4.9336387151,4.582187963,4.5636857332,4.62271123715,4.9336387151,2.98074019724,5.94161206864,5.63430618484,4.45245904714,3.523034631528,4.082073389728,5.522500834108,8.150715248308,8.150715248308,8.150715247848,8.150715247848,8.150715247948,8.150715248248,8.150715247608,8.150715247608,8.150715247568,8.150715247568,6.207413220208,6.073643871408,8.150715247628,8.150715247628,8.150715247508,7.516915728298,8.150715247908,8.150715247908,8.150715247908,8.150715248008,8.150715248008,8.041286773308,7.375959650808,8.150715247808,6.174124009308,8.053827220508,8.128564002938,8.150715248038,8.150715247938,8.150715247908,8.150715247908,7.367116484008,8.150715248318,8.150715248318,8.150715248318,7.443058405608,6.329583761108,5.325971443108,8.150715248378,8.150715248378,8.150715248408,8.150715248408,8.150715248308,8.150715248308,8.150715247488,8.150715247688,8.150715247588,8.150715247588,7.986063892488,8.150715247688,5.913659989138,8.150715247988,8.150715247988,8.150715247958,8.150715247958,8.150715247958,8.150715247988,7.010009575288,6.509300267688,8.150715247868,8.150715247868,8.099941380568,8.150715247768,8.150715247848,8.150715247848,8.150715247848,7.306918297268,6.489069812308,8.150715248168,8.150715247928,8.150715247991,8.150715247991,8.150715247978,8.150715247928,8.150715247828,8.150715247418,8.150715247408,8.086152635308,8.150715248088,8.150715248388,8.150715247888,8.150715247888,6.018186878088,8.150715248488,7.180897650288,5.815775057588,4.484759433308,8.150715248706,8.150715248706,7.590528326206,8.150715248806,8.150715248756,8.150715248756,8.150715248706,8.150715248706,8.150715249126,8.150715248676,8.150715248676,8.150715248726,8.150715248726,8.150715248726,8.150715248326,8.150715248326,8.150715248236,8.150715248196,8.150715248196,8.150715248236,8.150715248636,8.150715248336,8.150715248336,7.213219707936,8.150715248536,8.150715248536,8.150715248236,8.099657104936,8.150715248236,8.150715248336,8.150715248336,6.487493988836,7.944283451626,6.982214252426,8.150715248226,8.150715248226,5.574342109476,5.840809405476,4.241121895078,4.112076773178
"t130",8.028188644278,5.995677308978,6.799374041378,6.22082697894,5.85281009045,4.6457790937,3.786674596,3.1319993559,0,0.2132895466,3.3130660883,6.590605566,4.1656703332,6.5906055659,6.590605566,6.2391548139,6.2206525841,6.27967808805,6.590605566,4.63770704814,7.59857891954,7.29127303574,6.10942589804,5.180001482428,5.739040240628,7.179467685008,9.807682099208,9.807682099208,9.807682098748,9.807682098748,9.807682098848,9.807682099148,9.807682098508,9.807682098508,9.807682098468,9.807682098468,7.864380071108,7.730610722308,9.807682098528,9.807682098528,9.807682098408,9.173882579198,9.807682098808,9.807682098808,9.807682098808,9.807682098908,9.807682098908,9.698253624208,9.032926501708,9.807682098708,7.831090860208,9.710794071408,9.785530853838,9.807682098938,9.807682098838,9.807682098808,9.807682098808,9.024083334908,9.807682099218,9.807682099218,9.807682099218,9.100025256508,7.986550612008,6.982938294008,9.807682099278,9.807682099278,9.807682099308,9.807682099308,9.807682099208,9.807682099208,9.807682098388,9.807682098588,9.807682098488,9.807682098488,9.643030743388,9.807682098588,7.570626840038,9.807682098888,9.807682098888,9.807682098858,9.807682098858,9.807682098858,9.807682098888,8.666976426188,8.166267118588,9.807682098768,9.807682098768,9.756908231468,9.807682098668,9.807682098748,9.807682098748,9.807682098748,8.963885148168,8.146036663208,9.807682099068,9.807682098828,9.807682098891,9.807682098891,9.807682098878,9.807682098828,9.807682098728,9.807682098318,9.807682098308,9.743119486208,9.807682098988,9.807682099288,9.807682098788,9.807682098788,7.675153728988,9.807682099388,8.837864501188,7.472741908488,6.141726284208,9.807682099606,9.807682099606,9.247495177106,9.807682099706,9.807682099656,9.807682099656,9.807682099606,9.807682099606,9.807682100026,9.807682099576,9.807682099576,9.807682099626,9.807682099626,9.807682099626,9.807682099226,9.807682099226,9.807682099136,9.807682099096,9.807682099096,9.807682099136,9.807682099536,9.807682099236,9.807682099236,8.870186558836,9.807682099436,9.807682099436,9.807682099136,9.756623955836,9.807682099136,9.807682099236,9.807682099236,8.144460839736,9.601250302526,8.639181103326,9.807682099126,9.807682099126,7.231308960376,7.497776256376,5.898088745978,5.769043624078
"t131",8.028188644278,5.995677308978,6.799374041378,6.22082697894,5.85281009045,4.6457790937,3.786674596,3.1319993559,0.2132895466,0,3.3130660883,6.590605566,4.1656703332,6.5906055659,6.590605566,6.2391548139,6.2206525841,6.27967808805,6.590605566,4.63770704814,7.59857891954,7.29127303574,6.10942589804,5.180001482428,5.739040240628,7.179467685008,9.807682099208,9.807682099208,9.807682098748,9.807682098748,9.807682098848,9.807682099148,9.807682098508,9.807682098508,9.807682098468,9.807682098468,7.864380071108,7.730610722308,9.807682098528,9.807682098528,9.807682098408,9.173882579198,9.807682098808,9.807682098808,9.807682098808,9.807682098908,9.807682098908,9.698253624208,9.032926501708,9.807682098708,7.831090860208,9.710794071408,9.785530853838,9.807682098938,9.807682098838,9.807682098808,9.807682098808,9.024083334908,9.807682099218,9.807682099218,9.807682099218,9.100025256508,7.986550612008,6.982938294008,9.807682099278,9.807682099278,9.807682099308,9.807682099308,9.807682099208,9.807682099208,9.807682098388,9.807682098588,9.807682098488,9.807682098488,9.643030743388,9.807682098588,7.570626840038,9.807682098888,9.807682098888,9.807682098858,9.807682098858,9.807682098858,9.807682098888,8.666976426188,8.166267118588,9.807682098768,9.807682098768,9.756908231468,9.807682098668,9.807682098748,9.807682098748,9.807682098748,8.963885148168,8.146036663208,9.807682099068,9.807682098828,9.807682098891,9.807682098891,9.807682098878,9.807682098828,9.807682098728,9.807682098318,9.807682098308,9.743119486208,9.807682098988,9.807682099288,9.807682098788,9.807682098788,7.675153728988,9.807682099388,8.837864501188,7.472741908488,6.141726284208,9.807682099606,9.807682099606,9.247495177106,9.807682099706,9.807682099656,9.807682099656,9.807682099606,9.807682099606,9.807682100026,9.807682099576,9.807682099576,9.807682099626,9.807682099626,9.807682099626,9.807682099226,9.807682099226,9.807682099136,9.807682099096,9.807682099096,9.807682099136,9.807682099536,9.807682099236,9.807682099236,8.870186558836,9.807682099436,9.807682099436,9.807682099136,9.756623955836,9.807682099136,9.807682099236,9.807682099236,8.144460839736,9.601250302526,8.639181103326,9.807682099126,9.807682099126,7.231308960376,7.497776256376,5.898088745978,5.769043624078
