,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,3.7640676,0.33799794,5.942865,3.6943924,6.4202933,4.4634876,6.3053365,2.4034348,1.7386388,6.348047,7.364156,5.533641,3.6780448,5.11286,2.316246
t8,3.8302178,0.21000351,5.567643,3.8665566,6.588016,4.33476,5.7710795,2.896082,2.019686,6.4576874,7.3298354,5.657913,4.069769,4.812278,2.3588276
t9,3.8789744,0.25881767,5.692922,3.7728207,6.469163,4.4843698,5.8977194,2.7691271,1.97408,6.3534145,7.352109,5.6201606,3.918206,4.915768,2.2796953
t11,3.817875,0.18631339,5.6912565,3.7807245,6.510762,4.36001,5.8932295,2.8017364,1.9667535,6.422939,7.328908,5.6297135,3.95203,4.8358436,2.3064864
t12,3.77886,0.13276759,5.4701495,3.74031,6.586572,4.2560244,5.713135,3.0087245,2.006885,6.5775785,7.2871366,5.6080422,4.1428957,4.709059,2.3620174
t13,3.7737834,0.25121304,5.6886444,3.7388093,6.541568,4.4431305,6.001825,2.6780796,1.8633832,6.470457,7.3443937,5.66955,3.8527005,4.9772096,2.334159
t16,3.7756195,0.29972363,5.827757,3.7192178,6.4588137,4.473828,6.166567,2.5026278,1.7654213,6.3896265,7.3381987,5.677276,3.7429554,5.0783205,2.3619218
t26,3.728551,0.36634153,5.9243855,3.730448,6.429909,4.5373983,6.3314166,2.2820544,1.6358114,6.4177337,7.3120775,5.813948,3.591017,5.2368093,2.4681818
t130,3.3538888,0.9790046,6.432093,4.2828927,6.2727623,4.676652,7.014166,0.9413753,1.421978,6.8443155,7.018783,6.4966216,2.9110866,5.846673,3.241084
t131,3.2797947,0.98563176,6.5403914,4.306821,6.2991586,4.765272,7.133256,0.90484947,1.3315321,6.9660172,7.057333,6.5995398,2.7803254,5.9117374,3.313756
t40,3.3330135,1.0109978,6.4662256,4.272504,6.2517633,4.693914,7.0449452,0.90922505,1.3961564,6.865932,6.9856887,6.526567,2.8806417,5.828903,3.2253249
t20,3.3525417,0.9548655,6.4740853,4.1585164,6.2061462,4.6741405,7.1049523,0.9735478,1.3942109,6.8707504,6.9412932,6.5489106,2.849163,5.724126,3.2987235
t21,3.7623587,0.25588092,5.775051,3.704574,6.4914494,4.546278,6.1621556,2.4664655,1.6850282,6.4565387,7.323018,5.825499,3.7179859,5.156068,2.413252
t31,3.3082705,1.0248262,6.475754,4.1662803,6.150654,4.703203,7.079816,0.97220516,1.3910857,6.8546085,7.0202475,6.573216,2.8736777,5.719533,3.3210025
t87,3.347563,0.99381053,6.4765058,4.0820856,6.182115,4.694028,7.1672726,1.0477022,1.3190544,6.8955965,7.076976,6.5881968,2.7948556,5.7453585,3.3709624
t88,3.3150656,0.9170164,6.5253267,4.1972294,6.2819433,4.7325583,7.1496615,0.9919703,1.3658215,6.9553623,7.043628,6.5959496,2.789742,5.8695607,3.3888464
t69,3.2989125,0.94853,6.534546,4.133832,6.2342567,4.7623982,7.2185707,1.0359734,1.2919366,6.994203,7.08444,6.6394153,2.7313027,5.850986,3.4559925
t94,3.2742176,0.9714726,6.587553,4.1509995,6.180348,4.75759,7.2359366,0.9597609,1.3346788,6.977053,6.97434,6.6625605,2.731921,5.759739,3.375065
t95,3.3421934,0.95222723,6.4982514,4.0754876,6.140835,4.6882424,7.2002864,1.039782,1.3027455,6.908223,7.022777,6.614438,2.759808,5.6661797,3.396849
t7,3.9375563,0.14656869,5.47209,3.8354676,6.5328164,4.2509794,5.758299,3.044764,2.001669,6.4877834,7.3599157,5.6138167,4.2904325,4.681919,2.4629564
t29,3.7727797,0.29901,5.8843184,3.6853945,6.513431,4.5228214,6.3583264,2.2921045,1.6928828,6.442477,7.429435,5.6265316,3.6857026,5.169279,2.2958775
t30,3.792647,0.3197622,5.9443326,3.6701963,6.419853,4.4892764,6.2743254,2.4321146,1.7691993,6.335184,7.3907604,5.507359,3.6956997,5.0906763,2.271335
