,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,8.240561,7.3353734,1.6418272,4.599704,5.105294,3.6391385,4.9967613,4.0406213,3.3186533,8.922348,7.00831,5.9139705,5.960896,4.148292
t7,8.19984,7.3060913,1.4974053,4.3782554,4.9158773,3.5988443,5.0802054,3.9281416,3.263381,8.76787,6.833646,5.9255157,5.9539604,4.220469
t13,8.571647,7.0743303,0.114601724,2.817997,3.4375064,3.5527802,5.909565,3.5956633,2.6569355,8.636778,5.8841596,5.9634676,6.39466,4.2439466
t14,8.548625,7.1231103,0.23857416,2.9688342,3.5783699,3.5253737,5.843178,3.598989,2.6736581,8.650492,5.9518633,5.9405947,6.374498,4.262063
t50,8.651022,7.0293717,-0.000817638,2.6595793,3.3078954,3.604066,5.9936457,3.5487254,2.5496752,8.60076,5.7814655,6.033017,6.4295797,4.2117558
t85,8.568442,7.0269065,0.013461651,2.7417173,3.330416,3.5379326,5.924922,3.5078197,2.5984576,8.632665,5.767357,5.973423,6.351121,4.2784686
t86,8.66529,6.9495525,-0.090742104,2.6072354,3.2227674,3.6120436,6.0256515,3.5921593,2.5808413,8.579068,5.7736115,6.0432057,6.389596,4.2183156
t56,8.708296,7.0357056,-0.025309088,2.5950904,3.2696176,3.6081345,6.072188,3.5194273,2.5308611,8.626013,5.74425,6.0354276,6.4849644,4.2077503
t64,8.516916,7.001047,0.012952956,2.735656,3.2846727,3.4927652,6.0475063,3.420396,2.6379104,8.7135105,5.7805634,5.9425488,6.273797,4.3502197
t65,8.609816,7.0190644,-0.04315758,2.7094886,3.265447,3.5188694,5.972009,3.4736314,2.6264598,8.676713,5.7242503,5.950764,6.4006023,4.298701
t58,8.666707,7.0563755,-0.066677794,2.6797447,3.2345881,3.506563,5.989051,3.4259148,2.624146,8.70912,5.672048,5.937298,6.4670687,4.308716
t42,8.504151,7.1160398,0.09971025,2.829246,3.4042275,3.537306,5.8487563,3.4739616,2.554069,8.641906,5.7822227,5.9651937,6.3730707,4.258366
t16,8.363415,7.4676423,1.5818357,4.58921,5.24683,3.9555676,4.9268565,4.170824,3.312432,9.074754,7.1636386,6.1583667,5.962081,4.17694
t17,8.301968,7.4925237,1.524524,4.5302386,5.2900524,4.0175195,4.9248257,4.1217628,3.2760558,8.992893,7.1134243,6.2070427,5.901793,4.231066
t95,9.93008,9.729719,3.3707213,5.5203085,4.7225146,6.0401835,3.0913718,4.7033806,4.6199093,8.931164,6.9249177,7.9286647,6.2408853,4.9403763
t96,9.982827,9.736804,3.4981763,5.49695,4.696148,5.96711,3.1956935,4.5635138,4.6478863,8.9978695,6.961818,7.9355626,6.2886305,4.87614
t40,10.040168,9.860171,3.5617194,5.5458927,4.7144628,6.0276885,3.171216,4.5349765,4.699625,8.990802,6.901002,7.999009,6.347702,4.828798
t46,10.06409,9.885549,3.5202868,5.633051,4.6431074,6.016146,3.234876,4.5180936,4.6544724,9.004938,6.9414954,8.01025,6.267217,4.901325
t77,10.00275,9.796336,3.5961459,5.636406,4.6654534,6.101479,3.1462781,4.4824896,4.8101296,8.976855,6.8199086,8.07936,6.3157606,4.856283
t78,9.989391,9.818655,3.5246184,5.5415144,4.747296,6.0511775,3.1496146,4.566835,4.6633854,8.985598,6.8916516,7.9657445,6.366311,4.801223
t53,10.119786,9.922734,3.5634322,5.538024,4.648309,5.962674,3.2672665,4.4621325,4.693324,9.011374,6.931459,8.009213,6.2947445,4.8678946
t116,9.523246,9.11813,3.2476046,5.1843762,4.918326,5.6138897,3.3835478,4.5912714,4.2703476,9.152743,7.052169,7.465046,6.3985643,4.724854
t117,9.598374,9.157118,3.2435765,5.175408,4.909549,5.61732,3.3697016,4.5970674,4.263574,9.192858,7.131883,7.3769627,6.343587,4.6997294
t67,9.463954,9.040863,3.20253,5.1754146,5.002213,5.529216,3.4558384,4.6278977,4.3009977,9.179917,7.0941606,7.371586,6.429932,4.6575904
t20,9.424899,8.95191,3.1212127,5.100716,4.97828,5.4662967,3.4873352,4.6108685,4.168162,9.187746,7.1434712,7.2433596,6.3542094,4.6250153
t51,9.681913,9.184769,3.148023,5.134996,4.797097,5.648192,3.3432817,4.533077,4.0966287,9.204001,7.1795697,7.239491,6.22147,4.848568
t91,9.573344,9.079373,3.1386256,5.1003056,4.8156185,5.60004,3.3527648,4.5646896,4.0576396,9.180357,7.149772,7.2548184,6.245348,4.7748356
t92,9.57852,9.064232,3.044357,5.125049,4.797428,5.626895,3.3218994,4.5220165,4.014403,9.282687,7.1408877,7.2117157,6.211672,4.8486915
t99,9.639427,9.170982,3.0173814,5.219222,4.7241173,5.7243347,3.2400007,4.434079,3.975445,9.338578,7.1238575,7.202764,6.159371,4.936402
t100,9.688606,9.175117,3.1053917,5.158184,4.7454405,5.7120643,3.2625856,4.4975367,3.973202,9.236238,7.1641483,7.2043633,6.1856256,4.938067
t38,9.409986,8.908007,2.9960415,5.0979967,4.8873005,5.4063334,3.5560613,4.5052667,4.058335,9.201567,7.13578,7.1888895,6.245313,4.678477
t39,9.6155815,9.130466,3.0013874,5.227072,4.6871758,5.5970507,3.4136236,4.409579,4.072244,9.334754,7.08116,7.286063,6.1154833,4.8178635
t22,8.448014,7.634321,1.6750456,4.6334,5.1847734,4.0641737,4.779633,4.1849484,3.3767462,9.066719,7.192729,6.230255,6.004316,4.2208066
t60,9.382461,8.867866,3.8842142,5.102405,5.4775662,5.507667,3.3892605,4.900318,4.5616164,9.040724,7.331573,7.433324,6.864507,4.1680484
t131,9.3545065,8.900904,3.7819076,5.0823483,5.358,5.572198,3.349691,4.913036,4.546984,9.107979,7.2959666,7.348976,6.7307534,4.287853
t132,9.291737,8.936364,3.900737,5.0095544,5.4677854,5.557889,3.3010037,4.9815907,4.6501174,9.104274,7.2630153,7.376276,6.8457685,4.1803074
t83,9.326909,8.954041,3.824057,5.028891,5.390123,5.5408177,3.346362,4.986487,4.5856037,9.141881,7.2383804,7.3249393,6.7665977,4.2590623
t93,9.265014,8.950295,3.9191363,4.9822025,5.481502,5.5798483,3.2685814,4.9941754,4.684897,9.095771,7.24833,7.4028063,6.8625216,4.1633058
t113,9.309627,9.010588,3.755789,4.9832664,5.313731,5.615055,3.2621462,4.931285,4.6172714,9.16803,7.2127013,7.3345656,6.693939,4.3311677
t114,9.339887,8.952889,3.8180485,5.0217853,5.3866324,5.54384,3.3170087,4.9258046,4.5871973,9.119998,7.2660713,7.364757,6.770087,4.2592654
t4,8.376137,7.535389,1.6722708,4.5933475,5.103214,3.835709,4.955984,4.1874037,3.3594844,9.047948,7.166959,6.0637684,6.068096,4.2012124
t9,8.420258,7.4382076,1.3223026,4.722483,5.363831,3.7859256,4.925758,4.1417646,3.2185533,9.210359,7.342015,5.9031863,6.068594,3.9760008
t29,7.517275,4.6389027,0.18638349,5.1821265,6.555781,1.377092,6.605332,3.5916073,2.4987864,9.612751,6.795504,4.4605303,4.7280593,3.332427
t30,8.260646,7.167324,1.0925823,4.754095,5.6012616,3.570432,5.050961,4.0486035,3.0886781,9.237464,7.320484,5.709626,5.8805275,3.8553631
t27,7.4747667,4.71695,0.2714391,5.2202554,6.509375,1.5010563,6.5021186,3.5547829,2.5231836,9.543799,6.8691897,4.3816724,4.684529,3.382057
t28,7.460273,4.688082,0.29682383,5.259691,6.517764,1.4964415,6.4831433,3.5106819,2.5145967,9.548368,6.8719044,4.334865,4.680488,3.4244838
t23,7.409045,5.1400204,0.31539425,5.174597,6.5077457,1.8656448,6.258245,3.7964633,2.5850914,9.478453,6.8919616,4.6113143,4.811424,3.286679
t68,7.3425117,5.032086,0.3096282,5.336115,6.595707,1.7868341,6.3191333,3.7215614,2.4792092,9.595368,6.889855,4.4765325,4.9480743,3.3427973
t69,7.2936335,5.0910487,0.3490155,5.189847,6.511486,1.7752934,6.2872663,3.7751436,2.463223,9.535194,6.920897,4.480773,4.8494716,3.2644374
