"accepted_species","trait_BM_trend_scaled"
"t1",1
"t7",1
"t13",1
"t14",1
"t50",0
"t85",0
"t86",0
"t56",0
"t64",0
"t65",0
"t58",0
"t42",0
"t16",1
"t17",1
"t95",0
"t96",1
"t40",NA
"t46",1
"t77",1
"t78",1
"t53",1
"t116",0
"t117",NA
"t67",1
"t20",NA
"t51",1
"t91",1
"t92",1
"t99",1
"t100",NA
"t38",NA
"t39",1
"t22",1
"t60",1
"t131",0
"t132",0
"t83",0
"t93",NA
"t113",0
"t114",0
"t4",1
"t9",1
"t29",NA
"t30",0
"t27",0
"t28",0
"t23",1
"t68",0
"t69",0
"t61",NA
"t12",1
"t118",1
"t119",1
"t59",1
"t73",1
"t74",1
"t11",1
"t26",1
"t105",NA
"t106",1
"t120",1
"t121",1
"t18",1
"t24",NA
"t122",0
"t123",0
"t19",1
"t84",1
"t136",1
"t137",NA
"t75",1
"t76",NA
"t32",1
"t54",1
"t55",1
"t31",1
"t5",1
"t6",1
"t10",1
"t109",1
"t110",0
"t57",1
"t52",0
"t62",0
"t63",0
"t44",NA
"t21",NA
"t88",1
"t89",1
"t72",1
"t126",1
"t127",1
"t129",1
"t130",1
"t128",1
"t79",1
"t80",0
"t47",1
"t48",1
"t124",1
"t125",1
"t90",1
"t107",1
"t108",1
"t98",1
"t43",1
"t34",1
"t66",1
"t97",1
"t133",1
"t134",1
"t135",1
"t111",1
"t112",1
"t87",1
"t101",1
"t102",1
"t81",1
"t82",1
"t45",1
"t15",1
"t33",0
"t36",0
"t37",1
"t103",0
"t104",0
"t8",1
"t2",1
"t25",0
"t41",0
"t49",0
"t70",0
"t71",0
"t115",0
"t138",0
"t139",0
"t140",0
"t141",0
"t94",0
"t35",0
"t3",1
