"accepted_species","trait_EB_scaled"
"t55",-0.853562359209051
"t56",-0.772875973554036
"t20",-1.54058431584822
"t21",-2.12372277834744
"t24",0.0500643771385812
"t25",0.659115036959868
"t52",0.196870027152857
"t90",-0.379252308274322
"t91",-0.662514464980146
"t3",-0.758842873320489
"t4",-2.16292960303475
"t5",-1.0158339045332
"t9",-0.600749177725688
"t14",-2.32037143134118
"t15",-1.46472920714146
"t48",-1.73967827424907
"t70",-1.93187538894422
"t71",-1.61971759827275
"t36",-1.40673953552822
"t37",-1.61776439414828
"t61",-0.621611928934148
"t63",-0.769050730286037
"t64",-0.57221337869718
"t12",-1.45138200924599
"t88",-0.477896245826493
"t89",-0.312715398082915
"t22",-0.345111543777185
"t26",-0.91906113939574
"t40",-1.0175378504886
"t41",-1.32976263599818
"t39",-0.89209847562286
"t7",-0.540717076571881
"t57",0.840074010458621
"t58",0.780015706387153
"t79",1.10208438174712
"t80",1.08603399964218
"t31",0.398491264999181
"t32",1.51904999764061
"t30",1.1932775789225
"t38",1.22227734252584
"t50",1.02110437164638
"t51",1.5723727278091
"t29",1.53716920887836
"t44",1.04980524379786
"t45",1.28209751211823
"t67",0.228394886996531
"t68",0.318306743892211
"t73",1.15817750915735
"t74",0.558539843381687
"t8",0.96670132217904
"t17",0.0409837786554739
"t18",0.701292368092322
"t10",0.256127809058587
"t11",0.86706323852318
"t27",1.15266559461618
"t28",0.306693760908504
"t2",0.935306672615372
"t82",-0.238894530526411
"t83",0.51088458039378
"t94",0.0944284053582573
"t97",0.117474882384521
"t98",0.0902643401861773
"t81",-0.16130057353579
"t62",-0.305284851060016
"t95",-0.704023221538421
"t96",-0.782000973766486
"t19",0.722353456392455
"t69",0.361459188140824
"t84",0.510688229192344
"t85",0.542905053792326
"t1",-0.163688038517351
"t16",2.32646285159522
"t53",1.55922901272379
"t54",0.857338904735019
"t13",1.72494360538572
"t75",1.62891119880366
"t76",1.37954193841692
"t33",1.66350771557122
"t42",1.03068571392765
"t43",0.806426732649036
"t77",0.234278894409996
"t78",0.0669071522630365
"t72",-0.810386029794487
"t86",-0.697830772062903
"t87",-0.702795114087669
"t49",-0.0115305143909702
"t92",-0.44255701364613
"t93",-0.0947633880411629
"t65",0.0770476478291456
"t66",0.252331643917866
"t99",-0.849809652542554
"t100",-0.852135775646345
"t6",-0.767842788437075
"t23",-0.711997258891223
"t46",0.0289740033656944
"t47",0.161600767718614
"t59",0.20782460098875
"t60",0.406879440489128
"t34",-0.536613442420228
"t35",0.690849663752955
