"","t1","t71","t72","t35","t106","t107","t37","t7","t52","t53","t39","t25","t61","t62","t3","t8","t9","t10","t11","t51","t73","t74","t59","t60","t79","t82","t121","t122","t117","t118","t31","t27","t108","t109","t2","t94","t97","t98","t68","t12","t15","t66","t67","t46","t55","t91","t92","t69","t70","t44","t45","t38","t47","t48","t32","t41","t42","t24","t99","t100","t133","t134","t93","t40","t90","t127","t128","t104","t105","t119","t120","t103","t95","t96","t63","t4","t50","t80","t81","t83","t84","t23","t20","t13","t5","t26","t56","t57","t131","t132","t16","t17","t64","t65","t85","t86","t43","t28","t33","t34","t101","t102","t36","t114","t115","t75","t49","t87","t110","t111","t88","t29","t30","t125","t126","t116","t77","t78","t18","t19","t6","t21","t22","t14","t89","t112","t113","t129","t130","t76","t58","t123","t124","t54"
"t1",0,5.8496165031,5.8496165031,5.8496165027,5.8496165031,5.8496165031,5.8496165031,4.7858029994,5.849616503,5.6257158013,5.849616503,5.0384364581,5.8496165029,5.8496165029,2.959212392185,4.081159996385,4.024260712285,4.106761201385,3.984049768085,5.849616503785,5.849616503785,5.849616503785,5.429947744435,5.849616503785,5.849616503785,5.826748845065,5.849616503795,5.849616503795,5.849616503735,5.849616503735,4.987684647605,5.849616503895,5.849616503885,5.849616503885,2.176771773315,5.849616503285,5.849616503295,5.849616503295,5.849616503285,4.180734343185,5.103836002285,5.762482582885,5.849616503485,5.849616503585,5.849616503585,5.849616503585,5.849616503585,5.561279484035,5.849616503485,5.849616503485,5.849616503485,5.369931466385,5.849616503485,5.849616503485,5.849616503485,5.849616503685,5.849616503685,4.850615670115,5.849616503215,5.849616503215,5.849616503302,5.849616503302,5.849616503235,5.379407632135,5.849616503045,5.849616503065,5.849616503065,5.849616503025,5.849616503025,5.849616503685,5.849616503685,5.849616503685,5.849616503685,5.849616503685,5.849616503685,3.837739921685,5.717794698385,5.84961650359,5.84961650359,5.751374495305,5.849616503605,5.849616503385,5.849616503845,3.978851770395,3.675007167975,5.849616503015,5.849616503515,5.849616503515,5.849616503052,5.849616503052,5.849616503475,4.254178813975,5.849616503515,5.849616503515,5.849616503515,5.849616503515,5.849616503515,4.637070759175,4.933557055145,5.009074013845,5.849616503515,5.849616503515,5.849616503815,5.849616503545,5.849616503545,5.849616503475,5.849616503575,5.849616503575,5.849616503588,5.849616503588,5.849616503608,4.871444193065,5.030061095165,5.849616503615,5.849616503615,5.849616503615,5.849616503585,5.849616503585,5.446916297404,5.849616503404,5.750761256185,5.849616503885,5.849616503885,5.612091382485,5.849616503585,5.849616503605,5.849616503605,5.849616503615,5.849616503615,5.849616503595,5.849616503585,5.849616503565,5.849616503565,5.849616503585
"t71",5.8496165031,0,0.7233395212,2.0500875244,3.7415457694,3.7415457694,3.7415457694,3.7599158819,4.8237293855,4.5998286838,4.8237293855,4.0125493406,4.8237293854,4.8237293854,5.200285250685,6.322232854885,6.265333570785,6.347834059885,6.225122626585,8.090689362285,8.090689362285,8.090689362285,7.671020602935,8.090689362285,8.090689362285,8.067821703565,8.090689362295,8.090689362295,8.090689362235,8.090689362235,7.228757506105,8.090689362395,8.090689362385,8.090689362385,4.417844631815,8.090689361785,8.090689361795,8.090689361795,8.090689361785,6.421807201685,7.344908860785,8.003555441385,8.090689361985,8.090689362085,8.090689362085,8.090689362085,8.090689362085,7.802352342535,8.090689361985,8.090689361985,8.090689361985,7.611004324885,8.090689361985,8.090689361985,8.090689361985,8.090689362185,8.090689362185,7.091688528615,8.090689361715,8.090689361715,8.090689361802,8.090689361802,8.090689361735,7.620480490635,8.090689361545,8.090689361565,8.090689361565,8.090689361525,8.090689361525,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,6.078812780185,7.958867556885,8.09068936209,8.09068936209,7.992447353805,8.090689362105,8.090689361885,8.090689362345,6.219924628895,5.916080026475,8.090689361515,8.090689362015,8.090689362015,8.090689361552,8.090689361552,8.090689361975,6.495251672475,8.090689362015,8.090689362015,8.090689362015,8.090689362015,8.090689362015,6.878143617675,7.174629913645,7.250146872345,8.090689362015,8.090689362015,8.090689362315,8.090689362045,8.090689362045,8.090689361975,8.090689362075,8.090689362075,8.090689362088,8.090689362088,8.090689362108,7.112517051565,7.271133953665,8.090689362115,8.090689362115,8.090689362115,8.090689362085,8.090689362085,7.687989155904,8.090689361904,7.991834114685,8.090689362385,8.090689362385,7.853164240985,8.090689362085,8.090689362105,8.090689362105,8.090689362115,8.090689362115,8.090689362095,8.090689362085,8.090689362065,8.090689362065,8.090689362085
"t72",5.8496165031,0.7233395212,0,2.0500875244,3.7415457694,3.7415457694,3.7415457694,3.7599158819,4.8237293855,4.5998286838,4.8237293855,4.0125493406,4.8237293854,4.8237293854,5.200285250685,6.322232854885,6.265333570785,6.347834059885,6.225122626585,8.090689362285,8.090689362285,8.090689362285,7.671020602935,8.090689362285,8.090689362285,8.067821703565,8.090689362295,8.090689362295,8.090689362235,8.090689362235,7.228757506105,8.090689362395,8.090689362385,8.090689362385,4.417844631815,8.090689361785,8.090689361795,8.090689361795,8.090689361785,6.421807201685,7.344908860785,8.003555441385,8.090689361985,8.090689362085,8.090689362085,8.090689362085,8.090689362085,7.802352342535,8.090689361985,8.090689361985,8.090689361985,7.611004324885,8.090689361985,8.090689361985,8.090689361985,8.090689362185,8.090689362185,7.091688528615,8.090689361715,8.090689361715,8.090689361802,8.090689361802,8.090689361735,7.620480490635,8.090689361545,8.090689361565,8.090689361565,8.090689361525,8.090689361525,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,6.078812780185,7.958867556885,8.09068936209,8.09068936209,7.992447353805,8.090689362105,8.090689361885,8.090689362345,6.219924628895,5.916080026475,8.090689361515,8.090689362015,8.090689362015,8.090689361552,8.090689361552,8.090689361975,6.495251672475,8.090689362015,8.090689362015,8.090689362015,8.090689362015,8.090689362015,6.878143617675,7.174629913645,7.250146872345,8.090689362015,8.090689362015,8.090689362315,8.090689362045,8.090689362045,8.090689361975,8.090689362075,8.090689362075,8.090689362088,8.090689362088,8.090689362108,7.112517051565,7.271133953665,8.090689362115,8.090689362115,8.090689362115,8.090689362085,8.090689362085,7.687989155904,8.090689361904,7.991834114685,8.090689362385,8.090689362385,7.853164240985,8.090689362085,8.090689362105,8.090689362105,8.090689362115,8.090689362115,8.090689362095,8.090689362085,8.090689362065,8.090689362065,8.090689362085
"t35",5.8496165027,2.0500875244,2.0500875244,0,3.741545769,3.741545769,3.741545769,3.7599158815,4.8237293851,4.5998286834,4.8237293851,4.0125493402,4.823729385,4.823729385,5.200285250285,6.322232854485,6.265333570385,6.347834059485,6.225122626185,8.090689361885,8.090689361885,8.090689361885,7.671020602535,8.090689361885,8.090689361885,8.067821703165,8.090689361895,8.090689361895,8.090689361835,8.090689361835,7.228757505705,8.090689361995,8.090689361985,8.090689361985,4.417844631415,8.090689361385,8.090689361395,8.090689361395,8.090689361385,6.421807201285,7.344908860385,8.003555440985,8.090689361585,8.090689361685,8.090689361685,8.090689361685,8.090689361685,7.802352342135,8.090689361585,8.090689361585,8.090689361585,7.611004324485,8.090689361585,8.090689361585,8.090689361585,8.090689361785,8.090689361785,7.091688528215,8.090689361315,8.090689361315,8.090689361402,8.090689361402,8.090689361335,7.620480490235,8.090689361145,8.090689361165,8.090689361165,8.090689361125,8.090689361125,8.090689361785,8.090689361785,8.090689361785,8.090689361785,8.090689361785,8.090689361785,6.078812779785,7.958867556485,8.09068936169,8.09068936169,7.992447353405,8.090689361705,8.090689361485,8.090689361945,6.219924628495,5.916080026075,8.090689361115,8.090689361615,8.090689361615,8.090689361152,8.090689361152,8.090689361575,6.495251672075,8.090689361615,8.090689361615,8.090689361615,8.090689361615,8.090689361615,6.878143617275,7.174629913245,7.250146871945,8.090689361615,8.090689361615,8.090689361915,8.090689361645,8.090689361645,8.090689361575,8.090689361675,8.090689361675,8.090689361688,8.090689361688,8.090689361708,7.112517051165,7.271133953265,8.090689361715,8.090689361715,8.090689361715,8.090689361685,8.090689361685,7.687989155504,8.090689361504,7.991834114285,8.090689361985,8.090689361985,7.853164240585,8.090689361685,8.090689361705,8.090689361705,8.090689361715,8.090689361715,8.090689361695,8.090689361685,8.090689361665,8.090689361665,8.090689361685
"t106",5.8496165031,3.7415457694,3.7415457694,3.741545769,0,0.2297950316,1.947599364,3.7599158819,4.8237293855,4.5998286838,4.8237293855,4.0125493406,4.8237293854,4.8237293854,5.200285250685,6.322232854885,6.265333570785,6.347834059885,6.225122626585,8.090689362285,8.090689362285,8.090689362285,7.671020602935,8.090689362285,8.090689362285,8.067821703565,8.090689362295,8.090689362295,8.090689362235,8.090689362235,7.228757506105,8.090689362395,8.090689362385,8.090689362385,4.417844631815,8.090689361785,8.090689361795,8.090689361795,8.090689361785,6.421807201685,7.344908860785,8.003555441385,8.090689361985,8.090689362085,8.090689362085,8.090689362085,8.090689362085,7.802352342535,8.090689361985,8.090689361985,8.090689361985,7.611004324885,8.090689361985,8.090689361985,8.090689361985,8.090689362185,8.090689362185,7.091688528615,8.090689361715,8.090689361715,8.090689361802,8.090689361802,8.090689361735,7.620480490635,8.090689361545,8.090689361565,8.090689361565,8.090689361525,8.090689361525,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,6.078812780185,7.958867556885,8.09068936209,8.09068936209,7.992447353805,8.090689362105,8.090689361885,8.090689362345,6.219924628895,5.916080026475,8.090689361515,8.090689362015,8.090689362015,8.090689361552,8.090689361552,8.090689361975,6.495251672475,8.090689362015,8.090689362015,8.090689362015,8.090689362015,8.090689362015,6.878143617675,7.174629913645,7.250146872345,8.090689362015,8.090689362015,8.090689362315,8.090689362045,8.090689362045,8.090689361975,8.090689362075,8.090689362075,8.090689362088,8.090689362088,8.090689362108,7.112517051565,7.271133953665,8.090689362115,8.090689362115,8.090689362115,8.090689362085,8.090689362085,7.687989155904,8.090689361904,7.991834114685,8.090689362385,8.090689362385,7.853164240985,8.090689362085,8.090689362105,8.090689362105,8.090689362115,8.090689362115,8.090689362095,8.090689362085,8.090689362065,8.090689362065,8.090689362085
"t107",5.8496165031,3.7415457694,3.7415457694,3.741545769,0.2297950316,0,1.947599364,3.7599158819,4.8237293855,4.5998286838,4.8237293855,4.0125493406,4.8237293854,4.8237293854,5.200285250685,6.322232854885,6.265333570785,6.347834059885,6.225122626585,8.090689362285,8.090689362285,8.090689362285,7.671020602935,8.090689362285,8.090689362285,8.067821703565,8.090689362295,8.090689362295,8.090689362235,8.090689362235,7.228757506105,8.090689362395,8.090689362385,8.090689362385,4.417844631815,8.090689361785,8.090689361795,8.090689361795,8.090689361785,6.421807201685,7.344908860785,8.003555441385,8.090689361985,8.090689362085,8.090689362085,8.090689362085,8.090689362085,7.802352342535,8.090689361985,8.090689361985,8.090689361985,7.611004324885,8.090689361985,8.090689361985,8.090689361985,8.090689362185,8.090689362185,7.091688528615,8.090689361715,8.090689361715,8.090689361802,8.090689361802,8.090689361735,7.620480490635,8.090689361545,8.090689361565,8.090689361565,8.090689361525,8.090689361525,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,6.078812780185,7.958867556885,8.09068936209,8.09068936209,7.992447353805,8.090689362105,8.090689361885,8.090689362345,6.219924628895,5.916080026475,8.090689361515,8.090689362015,8.090689362015,8.090689361552,8.090689361552,8.090689361975,6.495251672475,8.090689362015,8.090689362015,8.090689362015,8.090689362015,8.090689362015,6.878143617675,7.174629913645,7.250146872345,8.090689362015,8.090689362015,8.090689362315,8.090689362045,8.090689362045,8.090689361975,8.090689362075,8.090689362075,8.090689362088,8.090689362088,8.090689362108,7.112517051565,7.271133953665,8.090689362115,8.090689362115,8.090689362115,8.090689362085,8.090689362085,7.687989155904,8.090689361904,7.991834114685,8.090689362385,8.090689362385,7.853164240985,8.090689362085,8.090689362105,8.090689362105,8.090689362115,8.090689362115,8.090689362095,8.090689362085,8.090689362065,8.090689362065,8.090689362085
"t37",5.8496165031,3.7415457694,3.7415457694,3.741545769,1.947599364,1.947599364,0,3.7599158819,4.8237293855,4.5998286838,4.8237293855,4.0125493406,4.8237293854,4.8237293854,5.200285250685,6.322232854885,6.265333570785,6.347834059885,6.225122626585,8.090689362285,8.090689362285,8.090689362285,7.671020602935,8.090689362285,8.090689362285,8.067821703565,8.090689362295,8.090689362295,8.090689362235,8.090689362235,7.228757506105,8.090689362395,8.090689362385,8.090689362385,4.417844631815,8.090689361785,8.090689361795,8.090689361795,8.090689361785,6.421807201685,7.344908860785,8.003555441385,8.090689361985,8.090689362085,8.090689362085,8.090689362085,8.090689362085,7.802352342535,8.090689361985,8.090689361985,8.090689361985,7.611004324885,8.090689361985,8.090689361985,8.090689361985,8.090689362185,8.090689362185,7.091688528615,8.090689361715,8.090689361715,8.090689361802,8.090689361802,8.090689361735,7.620480490635,8.090689361545,8.090689361565,8.090689361565,8.090689361525,8.090689361525,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,8.090689362185,6.078812780185,7.958867556885,8.09068936209,8.09068936209,7.992447353805,8.090689362105,8.090689361885,8.090689362345,6.219924628895,5.916080026475,8.090689361515,8.090689362015,8.090689362015,8.090689361552,8.090689361552,8.090689361975,6.495251672475,8.090689362015,8.090689362015,8.090689362015,8.090689362015,8.090689362015,6.878143617675,7.174629913645,7.250146872345,8.090689362015,8.090689362015,8.090689362315,8.090689362045,8.090689362045,8.090689361975,8.090689362075,8.090689362075,8.090689362088,8.090689362088,8.090689362108,7.112517051565,7.271133953665,8.090689362115,8.090689362115,8.090689362115,8.090689362085,8.090689362085,7.687989155904,8.090689361904,7.991834114685,8.090689362385,8.090689362385,7.853164240985,8.090689362085,8.090689362105,8.090689362105,8.090689362115,8.090689362115,8.090689362095,8.090689362085,8.090689362065,8.090689362065,8.090689362085
"t7",4.7858029994,3.7599158819,3.7599158819,3.7599158815,3.7599158819,3.7599158819,3.7599158819,0,3.2309292656,3.0070285639,3.2309292656,2.4197492207,3.2309292655,3.2309292655,4.136471746985,5.258419351185,5.201520067085,5.284020556185,5.161309122885,7.026875858585,7.026875858585,7.026875858585,6.607207099235,7.026875858585,7.026875858585,7.004008199865,7.026875858595,7.026875858595,7.026875858535,7.026875858535,6.164944002405,7.026875858695,7.026875858685,7.026875858685,3.354031128115,7.026875858085,7.026875858095,7.026875858095,7.026875858085,5.357993697985,6.281095357085,6.939741937685,7.026875858285,7.026875858385,7.026875858385,7.026875858385,7.026875858385,6.738538838835,7.026875858285,7.026875858285,7.026875858285,6.547190821185,7.026875858285,7.026875858285,7.026875858285,7.026875858485,7.026875858485,6.027875024915,7.026875858015,7.026875858015,7.026875858102,7.026875858102,7.026875858035,6.556666986935,7.026875857845,7.026875857865,7.026875857865,7.026875857825,7.026875857825,7.026875858485,7.026875858485,7.026875858485,7.026875858485,7.026875858485,7.026875858485,5.014999276485,6.895054053185,7.02687585839,7.02687585839,6.928633850105,7.026875858405,7.026875858185,7.026875858645,5.156111125195,4.852266522775,7.026875857815,7.026875858315,7.026875858315,7.026875857852,7.026875857852,7.026875858275,5.431438168775,7.026875858315,7.026875858315,7.026875858315,7.026875858315,7.026875858315,5.814330113975,6.110816409945,6.186333368645,7.026875858315,7.026875858315,7.026875858615,7.026875858345,7.026875858345,7.026875858275,7.026875858375,7.026875858375,7.026875858388,7.026875858388,7.026875858408,6.048703547865,6.207320449965,7.026875858415,7.026875858415,7.026875858415,7.026875858385,7.026875858385,6.624175652204,7.026875858204,6.928020610985,7.026875858685,7.026875858685,6.789350737285,7.026875858385,7.026875858405,7.026875858405,7.026875858415,7.026875858415,7.026875858395,7.026875858385,7.026875858365,7.026875858365,7.026875858385
"t52",5.849616503,4.8237293855,4.8237293855,4.8237293851,4.8237293855,4.8237293855,4.8237293855,3.2309292656,0,1.0288417085,1.7499853976,2.0484801039,3.4669477347,3.4669477347,5.200285250585,6.322232854785,6.265333570685,6.347834059785,6.225122626485,8.090689362185,8.090689362185,8.090689362185,7.671020602835,8.090689362185,8.090689362185,8.067821703465,8.090689362195,8.090689362195,8.090689362135,8.090689362135,7.228757506005,8.090689362295,8.090689362285,8.090689362285,4.417844631715,8.090689361685,8.090689361695,8.090689361695,8.090689361685,6.421807201585,7.344908860685,8.003555441285,8.090689361885,8.090689361985,8.090689361985,8.090689361985,8.090689361985,7.802352342435,8.090689361885,8.090689361885,8.090689361885,7.611004324785,8.090689361885,8.090689361885,8.090689361885,8.090689362085,8.090689362085,7.091688528515,8.090689361615,8.090689361615,8.090689361702,8.090689361702,8.090689361635,7.620480490535,8.090689361445,8.090689361465,8.090689361465,8.090689361425,8.090689361425,8.090689362085,8.090689362085,8.090689362085,8.090689362085,8.090689362085,8.090689362085,6.078812780085,7.958867556785,8.09068936199,8.09068936199,7.992447353705,8.090689362005,8.090689361785,8.090689362245,6.219924628795,5.916080026375,8.090689361415,8.090689361915,8.090689361915,8.090689361452,8.090689361452,8.090689361875,6.495251672375,8.090689361915,8.090689361915,8.090689361915,8.090689361915,8.090689361915,6.878143617575,7.174629913545,7.250146872245,8.090689361915,8.090689361915,8.090689362215,8.090689361945,8.090689361945,8.090689361875,8.090689361975,8.090689361975,8.090689361988,8.090689361988,8.090689362008,7.112517051465,7.271133953565,8.090689362015,8.090689362015,8.090689362015,8.090689361985,8.090689361985,7.687989155804,8.090689361804,7.991834114585,8.090689362285,8.090689362285,7.853164240885,8.090689361985,8.090689362005,8.090689362005,8.090689362015,8.090689362015,8.090689361995,8.090689361985,8.090689361965,8.090689361965,8.090689361985
"t53",5.6257158013,4.5998286838,4.5998286838,4.5998286834,4.5998286838,4.5998286838,4.5998286838,3.0070285639,1.0288417085,0,1.5260846959,1.8245794022,3.243047033,3.243047033,4.976384548885,6.098332153085,6.041432868985,6.123933358085,6.001221924785,7.866788660485,7.866788660485,7.866788660485,7.447119901135,7.866788660485,7.866788660485,7.843921001765,7.866788660495,7.866788660495,7.866788660435,7.866788660435,7.004856804305,7.866788660595,7.866788660585,7.866788660585,4.193943930015,7.866788659985,7.866788659995,7.866788659995,7.866788659985,6.197906499885,7.121008158985,7.779654739585,7.866788660185,7.866788660285,7.866788660285,7.866788660285,7.866788660285,7.578451640735,7.866788660185,7.866788660185,7.866788660185,7.387103623085,7.866788660185,7.866788660185,7.866788660185,7.866788660385,7.866788660385,6.867787826815,7.866788659915,7.866788659915,7.866788660002,7.866788660002,7.866788659935,7.396579788835,7.866788659745,7.866788659765,7.866788659765,7.866788659725,7.866788659725,7.866788660385,7.866788660385,7.866788660385,7.866788660385,7.866788660385,7.866788660385,5.854912078385,7.734966855085,7.86678866029,7.86678866029,7.768546652005,7.866788660305,7.866788660085,7.866788660545,5.996023927095,5.692179324675,7.866788659715,7.866788660215,7.866788660215,7.866788659752,7.866788659752,7.866788660175,6.271350970675,7.866788660215,7.866788660215,7.866788660215,7.866788660215,7.866788660215,6.654242915875,6.950729211845,7.026246170545,7.866788660215,7.866788660215,7.866788660515,7.866788660245,7.866788660245,7.866788660175,7.866788660275,7.866788660275,7.866788660288,7.866788660288,7.866788660308,6.888616349765,7.047233251865,7.866788660315,7.866788660315,7.866788660315,7.866788660285,7.866788660285,7.464088454104,7.866788660104,7.767933412885,7.866788660585,7.866788660585,7.629263539185,7.866788660285,7.866788660305,7.866788660305,7.866788660315,7.866788660315,7.866788660295,7.866788660285,7.866788660265,7.866788660265,7.866788660285
