"accepted_species","F1.1/1"
"t1",-0.857303408414635
"t65",0.989978045508036
"t66",0.0671713564235666
"t26",NA
"t7",-1.85526237089179
"t8",-1.93618436721303
"t95",-1.23999478185476
"t96",-1.09036612820992
"t69",-0.545944470834313
"t44",-0.411704008969732
"t45",-0.789900385608373
"t91",0.518175516413556
"t92",-0.665022739024188
"t15",0.399086948059346
"t4",NA
"t19",0.586551981586532
"t57",0.109725789620518
"t25",-1.69878037299886
"t35",-0.758792223920149
"t36",-1.39423149636294
"t53",-1.69084676132998
"t54",-0.475545704584388
"t49",NA
"t39",-1.71943532986551
"t60",NA
"t63",-1.10914032151209
"t64",-0.896421772434598
"t16",-1.67554731341529
"t99",-1.2174070569682
"t100",0.293243907390443
"t80",-0.455916791577232
"t29",-0.40381432897103
"t6",-1.36246396505395
"t40",NA
"t41",-1.52906426120768
"t13",-0.842304055901818
"t72",NA
"t74",NA
"t75",0.196666560415599
"t27",0.101581370782909
"t47",1.03935547779133
"t48",0.492759536599683
"t3",-0.876200403245974
"t34",0.668765989264822
"t85",0.862814517663138
"t86",2.44462353996928
"t52",0.919544833175829
"t61",0.471660413576426
"t62",-0.726797442240311
"t14",1.82426176464004
"t18",1.75917445176287
"t42",1.95047231475251
"t81",0.99795233611991
"t82",0.58067501207046
"t76",1.42328714285701
"t37",1.43322365361123
"t38",1.92370047228973
"t10",0.71458830552401
"t11",1.10092733638451
"t12",0.331313606459405
"t58",1.35757357773937
"t59",1.15718284275202
"t46",0.773593097239796
"t87",-0.204741830118155
"t88",NA
"t67",-1.28213361501996
"t68",-1.22343901057301
"t30",1.22577044299895
"t31",0.0401888695875137
"t22",-0.663388669671145
"t21",-0.667040454779155
"t73",-0.756980186003146
"t83",-0.0349617503802792
"t84",0.852293673765273
"t70",0.777095336558707
"t71",1.35161176750582
"t89",0.641074417433212
"t90",-0.315936733616326
"t50",-0.486028941649627
"t2",-0.603954607178577
"t32",1.73235910720266
"t33",1.31419746226031
"t17",0.237993030148919
"t23",-0.49885140035365
"t24",0.58806159060343
"t9",0.226466768954962
"t78",0.665560780646332
"t79",-0.860568453128379
"t20",0.772806951752431
"t77",0.251741216670466
"t97",0.00668727861727053
"t98",NA
"t55",0.209041186418496
"t56",-0.0265438210907557
"t51",-0.56294186653687
"t93",-1.04357180401264
"t94",-0.490684086757891
"t43",0.607279672264617
"t28",0.35341446693297
"t5",NA
