"","t1","t6","t10","t24","t25","t85","t86","t84","t7","t21","t22","t46","t91","t92","t62","t2","t8","t40","t78","t79","t106","t107","t71","t37","t38","t31","t108","t109","t93","t59","t39","t36","t17","t55","t76","t77","t121","t122","t13","t111","t112","t110","t32","t20","t33","t34","t14","t15","t16","t26","t27","t41","t113","t114","t83","t117","t118","t60","t87","t88","t68","t80","t81","t104","t105","t29","t30","t11","t12","t102","t103","t5","t51","t52","t94","t95","t100","t101","t63","t49","t74","t75","t96","t97","t67","t47","t48","t58","t72","t73","t61","t64","t115","t116","t65","t66","t9","t42","t43","t53","t54","t35","t56","t57","t119","t120","t82","t19","t89","t90","t18","t23","t69","t70","t50","t44","t45","t98","t99","t28","t3","t4"
"t17",5.59321112134,8.35760842724,8.58004619414,9.39167276571,9.39167276571,9.39167276569,9.39167276569,9.39167276574,9.39167276623,9.39167276573,9.39167276573,9.39167276583,9.39167276593,9.39167276593,9.39167276583,4.15443633924,2.03048745234,3.14215556614,3.17653676994,3.17653676994,3.17653676991,3.17653676991,3.17653676995,3.17653676989,3.17653676989,2.61896057594,2.61896057601,2.59442034544,2.61896057605,2.61896057595,2.61896057595,2.52387018691,0,1.7709245164,1.7709245163,1.7709245163,1.7709245164351,1.7709245164351,1.96990913551,2.57728573658,2.57728573658,2.57728573658,2.39951015491,2.57728573651,2.57728573651,2.57728573651,3.46383264187,3.46383264195,3.46383264195,3.46383264191,3.46383264191,3.46383264201,3.46383264196,3.46383264196,3.46383264197,3.46383264191,3.46383264191,3.46383264191,3.46383264191,3.46383264191,6.05856719954,6.05856719954,6.05856719954,6.05856719964,6.05856719964,5.88614048154,6.05856719994,5.81842677216,5.06479995636,6.05856719994,6.05856719994,6.05856719984,6.05856720004,5.87721072744,5.99611534523,6.05856719958,6.05856719958,6.05856719958,6.05856719964,6.05856720014,5.85550984836,6.05856720024,6.05856720014,6.05856720014,6.05856720024,7.02085465354,7.02085465354,7.02085465364,7.02085465362,7.02085465362,7.0208546536,7.02085465361,7.02085465362,7.02085465362,7.02085465368,7.02085465368,7.02085465414,7.02085465364,6.81428528824,7.02085465354,7.02085465354,6.605698189143,6.900155629443,7.020854653543,7.020854653591,7.020854653591,7.02085465356,7.02085465353,7.02085465353,7.02085465353,6.32704207846,7.02085465364,7.0208546535,7.0208546535,7.02085465354,7.02085465354,7.02085465354,7.02085465394,7.02085465394,6.79042054944,5.05505835204,4.87252323994
"t55",5.59321112134,8.35760842724,8.58004619414,9.39167276571,9.39167276571,9.39167276569,9.39167276569,9.39167276574,9.39167276623,9.39167276573,9.39167276573,9.39167276583,9.39167276593,9.39167276593,9.39167276583,4.15443633924,2.03048745234,3.14215556614,3.17653676994,3.17653676994,3.17653676991,3.17653676991,3.17653676995,3.17653676989,3.17653676989,2.61896057594,2.61896057601,2.59442034544,2.61896057605,2.61896057595,2.61896057595,2.52387018691,1.7709245164,0,0.7600108773,0.7600108773,1.1186494462351,1.1186494462351,1.96990913551,2.57728573658,2.57728573658,2.57728573658,2.39951015491,2.57728573651,2.57728573651,2.57728573651,3.46383264187,3.46383264195,3.46383264195,3.46383264191,3.46383264191,3.46383264201,3.46383264196,3.46383264196,3.46383264197,3.46383264191,3.46383264191,3.46383264191,3.46383264191,3.46383264191,6.05856719954,6.05856719954,6.05856719954,6.05856719964,6.05856719964,5.88614048154,6.05856719994,5.81842677216,5.06479995636,6.05856719994,6.05856719994,6.05856719984,6.05856720004,5.87721072744,5.99611534523,6.05856719958,6.05856719958,6.05856719958,6.05856719964,6.05856720014,5.85550984836,6.05856720024,6.05856720014,6.05856720014,6.05856720024,7.02085465354,7.02085465354,7.02085465364,7.02085465362,7.02085465362,7.0208546536,7.02085465361,7.02085465362,7.02085465362,7.02085465368,7.02085465368,7.02085465414,7.02085465364,6.81428528824,7.02085465354,7.02085465354,6.605698189143,6.900155629443,7.020854653543,7.020854653591,7.020854653591,7.02085465356,7.02085465353,7.02085465353,7.02085465353,6.32704207846,7.02085465364,7.0208546535,7.0208546535,7.02085465354,7.02085465354,7.02085465354,7.02085465394,7.02085465394,6.79042054944,5.05505835204,4.87252323994
"t76",5.59321112124,8.35760842714,8.58004619404,9.39167276561,9.39167276561,9.39167276559,9.39167276559,9.39167276564,9.39167276613,9.39167276563,9.39167276563,9.39167276573,9.39167276583,9.39167276583,9.39167276573,4.15443633914,2.03048745224,3.14215556604,3.17653676984,3.17653676984,3.17653676981,3.17653676981,3.17653676985,3.17653676979,3.17653676979,2.61896057584,2.61896057591,2.59442034534,2.61896057595,2.61896057585,2.61896057585,2.52387018681,1.7709245163,0.7600108773,0,0.4956840338,1.1186494461351,1.1186494461351,1.96990913541,2.57728573648,2.57728573648,2.57728573648,2.39951015481,2.57728573641,2.57728573641,2.57728573641,3.46383264177,3.46383264185,3.46383264185,3.46383264181,3.46383264181,3.46383264191,3.46383264186,3.46383264186,3.46383264187,3.46383264181,3.46383264181,3.46383264181,3.46383264181,3.46383264181,6.05856719944,6.05856719944,6.05856719944,6.05856719954,6.05856719954,5.88614048144,6.05856719984,5.81842677206,5.06479995626,6.05856719984,6.05856719984,6.05856719974,6.05856719994,5.87721072734,5.99611534513,6.05856719948,6.05856719948,6.05856719948,6.05856719954,6.05856720004,5.85550984826,6.05856720014,6.05856720004,6.05856720004,6.05856720014,7.02085465344,7.02085465344,7.02085465354,7.02085465352,7.02085465352,7.0208546535,7.02085465351,7.02085465352,7.02085465352,7.02085465358,7.02085465358,7.02085465404,7.02085465354,6.81428528814,7.02085465344,7.02085465344,6.605698189043,6.900155629343,7.020854653443,7.020854653491,7.020854653491,7.02085465346,7.02085465343,7.02085465343,7.02085465343,6.32704207836,7.02085465354,7.0208546534,7.0208546534,7.02085465344,7.02085465344,7.02085465344,7.02085465384,7.02085465384,6.79042054934,5.05505835194,4.87252323984
"t77",5.59321112124,8.35760842714,8.58004619404,9.39167276561,9.39167276561,9.39167276559,9.39167276559,9.39167276564,9.39167276613,9.39167276563,9.39167276563,9.39167276573,9.39167276583,9.39167276583,9.39167276573,4.15443633914,2.03048745224,3.14215556604,3.17653676984,3.17653676984,3.17653676981,3.17653676981,3.17653676985,3.17653676979,3.17653676979,2.61896057584,2.61896057591,2.59442034534,2.61896057595,2.61896057585,2.61896057585,2.52387018681,1.7709245163,0.7600108773,0.4956840338,0,1.1186494461351,1.1186494461351,1.96990913541,2.57728573648,2.57728573648,2.57728573648,2.39951015481,2.57728573641,2.57728573641,2.57728573641,3.46383264177,3.46383264185,3.46383264185,3.46383264181,3.46383264181,3.46383264191,3.46383264186,3.46383264186,3.46383264187,3.46383264181,3.46383264181,3.46383264181,3.46383264181,3.46383264181,6.05856719944,6.05856719944,6.05856719944,6.05856719954,6.05856719954,5.88614048144,6.05856719984,5.81842677206,5.06479995626,6.05856719984,6.05856719984,6.05856719974,6.05856719994,5.87721072734,5.99611534513,6.05856719948,6.05856719948,6.05856719948,6.05856719954,6.05856720004,5.85550984826,6.05856720014,6.05856720004,6.05856720004,6.05856720014,7.02085465344,7.02085465344,7.02085465354,7.02085465352,7.02085465352,7.0208546535,7.02085465351,7.02085465352,7.02085465352,7.02085465358,7.02085465358,7.02085465404,7.02085465354,6.81428528814,7.02085465344,7.02085465344,6.605698189043,6.900155629343,7.020854653443,7.020854653491,7.020854653491,7.02085465346,7.02085465343,7.02085465343,7.02085465343,6.32704207836,7.02085465354,7.0208546534,7.0208546534,7.02085465344,7.02085465344,7.02085465344,7.02085465384,7.02085465384,6.79042054934,5.05505835194,4.87252323984
"t121",5.5932111213751,8.3576084272751,8.5800461941751,9.3916727657451,9.3916727657451,9.3916727657251,9.3916727657251,9.3916727657751,9.3916727662651,9.3916727657651,9.3916727657651,9.3916727658651,9.3916727659651,9.3916727659651,9.3916727658651,4.1544363392751,2.0304874523751,3.1421555661751,3.1765367699751,3.1765367699751,3.1765367699451,3.1765367699451,3.1765367699851,3.1765367699251,3.1765367699251,2.6189605759751,2.6189605760451,2.5944203454751,2.6189605760851,2.6189605759851,2.6189605759851,2.5238701869451,1.7709245164351,1.1186494462351,1.1186494461351,1.1186494461351,0,0.0008738886702,1.9699091355451,2.5772857366151,2.5772857366151,2.5772857366151,2.3995101549451,2.5772857365451,2.5772857365451,2.5772857365451,3.4638326419051,3.4638326419851,3.4638326419851,3.4638326419451,3.4638326419451,3.4638326420451,3.4638326419951,3.4638326419951,3.4638326420051,3.4638326419451,3.4638326419451,3.4638326419451,3.4638326419451,3.4638326419451,6.0585671995751,6.0585671995751,6.0585671995751,6.0585671996751,6.0585671996751,5.8861404815751,6.0585671999751,5.8184267721951,5.0647999563951,6.0585671999751,6.0585671999751,6.0585671998751,6.0585672000751,5.8772107274751,5.9961153452651,6.0585671996151,6.0585671996151,6.0585671996151,6.0585671996751,6.0585672001751,5.8555098483951,6.0585672002751,6.0585672001751,6.0585672001751,6.0585672002751,7.0208546535751,7.0208546535751,7.0208546536751,7.0208546536551,7.0208546536551,7.0208546536351,7.0208546536451,7.0208546536551,7.0208546536551,7.0208546537151,7.0208546537151,7.0208546541751,7.0208546536751,6.8142852882751,7.0208546535751,7.0208546535751,6.6056981891781,6.9001556294781,7.0208546535781,7.0208546536261,7.0208546536261,7.0208546535951,7.0208546535651,7.0208546535651,7.0208546535651,6.3270420784951,7.0208546536751,7.0208546535351,7.0208546535351,7.0208546535751,7.0208546535751,7.0208546535751,7.0208546539751,7.0208546539751,6.7904205494751,5.0550583520751,4.8725232399751
"t122",5.5932111213751,8.3576084272751,8.5800461941751,9.3916727657451,9.3916727657451,9.3916727657251,9.3916727657251,9.3916727657751,9.3916727662651,9.3916727657651,9.3916727657651,9.3916727658651,9.3916727659651,9.3916727659651,9.3916727658651,4.1544363392751,2.0304874523751,3.1421555661751,3.1765367699751,3.1765367699751,3.1765367699451,3.1765367699451,3.1765367699851,3.1765367699251,3.1765367699251,2.6189605759751,2.6189605760451,2.5944203454751,2.6189605760851,2.6189605759851,2.6189605759851,2.5238701869451,1.7709245164351,1.1186494462351,1.1186494461351,1.1186494461351,0.0008738886702,0,1.9699091355451,2.5772857366151,2.5772857366151,2.5772857366151,2.3995101549451,2.5772857365451,2.5772857365451,2.5772857365451,3.4638326419051,3.4638326419851,3.4638326419851,3.4638326419451,3.4638326419451,3.4638326420451,3.4638326419951,3.4638326419951,3.4638326420051,3.4638326419451,3.4638326419451,3.4638326419451,3.4638326419451,3.4638326419451,6.0585671995751,6.0585671995751,6.0585671995751,6.0585671996751,6.0585671996751,5.8861404815751,6.0585671999751,5.8184267721951,5.0647999563951,6.0585671999751,6.0585671999751,6.0585671998751,6.0585672000751,5.8772107274751,5.9961153452651,6.0585671996151,6.0585671996151,6.0585671996151,6.0585671996751,6.0585672001751,5.8555098483951,6.0585672002751,6.0585672001751,6.0585672001751,6.0585672002751,7.0208546535751,7.0208546535751,7.0208546536751,7.0208546536551,7.0208546536551,7.0208546536351,7.0208546536451,7.0208546536551,7.0208546536551,7.0208546537151,7.0208546537151,7.0208546541751,7.0208546536751,6.8142852882751,7.0208546535751,7.0208546535751,6.6056981891781,6.9001556294781,7.0208546535781,7.0208546536261,7.0208546536261,7.0208546535951,7.0208546535651,7.0208546535651,7.0208546535651,6.3270420784951,7.0208546536751,7.0208546535351,7.0208546535351,7.0208546535751,7.0208546535751,7.0208546535751,7.0208546539751,7.0208546539751,6.7904205494751,5.0550583520751,4.8725232399751
"t13",5.59321112143,8.35760842733,8.58004619423,9.3916727658,9.3916727658,9.39167276578,9.39167276578,9.39167276583,9.39167276632,9.39167276582,9.39167276582,9.39167276592,9.39167276602,9.39167276602,9.39167276592,4.15443633933,2.03048745243,3.14215556623,3.17653677003,3.17653677003,3.17653677,3.17653677,3.17653677004,3.17653676998,3.17653676998,2.61896057603,2.6189605761,2.59442034553,2.61896057614,2.61896057604,2.61896057604,2.523870187,1.96990913551,1.96990913551,1.96990913541,1.96990913541,1.9699091355451,1.9699091355451,0,2.57728573667,2.57728573667,2.57728573667,2.399510155,2.5772857366,2.5772857366,2.5772857366,3.46383264196,3.46383264204,3.46383264204,3.463832642,3.463832642,3.4638326421,3.46383264205,3.46383264205,3.46383264206,3.463832642,3.463832642,3.463832642,3.463832642,3.463832642,6.05856719963,6.05856719963,6.05856719963,6.05856719973,6.05856719973,5.88614048163,6.05856720003,5.81842677225,5.06479995645,6.05856720003,6.05856720003,6.05856719993,6.05856720013,5.87721072753,5.99611534532,6.05856719967,6.05856719967,6.05856719967,6.05856719973,6.05856720023,5.85550984845,6.05856720033,6.05856720023,6.05856720023,6.05856720033,7.02085465363,7.02085465363,7.02085465373,7.02085465371,7.02085465371,7.02085465369,7.0208546537,7.02085465371,7.02085465371,7.02085465377,7.02085465377,7.02085465423,7.02085465373,6.81428528833,7.02085465363,7.02085465363,6.605698189233,6.900155629533,7.020854653633,7.020854653681,7.020854653681,7.02085465365,7.02085465362,7.02085465362,7.02085465362,6.32704207855,7.02085465373,7.02085465359,7.02085465359,7.02085465363,7.02085465363,7.02085465363,7.02085465403,7.02085465403,6.79042054953,5.05505835213,4.87252324003
"t111",5.5932111215,8.3576084274,8.5800461943,9.39167276587,9.39167276587,9.39167276585,9.39167276585,9.3916727659,9.39167276639,9.39167276589,9.39167276589,9.39167276599,9.39167276609,9.39167276609,9.39167276599,4.1544363394,2.0304874525,3.1421555663,3.1765367701,3.1765367701,3.17653677007,3.17653677007,3.17653677011,3.17653677005,3.17653677005,2.6189605761,2.61896057617,2.5944203456,2.61896057621,2.61896057611,2.61896057611,2.52387018707,2.57728573658,2.57728573658,2.57728573648,2.57728573648,2.5772857366151,2.5772857366151,2.57728573667,0,0.12506051916,0.13789516854,1.10604842687,1.59768721787,2.16370700207,2.16370700207,3.46383264203,3.46383264211,3.46383264211,3.46383264207,3.46383264207,3.46383264217,3.46383264212,3.46383264212,3.46383264213,3.46383264207,3.46383264207,3.46383264207,3.46383264207,3.46383264207,6.0585671997,6.0585671997,6.0585671997,6.0585671998,6.0585671998,5.8861404817,6.0585672001,5.81842677232,5.06479995652,6.0585672001,6.0585672001,6.0585672,6.0585672002,5.8772107276,5.99611534539,6.05856719974,6.05856719974,6.05856719974,6.0585671998,6.0585672003,5.85550984852,6.0585672004,6.0585672003,6.0585672003,6.0585672004,7.0208546537,7.0208546537,7.0208546538,7.02085465378,7.02085465378,7.02085465376,7.02085465377,7.02085465378,7.02085465378,7.02085465384,7.02085465384,7.0208546543,7.0208546538,6.8142852884,7.0208546537,7.0208546537,6.605698189303,6.900155629603,7.020854653703,7.020854653751,7.020854653751,7.02085465372,7.02085465369,7.02085465369,7.02085465369,6.32704207862,7.0208546538,7.02085465366,7.02085465366,7.0208546537,7.0208546537,7.0208546537,7.0208546541,7.0208546541,6.7904205496,5.0550583522,4.8725232401
"t112",5.5932111215,8.3576084274,8.5800461943,9.39167276587,9.39167276587,9.39167276585,9.39167276585,9.3916727659,9.39167276639,9.39167276589,9.39167276589,9.39167276599,9.39167276609,9.39167276609,9.39167276599,4.1544363394,2.0304874525,3.1421555663,3.1765367701,3.1765367701,3.17653677007,3.17653677007,3.17653677011,3.17653677005,3.17653677005,2.6189605761,2.61896057617,2.5944203456,2.61896057621,2.61896057611,2.61896057611,2.52387018707,2.57728573658,2.57728573658,2.57728573648,2.57728573648,2.5772857366151,2.5772857366151,2.57728573667,0.12506051916,0,0.13789516854,1.10604842687,1.59768721787,2.16370700207,2.16370700207,3.46383264203,3.46383264211,3.46383264211,3.46383264207,3.46383264207,3.46383264217,3.46383264212,3.46383264212,3.46383264213,3.46383264207,3.46383264207,3.46383264207,3.46383264207,3.46383264207,6.0585671997,6.0585671997,6.0585671997,6.0585671998,6.0585671998,5.8861404817,6.0585672001,5.81842677232,5.06479995652,6.0585672001,6.0585672001,6.0585672,6.0585672002,5.8772107276,5.99611534539,6.05856719974,6.05856719974,6.05856719974,6.0585671998,6.0585672003,5.85550984852,6.0585672004,6.0585672003,6.0585672003,6.0585672004,7.0208546537,7.0208546537,7.0208546538,7.02085465378,7.02085465378,7.02085465376,7.02085465377,7.02085465378,7.02085465378,7.02085465384,7.02085465384,7.0208546543,7.0208546538,6.8142852884,7.0208546537,7.0208546537,6.605698189303,6.900155629603,7.020854653703,7.020854653751,7.020854653751,7.02085465372,7.02085465369,7.02085465369,7.02085465369,6.32704207862,7.0208546538,7.02085465366,7.02085465366,7.0208546537,7.0208546537,7.0208546537,7.0208546541,7.0208546541,6.7904205496,5.0550583522,4.8725232401
"t110",5.5932111215,8.3576084274,8.5800461943,9.39167276587,9.39167276587,9.39167276585,9.39167276585,9.3916727659,9.39167276639,9.39167276589,9.39167276589,9.39167276599,9.39167276609,9.39167276609,9.39167276599,4.1544363394,2.0304874525,3.1421555663,3.1765367701,3.1765367701,3.17653677007,3.17653677007,3.17653677011,3.17653677005,3.17653677005,2.6189605761,2.61896057617,2.5944203456,2.61896057621,2.61896057611,2.61896057611,2.52387018707,2.57728573658,2.57728573658,2.57728573648,2.57728573648,2.5772857366151,2.5772857366151,2.57728573667,0.13789516854,0.13789516854,0,1.10604842687,1.59768721787,2.16370700207,2.16370700207,3.46383264203,3.46383264211,3.46383264211,3.46383264207,3.46383264207,3.46383264217,3.46383264212,3.46383264212,3.46383264213,3.46383264207,3.46383264207,3.46383264207,3.46383264207,3.46383264207,6.0585671997,6.0585671997,6.0585671997,6.0585671998,6.0585671998,5.8861404817,6.0585672001,5.81842677232,5.06479995652,6.0585672001,6.0585672001,6.0585672,6.0585672002,5.8772107276,5.99611534539,6.05856719974,6.05856719974,6.05856719974,6.0585671998,6.0585672003,5.85550984852,6.0585672004,6.0585672003,6.0585672003,6.0585672004,7.0208546537,7.0208546537,7.0208546538,7.02085465378,7.02085465378,7.02085465376,7.02085465377,7.02085465378,7.02085465378,7.02085465384,7.02085465384,7.0208546543,7.0208546538,6.8142852884,7.0208546537,7.0208546537,6.605698189303,6.900155629603,7.020854653703,7.020854653751,7.020854653751,7.02085465372,7.02085465369,7.02085465369,7.02085465369,6.32704207862,7.0208546538,7.02085465366,7.02085465366,7.0208546537,7.0208546537,7.0208546537,7.0208546541,7.0208546541,6.7904205496,5.0550583522,4.8725232401
"t32",5.41543553983,8.17983284573,8.40227061263,9.2138971842,9.2138971842,9.21389718418,9.21389718418,9.21389718423,9.21389718472,9.21389718422,9.21389718422,9.21389718432,9.21389718442,9.21389718442,9.21389718432,3.97666075773,1.85271187083,2.96437998463,2.99876118843,2.99876118843,2.9987611884,2.9987611884,2.99876118844,2.99876118838,2.99876118838,2.44118499443,2.4411849945,2.41664476393,2.44118499454,2.44118499444,2.44118499444,2.3460946054,2.39951015491,2.39951015491,2.39951015481,2.39951015481,2.3995101549451,2.3995101549451,2.399510155,1.10604842687,1.10604842687,1.10604842687,0,1.4199116362,1.9859314204,1.9859314204,3.28605706036,3.28605706044,3.28605706044,3.2860570604,3.2860570604,3.2860570605,3.28605706045,3.28605706045,3.28605706046,3.2860570604,3.2860570604,3.2860570604,3.2860570604,3.2860570604,5.88079161803,5.88079161803,5.88079161803,5.88079161813,5.88079161813,5.70836490003,5.88079161843,5.64065119065,4.88702437485,5.88079161843,5.88079161843,5.88079161833,5.88079161853,5.69943514593,5.81833976372,5.88079161807,5.88079161807,5.88079161807,5.88079161813,5.88079161863,5.67773426685,5.88079161873,5.88079161863,5.88079161863,5.88079161873,6.84307907203,6.84307907203,6.84307907213,6.84307907211,6.84307907211,6.84307907209,6.8430790721,6.84307907211,6.84307907211,6.84307907217,6.84307907217,6.84307907263,6.84307907213,6.63650970673,6.84307907203,6.84307907203,6.427922607633,6.722380047933,6.843079072033,6.843079072081,6.843079072081,6.84307907205,6.84307907202,6.84307907202,6.84307907202,6.14926649695,6.84307907213,6.84307907199,6.84307907199,6.84307907203,6.84307907203,6.84307907203,6.84307907243,6.84307907243,6.61264496793,4.87728277053,4.69474765843
"t20",5.59321112143,8.35760842733,8.58004619423,9.3916727658,9.3916727658,9.39167276578,9.39167276578,9.39167276583,9.39167276632,9.39167276582,9.39167276582,9.39167276592,9.39167276602,9.39167276602,9.39167276592,4.15443633933,2.03048745243,3.14215556623,3.17653677003,3.17653677003,3.17653677,3.17653677,3.17653677004,3.17653676998,3.17653676998,2.61896057603,2.6189605761,2.59442034553,2.61896057614,2.61896057604,2.61896057604,2.523870187,2.57728573651,2.57728573651,2.57728573641,2.57728573641,2.5772857365451,2.5772857365451,2.5772857366,1.59768721787,1.59768721787,1.59768721787,1.4199116362,0,2.163707002,2.163707002,3.46383264196,3.46383264204,3.46383264204,3.463832642,3.463832642,3.4638326421,3.46383264205,3.46383264205,3.46383264206,3.463832642,3.463832642,3.463832642,3.463832642,3.463832642,6.05856719963,6.05856719963,6.05856719963,6.05856719973,6.05856719973,5.88614048163,6.05856720003,5.81842677225,5.06479995645,6.05856720003,6.05856720003,6.05856719993,6.05856720013,5.87721072753,5.99611534532,6.05856719967,6.05856719967,6.05856719967,6.05856719973,6.05856720023,5.85550984845,6.05856720033,6.05856720023,6.05856720023,6.05856720033,7.02085465363,7.02085465363,7.02085465373,7.02085465371,7.02085465371,7.02085465369,7.0208546537,7.02085465371,7.02085465371,7.02085465377,7.02085465377,7.02085465423,7.02085465373,6.81428528833,7.02085465363,7.02085465363,6.605698189233,6.900155629533,7.020854653633,7.020854653681,7.020854653681,7.02085465365,7.02085465362,7.02085465362,7.02085465362,6.32704207855,7.02085465373,7.02085465359,7.02085465359,7.02085465363,7.02085465363,7.02085465363,7.02085465403,7.02085465403,6.79042054953,5.05505835213,4.87252324003
"t33",5.59321112143,8.35760842733,8.58004619423,9.3916727658,9.3916727658,9.39167276578,9.39167276578,9.39167276583,9.39167276632,9.39167276582,9.39167276582,9.39167276592,9.39167276602,9.39167276602,9.39167276592,4.15443633933,2.03048745243,3.14215556623,3.17653677003,3.17653677003,3.17653677,3.17653677,3.17653677004,3.17653676998,3.17653676998,2.61896057603,2.6189605761,2.59442034553,2.61896057614,2.61896057604,2.61896057604,2.523870187,2.57728573651,2.57728573651,2.57728573641,2.57728573641,2.5772857365451,2.5772857365451,2.5772857366,2.16370700207,2.16370700207,2.16370700207,1.9859314204,2.163707002,0,1.2573005826,3.46383264196,3.46383264204,3.46383264204,3.463832642,3.463832642,3.4638326421,3.46383264205,3.46383264205,3.46383264206,3.463832642,3.463832642,3.463832642,3.463832642,3.463832642,6.05856719963,6.05856719963,6.05856719963,6.05856719973,6.05856719973,5.88614048163,6.05856720003,5.81842677225,5.06479995645,6.05856720003,6.05856720003,6.05856719993,6.05856720013,5.87721072753,5.99611534532,6.05856719967,6.05856719967,6.05856719967,6.05856719973,6.05856720023,5.85550984845,6.05856720033,6.05856720023,6.05856720023,6.05856720033,7.02085465363,7.02085465363,7.02085465373,7.02085465371,7.02085465371,7.02085465369,7.0208546537,7.02085465371,7.02085465371,7.02085465377,7.02085465377,7.02085465423,7.02085465373,6.81428528833,7.02085465363,7.02085465363,6.605698189233,6.900155629533,7.020854653633,7.020854653681,7.020854653681,7.02085465365,7.02085465362,7.02085465362,7.02085465362,6.32704207855,7.02085465373,7.02085465359,7.02085465359,7.02085465363,7.02085465363,7.02085465363,7.02085465403,7.02085465403,6.79042054953,5.05505835213,4.87252324003
"t34",5.59321112143,8.35760842733,8.58004619423,9.3916727658,9.3916727658,9.39167276578,9.39167276578,9.39167276583,9.39167276632,9.39167276582,9.39167276582,9.39167276592,9.39167276602,9.39167276602,9.39167276592,4.15443633933,2.03048745243,3.14215556623,3.17653677003,3.17653677003,3.17653677,3.17653677,3.17653677004,3.17653676998,3.17653676998,2.61896057603,2.6189605761,2.59442034553,2.61896057614,2.61896057604,2.61896057604,2.523870187,2.57728573651,2.57728573651,2.57728573641,2.57728573641,2.5772857365451,2.5772857365451,2.5772857366,2.16370700207,2.16370700207,2.16370700207,1.9859314204,2.163707002,1.2573005826,0,3.46383264196,3.46383264204,3.46383264204,3.463832642,3.463832642,3.4638326421,3.46383264205,3.46383264205,3.46383264206,3.463832642,3.463832642,3.463832642,3.463832642,3.463832642,6.05856719963,6.05856719963,6.05856719963,6.05856719973,6.05856719973,5.88614048163,6.05856720003,5.81842677225,5.06479995645,6.05856720003,6.05856720003,6.05856719993,6.05856720013,5.87721072753,5.99611534532,6.05856719967,6.05856719967,6.05856719967,6.05856719973,6.05856720023,5.85550984845,6.05856720033,6.05856720023,6.05856720023,6.05856720033,7.02085465363,7.02085465363,7.02085465373,7.02085465371,7.02085465371,7.02085465369,7.0208546537,7.02085465371,7.02085465371,7.02085465377,7.02085465377,7.02085465423,7.02085465373,6.81428528833,7.02085465363,7.02085465363,6.605698189233,6.900155629533,7.020854653633,7.020854653681,7.020854653681,7.02085465365,7.02085465362,7.02085465362,7.02085465362,6.32704207855,7.02085465373,7.02085465359,7.02085465359,7.02085465363,7.02085465363,7.02085465363,7.02085465403,7.02085465403,6.79042054953,5.05505835213,4.87252324003
"t14",5.59321112133,8.35760842723,8.58004619413,9.3916727657,9.3916727657,9.39167276568,9.39167276568,9.39167276573,9.39167276622,9.39167276572,9.39167276572,9.39167276582,9.39167276592,9.39167276592,9.39167276582,4.15443633923,2.31778332433,3.42945143813,3.46383264193,3.46383264193,3.4638326419,3.4638326419,3.46383264194,3.46383264188,3.46383264188,3.46383264193,3.463832642,3.43929241143,3.46383264204,3.46383264194,3.46383264194,3.3687422529,3.46383264187,3.46383264187,3.46383264177,3.46383264177,3.4638326419051,3.4638326419051,3.46383264196,3.46383264203,3.46383264203,3.46383264203,3.28605706036,3.46383264196,3.46383264196,3.46383264196,0,1.93534167668,1.93534167668,2.0179283677,2.0179283677,2.0179283678,2.01792836775,2.01792836775,2.01792836776,2.0179283677,2.0179283677,2.0179283677,2.0179283677,2.0179283677,6.05856719953,6.05856719953,6.05856719953,6.05856719963,6.05856719963,5.88614048153,6.05856719993,5.81842677215,5.06479995635,6.05856719993,6.05856719993,6.05856719983,6.05856720003,5.87721072743,5.99611534522,6.05856719957,6.05856719957,6.05856719957,6.05856719963,6.05856720013,5.85550984835,6.05856720023,6.05856720013,6.05856720013,6.05856720023,7.02085465353,7.02085465353,7.02085465363,7.02085465361,7.02085465361,7.02085465359,7.0208546536,7.02085465361,7.02085465361,7.02085465367,7.02085465367,7.02085465413,7.02085465363,6.81428528823,7.02085465353,7.02085465353,6.605698189133,6.900155629433,7.020854653533,7.020854653581,7.020854653581,7.02085465355,7.02085465352,7.02085465352,7.02085465352,6.32704207845,7.02085465363,7.02085465349,7.02085465349,7.02085465353,7.02085465353,7.02085465353,7.02085465393,7.02085465393,6.79042054943,5.05505835203,4.87252323993
