accepted_species,estimate
t93,0.008126407
t94,0.008126407
t71,0.008126407
t18,0.73701733
t65,0.53957117
t76,0.008126407
t77,0.008126407
t52,0.73701733
t37,0.2055726
t58,0.53957117
