"","sp314","sp332","sp368","sp378","sp382","sp385","sp393","sp394","sp395","sp397","sp401","sp403","sp407","sp411","sp415","sp418","sp419","sp420","sp423","sp426","sp430","sp431","sp432","sp433","sp434","sp435","sp436","sp437","sp439","sp442","sp443","sp444","sp448","sp450","sp451","sp452","sp456","sp457","sp458","sp459","sp460","sp462","sp463","sp464","sp465","sp466","sp467","sp468","sp469","sp473","sp474","sp475","sp476","sp477","sp478","sp481","sp484","sp485","sp486","sp487","sp488","sp489","sp490","sp491","sp493","sp494","sp495","sp496","sp497","sp498","sp499","sp500","sp501","sp502","sp503","sp504","sp505","sp506","sp507","sp508","sp509","sp510","sp511","sp512","sp513","sp514","sp515","sp516","sp517","sp518","sp519","sp520","sp521","sp522","sp523","sp524","sp525","sp526","sp527","sp528"
"sp314",0,61.478871947819,33.1192768772839,70.2464602903749,70.2464602903749,61.478871947819,33.1192768772839,33.1192768772839,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,11.7710053545899,61.478871947819,61.478871947819,61.478871947819,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,33.1192768772839,61.478871947819,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903748,33.1192768772839,33.1192768772839,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,61.478871947819,70.2464602903749,33.1192768772839,33.1192768772839,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,61.478871947819,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749
"sp332",61.478871947819,0,61.478871947819,70.2464602903749,70.2464602903749,20.105625613898,61.478871947819,61.478871947819,20.105625613898,17.3251383718767,70.2464602903749,70.2464602903749,70.2464602903749,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,20.105625613898,19.5848512776011,20.105625613898,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,20.105625613898,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,20.105625613898,70.2464602903749,70.2464602903749,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,20.105625613898,20.105625613898,20.105625613898,70.2464602903749,20.105625613898,20.105625613898,70.2464602903749,61.478871947819,20.105625613898,70.2464602903749,17.3251383718767,17.3251383718767,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903748,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,25.165899941545,70.2464602903749,70.2464602903749,20.105625613898,19.5848512776011,19.5848512776011,70.2464602903749,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,20.105625613898,20.105625613898,70.2464602903749,70.2464602903749,20.105625613898,25.165899941545,25.165899941545,20.105625613898,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749
"sp368",33.1192768772839,61.478871947819,0,70.2464602903749,70.2464602903749,61.478871947819,12.6523464734638,12.6523464734638,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,33.1192768772839,61.478871947819,61.478871947819,61.478871947819,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,12.6523464734638,61.478871947819,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903748,12.6523464734638,12.6523464734638,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,61.478871947819,70.2464602903749,8.71958497418953,8.71958497418953,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,61.478871947819,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749
"sp378",70.2464602903749,70.2464602903749,70.2464602903749,0,20.7175207763285,70.2464602903749,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903748,33.8323834804174,20.7175207763285,33.8323834804174,70.2464602903749,24.3357243947218,20.7175207763285,24.3357243947218,8.6690767898016,10.2217021948422,24.3357243947218,70.2464602903749,70.2464602903749,70.2464602903749,24.3357243947218,24.3357243947218,20.7175207763285,20.7175207763285,70.2464602903749,70.2464602903749,33.8323834804174,33.8323834804174,11.7027621861864,70.2464602903749,8.6690767898016,33.8323834804174,70.2464602903749,11.7027621861864,11.7027621861864,10.2217021948422,10.2217021948422,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,33.8323834804174,70.2464602903749,70.2464602903749,24.3357243947218,70.2464602903749,70.2464602903749,20.7175207763285,70.2464602903748,70.2464602903748,20.7175207763285,24.3357243947218,24.3357243947218,20.7175207763285,33.8323834804174,70.2464602903749,70.2464602903749,20.7175207763285,33.8323834804174,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,70.2464602903749,20.7175207763285,20.7175207763285,70.2464602903749,70.2464602903749,70.2464602903749,24.3357243947218,70.2464602903749,70.2464602903749,33.8323834804174,33.8323834804174,33.8323834804174,33.8323834804174,70.2464602903748,70.2464602903748,20.7175207763285,20.7175207763285,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903748,70.2464602903748,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,24.3357243947218,24.3357243947218
"sp382",70.2464602903749,70.2464602903749,70.2464602903749,20.7175207763285,0,70.2464602903749,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903748,33.8323834804174,7.15851432576811,33.8323834804174,70.2464602903749,24.3357243947218,10.9931446714586,24.3357243947218,20.7175207763285,20.7175207763285,24.3357243947218,70.2464602903749,70.2464602903749,70.2464602903749,24.3357243947218,24.3357243947218,10.9931446714586,11.7808950767968,70.2464602903749,70.2464602903749,33.8323834804174,33.8323834804174,20.7175207763285,70.2464602903749,20.7175207763285,33.8323834804174,70.2464602903749,20.7175207763285,20.7175207763285,20.7175207763285,20.7175207763285,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,33.8323834804174,70.2464602903749,70.2464602903749,24.3357243947218,70.2464602903749,70.2464602903749,10.9931446714586,70.2464602903748,70.2464602903748,7.33896084269941,24.3357243947218,24.3357243947218,7.15851432576811,33.8323834804174,70.2464602903749,70.2464602903749,15.9499356191898,33.8323834804174,15.9499356191898,15.9499356191898,7.15851432576811,7.15851432576811,15.9499356191898,15.9499356191898,7.33896084269941,15.9499356191898,70.2464602903749,7.33896084269941,7.33896084269941,70.2464602903749,70.2464602903749,70.2464602903749,24.3357243947218,70.2464602903749,70.2464602903749,33.8323834804174,33.8323834804174,33.8323834804174,33.8323834804174,70.2464602903748,70.2464602903748,15.9499356191898,15.9499356191898,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903748,70.2464602903748,15.9499356191898,15.9499356191898,11.7808950767968,11.7808950767968,10.9931446714586,10.9931446714586,24.3357243947218,24.3357243947218
"sp385",61.478871947819,20.105625613898,61.478871947819,70.2464602903749,70.2464602903749,0,61.478871947819,61.478871947819,10.6953143379262,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,15.1930455390882,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,15.1930455390882,20.105625613898,7.94624901091195,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,15.1930455390882,6.54996366601462,70.2464602903749,70.2464602903749,70.2464602903749,6.54996366601462,70.2464602903749,70.2464602903749,15.1930455390882,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,7.94624901091195,15.1930455390882,15.1930455390882,70.2464602903749,7.94624901091195,7.94624901091195,70.2464602903749,61.478871947819,15.1930455390882,70.2464602903749,20.105625613898,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,25.165899941545,70.2464602903749,70.2464602903749,15.1930455390882,20.105625613898,20.105625613898,70.2464602903749,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,15.1930455390882,15.1930455390882,70.2464602903749,70.2464602903749,15.1930455390882,25.165899941545,25.165899941545,15.1930455390882,15.1930455390882,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749
"sp393",33.1192768772839,61.478871947819,12.6523464734638,70.2464602903748,70.2464602903748,61.478871947819,0,6.10118829687301,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,33.1192768772839,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,6.50480513695983,61.478871947819,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,6.50480513695983,6.50480513695983,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,12.6523464734638,12.6523464734638,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748
"sp394",33.1192768772839,61.478871947819,12.6523464734638,70.2464602903748,70.2464602903748,61.478871947819,6.10118829687301,0,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,33.1192768772839,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,6.50480513695983,61.478871947819,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,6.50480513695983,6.50480513695983,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,12.6523464734638,12.6523464734638,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,61.478871947819,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748
"sp395",61.478871947819,20.105625613898,61.478871947819,70.2464602903749,70.2464602903749,10.6953143379262,61.478871947819,61.478871947819,0,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,15.1930455390882,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,15.1930455390882,20.105625613898,10.6953143379262,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,15.1930455390882,10.6953143379262,70.2464602903749,70.2464602903749,70.2464602903749,10.6953143379262,70.2464602903749,70.2464602903749,15.1930455390882,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,61.478871947819,10.6953143379262,15.1930455390882,15.1930455390882,70.2464602903749,10.6953143379262,10.6953143379262,70.2464602903749,61.478871947819,15.1930455390882,70.2464602903749,20.105625613898,20.105625613898,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903748,61.478871947819,61.478871947819,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,25.165899941545,70.2464602903749,70.2464602903749,15.1930455390882,20.105625613898,20.105625613898,70.2464602903749,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903749,15.1930455390882,15.1930455390882,70.2464602903749,70.2464602903749,15.1930455390882,25.165899941545,25.165899941545,15.1930455390882,15.1930455390882,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749,70.2464602903749
"sp397",61.478871947819,17.3251383718767,61.478871947819,70.2464602903748,70.2464602903748,20.105625613898,61.478871947819,61.478871947819,20.105625613898,0,70.2464602903748,70.2464602903748,70.2464602903748,20.105625613898,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903749,70.2464602903748,70.2464602903748,20.105625613898,19.5848512776011,20.105625613898,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,20.105625613898,20.105625613898,70.2464602903748,70.2464602903748,70.2464602903748,20.105625613898,70.2464602903748,70.2464602903748,20.105625613898,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,20.105625613898,20.105625613898,20.105625613898,70.2464602903748,20.105625613898,20.105625613898,70.2464602903748,61.478871947819,20.105625613898,70.2464602903748,7.34263605370553,7.34263605370553,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,25.165899941545,70.2464602903748,70.2464602903748,20.105625613898,19.5848512776011,19.5848512776011,70.2464602903748,61.478871947819,61.478871947819,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,20.105625613898,20.105625613898,70.2464602903748,70.2464602903748,20.105625613898,25.165899941545,25.165899941545,20.105625613898,20.105625613898,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748,70.2464602903748
