"accepted_species","traits"
"t12",1
"t20",NA
"t29",0
"t30",0
"t31",1
"t33",1
"t46",1
"t47",0
"t48",1
"t49",0
"t53",0
"t54",NA
"t55",1
"t56",0
"t57",0
"t60",NA
"t61",0
"t62",0
"t63",1
"t64",0
"t66",0
"t68",0
"t70",NA
"t71",NA
"t72",1
"t73",1
"t74",1
"t75",0
"t76",1
"t78",0
"t79",1
"t80",0
"t81",0
"t82",0
"t84",0
"t85",0
"t86",1
"t87",1
"t88",0
"t89",1
"t90",0
"t91",1
"t92",0
"t93",0
"t94",0
"t95",1
"t96",0
"t97",0
"t98",1
"t99",0
"t100",1
"t101",1
"t102",1
"t103",1
"t104",0
"t105",NA
"t106",NA
"t107",1
"t108",0
"t109",1
"t111",0
"t112",0
"t114",0
"t115",0
"t116",1
"t117",0
"t118",1
"t119",0
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",1
"t126",0
"t128",1
"t129",0
"t130",0
"t132",0
"t133",0
"t134",0
"t135",1
"t136",1
"t137",NA
"t138",0
"t139",0
"t140",1
"t141",1
"t142",1
"t143",1
"t144",1
"t145",1
"t146",0
"t147",0
"t148",1
"t149",1
"t150",NA
"t151",NA
"t152",1
"t153",1
