"","sp23","sp29","sp47","sp48","sp51","sp54","sp60","sp75","sp79","sp88","sp89","sp92","sp94","sp95","sp97","sp98","sp99","sp102","sp103","sp104","sp108","sp109","sp110","sp113","sp114","sp115","sp117","sp118","sp119","sp120","sp121","sp122","sp123","sp124","sp125","sp126","sp127","sp128","sp129","sp132","sp133","sp134","sp135","sp136","sp138","sp139","sp140","sp141","sp142","sp143","sp144","sp145","sp146","sp147","sp148","sp149","sp150","sp152","sp153","sp154","sp156","sp157","sp158","sp159","sp160","sp161","sp162","sp163","sp164","sp165","sp166","sp167","sp168","sp169","sp170","sp171","sp172","sp173","sp174","sp176","sp177","sp178","sp179","sp180","sp181","sp182","sp183","sp184","sp185","sp186","sp187","sp188","sp189","sp190","sp191","sp192","sp193","sp194","sp195","sp196"
"sp23",0,8.66627145063078,17.607191495397,8.66627145063078,8.66627145063078,17.607191495397,8.66627145063078,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.66627145063078,17.607191495397,10.3575814059473,10.3148241193639,10.3148241193639,10.3575814059473,10.3148241193639,10.3575814059473,8.66627145063078,8.66627145063078,10.3148241193639,10.3575814059473,8.66627145063078,8.66627145063078,8.66627145063078,8.66627145063078,8.66627145063078,10.3575814059473,10.3575814059473,10.3148241193639,10.3148241193639,17.607191495397,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,17.607191495397,8.66627145063078,17.607191495397,10.3575814059473,17.607191495397,10.3148241193639,8.66627145063078,8.66627145063078,8.66627145063078,8.66627145063078,10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,17.607191495397,8.66627145063078,8.66627145063078,10.3148241193639,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.66627145063078,8.66627145063078,8.66627145063078,8.66627145063078,10.3575814059473,17.607191495397,17.607191495397,10.3148241193639,10.3148241193639,10.3575814059473,10.3575814059473,8.66627145063078,17.607191495397,17.607191495397,8.66627145063078,10.3575814059473,10.3148241193639,10.3148241193639,10.3575814059473,10.3575814059473,8.66627145063078,8.66627145063078,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,8.66627145063078,8.66627145063078,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397
"sp29",8.66627145063078,0,17.607191495397,7.09382503963174,6.5646211450159,17.607191495397,8.4054930462693,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.4054930462693,17.607191495397,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.314824119364,10.3575814059473,8.4054930462693,8.4054930462693,10.314824119364,10.3575814059473,6.5646211450159,6.5646211450159,7.09382503963174,8.4054930462693,8.4054930462693,10.3575814059473,10.3575814059473,10.314824119364,10.314824119364,17.607191495397,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,17.607191495397,8.4054930462693,17.607191495397,10.3575814059473,17.607191495397,10.314824119364,8.4054930462693,8.4054930462693,8.4054930462693,8.4054930462693,10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,17.607191495397,8.4054930462693,8.4054930462693,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.4054930462693,8.4054930462693,7.09382503963174,7.09382503963174,10.3575814059473,17.607191495397,17.607191495397,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,8.4054930462693,17.607191495397,17.607191495397,7.09382503963174,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,8.4054930462693,8.4054930462693,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,8.4054930462693,8.4054930462693,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397
"sp47",17.607191495397,17.607191495397,0,17.607191495397,17.607191495397,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,8.21846793033889,8.21846793033889,17.607191495397,8.05839418082339,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,5.11643312755621,7.89812382941697,7.89812382941697,7.89812382941697,17.607191495397,8.05839418082339,17.607191495397,8.21846793033889,17.607191495397,9.5908654375281,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,5.11643312755621,17.607191495397,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,8.21846793033889,8.21846793033889,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,8.21846793033889,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,5.11643312755621,5.11643312755621,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.5908654375281,9.5908654375281,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,8.21846793033889,17.607191495397,17.607191495397,8.05839418082339,8.05839418082339
"sp48",8.66627145063078,7.09382503963174,17.607191495397,0,7.09382503963174,17.607191495397,8.4054930462693,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.4054930462693,17.607191495397,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.314824119364,10.3575814059473,8.4054930462693,8.4054930462693,10.314824119364,10.3575814059473,7.09382503963174,7.09382503963174,5.65066055472878,8.4054930462693,8.4054930462693,10.3575814059473,10.3575814059473,10.314824119364,10.314824119364,17.607191495397,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,17.607191495397,8.4054930462693,17.607191495397,10.3575814059473,17.607191495397,10.314824119364,8.4054930462693,8.4054930462693,8.4054930462693,8.4054930462693,10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,17.607191495397,8.4054930462693,8.4054930462693,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.4054930462693,8.4054930462693,5.65066055472878,5.65066055472878,10.3575814059473,17.607191495397,17.607191495397,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,8.4054930462693,17.607191495397,17.607191495397,4.98651818345984,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,8.4054930462693,8.4054930462693,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,8.4054930462693,8.4054930462693,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397
"sp51",8.66627145063078,6.5646211450159,17.607191495397,7.09382503963174,0,17.607191495397,8.4054930462693,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.4054930462693,17.607191495397,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.314824119364,10.3575814059473,8.4054930462693,8.4054930462693,10.314824119364,10.3575814059473,4.91886647115566,4.91886647115566,7.09382503963174,8.4054930462693,8.4054930462693,10.3575814059473,10.3575814059473,10.314824119364,10.314824119364,17.607191495397,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,17.607191495397,8.4054930462693,17.607191495397,10.3575814059473,17.607191495397,10.314824119364,8.4054930462693,8.4054930462693,8.4054930462693,8.4054930462693,10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,17.607191495397,8.4054930462693,8.4054930462693,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,8.4054930462693,8.4054930462693,7.09382503963174,7.09382503963174,10.3575814059473,17.607191495397,17.607191495397,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,8.4054930462693,17.607191495397,17.607191495397,7.09382503963174,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,8.4054930462693,8.4054930462693,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,8.4054930462693,8.4054930462693,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397
"sp54",17.607191495397,17.607191495397,9.59086543752811,17.607191495397,17.607191495397,0,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811,9.59086543752811,17.607191495397,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811,9.59086543752811,9.59086543752811,17.607191495397,9.59086543752811,17.607191495397,9.59086543752811,17.607191495397,4.5667940655655,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,4.5667940655655,4.5667940655655,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811
"sp60",8.66627145063078,8.4054930462693,17.607191495397,8.4054930462693,8.4054930462693,17.607191495397,0,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,7.26979532704967,17.607191495397,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.314824119364,10.3575814059473,4.88524199667633,4.88524199667633,10.314824119364,10.3575814059473,8.4054930462693,8.4054930462693,8.4054930462693,4.24579929204313,4.24579929204313,10.3575814059473,10.3575814059473,10.314824119364,10.314824119364,17.607191495397,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,17.607191495397,4.88524199667633,17.607191495397,10.3575814059473,17.607191495397,10.314824119364,7.26979532704967,4.88524199667633,4.88524199667632,4.88524199667632,10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,17.607191495397,4.88524199667633,4.88524199667633,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,4.88524199667633,4.88524199667633,8.4054930462693,8.4054930462693,10.3575814059473,17.607191495397,17.607191495397,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,7.26979532704967,17.607191495397,17.607191495397,8.4054930462693,10.3575814059473,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,7.26979532704967,7.26979532704967,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,7.26979532704967,7.26979532704967,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397
"sp75",10.314824119364,10.314824119364,17.607191495397,10.314824119364,10.314824119364,17.607191495397,10.314824119364,0,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,10.314824119364,17.607191495397,10.3575814059473,6.16523145937484,6.16523145937484,10.3575814059473,6.16523145937484,10.3575814059473,10.314824119364,10.314824119364,6.16523145937484,10.3575814059473,10.314824119364,10.314824119364,10.314824119364,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,6.16523145937484,6.16523145937484,17.607191495397,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,17.607191495397,10.314824119364,17.607191495397,10.3575814059473,17.607191495397,3.48562819912258,10.314824119364,10.314824119364,10.314824119364,10.314824119364,10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,17.607191495397,10.314824119364,10.314824119364,6.16523145937484,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,10.314824119364,10.314824119364,10.314824119364,10.314824119364,10.3575814059473,17.607191495397,17.607191495397,3.48562819912258,3.48562819912258,10.3575814059473,10.3575814059473,10.314824119364,17.607191495397,17.607191495397,10.314824119364,10.3575814059473,6.16523145937484,6.16523145937484,10.3575814059473,10.3575814059473,10.314824119364,10.314824119364,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.314824119364,10.314824119364,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397
"sp79",10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,17.607191495397,10.3575814059473,10.3575814059473,0,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,17.607191495397,9.54358859493746,10.3575814059473,10.3575814059473,9.54358859493746,10.3575814059473,5.55303807859545,10.3575814059473,10.3575814059473,10.3575814059473,9.54358859493746,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,5.55303807859545,5.55303807859545,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.54358859493746,17.607191495397,10.3575814059473,17.607191495397,9.54358859493746,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,9.54358859493746,9.54358859493746,17.607191495397,9.54358859493746,9.54358859493746,9.54358859493746,9.54358859493746,5.55303807859545,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,9.54358859493746,17.607191495397,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,10.3575814059473,10.3575814059473,5.55303807859545,17.607191495397,17.607191495397,10.3575814059473,10.3575814059473,5.55303807859545,5.55303807859545,10.3575814059473,17.607191495397,17.607191495397,10.3575814059473,9.54358859493746,10.3575814059473,10.3575814059473,5.55303807859545,5.55303807859545,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397,9.54358859493746,9.54358859493746,9.54358859493746,9.54358859493746,10.3575814059473,10.3575814059473,17.607191495397,17.607191495397,3.26783472776263,3.26783472776263,17.607191495397,17.607191495397
"sp88",17.607191495397,17.607191495397,8.21846793033889,17.607191495397,17.607191495397,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,0,2.79468085031662,3.28071443824281,17.607191495397,8.21846793033889,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,8.21846793033889,8.21846793033889,8.21846793033889,17.607191495397,8.21846793033889,17.607191495397,7.73058307282126,17.607191495397,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,7.73058307282126,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,17.607191495397,17.607191495397,17.607191495397,17.607191495397,4.39664247519805,4.39664247519805,7.73058307282126,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,7.73058307282126,7.73058307282126,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,8.21846793033889,8.21846793033889,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,9.59086543752811,9.59086543752811,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,17.607191495397,7.73058307282126,7.73058307282126,17.607191495397,17.607191495397,8.21846793033889,8.21846793033889
