,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t5,10.313933,3.8017213,6.194262,-0.5794617,4.9108605,3.437656,3.433814,2.110482,4.0501194,4.0807123,6.312889,6.2062297,5.0772715,3.6852484,5.266424,4.839092
t86,5.286164,6.484024,6.602743,1.4067174,8.503059,7.3873143,3.9354427,0.94796306,6.1437874,8.959354,8.587175,2.583779,5.9300075,13.776711,5.4127254,7.243082
t91,5.387156,6.4039226,6.671839,1.3226191,8.404185,7.3950977,3.9114828,1.0239567,6.0726004,8.92042,8.581034,2.7154899,5.9366856,13.899125,5.293064,7.2485642
t92,5.2981787,6.4354644,6.623281,1.3808964,8.447844,7.40721,3.956615,0.98399204,6.1397,8.955484,8.540536,2.6644557,5.85824,13.83739,5.3187356,7.257549
t119,5.297491,6.4997163,6.6200595,1.3413769,8.505147,7.382269,3.8853984,0.97068584,6.084378,9.010812,8.591786,2.600335,5.939556,13.781802,5.3534584,7.1985335
t120,5.3327274,6.444803,6.6204653,1.3909806,8.451878,7.4355345,3.9414876,1.0053912,6.138309,8.959152,8.531675,2.6567936,5.868962,13.820375,5.3286567,7.237379
t32,5.132865,6.346811,6.5762906,1.783134,8.558125,7.329583,4.3196263,0.7021377,6.4969726,8.6997795,8.585412,2.587279,5.640631,13.625435,5.520126,7.406894
t162,5.2253103,6.440612,6.6057124,1.5645084,8.546544,7.3802423,4.090061,0.8699368,6.31837,8.850865,8.586295,2.6482313,5.7794952,13.735061,5.458881,7.309454
t163,5.2327394,6.437564,6.571185,1.662455,8.4774275,7.4082246,4.1469812,0.87574613,6.3694553,8.748349,8.534723,2.6400292,5.771645,13.726949,5.410381,7.396646
t55,5.196971,6.4475307,6.5576367,1.6919358,8.519893,7.4043264,4.1657844,0.85031724,6.4017797,8.765346,8.534992,2.6084528,5.742522,13.681025,5.4466753,7.3876014
t50,5.1487093,6.4063244,6.52637,1.8039649,8.532964,7.379759,4.26915,0.790309,6.48211,8.651246,8.504174,2.5977094,5.663019,13.654096,5.4763927,7.496175
t51,5.1782975,6.5279145,6.4739246,1.7457616,8.51659,7.4492702,4.13146,0.8998139,6.3869963,8.780549,8.447981,2.528116,5.7805634,13.622952,5.414931,7.421327
t46,5.092629,6.5452137,6.4227934,1.6383486,8.6143265,7.43293,4.1682215,0.8794127,6.4385433,8.852569,8.388813,2.496058,5.661788,13.583867,5.4590945,7.37431
