,0,1,2,3,4,5,6,7,8,9
t50,-2.5009115,-1.2296542,25.122036,6.468105,-1.480104,-0.3436502,7.5944457,-1.3437575,-2.9727743,17.386549
t51,-2.4914622,-1.2180055,25.233595,6.648545,-1.4744763,-0.3045575,7.716879,-1.3708733,-2.9889874,17.439947
t46,-2.5780547,-1.1837257,25.099289,6.600538,-1.5701067,-0.29762402,7.630438,-1.3601071,-2.9538946,17.21439
t47,-2.5439146,-1.1663465,24.894106,6.5231004,-1.5146391,-0.30147478,7.561297,-1.3796046,-2.9451034,17.295155
t29,-2.3216085,-1.1752204,22.343496,5.74531,-1.4909531,-0.38281402,6.6405096,-1.0302695,-2.5401988,14.802171
t30,-2.2598255,-1.2322987,22.307121,6.405952,-1.4151107,-0.40322658,6.436529,-1.1104157,-2.6034229,15.449293
t33,3.1252606,-1.5864084,-1.4602677,13.469459,-0.51325417,6.660803,-2.4569788,-2.4545019,-1.0740323,-2.422511
t66,3.1099894,-1.5576931,-1.5137072,13.364067,-0.5293066,6.6959324,-2.472805,-2.4693234,-1.0415164,-2.4279218
t67,3.0655775,-1.5634812,-1.5223988,13.380075,-0.54238504,6.698336,-2.4845905,-2.4667203,-1.0269107,-2.4332922
t24,3.1768315,-1.5782561,-1.4668837,13.581196,-0.5354679,6.7646723,-2.471188,-2.4447188,-1.044957,-2.4337366
t99,3.1679385,-1.5771965,-1.5392736,13.948816,-0.5571326,6.9014726,-2.547993,-2.4579074,-1.0690765,-2.547501
t100,3.1685195,-1.5775865,-1.5390793,13.952735,-0.5570993,6.903914,-2.5476282,-2.458157,-1.069681,-2.5472825
t57,3.1375256,-1.5658828,-1.52074,13.847163,-0.55878234,6.853507,-2.5346546,-2.450065,-1.064117,-2.5280428
t45,3.1892738,-1.5398539,-1.4874132,13.584546,-0.55297625,6.8382874,-2.5056012,-2.437227,-1.0625451,-2.4854352
t1,2.8968523,-1.4360971,-0.9181518,10.770198,-0.3708036,5.4587708,-2.1472929,-1.912722,-1.2089629,-1.915389
t97,3.5725448,-1.5802443,-1.2038363,13.017019,-0.32961783,6.6331167,-2.302311,-2.1351366,-1.3657919,-2.433212
t98,3.578452,-1.5807054,-1.2029536,13.016229,-0.3295219,6.6332464,-2.3026862,-2.1352444,-1.3663424,-2.4335372
t20,3.5706348,-1.5699755,-1.2455537,12.7314825,-0.3237197,6.514831,-2.4057803,-2.073,-1.3288901,-2.461741
t5,4.179574,-1.7666657,-1.4622828,13.926366,-0.37439296,7.247398,-2.6055903,-2.298571,-1.3055362,-2.4871871
t9,4.72498,-1.8820053,-1.5060691,14.994292,-0.4630952,7.9452596,-2.8559282,-2.4550884,-1.2916304,-2.5904462
t10,4.6945496,-1.9502844,-1.5347517,14.984575,-0.40280887,7.7148156,-2.8481042,-2.4883788,-1.2944468,-2.612099
t16,4.8429103,-1.9072624,-1.5766655,15.484462,-0.4074822,8.253231,-3.0095565,-2.56324,-1.319181,-2.7470834
t54,5.0434012,-1.9436415,-1.6639427,15.975868,-0.3949504,8.432212,-3.0278442,-2.6121166,-1.3391353,-2.7981813
t70,4.9550805,-1.9239254,-1.630062,15.961884,-0.39852414,8.424927,-3.0388296,-2.5721176,-1.3533629,-2.8203163
t71,4.9674077,-1.9227232,-1.6336545,15.986483,-0.39768574,8.45493,-3.0250223,-2.5775087,-1.3573416,-2.8127391
t49,4.9576325,-1.9333066,-1.6597378,15.899151,-0.3906809,8.452319,-3.0500035,-2.592192,-1.3564749,-2.8308463
t27,4.6853714,-1.8563203,-1.5223248,15.1936,-0.47457448,8.015438,-2.8785858,-2.5181005,-1.2343311,-2.6560752
t28,4.7292795,-1.8722738,-1.501003,15.071473,-0.47961065,7.9049044,-2.8464308,-2.562301,-1.2439173,-2.6166902
t60,4.626447,-1.8871574,-1.5971437,15.403783,-0.39827672,8.0199,-2.9090421,-2.4681928,-1.3546954,-2.6747353
