,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t2,13.758221,8.68723,5.6627593,6.713622,4.7853465,5.8968186,5.5475907,7.0633016,4.0887694,4.615286,6.2269387,3.0750132,5.9093447,5.5873556,4.1385093,3.7285588
t3,13.772652,8.58771,5.603967,6.7250814,4.785837,5.958716,5.6049085,6.9658747,4.08593,4.7273717,6.2260003,3.0463471,5.8899493,5.75507,4.2241516,3.7255344
t20,13.449313,8.801646,5.5375934,6.6477633,5.9637847,5.3260517,5.092794,7.5191784,4.740158,3.2380452,6.682512,3.6486404,5.123689,4.1155944,3.6973622,3.7512922
t24,13.808823,8.775067,5.5526986,6.7889175,5.064237,5.967023,5.542998,7.135203,4.2497478,4.3937426,6.2850266,3.1966457,5.7523165,5.309995,4.094816,3.7785363
t56,13.342174,8.780582,5.356115,6.5723243,6.12775,5.2691994,5.077709,7.3685527,4.8121176,3.0449545,6.7652545,3.7236652,4.986291,4.0629497,3.7800655,3.6598809
t57,13.403407,8.720284,5.4540143,6.5821047,6.1751704,5.181534,4.9860444,7.479199,4.8119617,3.0224788,6.8432827,3.7306597,4.9319806,4.1209736,3.6752214,3.7211666
t26,13.859035,8.801933,5.503486,6.8172755,5.147907,5.985323,5.5643234,7.210485,4.326278,4.323319,6.3447614,3.2383475,5.680717,5.2399073,4.0803356,3.8443546
t27,13.803604,8.771535,5.568577,6.790754,5.0774794,5.955132,5.542329,7.1456633,4.2449236,4.394771,6.283024,3.1847827,5.7448955,5.270828,4.0676103,3.771444
t54,13.639985,9.233376,5.9070244,6.936633,5.529549,5.6684656,5.3688245,7.8050036,4.6898375,3.6292272,6.321138,3.6285064,5.5844054,3.83515,3.4214559,4.10335
t159,13.59517,9.253125,5.914284,6.916379,5.425627,5.7737412,5.4620967,7.797221,4.5977015,3.668912,6.207688,3.5440547,5.6729145,3.751048,3.4243128,4.083881
t160,13.624665,9.265358,5.9625816,6.9551864,5.3978252,5.7723937,5.445056,7.8171535,4.58062,3.711231,6.21639,3.5262005,5.712475,3.7757692,3.3895001,4.097595
t161,13.610146,9.2248955,5.916094,6.9230247,5.4213514,5.7220135,5.41073,7.78495,4.601717,3.710085,6.274434,3.5433471,5.667232,3.8214476,3.4321027,4.074982
t158,13.636709,9.273336,5.969303,6.962465,5.397688,5.75554,5.4307146,7.8292108,4.5949235,3.723102,6.2357235,3.5393746,5.7181215,3.7863173,3.3802395,4.114277
t67,13.592461,9.262871,5.8668113,6.8789353,5.5140567,5.703696,5.4386926,7.803562,4.700767,3.616054,6.2692184,3.6474135,5.589652,3.7424228,3.457222,4.1236315
t63,13.628973,9.157362,5.8444843,6.8993235,5.5271606,5.66786,5.363957,7.7288465,4.6350837,3.6443284,6.339547,3.5646918,5.557855,3.952315,3.497558,4.0331836
t46,13.641719,9.084776,5.7941456,6.87985,5.4891453,5.668778,5.35669,7.6560497,4.585514,3.7295437,6.373217,3.5041707,5.560018,4.075819,3.566258,3.9748864
t43,13.315276,8.709434,5.541223,6.546316,6.088353,5.1925106,4.980939,7.5139976,4.7262554,3.0803485,6.751369,3.6146126,5.0328493,4.072668,3.8018577,3.6876388
t81,13.305187,8.772323,5.4859986,6.494926,6.1372514,5.1756,4.9766665,7.4530306,4.7811985,3.1141343,6.8052506,3.66459,4.989058,4.010558,3.739707,3.749975
t82,13.384604,8.831216,5.502713,6.571241,6.085771,5.2394705,5.0339804,7.474354,4.835678,3.1470137,6.7737837,3.7226045,5.016977,4.034734,3.6847053,3.773668
t96,13.345652,8.811445,5.5495257,6.5576797,6.0225472,5.258441,5.043235,7.494865,4.7554264,3.1944635,6.723367,3.6279998,5.1024694,3.9923928,3.7428963,3.7548034
t97,13.320287,8.767952,5.5324063,6.523683,6.1043773,5.19043,4.981867,7.4864254,4.7569075,3.1235387,6.779734,3.6343322,5.022839,4.0323453,3.753842,3.7412632
t32,13.833811,8.780589,5.549332,6.8032045,5.2033467,5.9045463,5.504949,7.2268176,4.35349,4.281661,6.3488607,3.2003758,5.635414,5.158754,4.0056477,3.8188496
t77,13.32089,8.729322,5.37551,6.4921737,6.2569127,5.139251,4.958419,7.4008203,4.8836823,3.020079,6.9305363,3.7629259,4.8959956,4.0005965,3.7242072,3.7503128
t78,13.299533,8.626185,5.382184,6.5035934,6.276299,5.1568446,4.949896,7.4640856,4.7978735,2.9361918,6.8519497,3.6866364,4.8597217,4.0766077,3.8128664,3.6140792
t129,13.273626,8.583167,5.2978354,6.5804296,6.235467,5.1642504,4.9756074,7.403001,4.8204584,2.8893116,6.771625,3.7320087,4.8750668,4.168154,3.8735034,3.536967
t130,13.361164,8.597393,5.3845882,6.6538596,6.2146606,5.1785326,4.9815373,7.465509,4.8201118,2.9058983,6.7581387,3.745535,4.8534317,4.217703,3.8056896,3.5554879
