"","t2","t3","t20","t24","t56","t57","t26","t27","t54","t159","t160","t161","t158","t67","t63","t46","t43","t81","t82","t96","t97","t32","t77","t78","t129","t130","t83","t84","t8","t9","t7","t4","t13","t14","t15","t18","t22","t103","t104","t92","t69","t68","t48","t61","t76","t101","t102","t58","t115","t116","t107","t146","t147","t134","t135","t17","t21","t28","t29","t52","t123","t162","t163","t65","t66","t91","t105","t106","t47","t150","t151","t89","t127","t128","t100","t109","t110","t60","t53","t111","t112","t108","t152","t153","t62","t131","t132","t154","t155","t156","t157","t23","t36","t37","t30","t31","t39","t85","t86","t19","t16","t1","t5","t6","t38","t140","t141","t45","t40","t144","t145","t126","t133","t148","t149","t136","t137","t44","t49","t142","t143","t10","t11","t12","t90","t98","t99","t87","t88","t34","t33","t70","t71","t95","t124","t125","t59","t138","t139","t74","t75","t64","t72","t73","t113","t114","t119","t120","t55","t50","t121","t122","t79","t80","t41","t42","t93","t94","t35","t117","t118","t51","t25"
"t2",0,4.14958105,8.12058823616,6.20568158826,9.07812347046,9.07812347046,6.33233228663,6.28751130505,9.07812346977,9.07812347002,9.078123470026,9.078123470026,9.07812347002,9.07812347003,8.24361756138,7.80134101957,9.07812347073,9.07812347023,9.07812347023,8.59026546121,9.07812346993,6.74796032317,9.07812347073,9.07812347073,9.07812347033,9.07812347033,9.07812347073,9.07812347073,4.55192053314,5.00170741744,4.40361717204,5.97132382403,5.0549799553,5.1866401787,5.63699992816,5.69554217786,6.0605119221,9.07812346929,9.07812346929,9.07812346929,9.07812346929,9.07812346928,9.07812346958,9.07812346957,9.07812346957,9.07812346957,9.07812346957,9.07812346978,9.07812346926,8.97594562796,8.84784421576,9.07812346926,9.07812346926,9.07812346936,9.07812346936,5.72767510706,6.46253923496,7.1709220018,7.3475416344,8.252188586,8.97241755,9.078123469296,9.078123469296,8.3124773413,9.0781234693,9.07812346935,9.07812346935,9.07812346935,8.29840412385,9.07812346935,9.07812346935,9.07812346935,9.07812346925,9.07812346925,9.07812346925,9.07812346925,9.07812346925,9.07812346925,8.11974140975,9.0781234693,9.0781234693,9.0781234693,9.07812346931,9.07812346931,9.0781234693,9.0781234692,9.0781234692,9.07812346927,9.07812346927,9.07812346923,9.07812346923,5.991628453651,8.78995051598,9.07812346898,7.47265018298,6.58713560444,9.0781234697,9.0781234693,9.0781234693,5.81644855192,5.8453764883,3.1906239616,4.3336926251,4.7131834724,8.81192830087,9.68934563407,9.68934563407,8.80002349427,9.68934563397,9.68934563441,9.68934563441,9.55448657271,9.68934563436,9.68934563436,9.68934563436,9.68934563361,9.68934563361,8.37102375811,8.77763150531,9.68934563401,9.68934563401,5.45319303437,5.69951055057,4.97194720487,9.68934563397,9.68934563392,9.68934563392,9.66491688873,9.17974067133,7.78190582708,7.71110369867,9.68934563443,9.68934563443,9.68934563433,9.68934563433,9.68934563433,9.351229401203,9.512163102993,9.689345634403,9.491042412203,9.689345634403,9.689345634308,9.035238476648,9.689345634308,9.689345634378,9.689345634378,9.689345634278,9.689345634278,9.462704733178,8.968908344778,9.689345634378,9.689345634378,9.479342690778,9.276970412078,8.93918751473,8.56259418093,9.68934563398,9.68934563398,7.93195366633,9.68934563433,9.68934563433,8.77667278703,9.68934563473
"t3",4.14958105,0,7.22665245216,5.31174580426,8.18418768646,8.18418768646,5.43839650263,5.39357552105,8.18418768577,8.18418768602,8.184187686026,8.184187686026,8.18418768602,8.18418768603,7.34968177738,6.90740523557,8.18418768673,8.18418768623,8.18418768623,7.69632967721,8.18418768593,5.85402453917,8.18418768673,8.18418768673,8.18418768633,8.18418768633,8.18418768673,8.18418768673,3.65798474914,4.10777163344,3.50968138804,5.07738804003,4.1610441713,4.2927043947,4.74306414416,4.80160639386,5.1665761381,8.18418768529,8.18418768529,8.18418768529,8.18418768529,8.18418768528,8.18418768558,8.18418768557,8.18418768557,8.18418768557,8.18418768557,8.18418768578,8.18418768526,8.08200984396,7.95390843176,8.18418768526,8.18418768526,8.18418768536,8.18418768536,4.83373932306,5.56860345096,6.2769862178,6.4536058504,7.358252802,8.078481766,8.184187685296,8.184187685296,7.4185415573,8.1841876853,8.18418768535,8.18418768535,8.18418768535,7.40446833985,8.18418768535,8.18418768535,8.18418768535,8.18418768525,8.18418768525,8.18418768525,8.18418768525,8.18418768525,8.18418768525,7.22580562575,8.1841876853,8.1841876853,8.1841876853,8.18418768531,8.18418768531,8.1841876853,8.1841876852,8.1841876852,8.18418768527,8.18418768527,8.18418768523,8.18418768523,5.097692669651,7.89601473198,8.18418768498,6.57871439898,5.69319982044,8.1841876857,8.1841876853,8.1841876853,4.92251276792,4.9514407043,2.2966881776,3.4397568411,3.8192476884,7.91799251687,8.79540985007,8.79540985007,7.90608771027,8.79540984997,8.79540985041,8.79540985041,8.66055078871,8.79540985036,8.79540985036,8.79540985036,8.79540984961,8.79540984961,7.47708797411,7.88369572131,8.79540985001,8.79540985001,4.55925725037,4.80557476657,4.07801142087,8.79540984997,8.79540984992,8.79540984992,8.77098110473,8.28580488733,6.88797004308,6.81716791467,8.79540985043,8.79540985043,8.79540985033,8.79540985033,8.79540985033,8.457293617203,8.618227318993,8.795409850403,8.597106628203,8.795409850403,8.795409850308,8.141302692648,8.795409850308,8.795409850378,8.795409850378,8.795409850278,8.795409850278,8.568768949178,8.074972560778,8.795409850378,8.795409850378,8.585406906778,8.383034628078,8.04525173073,7.66865839693,8.79540984998,8.79540984998,7.03801788233,8.79540985033,8.79540985033,7.88273700303,8.79540985073
"t20",8.12058823616,7.22665245216,0,2.5323844361,5.4048263183,5.4048263183,2.79009363885,2.74527265727,6.78819102879,6.78819102904,6.788191029046,6.788191029046,6.78819102904,6.78819102905,5.9536851204,5.51140857859,6.83985725583,6.83985725533,6.83985725533,6.35199924631,6.83985725503,4.50969410827,6.83985725583,6.83985725583,6.83985725543,6.83985725543,6.83985725583,6.83985725583,5.04915518024,5.49894206454,4.90085181914,7.99711205813,7.20038328666,7.33204351006,7.78240325952,7.84094550922,8.20591525346,11.22352680065,11.22352680065,11.22352680065,11.22352680065,11.22352680064,11.22352680094,11.22352680093,11.22352680093,11.22352680093,11.22352680093,11.22352680114,11.22352680062,11.12134895932,10.99324754712,11.22352680062,11.22352680062,11.22352680072,11.22352680072,7.87307843842,8.60794256632,9.31632533316,9.49294496576,10.39759191736,11.11782088136,11.223526800656,11.223526800656,10.45788067266,11.22352680066,11.22352680071,11.22352680071,11.22352680071,10.44380745521,11.22352680071,11.22352680071,11.22352680071,11.22352680061,11.22352680061,11.22352680061,11.22352680061,11.22352680061,11.22352680061,10.26514474111,11.22352680066,11.22352680066,11.22352680066,11.22352680067,11.22352680067,11.22352680066,11.22352680056,11.22352680056,11.22352680063,11.22352680063,11.22352680059,11.22352680059,8.137031785011,10.93535384734,11.22352680034,9.61805351434,8.7325389358,11.22352680106,11.22352680066,11.22352680066,7.96185188328,7.99077981966,5.78455059456,6.92761925806,7.30711010536,11.40585493383,12.28327226703,12.28327226703,11.39395012723,12.28327226693,12.28327226737,12.28327226737,12.14841320567,12.28327226732,12.28327226732,12.28327226732,12.28327226657,12.28327226657,10.96495039107,11.37155813827,12.28327226697,12.28327226697,8.04711966733,8.29343718353,7.56587383783,12.28327226693,12.28327226688,12.28327226688,12.25884352169,11.77366730429,10.37583246004,10.30503033163,12.28327226739,12.28327226739,12.28327226729,12.28327226729,12.28327226729,11.945156034163,12.106089735953,12.283272267363,12.084969045163,12.283272267363,12.283272267268,11.629165109608,12.283272267268,12.283272267338,12.283272267338,12.283272267238,12.283272267238,12.056631366138,11.562834977738,12.283272267338,12.283272267338,12.073269323738,11.870897045038,11.53311414769,11.15652081389,12.28327226694,12.28327226694,10.52588029929,12.28327226729,12.28327226729,11.37059941999,12.28327226769
"t24",6.20568158826,5.31174580426,2.5323844361,0,3.2598594898,3.2598594898,0.87518699095,0.83036600937,4.87328438089,4.87328438114,4.873284381146,4.873284381146,4.87328438114,4.87328438115,4.0387784725,3.59650193069,4.92495060793,4.92495060743,4.92495060743,4.43709259841,4.92495060713,2.59478746037,4.92495060793,4.92495060793,4.92495060753,4.92495060753,4.92495060793,4.92495060793,3.13424853234,3.58403541664,2.98594517124,6.08220541023,5.28547663876,5.41713686216,5.86749661162,5.92603886132,6.29100860556,9.30862015275,9.30862015275,9.30862015275,9.30862015275,9.30862015274,9.30862015304,9.30862015303,9.30862015303,9.30862015303,9.30862015303,9.30862015324,9.30862015272,9.20644231142,9.07834089922,9.30862015272,9.30862015272,9.30862015282,9.30862015282,5.95817179052,6.69303591842,7.40141868526,7.57803831786,8.48268526946,9.20291423346,9.308620152756,9.308620152756,8.54297402476,9.30862015276,9.30862015281,9.30862015281,9.30862015281,8.52890080731,9.30862015281,9.30862015281,9.30862015281,9.30862015271,9.30862015271,9.30862015271,9.30862015271,9.30862015271,9.30862015271,8.35023809321,9.30862015276,9.30862015276,9.30862015276,9.30862015277,9.30862015277,9.30862015276,9.30862015266,9.30862015266,9.30862015273,9.30862015273,9.30862015269,9.30862015269,6.222125137111,9.02044719944,9.30862015244,7.70314686644,6.8176322879,9.30862015316,9.30862015276,9.30862015276,6.04694523538,6.07587317176,3.86964394666,5.01271261016,5.39220345746,9.49094828593,10.36836561913,10.36836561913,9.47904347933,10.36836561903,10.36836561947,10.36836561947,10.23350655777,10.36836561942,10.36836561942,10.36836561942,10.36836561867,10.36836561867,9.05004374317,9.45665149037,10.36836561907,10.36836561907,6.13221301943,6.37853053563,5.65096718993,10.36836561903,10.36836561898,10.36836561898,10.34393687379,9.85876065639,8.46092581214,8.39012368373,10.36836561949,10.36836561949,10.36836561939,10.36836561939,10.36836561939,10.030249386263,10.191183088053,10.368365619463,10.170062397263,10.368365619463,10.368365619368,9.714258461708,10.368365619368,10.368365619438,10.368365619438,10.368365619338,10.368365619338,10.141724718238,9.647928329838,10.368365619438,10.368365619438,10.158362675838,9.955990397138,9.61820749979,9.24161416599,10.36836561904,10.36836561904,8.61097365139,10.36836561939,10.36836561939,9.45569277209,10.36836561979
"t56",9.07812347046,8.18418768646,5.4048263183,3.2598594898,0,2.073708164,3.74762887315,3.70280789157,7.74572626309,7.74572626334,7.745726263346,7.745726263346,7.74572626334,7.74572626335,6.9112203547,6.46894381289,7.79739249013,7.79739248963,7.79739248963,7.30953448061,7.79739248933,5.46722934257,7.79739249013,7.79739249013,7.79739248973,7.79739248973,7.79739249013,7.79739249013,6.00669041454,6.45647729884,5.85838705344,8.95464729243,8.15791852096,8.28957874436,8.73993849382,8.79848074352,9.16345048776,12.18106203495,12.18106203495,12.18106203495,12.18106203495,12.18106203494,12.18106203524,12.18106203523,12.18106203523,12.18106203523,12.18106203523,12.18106203544,12.18106203492,12.07888419362,11.95078278142,12.18106203492,12.18106203492,12.18106203502,12.18106203502,8.83061367272,9.56547780062,10.27386056746,10.45048020006,11.35512715166,12.07535611566,12.181062034956,12.181062034956,11.41541590696,12.18106203496,12.18106203501,12.18106203501,12.18106203501,11.40134268951,12.18106203501,12.18106203501,12.18106203501,12.18106203491,12.18106203491,12.18106203491,12.18106203491,12.18106203491,12.18106203491,11.22267997541,12.18106203496,12.18106203496,12.18106203496,12.18106203497,12.18106203497,12.18106203496,12.18106203486,12.18106203486,12.18106203493,12.18106203493,12.18106203489,12.18106203489,9.094567019311,11.89288908164,12.18106203464,10.57558874864,9.6900741701,12.18106203536,12.18106203496,12.18106203496,8.91938711758,8.94831505396,6.74208582886,7.88515449236,8.26464533966,12.36339016813,13.24080750133,13.24080750133,12.35148536153,13.24080750123,13.24080750167,13.24080750167,13.10594843997,13.24080750162,13.24080750162,13.24080750162,13.24080750087,13.24080750087,11.92248562537,12.32909337257,13.24080750127,13.24080750127,9.00465490163,9.25097241783,8.52340907213,13.24080750123,13.24080750118,13.24080750118,13.21637875599,12.73120253859,11.33336769434,11.26256556593,13.24080750169,13.24080750169,13.24080750159,13.24080750159,13.24080750159,12.902691268463,13.063624970253,13.240807501663,13.042504279463,13.240807501663,13.240807501568,12.586700343908,13.240807501568,13.240807501638,13.240807501638,13.240807501538,13.240807501538,13.014166600438,12.520370212038,13.240807501638,13.240807501638,13.030804558038,12.828432279338,12.49064938199,12.11405604819,13.24080750124,13.24080750124,11.48341553359,13.24080750159,13.24080750159,12.32813465429,13.24080750199
"t57",9.07812347046,8.18418768646,5.4048263183,3.2598594898,2.073708164,0,3.74762887315,3.70280789157,7.74572626309,7.74572626334,7.745726263346,7.745726263346,7.74572626334,7.74572626335,6.9112203547,6.46894381289,7.79739249013,7.79739248963,7.79739248963,7.30953448061,7.79739248933,5.46722934257,7.79739249013,7.79739249013,7.79739248973,7.79739248973,7.79739249013,7.79739249013,6.00669041454,6.45647729884,5.85838705344,8.95464729243,8.15791852096,8.28957874436,8.73993849382,8.79848074352,9.16345048776,12.18106203495,12.18106203495,12.18106203495,12.18106203495,12.18106203494,12.18106203524,12.18106203523,12.18106203523,12.18106203523,12.18106203523,12.18106203544,12.18106203492,12.07888419362,11.95078278142,12.18106203492,12.18106203492,12.18106203502,12.18106203502,8.83061367272,9.56547780062,10.27386056746,10.45048020006,11.35512715166,12.07535611566,12.181062034956,12.181062034956,11.41541590696,12.18106203496,12.18106203501,12.18106203501,12.18106203501,11.40134268951,12.18106203501,12.18106203501,12.18106203501,12.18106203491,12.18106203491,12.18106203491,12.18106203491,12.18106203491,12.18106203491,11.22267997541,12.18106203496,12.18106203496,12.18106203496,12.18106203497,12.18106203497,12.18106203496,12.18106203486,12.18106203486,12.18106203493,12.18106203493,12.18106203489,12.18106203489,9.094567019311,11.89288908164,12.18106203464,10.57558874864,9.6900741701,12.18106203536,12.18106203496,12.18106203496,8.91938711758,8.94831505396,6.74208582886,7.88515449236,8.26464533966,12.36339016813,13.24080750133,13.24080750133,12.35148536153,13.24080750123,13.24080750167,13.24080750167,13.10594843997,13.24080750162,13.24080750162,13.24080750162,13.24080750087,13.24080750087,11.92248562537,12.32909337257,13.24080750127,13.24080750127,9.00465490163,9.25097241783,8.52340907213,13.24080750123,13.24080750118,13.24080750118,13.21637875599,12.73120253859,11.33336769434,11.26256556593,13.24080750169,13.24080750169,13.24080750159,13.24080750159,13.24080750159,12.902691268463,13.063624970253,13.240807501663,13.042504279463,13.240807501663,13.240807501568,12.586700343908,13.240807501568,13.240807501638,13.240807501638,13.240807501538,13.240807501538,13.014166600438,12.520370212038,13.240807501638,13.240807501638,13.030804558038,12.828432279338,12.49064938199,12.11405604819,13.24080750124,13.24080750124,11.48341553359,13.24080750159,13.24080750159,12.32813465429,13.24080750199
"t26",6.33233228663,5.43839650263,2.79009363885,0.87518699095,3.74762887315,3.74762887315,0,0.11037555574,4.99993507926,4.99993507951,4.999935079516,4.999935079516,4.99993507951,4.99993507952,4.16542917087,3.72315262906,5.0516013063,5.0516013058,5.0516013058,4.56374329678,5.0516013055,2.72143815874,5.0516013063,5.0516013063,5.0516013059,5.0516013059,5.0516013063,5.0516013063,3.26089923071,3.71068611501,3.11259586961,6.2088561086,5.41212733713,5.54378756053,5.99414730999,6.05268955969,6.41765930393,9.43527085112,9.43527085112,9.43527085112,9.43527085112,9.43527085111,9.43527085141,9.4352708514,9.4352708514,9.4352708514,9.4352708514,9.43527085161,9.43527085109,9.33309300979,9.20499159759,9.43527085109,9.43527085109,9.43527085119,9.43527085119,6.08482248889,6.81968661679,7.52806938363,7.70468901623,8.60933596783,9.32956493183,9.435270851126,9.435270851126,8.66962472313,9.43527085113,9.43527085118,9.43527085118,9.43527085118,8.65555150568,9.43527085118,9.43527085118,9.43527085118,9.43527085108,9.43527085108,9.43527085108,9.43527085108,9.43527085108,9.43527085108,8.47688879158,9.43527085113,9.43527085113,9.43527085113,9.43527085114,9.43527085114,9.43527085113,9.43527085103,9.43527085103,9.4352708511,9.4352708511,9.43527085106,9.43527085106,6.348775835481,9.14709789781,9.43527085081,7.82979756481,6.94428298627,9.43527085153,9.43527085113,9.43527085113,6.17359593375,6.20252387013,3.99629464503,5.13936330853,5.51885415583,9.6175989843,10.4950163175,10.4950163175,9.6056941777,10.4950163174,10.49501631784,10.49501631784,10.36015725614,10.49501631779,10.49501631779,10.49501631779,10.49501631704,10.49501631704,9.17669444154,9.58330218874,10.49501631744,10.49501631744,6.2588637178,6.505181234,5.7776178883,10.4950163174,10.49501631735,10.49501631735,10.47058757216,9.98541135476,8.58757651051,8.5167743821,10.49501631786,10.49501631786,10.49501631776,10.49501631776,10.49501631776,10.156900084633,10.317833786423,10.495016317833,10.296713095633,10.495016317833,10.495016317738,9.840909160078,10.495016317738,10.495016317808,10.495016317808,10.495016317708,10.495016317708,10.268375416608,9.774579028208,10.495016317808,10.495016317808,10.285013374208,10.082641095508,9.74485819816,9.36826486436,10.49501631741,10.49501631741,8.73762434976,10.49501631776,10.49501631776,9.58234347046,10.49501631816
"t27",6.28751130505,5.39357552105,2.74527265727,0.83036600937,3.70280789157,3.70280789157,0.11037555574,0,4.95511409768,4.95511409793,4.955114097936,4.955114097936,4.95511409793,4.95511409794,4.12060818929,3.67833164748,5.00678032472,5.00678032422,5.00678032422,4.5189223152,5.00678032392,2.67661717716,5.00678032472,5.00678032472,5.00678032432,5.00678032432,5.00678032472,5.00678032472,3.21607824913,3.66586513343,3.06777488803,6.16403512702,5.36730635555,5.49896657895,5.94932632841,6.00786857811,6.37283832235,9.39044986954,9.39044986954,9.39044986954,9.39044986954,9.39044986953,9.39044986983,9.39044986982,9.39044986982,9.39044986982,9.39044986982,9.39044987003,9.39044986951,9.28827202821,9.16017061601,9.39044986951,9.39044986951,9.39044986961,9.39044986961,6.04000150731,6.77486563521,7.48324840205,7.65986803465,8.56451498625,9.28474395025,9.390449869546,9.390449869546,8.62480374155,9.39044986955,9.3904498696,9.3904498696,9.3904498696,8.6107305241,9.3904498696,9.3904498696,9.3904498696,9.3904498695,9.3904498695,9.3904498695,9.3904498695,9.3904498695,9.3904498695,8.43206781,9.39044986955,9.39044986955,9.39044986955,9.39044986956,9.39044986956,9.39044986955,9.39044986945,9.39044986945,9.39044986952,9.39044986952,9.39044986948,9.39044986948,6.303954853901,9.10227691623,9.39044986923,7.78497658323,6.89946200469,9.39044986995,9.39044986955,9.39044986955,6.12877495217,6.15770288855,3.95147366345,5.09454232695,5.47403317425,9.57277800272,10.45019533592,10.45019533592,9.56087319612,10.45019533582,10.45019533626,10.45019533626,10.31533627456,10.45019533621,10.45019533621,10.45019533621,10.45019533546,10.45019533546,9.13187345996,9.53848120716,10.45019533586,10.45019533586,6.21404273622,6.46036025242,5.73279690672,10.45019533582,10.45019533577,10.45019533577,10.42576659058,9.94059037318,8.54275552893,8.47195340052,10.45019533628,10.45019533628,10.45019533618,10.45019533618,10.45019533618,10.112079103053,10.273012804843,10.450195336253,10.251892114053,10.450195336253,10.450195336158,9.796088178498,10.450195336158,10.450195336228,10.450195336228,10.450195336128,10.450195336128,10.223554435028,9.729758046628,10.450195336228,10.450195336228,10.240192392628,10.037820113928,9.70003721658,9.32344388278,10.45019533583,10.45019533583,8.69280336818,10.45019533618,10.45019533618,9.53752248888,10.45019533658
"t54",9.07812346977,8.18418768577,6.78819102879,4.87328438089,7.74572626309,7.74572626309,4.99993507926,4.95511409768,0,2.36706192825,2.367061928256,2.367061928256,2.36706192825,2.36706192826,1.53255601961,1.6975528342,7.79739248944,7.79739248894,7.79739248894,7.30953447992,7.79739248864,5.46722934188,7.79739248944,7.79739248944,7.79739248904,7.79739248904,7.79739248944,7.79739248944,6.00669041385,6.45647729815,5.85838705275,8.95464729174,8.15791852027,8.28957874367,8.73993849313,8.79848074283,9.16345048707,12.18106203426,12.18106203426,12.18106203426,12.18106203426,12.18106203425,12.18106203455,12.18106203454,12.18106203454,12.18106203454,12.18106203454,12.18106203475,12.18106203423,12.07888419293,11.95078278073,12.18106203423,12.18106203423,12.18106203433,12.18106203433,8.83061367203,9.56547779993,10.27386056677,10.45048019937,11.35512715097,12.07535611497,12.181062034266,12.181062034266,11.41541590627,12.18106203427,12.18106203432,12.18106203432,12.18106203432,11.40134268882,12.18106203432,12.18106203432,12.18106203432,12.18106203422,12.18106203422,12.18106203422,12.18106203422,12.18106203422,12.18106203422,11.22267997472,12.18106203427,12.18106203427,12.18106203427,12.18106203428,12.18106203428,12.18106203427,12.18106203417,12.18106203417,12.18106203424,12.18106203424,12.1810620342,12.1810620342,9.094567018621,11.89288908095,12.18106203395,10.57558874795,9.69007416941,12.18106203467,12.18106203427,12.18106203427,8.91938711689,8.94831505327,6.74208582817,7.88515449167,8.26464533897,12.36339016744,13.24080750064,13.24080750064,12.35148536084,13.24080750054,13.24080750098,13.24080750098,13.10594843928,13.24080750093,13.24080750093,13.24080750093,13.24080750018,13.24080750018,11.92248562468,12.32909337188,13.24080750058,13.24080750058,9.00465490094,9.25097241714,8.52340907144,13.24080750054,13.24080750049,13.24080750049,13.2163787553,12.7312025379,11.33336769365,11.26256556524,13.240807501,13.240807501,13.2408075009,13.2408075009,13.2408075009,12.902691267773,13.063624969563,13.240807500973,13.042504278773,13.240807500973,13.240807500878,12.586700343218,13.240807500878,13.240807500948,13.240807500948,13.240807500848,13.240807500848,13.014166599748,12.520370211348,13.240807500948,13.240807500948,13.030804557348,12.828432278648,12.4906493813,12.1140560475,13.24080750055,13.24080750055,11.4834155329,13.2408075009,13.2408075009,12.3281346536,13.2408075013
"t159",9.07812347002,8.18418768602,6.78819102904,4.87328438114,7.74572626334,7.74572626334,4.99993507951,4.95511409793,2.36706192825,0,0.060889833246,0.060889833246,0.09222872218,1.70388576759,0.97823825286,1.69755283445,7.79739248969,7.79739248919,7.79739248919,7.30953448017,7.79739248889,5.46722934213,7.79739248969,7.79739248969,7.79739248929,7.79739248929,7.79739248969,7.79739248969,6.0066904141,6.4564772984,5.858387053,8.95464729199,8.15791852052,8.28957874392,8.73993849338,8.79848074308,9.16345048732,12.18106203451,12.18106203451,12.18106203451,12.18106203451,12.1810620345,12.1810620348,12.18106203479,12.18106203479,12.18106203479,12.18106203479,12.181062035,12.18106203448,12.07888419318,11.95078278098,12.18106203448,12.18106203448,12.18106203458,12.18106203458,8.83061367228,9.56547780018,10.27386056702,10.45048019962,11.35512715122,12.07535611522,12.181062034516,12.181062034516,11.41541590652,12.18106203452,12.18106203457,12.18106203457,12.18106203457,11.40134268907,12.18106203457,12.18106203457,12.18106203457,12.18106203447,12.18106203447,12.18106203447,12.18106203447,12.18106203447,12.18106203447,11.22267997497,12.18106203452,12.18106203452,12.18106203452,12.18106203453,12.18106203453,12.18106203452,12.18106203442,12.18106203442,12.18106203449,12.18106203449,12.18106203445,12.18106203445,9.094567018871,11.8928890812,12.1810620342,10.5755887482,9.69007416966,12.18106203492,12.18106203452,12.18106203452,8.91938711714,8.94831505352,6.74208582842,7.88515449192,8.26464533922,12.36339016769,13.24080750089,13.24080750089,12.35148536109,13.24080750079,13.24080750123,13.24080750123,13.10594843953,13.24080750118,13.24080750118,13.24080750118,13.24080750043,13.24080750043,11.92248562493,12.32909337213,13.24080750083,13.24080750083,9.00465490119,9.25097241739,8.52340907169,13.24080750079,13.24080750074,13.24080750074,13.21637875555,12.73120253815,11.3333676939,11.26256556549,13.24080750125,13.24080750125,13.24080750115,13.24080750115,13.24080750115,12.902691268023,13.063624969813,13.240807501223,13.042504279023,13.240807501223,13.240807501128,12.586700343468,13.240807501128,13.240807501198,13.240807501198,13.240807501098,13.240807501098,13.014166599998,12.520370211598,13.240807501198,13.240807501198,13.030804557598,12.828432278898,12.49064938155,12.11405604775,13.2408075008,13.2408075008,11.48341553315,13.24080750115,13.24080750115,12.32813465385,13.24080750155
