"","t75","t76","t71","t123","t124","t70","t55","t33","t10","t5","t3","t31","t68","t121","t122","t77","t78","t14","t15","t6","t7","t2","t22","t79","t84","t85","t45","t50","t112","t113","t34","t11","t23","t69","t87","t106","t107","t96","t81","t64","t65","t99","t100","t129","t130","t150","t151","t127","t86","t62","t63","t57","t58","t38","t19","t20","t146","t147","t88","t90","t91","t18","t108","t109","t102","t103","t101","t42","t8","t136","t137","t9","t24","t93","t94","t27","t29","t39","t59","t73","t74","t61","t142","t143","t138","t139","t56","t37","t125","t126","t72","t32","t82","t97","t98","t95","t128","t148","t149","t110","t66","t67","t134","t135","t51","t52","t144","t145","t92","t104","t105","t28","t46","t47","t40","t41","t53","t60","t80","t111","t116","t140","t141","t131","t132","t133","t16","t17","t21","t35","t36","t30","t114","t115","t117","t118","t83","t54","t48","t49","t26","t119","t120","t43","t44","t25","t89","t152","t153","t4","t12","t13","t1"
"t75",0,1.3575723088,2.968311016667,3.324283205767,3.324283205767,3.32428320578,2.39071148048,2.14469359738,5.4996318719,4.3862082514,6.5736137134,8.69414983521,8.69414983561,8.69414983564,8.69414983564,8.69414983563,8.69414983563,7.19242632461,7.52655111861,6.82736833451,7.26956737581,5.31427502351,12.48264716381,14.29615933341,14.29615933341,14.03956032481,13.06499418847,14.29615933381,14.29615933341,14.29615933341,13.64641702131,12.02537465791,13.02275318401,14.20720619891,14.29615933411,14.29615933414,14.29615933414,14.29615933404,14.29615933411,13.56660988911,14.29615933411,14.2961593341,14.2961593341,14.296159334,14.296159334,14.296159334,14.296159334,14.296159334,14.296159334,14.29615933401,14.29615933401,14.29615933401,14.29615933401,14.29615933381,12.85532475901,12.04500236208,14.29615933414,14.29615933414,14.29615933418,14.03163458618,14.29615933418,12.15534976772,14.296159334175,14.296159334175,14.036319248205,14.296159333785,14.296159333775,13.71125766232,10.80604750034,14.29615933383,14.29615933383,11.67203682402,12.81118144062,14.29615933344,14.29615933344,12.92316250274,14.21605126628,14.29615933388,14.10059691928,14.29615933378,14.29615933378,14.29615933375,14.29615933375,14.29615933375,14.29615933372,14.29615933372,14.29615933355,13.50275133982,14.29615933382,14.29615933382,13.62147531028,12.98317501296,14.29615933406,14.29615933406,14.29615933406,14.29615933402,14.29615933401,14.29615933403,14.29615933403,14.29615933402,14.25075186147,14.29615933407,14.29615933386,14.29615933386,13.89023166894,13.38086056124,14.29615933362,14.29615933362,14.29615933364,14.11165658149,14.29615933364,13.20642691884,14.29615933332,14.29615933332,14.29615933392,14.29615933392,14.29615933331,14.29615933351,14.29615933351,14.29615933341,14.12706627293,14.2961593334,14.2961593334,14.2961593334,14.29615933341,14.29615933341,12.14337212363,11.98284851083,12.08207259932,14.29615933324,14.29615933324,12.64420256171,14.29615933324,14.29615933324,14.14458429366,14.29615933359,14.29615933359,13.2917726195,14.29615933349,14.29615933349,14.29615933354,14.29615933342,14.29615933342,13.40143083902,13.42359501582,12.51049102082,14.29615933372,14.296159333709,14.296159333709,10.72091458091,11.77964150451,12.01585048241,8.30857364031
"t76",1.3575723088,0,2.968311016667,3.324283205767,3.324283205767,3.32428320578,2.39071148048,2.14469359738,5.4996318719,4.3862082514,6.5736137134,8.69414983521,8.69414983561,8.69414983564,8.69414983564,8.69414983563,8.69414983563,7.19242632461,7.52655111861,6.82736833451,7.26956737581,5.31427502351,12.48264716381,14.29615933341,14.29615933341,14.03956032481,13.06499418847,14.29615933381,14.29615933341,14.29615933341,13.64641702131,12.02537465791,13.02275318401,14.20720619891,14.29615933411,14.29615933414,14.29615933414,14.29615933404,14.29615933411,13.56660988911,14.29615933411,14.2961593341,14.2961593341,14.296159334,14.296159334,14.296159334,14.296159334,14.296159334,14.296159334,14.29615933401,14.29615933401,14.29615933401,14.29615933401,14.29615933381,12.85532475901,12.04500236208,14.29615933414,14.29615933414,14.29615933418,14.03163458618,14.29615933418,12.15534976772,14.296159334175,14.296159334175,14.036319248205,14.296159333785,14.296159333775,13.71125766232,10.80604750034,14.29615933383,14.29615933383,11.67203682402,12.81118144062,14.29615933344,14.29615933344,12.92316250274,14.21605126628,14.29615933388,14.10059691928,14.29615933378,14.29615933378,14.29615933375,14.29615933375,14.29615933375,14.29615933372,14.29615933372,14.29615933355,13.50275133982,14.29615933382,14.29615933382,13.62147531028,12.98317501296,14.29615933406,14.29615933406,14.29615933406,14.29615933402,14.29615933401,14.29615933403,14.29615933403,14.29615933402,14.25075186147,14.29615933407,14.29615933386,14.29615933386,13.89023166894,13.38086056124,14.29615933362,14.29615933362,14.29615933364,14.11165658149,14.29615933364,13.20642691884,14.29615933332,14.29615933332,14.29615933392,14.29615933392,14.29615933331,14.29615933351,14.29615933351,14.29615933341,14.12706627293,14.2961593334,14.2961593334,14.2961593334,14.29615933341,14.29615933341,12.14337212363,11.98284851083,12.08207259932,14.29615933324,14.29615933324,12.64420256171,14.29615933324,14.29615933324,14.14458429366,14.29615933359,14.29615933359,13.2917726195,14.29615933349,14.29615933349,14.29615933354,14.29615933342,14.29615933342,13.40143083902,13.42359501582,12.51049102082,14.29615933372,14.296159333709,14.296159333709,10.72091458091,11.77964150451,12.01585048241,8.30857364031
"t71",2.968311016667,2.968311016667,0,1.1721778799,1.1721778799,1.183364628887,0.795749344187,1.715838710887,5.143659682767,4.030236062267,6.217641524267,8.338177646077,8.338177646477,8.338177646507,8.338177646507,8.338177646497,8.338177646497,6.836454135477,7.170578929477,6.471396145377,6.913595186677,4.958302834377,12.126674974677,13.940187144277,13.940187144277,13.683588135677,12.709021999337,13.940187144677,13.940187144277,13.940187144277,13.290444832177,11.669402468777,12.666780994877,13.851234009777,13.940187144977,13.940187145007,13.940187145007,13.940187144907,13.940187144977,13.210637699977,13.940187144977,13.940187144967,13.940187144967,13.940187144867,13.940187144867,13.940187144867,13.940187144867,13.940187144867,13.940187144867,13.940187144877,13.940187144877,13.940187144877,13.940187144877,13.940187144677,12.499352569877,11.689030172947,13.940187145007,13.940187145007,13.940187145047,13.675662397047,13.940187145047,11.799377578587,13.940187145042,13.940187145042,13.680347059072,13.940187144652,13.940187144642,13.355285473187,10.450075311207,13.940187144697,13.940187144697,11.316064634887,12.455209251487,13.940187144307,13.940187144307,12.567190313607,13.860079077147,13.940187144747,13.744624730147,13.940187144647,13.940187144647,13.940187144617,13.940187144617,13.940187144617,13.940187144587,13.940187144587,13.940187144417,13.146779150687,13.940187144687,13.940187144687,13.265503121147,12.627202823827,13.940187144927,13.940187144927,13.940187144927,13.940187144887,13.940187144877,13.940187144897,13.940187144897,13.940187144887,13.894779672337,13.940187144937,13.940187144727,13.940187144727,13.534259479807,13.024888372107,13.940187144487,13.940187144487,13.940187144507,13.755684392357,13.940187144507,12.850454729707,13.940187144187,13.940187144187,13.940187144787,13.940187144787,13.940187144177,13.940187144377,13.940187144377,13.940187144277,13.771094083797,13.940187144267,13.940187144267,13.940187144267,13.940187144277,13.940187144277,11.787399934497,11.626876321697,11.726100410187,13.940187144107,13.940187144107,12.288230372577,13.940187144107,13.940187144107,13.788612104527,13.940187144457,13.940187144457,12.935800430367,13.940187144357,13.940187144357,13.940187144407,13.940187144287,13.940187144287,13.045458649887,13.067622826687,12.154518831687,13.940187144587,13.940187144576,13.940187144576,10.364942391777,11.423669315377,11.659878293277,7.952601451177
"t123",3.324283205767,3.324283205767,1.1721778799,0,0.3160551912,1.539336817987,1.151721533287,2.071810899987,5.499631871867,4.386208251367,6.573613713367,8.694149835177,8.694149835577,8.694149835607,8.694149835607,8.694149835597,8.694149835597,7.192426324577,7.526551118577,6.827368334477,7.269567375777,5.314275023477,12.482647163777,14.296159333377,14.296159333377,14.039560324777,13.064994188437,14.296159333777,14.296159333377,14.296159333377,13.646417021277,12.025374657877,13.022753183977,14.207206198877,14.296159334077,14.296159334107,14.296159334107,14.296159334007,14.296159334077,13.566609889077,14.296159334077,14.296159334067,14.296159334067,14.296159333967,14.296159333967,14.296159333967,14.296159333967,14.296159333967,14.296159333967,14.296159333977,14.296159333977,14.296159333977,14.296159333977,14.296159333777,12.855324758977,12.045002362047,14.296159334107,14.296159334107,14.296159334147,14.031634586147,14.296159334147,12.155349767687,14.296159334142,14.296159334142,14.036319248172,14.296159333752,14.296159333742,13.711257662287,10.806047500307,14.296159333797,14.296159333797,11.672036823987,12.811181440587,14.296159333407,14.296159333407,12.923162502707,14.216051266247,14.296159333847,14.100596919247,14.296159333747,14.296159333747,14.296159333717,14.296159333717,14.296159333717,14.296159333687,14.296159333687,14.296159333517,13.502751339787,14.296159333787,14.296159333787,13.621475310247,12.983175012927,14.296159334027,14.296159334027,14.296159334027,14.296159333987,14.296159333977,14.296159333997,14.296159333997,14.296159333987,14.250751861437,14.296159334037,14.296159333827,14.296159333827,13.890231668907,13.380860561207,14.296159333587,14.296159333587,14.296159333607,14.111656581457,14.296159333607,13.206426918807,14.296159333287,14.296159333287,14.296159333887,14.296159333887,14.296159333277,14.296159333477,14.296159333477,14.296159333377,14.127066272897,14.296159333367,14.296159333367,14.296159333367,14.296159333377,14.296159333377,12.143372123597,11.982848510797,12.082072599287,14.296159333207,14.296159333207,12.644202561677,14.296159333207,14.296159333207,14.144584293627,14.296159333557,14.296159333557,13.291772619467,14.296159333457,14.296159333457,14.296159333507,14.296159333387,14.296159333387,13.401430838987,13.423595015787,12.510491020787,14.296159333687,14.296159333676,14.296159333676,10.720914580877,11.779641504477,12.015850482377,8.308573640277
"t124",3.324283205767,3.324283205767,1.1721778799,0.3160551912,0,1.539336817987,1.151721533287,2.071810899987,5.499631871867,4.386208251367,6.573613713367,8.694149835177,8.694149835577,8.694149835607,8.694149835607,8.694149835597,8.694149835597,7.192426324577,7.526551118577,6.827368334477,7.269567375777,5.314275023477,12.482647163777,14.296159333377,14.296159333377,14.039560324777,13.064994188437,14.296159333777,14.296159333377,14.296159333377,13.646417021277,12.025374657877,13.022753183977,14.207206198877,14.296159334077,14.296159334107,14.296159334107,14.296159334007,14.296159334077,13.566609889077,14.296159334077,14.296159334067,14.296159334067,14.296159333967,14.296159333967,14.296159333967,14.296159333967,14.296159333967,14.296159333967,14.296159333977,14.296159333977,14.296159333977,14.296159333977,14.296159333777,12.855324758977,12.045002362047,14.296159334107,14.296159334107,14.296159334147,14.031634586147,14.296159334147,12.155349767687,14.296159334142,14.296159334142,14.036319248172,14.296159333752,14.296159333742,13.711257662287,10.806047500307,14.296159333797,14.296159333797,11.672036823987,12.811181440587,14.296159333407,14.296159333407,12.923162502707,14.216051266247,14.296159333847,14.100596919247,14.296159333747,14.296159333747,14.296159333717,14.296159333717,14.296159333717,14.296159333687,14.296159333687,14.296159333517,13.502751339787,14.296159333787,14.296159333787,13.621475310247,12.983175012927,14.296159334027,14.296159334027,14.296159334027,14.296159333987,14.296159333977,14.296159333997,14.296159333997,14.296159333987,14.250751861437,14.296159334037,14.296159333827,14.296159333827,13.890231668907,13.380860561207,14.296159333587,14.296159333587,14.296159333607,14.111656581457,14.296159333607,13.206426918807,14.296159333287,14.296159333287,14.296159333887,14.296159333887,14.296159333277,14.296159333477,14.296159333477,14.296159333377,14.127066272897,14.296159333367,14.296159333367,14.296159333367,14.296159333377,14.296159333377,12.143372123597,11.982848510797,12.082072599287,14.296159333207,14.296159333207,12.644202561677,14.296159333207,14.296159333207,14.144584293627,14.296159333557,14.296159333557,13.291772619467,14.296159333457,14.296159333457,14.296159333507,14.296159333387,14.296159333387,13.401430838987,13.423595015787,12.510491020787,14.296159333687,14.296159333676,14.296159333676,10.720914580877,11.779641504477,12.015850482377,8.308573640277
"t70",3.32428320578,3.32428320578,1.183364628887,1.539336817987,1.539336817987,0,1.1517215333,2.0718109,5.49963187188,4.38620825138,6.57361371338,8.69414983519,8.69414983559,8.69414983562,8.69414983562,8.69414983561,8.69414983561,7.19242632459,7.52655111859,6.82736833449,7.26956737579,5.31427502349,12.48264716379,14.29615933339,14.29615933339,14.03956032479,13.06499418845,14.29615933379,14.29615933339,14.29615933339,13.64641702129,12.02537465789,13.02275318399,14.20720619889,14.29615933409,14.29615933412,14.29615933412,14.29615933402,14.29615933409,13.56660988909,14.29615933409,14.29615933408,14.29615933408,14.29615933398,14.29615933398,14.29615933398,14.29615933398,14.29615933398,14.29615933398,14.29615933399,14.29615933399,14.29615933399,14.29615933399,14.29615933379,12.85532475899,12.04500236206,14.29615933412,14.29615933412,14.29615933416,14.03163458616,14.29615933416,12.1553497677,14.296159334155,14.296159334155,14.036319248185,14.296159333765,14.296159333755,13.7112576623,10.80604750032,14.29615933381,14.29615933381,11.672036824,12.8111814406,14.29615933342,14.29615933342,12.92316250272,14.21605126626,14.29615933386,14.10059691926,14.29615933376,14.29615933376,14.29615933373,14.29615933373,14.29615933373,14.2961593337,14.2961593337,14.29615933353,13.5027513398,14.2961593338,14.2961593338,13.62147531026,12.98317501294,14.29615933404,14.29615933404,14.29615933404,14.296159334,14.29615933399,14.29615933401,14.29615933401,14.296159334,14.25075186145,14.29615933405,14.29615933384,14.29615933384,13.89023166892,13.38086056122,14.2961593336,14.2961593336,14.29615933362,14.11165658147,14.29615933362,13.20642691882,14.2961593333,14.2961593333,14.2961593339,14.2961593339,14.29615933329,14.29615933349,14.29615933349,14.29615933339,14.12706627291,14.29615933338,14.29615933338,14.29615933338,14.29615933339,14.29615933339,12.14337212361,11.98284851081,12.0820725993,14.29615933322,14.29615933322,12.64420256169,14.29615933322,14.29615933322,14.14458429364,14.29615933357,14.29615933357,13.29177261948,14.29615933347,14.29615933347,14.29615933352,14.2961593334,14.2961593334,13.401430839,13.4235950158,12.5104910208,14.2961593337,14.296159333689,14.296159333689,10.72091458089,11.77964150449,12.01585048239,8.30857364029
"t55",2.39071148048,2.39071148048,0.795749344187,1.151721533287,1.151721533287,1.1517215333,0,1.1382391747,4.56606014658,3.45263652608,5.64004198808,7.76057810989,7.76057811029,7.76057811032,7.76057811032,7.76057811031,7.76057811031,6.25885459929,6.59297939329,5.89379660919,6.33599565049,4.38070329819,11.54907543849,13.36258760809,13.36258760809,13.10598859949,12.13142246315,13.36258760849,13.36258760809,13.36258760809,12.71284529599,11.09180293259,12.08918145869,13.27363447359,13.36258760879,13.36258760882,13.36258760882,13.36258760872,13.36258760879,12.63303816379,13.36258760879,13.36258760878,13.36258760878,13.36258760868,13.36258760868,13.36258760868,13.36258760868,13.36258760868,13.36258760868,13.36258760869,13.36258760869,13.36258760869,13.36258760869,13.36258760849,11.92175303369,11.11143063676,13.36258760882,13.36258760882,13.36258760886,13.09806286086,13.36258760886,11.2217780424,13.362587608855,13.362587608855,13.102747522885,13.362587608465,13.362587608455,12.777685937,9.87247577502,13.36258760851,13.36258760851,10.7384650987,11.8776097153,13.36258760812,13.36258760812,11.98959077742,13.28247954096,13.36258760856,13.16702519396,13.36258760846,13.36258760846,13.36258760843,13.36258760843,13.36258760843,13.3625876084,13.3625876084,13.36258760823,12.5691796145,13.3625876085,13.3625876085,12.68790358496,12.04960328764,13.36258760874,13.36258760874,13.36258760874,13.3625876087,13.36258760869,13.36258760871,13.36258760871,13.3625876087,13.31718013615,13.36258760875,13.36258760854,13.36258760854,12.95665994362,12.44728883592,13.3625876083,13.3625876083,13.36258760832,13.17808485617,13.36258760832,12.27285519352,13.362587608,13.362587608,13.3625876086,13.3625876086,13.36258760799,13.36258760819,13.36258760819,13.36258760809,13.19349454761,13.36258760808,13.36258760808,13.36258760808,13.36258760809,13.36258760809,11.20980039831,11.04927678551,11.148500874,13.36258760792,13.36258760792,11.71063083639,13.36258760792,13.36258760792,13.21101256834,13.36258760827,13.36258760827,12.35820089418,13.36258760817,13.36258760817,13.36258760822,13.3625876081,13.3625876081,12.4678591137,12.4900232905,11.5769192955,13.3625876084,13.362587608389,13.362587608389,9.78734285559,10.84606977919,11.08227875709,7.37500191499
"t33",2.14469359738,2.14469359738,1.715838710887,2.071810899987,2.071810899987,2.0718109,1.1382391747,0,4.32004226348,3.20661864298,5.39402410498,7.51456022679,7.51456022719,7.51456022722,7.51456022722,7.51456022721,7.51456022721,6.01283671619,6.34696151019,5.64777872609,6.08997776739,4.13468541509,11.30305755539,13.11656972499,13.11656972499,12.85997071639,11.88540458005,13.11656972539,13.11656972499,13.11656972499,12.46682741289,10.84578504949,11.84316357559,13.02761659049,13.11656972569,13.11656972572,13.11656972572,13.11656972562,13.11656972569,12.38702028069,13.11656972569,13.11656972568,13.11656972568,13.11656972558,13.11656972558,13.11656972558,13.11656972558,13.11656972558,13.11656972558,13.11656972559,13.11656972559,13.11656972559,13.11656972559,13.11656972539,11.67573515059,10.86541275366,13.11656972572,13.11656972572,13.11656972576,12.85204497776,13.11656972576,10.9757601593,13.116569725755,13.116569725755,12.856729639785,13.116569725365,13.116569725355,12.5316680539,9.62645789192,13.11656972541,13.11656972541,10.4924472156,11.6315918322,13.11656972502,13.11656972502,11.74357289432,13.03646165786,13.11656972546,12.92100731086,13.11656972536,13.11656972536,13.11656972533,13.11656972533,13.11656972533,13.1165697253,13.1165697253,13.11656972513,12.3231617314,13.1165697254,13.1165697254,12.44188570186,11.80358540454,13.11656972564,13.11656972564,13.11656972564,13.1165697256,13.11656972559,13.11656972561,13.11656972561,13.1165697256,13.07116225305,13.11656972565,13.11656972544,13.11656972544,12.71064206052,12.20127095282,13.1165697252,13.1165697252,13.11656972522,12.93206697307,13.11656972522,12.02683731042,13.1165697249,13.1165697249,13.1165697255,13.1165697255,13.11656972489,13.11656972509,13.11656972509,13.11656972499,12.94747666451,13.11656972498,13.11656972498,13.11656972498,13.11656972499,13.11656972499,10.96378251521,10.80325890241,10.9024829909,13.11656972482,13.11656972482,11.46461295329,13.11656972482,13.11656972482,12.96499468524,13.11656972517,13.11656972517,12.11218301108,13.11656972507,13.11656972507,13.11656972512,13.116569725,13.116569725,12.2218412306,12.2440054074,11.3309014124,13.1165697253,13.116569725289,13.116569725289,9.54132497249,10.60005189609,10.83626087399,7.12898403189
"t10",5.4996318719,5.4996318719,5.143659682767,5.499631871867,5.499631871867,5.49963187188,4.56606014658,4.32004226348,0,3.7597776935,5.9471831555,8.06771927731,8.06771927771,8.06771927774,8.06771927774,8.06771927773,8.06771927773,6.56599576671,6.90012056071,6.20093777661,6.64313681791,4.68784446561,11.85621660591,13.66972877551,13.66972877551,13.41312976691,12.43856363057,13.66972877591,13.66972877551,13.66972877551,13.01998646341,11.39894410001,12.39632262611,13.58077564101,13.66972877621,13.66972877624,13.66972877624,13.66972877614,13.66972877621,12.94017933121,13.66972877621,13.6697287762,13.6697287762,13.6697287761,13.6697287761,13.6697287761,13.6697287761,13.6697287761,13.6697287761,13.66972877611,13.66972877611,13.66972877611,13.66972877611,13.66972877591,12.22889420111,11.41857180418,13.66972877624,13.66972877624,13.66972877628,13.40520402828,13.66972877628,11.52891920982,13.669728776275,13.669728776275,13.409888690305,13.669728775885,13.669728775875,13.08482710442,10.17961694244,13.66972877593,13.66972877593,11.04560626612,12.18475088272,13.66972877554,13.66972877554,12.29673194484,13.58962070838,13.66972877598,13.47416636138,13.66972877588,13.66972877588,13.66972877585,13.66972877585,13.66972877585,13.66972877582,13.66972877582,13.66972877565,12.87632078192,13.66972877592,13.66972877592,12.99504475238,12.35674445506,13.66972877616,13.66972877616,13.66972877616,13.66972877612,13.66972877611,13.66972877613,13.66972877613,13.66972877612,13.62432130357,13.66972877617,13.66972877596,13.66972877596,13.26380111104,12.75443000334,13.66972877572,13.66972877572,13.66972877574,13.48522602359,13.66972877574,12.57999636094,13.66972877542,13.66972877542,13.66972877602,13.66972877602,13.66972877541,13.66972877561,13.66972877561,13.66972877551,13.50063571503,13.6697287755,13.6697287755,13.6697287755,13.66972877551,13.66972877551,11.51694156573,11.35641795293,11.45564204142,13.66972877534,13.66972877534,12.01777200381,13.66972877534,13.66972877534,13.51815373576,13.66972877569,13.66972877569,12.6653420616,13.66972877559,13.66972877559,13.66972877564,13.66972877552,13.66972877552,12.77500028112,12.79716445792,11.88406046292,13.66972877582,13.669728775809,13.669728775809,10.09448402301,11.15321094661,11.38941992451,7.68214308241
"t5",4.3862082514,4.3862082514,4.030236062267,4.386208251367,4.386208251367,4.38620825138,3.45263652608,3.20661864298,3.7597776935,0,3.5089500328,5.62948615461,5.62948615501,5.62948615504,5.62948615504,5.62948615503,5.62948615503,4.12776264401,4.46188743801,3.76270465391,4.20490369521,2.24961134291,9.41798348321,11.23149565281,11.23149565281,10.97489664421,10.00033050787,11.23149565321,11.23149565281,11.23149565281,10.58175334071,8.96071097731,9.95808950341,11.14254251831,11.23149565351,11.23149565354,11.23149565354,11.23149565344,11.23149565351,10.50194620851,11.23149565351,11.2314956535,11.2314956535,11.2314956534,11.2314956534,11.2314956534,11.2314956534,11.2314956534,11.2314956534,11.23149565341,11.23149565341,11.23149565341,11.23149565341,11.23149565321,9.79066107841,8.98033868148,11.23149565354,11.23149565354,11.23149565358,10.96697090558,11.23149565358,9.09068608712,11.231495653575,11.231495653575,10.971655567605,11.231495653185,11.231495653175,10.64659398172,7.74138381974,11.23149565323,11.23149565323,8.60737314342,9.74651776002,11.23149565284,11.23149565284,9.85849882214,11.15138758568,11.23149565328,11.03593323868,11.23149565318,11.23149565318,11.23149565315,11.23149565315,11.23149565315,11.23149565312,11.23149565312,11.23149565295,10.43808765922,11.23149565322,11.23149565322,10.55681162968,9.91851133236,11.23149565346,11.23149565346,11.23149565346,11.23149565342,11.23149565341,11.23149565343,11.23149565343,11.23149565342,11.18608818087,11.23149565347,11.23149565326,11.23149565326,10.82556798834,10.31619688064,11.23149565302,11.23149565302,11.23149565304,11.04699290089,11.23149565304,10.14176323824,11.23149565272,11.23149565272,11.23149565332,11.23149565332,11.23149565271,11.23149565291,11.23149565291,11.23149565281,11.06240259233,11.2314956528,11.2314956528,11.2314956528,11.23149565281,11.23149565281,9.07870844303,8.91818483023,9.01740891872,11.23149565264,11.23149565264,9.57953888111,11.23149565264,11.23149565264,11.07992061306,11.23149565299,11.23149565299,10.2271089389,11.23149565289,11.23149565289,11.23149565294,11.23149565282,11.23149565282,10.33676715842,10.35893133522,9.44582734022,11.23149565312,11.231495653109,11.231495653109,7.65625090031,8.71497782391,8.95118680181,5.24390995971
