,0,1,2,3,4,5,6,7,8,9
sp43,8.592812,2.9583917,-0.7169526,5.1605186,6.403624,5.9739323,7.061791,6.93067,3.6340404,5.5110264
sp45,8.323963,4.5508895,-1.1186743,5.016152,6.273048,4.7686634,6.1179056,6.956722,3.0561671,4.738951
sp50,8.574628,2.7605853,-0.93301404,5.027487,6.408225,6.110665,7.011919,6.9095845,3.5508738,5.5424232
sp55,8.429959,4.5211005,-1.2447205,5.145336,6.345774,4.7963853,6.011233,7.0392833,2.9404695,4.719509
sp59,8.367661,4.4307575,-1.1420108,5.039385,6.4496264,4.8519077,6.196859,6.895969,2.8658862,4.871179
sp61,8.499481,4.2962666,-1.2342056,5.158725,6.366855,5.0081534,6.180244,6.988653,2.896126,4.8688283
sp63,2.0348468,10.565728,10.792481,6.7016325,5.728892,2.274488,0.4362054,-2.640907,2.395052,-0.1469301
sp67,8.554826,2.8903284,-0.75434065,5.1017365,6.2937365,6.064804,7.080213,6.8704934,3.5353477,5.540848
sp68,8.411919,2.9062579,-0.5702752,5.184729,6.256609,6.0132995,7.0805206,6.934547,3.493638,5.670611
sp70,1.9575824,10.49815,10.456418,6.56792,5.848736,2.271904,0.70584375,-2.511935,2.3785076,-0.03705512
sp72,-5.3143644,9.436474,4.8696985,2.2748036,-1.0591325,8.69585,6.395026,8.057543,9.065198,2.8200934
sp73,8.611507,4.488048,-1.495888,5.373239,6.4094086,4.8995833,5.8556046,6.9566774,2.591267,4.6436386
sp75,8.408272,3.1974843,-1.0183657,4.9354944,6.360534,5.7507925,6.778603,6.8479333,3.1725638,5.0746384
sp77,8.434522,3.3528185,-0.8945619,5.001133,6.387853,5.7697034,6.7264333,6.786973,3.1253278,5.0839806
sp79,8.606343,3.0613728,-0.86992,5.105781,6.35388,6.079757,7.043162,6.7976313,3.3336668,5.327895
sp85,-5.3575516,9.530256,4.782917,2.2138538,-1.1094356,8.685879,6.2843885,7.9268527,9.144194,2.7977185
sp86,-5.356778,9.429847,4.7573657,2.225583,-1.106356,8.751696,6.3399744,7.967062,9.019659,2.8525043
sp89,8.317918,4.6728745,-1.1489381,5.09869,6.42724,4.593175,5.961433,7.0854325,2.8851087,4.7624435
sp90,8.203798,4.818022,-1.1108981,4.9745016,6.46581,4.6219826,5.804972,7.1581774,2.8171134,4.611245
